inputName,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_144,51,256,133,688,184,5176.21,254062.43,0.02,49.08,14114.58,1.34
values_979,51,263,138,704,189,5323.82,258726.01,0.02,48.60,14373.67,1.35
values_831,51,269,144,722,195,5492.49,261637.17,0.02,47.64,14535.40,1.36
values_402,51,263,138,707,189,5346.51,259828.54,0.02,48.60,14434.92,1.36
values_404,51,272,146,728,197,5548.85,263608.56,0.02,47.51,14644.92,1.37
values_310,51,250,127,674,178,5038.64,252924.08,0.02,50.20,14051.34,1.33
values_70,51,255,132,686,183,5155.77,253980.27,0.02,49.26,14110.01,1.34
values_268,51,251,127,676,178,5053.60,254689.29,0.02,50.40,14149.41,1.34
values_412,51,250,127,674,178,5038.64,252924.08,0.02,50.20,14051.34,1.33
values_290,51,251,127,675,178,5046.12,254312.53,0.02,50.40,14128.47,1.34
values_916,51,259,135,691,186,5209.56,254863.19,0.02,48.92,14159.07,1.34
values_567,51,255,132,686,183,5155.77,253980.27,0.02,49.26,14110.01,1.34
values_913,51,250,127,674,178,5038.64,252924.08,0.02,50.20,14051.34,1.33
values_232,51,269,144,718,195,5462.06,260187.65,0.02,47.64,14454.87,1.36
values_319,51,270,145,726,196,5528.28,262497.95,0.02,47.48,14583.22,1.37
values_23,51,257,132,691,183,5193.35,257837.95,0.02,49.65,14324.33,1.35
values_899,51,258,135,694,186,5232.18,254981.39,0.02,48.73,14165.63,1.34
values_428,51,249,126,671,177,5010.76,252506.68,0.02,50.39,14028.15,1.33
values_858,51,265,141,712,192,5400.49,258821.51,0.02,47.93,14378.97,1.35
values_546,51,250,127,674,178,5038.64,252924.08,0.02,50.20,14051.34,1.33
values_432,51,262,138,701,189,5301.13,256643.93,0.02,48.41,14258.00,1.35
values_231,51,275,147,735,198,5607.58,267504.32,0.02,47.70,14861.35,1.38
values_388,51,258,135,694,186,5232.18,254981.39,0.02,48.73,14165.63,1.34
values_350,51,258,134,695,185,5234.31,256989.00,0.02,49.10,14277.17,1.35
values_603,51,256,133,688,184,5176.21,254062.43,0.02,49.08,14114.58,1.34
values_364,51,269,142,721,193,5474.16,264436.70,0.02,48.31,14690.93,1.37
values_530,51,256,133,688,184,5176.21,254062.43,0.02,49.08,14114.58,1.34
values_72,51,249,126,671,177,5010.76,252506.68,0.02,50.39,14028.15,1.33
values_536,51,272,148,733,199,5597.65,262332.92,0.02,46.86,14574.05,1.37
values_79,51,271,147,732,198,5584.69,262537.37,0.02,47.01,14585.41,1.37
values_342,51,260,136,697,187,5260.19,256434.04,0.02,48.75,14246.34,1.35
values_803,51,263,137,706,188,5333.54,261090.40,0.02,48.95,14505.02,1.36
values_501,51,269,144,720,195,5477.28,260912.41,0.02,47.64,14495.13,1.36
values_540,51,271,145,723,196,5505.44,262381.45,0.02,47.66,14576.75,1.37
values_955,51,270,146,721,197,5495.50,259154.20,0.02,47.16,14397.46,1.35
values_191,51,250,127,675,178,5046.12,253299.33,0.02,50.20,14072.19,1.33
values_812,51,253,129,682,180,5109.44,255531.60,0.02,50.01,14196.20,1.34
values_545,51,256,133,689,184,5183.73,254431.71,0.02,49.08,14135.09,1.34
values_78,51,258,134,692,185,5211.72,255879.70,0.02,49.10,14215.54,1.34
values_526,51,270,143,725,194,5509.94,265286.12,0.02,48.15,14738.12,1.38
values_695,51,256,132,690,183,5185.83,256463.01,0.02,49.45,14247.94,1.35
values_87,51,263,136,705,187,5320.56,262370.14,0.02,49.31,14576.12,1.37
values_300,51,275,150,736,201,5631.17,263257.39,0.02,46.75,14625.41,1.37
values_964,51,249,126,671,177,5010.76,252506.68,0.02,50.39,14028.15,1.33
values_998,51,255,131,685,182,5142.84,255277.20,0.02,49.64,14182.07,1.34
values_988,51,252,129,677,180,5071.98,252655.60,0.02,49.81,14036.42,1.33
values_6,51,262,139,701,190,5306.47,255054.09,0.02,48.06,14169.67,1.34
values_625,51,264,139,708,190,5359.46,259567.41,0.02,48.43,14420.41,1.36
values_518,51,251,127,676,178,5053.60,254689.29,0.02,50.40,14149.41,1.34
values_122,51,268,142,719,193,5458.98,262722.86,0.02,48.13,14595.71,1.37
values_541,51,253,130,680,181,5099.90,253092.11,0.02,49.63,14060.67,1.33
values_279,51,250,127,674,178,5038.64,252924.08,0.02,50.20,14051.34,1.33
values_256,51,251,127,677,178,5061.07,255066.05,0.02,50.40,14170.34,1.34
values_796,51,267,141,715,192,5423.25,261873.65,0.02,48.29,14548.54,1.36
values_504,51,273,146,734,197,5594.59,266758.29,0.02,47.68,14819.91,1.38
values_752,51,272,144,729,195,5545.74,267119.99,0.02,48.17,14840.00,1.38
values_459,51,249,126,672,177,5018.23,252882.99,0.02,50.39,14049.06,1.33
values_658,51,264,137,712,188,5378.87,264310.47,0.02,49.14,14683.92,1.37
values_408,51,257,133,690,184,5191.26,255796.30,0.02,49.27,14210.91,1.34
values_867,51,264,140,708,191,5364.82,257971.18,0.02,48.09,14331.73,1.35
values_727,51,256,133,690,184,5191.26,254800.98,0.02,49.08,14155.61,1.34
values_177,51,264,140,709,191,5372.40,258335.55,0.02,48.09,14351.97,1.35
values_823,51,254,131,683,182,5127.82,253533.70,0.02,49.44,14085.21,1.34
values_822,51,253,130,680,181,5099.90,253092.11,0.02,49.63,14060.67,1.33
values_218,51,272,143,728,194,5532.74,268357.07,0.02,48.50,14908.73,1.39
values_426,51,250,127,675,178,5046.12,253299.33,0.02,50.20,14072.19,1.33
values_776,51,250,127,674,178,5038.64,252924.08,0.02,50.20,14051.34,1.33
values_143,51,261,137,700,188,5288.21,256902.89,0.02,48.58,14272.38,1.35
values_739,51,255,132,683,183,5133.22,252869.56,0.02,49.26,14048.31,1.33
values_312,51,266,141,710,192,5385.32,259068.43,0.02,48.11,14392.69,1.35
values_174,51,249,126,672,177,5018.23,252882.99,0.02,50.39,14049.06,1.33
values_669,51,260,137,698,188,5273.10,255187.39,0.02,48.39,14177.08,1.34
values_120,51,251,126,674,177,5033.17,255672.86,0.02,50.80,14204.05,1.34
values_974,51,262,137,703,188,5310.88,258992.43,0.02,48.77,14388.47,1.35
values_217,51,267,142,717,193,5443.79,261014.48,0.02,47.95,14500.80,1.36
values_866,51,253,130,682,181,5114.89,253836.50,0.02,49.63,14102.03,1.34
values_192,51,250,126,672,177,5018.23,253898.59,0.02,50.60,14105.48,1.34
values_328,51,271,147,726,198,5538.91,260385.43,0.02,47.01,14465.86,1.36
values_68,51,254,131,683,182,5127.82,253533.70,0.02,49.44,14085.21,1.34
values_387,51,271,147,728,198,5554.17,261102.74,0.02,47.01,14505.71,1.36
values_69,51,256,132,688,183,5170.80,255719.64,0.02,49.45,14206.65,1.34
values_749,51,265,141,711,192,5392.91,258458.00,0.02,47.93,14358.78,1.35
values_135,51,254,130,684,181,5129.89,255587.13,0.02,49.82,14199.29,1.34
values_341,51,260,137,700,188,5288.21,255918.59,0.02,48.39,14217.70,1.34
values_494,51,265,141,710,192,5385.32,258094.49,0.02,47.93,14338.58,1.35
values_1,51,268,142,718,193,5451.38,262357.46,0.02,48.13,14575.41,1.37
values_589,51,274,149,733,200,5602.95,262736.83,0.02,46.89,14596.49,1.37
values_925,51,253,130,682,181,5114.89,253836.50,0.02,49.63,14102.03,1.34
values_524,51,264,139,707,190,5351.89,259200.79,0.02,48.43,14400.04,1.36
values_994,51,260,135,696,186,5247.25,257698.50,0.02,49.11,14316.58,1.35
values_856,51,264,140,708,191,5364.82,257971.18,0.02,48.09,14331.73,1.35
values_156,51,259,135,697,186,5254.79,257076.18,0.02,48.92,14282.01,1.35
values_470,51,259,135,697,186,5254.79,257076.18,0.02,48.92,14282.01,1.35
values_207,51,253,130,682,181,5114.89,253836.50,0.02,49.63,14102.03,1.34
values_655,51,272,145,725,196,5520.66,264078.14,0.02,47.83,14671.01,1.37
values_441,51,268,140,719,191,5448.17,265948.59,0.02,48.81,14774.92,1.38
values_109,51,265,140,713,191,5402.71,260777.08,0.02,48.27,14487.62,1.36
values_45,51,262,138,706,189,5338.94,258474.49,0.02,48.41,14359.69,1.35
values_125,51,255,131,684,182,5135.33,254904.53,0.02,49.64,14161.36,1.34
values_600,51,257,134,690,185,5196.65,254151.24,0.02,48.91,14119.51,1.34
values_708,51,259,135,694,186,5232.18,255969.69,0.02,48.92,14220.54,1.34
values_791,51,273,147,731,198,5577.06,264113.61,0.02,47.36,14672.98,1.37
values_912,51,261,137,701,188,5295.77,257269.90,0.02,48.58,14292.77,1.35
values_533,51,272,147,732,198,5584.69,263506.14,0.02,47.18,14639.23,1.37
values_418,51,272,144,726,195,5522.92,266020.73,0.02,48.17,14778.93,1.38
values_228,51,268,140,719,191,5448.17,265948.59,0.02,48.81,14774.92,1.38
values_585,51,272,147,730,198,5569.43,262786.18,0.02,47.18,14599.23,1.37
values_465,51,260,137,700,188,5288.21,255918.59,0.02,48.39,14217.70,1.34
values_239,51,265,142,712,193,5405.83,257252.76,0.02,47.59,14291.82,1.35
values_842,51,271,146,722,197,5503.12,260474.80,0.02,47.33,14470.82,1.36
values_208,51,262,136,704,187,5313.01,261001.80,0.02,49.12,14500.10,1.36
values_932,51,259,135,697,186,5254.79,257076.18,0.02,48.92,14282.01,1.35
values_957,51,260,137,698,188,5273.10,255187.39,0.02,48.39,14177.08,1.34
values_563,51,253,129,682,180,5109.44,255531.60,0.02,50.01,14196.20,1.34
values_766,51,256,133,689,184,5183.73,254431.71,0.02,49.08,14135.09,1.34
values_476,51,264,138,710,189,5369.19,261923.20,0.02,48.78,14551.29,1.36
values_175,51,256,132,690,183,5185.83,256463.01,0.02,49.45,14247.94,1.35
values_591,51,272,146,727,197,5541.23,263246.46,0.02,47.51,14624.80,1.37
values_997,51,265,141,713,192,5408.08,259185.03,0.02,47.93,14399.17,1.36
values_385,51,262,138,705,189,5331.38,258108.38,0.02,48.41,14339.35,1.35
values_115,51,273,144,731,195,5560.96,268837.59,0.02,48.34,14935.42,1.39
values_653,51,257,134,693,185,5219.25,255256.25,0.02,48.91,14180.90,1.34
values_753,51,272,147,731,198,5577.06,263146.16,0.02,47.18,14619.23,1.37
values_241,51,267,142,715,193,5428.61,260286.40,0.02,47.95,14460.36,1.36
values_197,51,267,141,715,192,5423.25,261873.65,0.02,48.29,14548.54,1.36
values_636,51,249,126,672,177,5018.23,252882.99,0.02,50.39,14049.06,1.33
values_450,51,254,131,680,182,5105.30,252420.08,0.02,49.44,14023.34,1.33
values_106,51,274,148,737,199,5628.19,265703.92,0.02,47.21,14761.33,1.38
values_699,51,269,145,724,196,5513.05,260805.28,0.02,47.31,14489.18,1.36
values_578,51,262,139,701,190,5306.47,255054.09,0.02,48.06,14169.67,1.34
values_644,51,257,134,690,185,5196.65,254151.24,0.02,48.91,14119.51,1.34
values_570,51,249,126,670,177,5003.30,252130.37,0.02,50.39,14007.24,1.33
values_873,51,263,138,709,189,5361.63,260563.56,0.02,48.60,14475.75,1.36
values_33,51,268,141,721,192,5468.76,265060.23,0.02,48.47,14725.57,1.38
values_210,51,255,131,685,182,5142.84,255277.20,0.02,49.64,14182.07,1.34
values_486,51,257,134,694,185,5226.78,255624.59,0.02,48.91,14201.37,1.34
values_252,51,251,127,675,178,5046.12,254312.53,0.02,50.40,14128.47,1.34
values_694,51,257,134,691,185,5204.18,254519.58,0.02,48.91,14139.98,1.34
values_759,51,250,127,675,178,5046.12,253299.33,0.02,50.20,14072.19,1.33
values_245,51,271,146,724,197,5518.37,261196.33,0.02,47.33,14510.91,1.36
values_15,51,257,134,692,185,5211.72,254887.92,0.02,48.91,14160.44,1.34
values_792,51,259,134,694,185,5226.78,257613.88,0.02,49.29,14311.88,1.35
values_248,51,253,130,682,181,5114.89,253836.50,0.02,49.63,14102.03,1.34
values_246,51,273,146,733,197,5586.96,266394.86,0.02,47.68,14799.71,1.38
values_556,51,269,142,725,193,5504.53,265903.75,0.02,48.31,14772.43,1.38
values_513,51,251,127,676,178,5053.60,254689.29,0.02,50.40,14149.41,1.34
values_93,51,275,146,735,197,5602.21,269078.66,0.02,48.03,14948.81,1.39
values_558,51,258,135,695,186,5239.72,255348.80,0.02,48.73,14186.04,1.34
values_991,51,273,143,728,194,5532.74,269343.67,0.02,48.68,14963.54,1.39
values_181,51,271,146,726,197,5533.61,261917.87,0.02,47.33,14550.99,1.36
values_674,51,270,145,723,196,5505.44,261413.25,0.02,47.48,14522.96,1.36
values_652,51,263,137,709,188,5356.20,262199.84,0.02,48.95,14566.66,1.37
values_344,51,253,128,680,179,5088.99,256497.26,0.02,50.40,14249.85,1.35
values_715,51,258,135,696,186,5247.25,255716.20,0.02,48.73,14206.46,1.34
values_528,51,256,133,687,184,5168.69,253693.15,0.02,49.08,14094.06,1.34
values_276,51,261,136,700,187,5282.83,258528.30,0.02,48.94,14362.68,1.35
values_24,51,262,135,701,186,5284.95,261546.32,0.02,49.49,14530.35,1.36
values_296,51,263,139,703,190,5321.61,256758.04,0.02,48.25,14264.34,1.35
values_244,51,254,131,686,182,5150.35,254647.32,0.02,49.44,14147.07,1.34
values_380,51,269,145,721,196,5490.21,259724.60,0.02,47.31,14429.14,1.36
values_25,51,262,139,701,190,5306.47,255054.09,0.02,48.06,14169.67,1.34
values_740,51,271,144,723,195,5500.10,263947.50,0.02,47.99,14663.75,1.37
values_478,51,265,138,713,189,5391.88,264026.24,0.02,48.97,14668.12,1.37
values_379,51,250,127,672,178,5023.69,252173.56,0.02,50.20,14009.64,1.33
values_810,51,275,148,734,199,5605.28,265588.13,0.02,47.38,14754.90,1.38
values_440,51,252,128,678,179,5074.03,254732.02,0.02,50.20,14151.78,1.34
values_543,51,256,133,689,184,5183.73,254431.71,0.02,49.08,14135.09,1.34
values_130,51,259,135,695,186,5239.72,256338.52,0.02,48.92,14241.03,1.35
values_225,51,269,144,718,195,5462.06,260187.65,0.02,47.64,14454.87,1.36
values_285,51,259,136,694,187,5237.54,254348.27,0.02,48.56,14130.46,1.34
values_363,51,261,138,703,189,5316.26,256393.80,0.02,48.23,14244.10,1.35
values_667,51,268,143,717,194,5449.14,260415.42,0.02,47.79,14467.52,1.36
values_26,51,257,133,693,184,5213.83,256908.46,0.02,49.27,14272.69,1.35
values_793,51,258,134,696,185,5241.84,257358.77,0.02,49.10,14297.71,1.35
values_772,51,259,136,696,187,5252.64,255081.26,0.02,48.56,14171.18,1.34
values_931,51,272,146,726,197,5533.61,262884.36,0.02,47.51,14604.69,1.37
values_981,51,260,137,700,188,5288.21,255918.59,0.02,48.39,14217.70,1.34
values_422,51,267,141,715,192,5423.25,261873.65,0.02,48.29,14548.54,1.36
values_920,51,275,149,741,200,5664.10,266573.71,0.02,47.06,14809.65,1.38
values_259,51,263,137,709,188,5356.20,262199.84,0.02,48.95,14566.66,1.37
values_477,51,264,139,707,190,5351.89,259200.79,0.02,48.43,14400.04,1.36
values_738,51,262,136,703,187,5305.47,260631.06,0.02,49.12,14479.50,1.36
values_430,51,249,126,672,177,5018.23,252882.99,0.02,50.39,14049.06,1.33
values_922,51,265,142,709,193,5383.05,256168.83,0.02,47.59,14231.60,1.34
values_903,51,257,134,691,185,5204.18,254519.58,0.02,48.91,14139.98,1.34
values_761,51,249,126,671,177,5010.76,252506.68,0.02,50.39,14028.15,1.33
values_204,51,253,128,680,179,5088.99,256497.26,0.02,50.40,14249.85,1.35
values_48,51,269,145,719,196,5474.98,259004.14,0.02,47.31,14389.12,1.35
values_71,51,258,135,695,186,5239.72,255348.80,0.02,48.73,14186.04,1.34
values_851,51,262,135,703,186,5300.03,262292.53,0.02,49.49,14571.81,1.37
values_347,51,253,130,681,181,5107.40,253464.30,0.02,49.63,14081.35,1.34
values_725,51,253,130,680,181,5099.90,253092.11,0.02,49.63,14060.67,1.33
values_266,51,274,148,735,199,5612.92,264982.88,0.02,47.21,14721.27,1.38
values_448,51,251,127,677,178,5061.07,255066.05,0.02,50.40,14170.34,1.34
values_934,51,262,138,706,189,5338.94,258474.49,0.02,48.41,14359.69,1.35
values_531,51,268,143,721,194,5479.54,261868.23,0.02,47.79,14548.24,1.36
values_224,51,263,139,708,190,5359.46,258584.20,0.02,48.25,14365.79,1.35
values_686,51,256,132,687,183,5163.29,255347.95,0.02,49.45,14186.00,1.34
values_927,51,273,148,729,199,5567.10,261860.55,0.02,47.04,14547.81,1.36
values_407,51,251,127,675,178,5046.12,254312.53,0.02,50.40,14128.47,1.34
values_76,51,259,136,695,187,5245.09,254714.76,0.02,48.56,14150.82,1.34
values_949,51,253,129,680,180,5094.46,254782.24,0.02,50.01,14154.57,1.34
values_969,51,257,133,691,184,5198.78,256167.02,0.02,49.27,14231.50,1.34
values_781,51,273,144,731,195,5560.96,268837.59,0.02,48.34,14935.42,1.39
values_7,51,268,143,718,194,5456.74,260778.63,0.02,47.79,14487.70,1.36
values_683,51,253,129,681,180,5101.95,255156.92,0.02,50.01,14175.38,1.34
values_376,51,252,128,680,179,5088.99,255483.44,0.02,50.20,14193.52,1.34
values_877,51,261,137,699,188,5280.66,256535.89,0.02,48.58,14251.99,1.35
values_654,51,255,131,687,182,5157.85,256022.53,0.02,49.64,14223.47,1.34
values_508,51,271,145,722,196,5497.82,262018.54,0.02,47.66,14556.59,1.36
values_332,51,254,131,684,182,5135.33,253904.90,0.02,49.44,14105.83,1.34
values_281,51,251,126,676,177,5048.10,256431.53,0.02,50.80,14246.20,1.35
values_381,51,264,139,712,190,5389.74,261033.89,0.02,48.43,14501.88,1.36
values_769,51,270,147,727,198,5546.54,259781.93,0.02,46.84,14432.33,1.36
values_701,51,262,135,703,186,5300.03,262292.53,0.02,49.49,14571.81,1.37
values_855,51,264,138,706,189,5338.94,260447.57,0.02,48.78,14469.31,1.36
values_320,51,266,143,717,194,5449.14,258472.03,0.02,47.43,14359.56,1.35
values_50,51,258,134,696,185,5241.84,257358.77,0.02,49.10,14297.71,1.35
values_918,51,257,133,689,184,5183.73,255425.58,0.02,49.27,14190.31,1.34
values_615,51,252,129,676,180,5064.49,252282.40,0.02,49.81,14015.69,1.33
values_704,51,265,142,710,193,5390.64,256530.14,0.02,47.59,14251.67,1.35
values_633,51,264,139,706,190,5344.32,258834.17,0.02,48.43,14379.68,1.35
values_847,51,266,140,712,191,5395.13,261394.02,0.02,48.45,14521.89,1.36
values_602,51,262,139,704,190,5329.18,256145.62,0.02,48.06,14230.31,1.34
values_399,51,252,129,677,180,5071.98,252655.60,0.02,49.81,14036.42,1.33
values_22,51,262,138,704,189,5323.82,257742.26,0.02,48.41,14319.01,1.35
values_313,51,271,147,732,198,5584.69,262537.37,0.02,47.01,14585.41,1.37
values_375,51,266,140,716,191,5425.44,262862.52,0.02,48.45,14603.47,1.37
values_963,51,256,132,690,183,5185.83,256463.01,0.02,49.45,14247.94,1.35
values_168,51,263,138,707,189,5346.51,259828.54,0.02,48.60,14434.92,1.36
values_226,51,257,134,687,185,5174.06,253046.24,0.02,48.91,14058.12,1.33
values_190,51,255,132,685,183,5148.25,253610.03,0.02,49.26,14089.45,1.34
values_429,51,253,130,679,181,5092.40,252719.91,0.02,49.63,14040.00,1.33
values_236,51,273,146,730,197,5564.10,265304.57,0.02,47.68,14739.14,1.38
values_777,51,262,138,703,189,5316.26,257376.15,0.02,48.41,14298.68,1.35
values_909,51,261,137,700,188,5288.21,256902.89,0.02,48.58,14272.38,1.35
values_438,51,269,140,720,191,5455.75,267312.20,0.02,49.00,14850.68,1.38
values_607,51,263,137,705,188,5325.99,260720.58,0.02,48.95,14484.48,1.36
values_717,51,249,126,670,177,5003.30,252130.37,0.02,50.39,14007.24,1.33
values_782,51,266,142,713,193,5413.42,258586.20,0.02,47.77,14365.90,1.35
values_258,51,271,143,727,194,5525.14,267003.19,0.02,48.33,14833.51,1.38
values_872,51,251,127,675,178,5046.12,254312.53,0.02,50.40,14128.47,1.34
values_637,51,267,143,717,194,5449.14,259443.73,0.02,47.61,14413.54,1.36
values_746,51,272,145,730,196,5558.74,265899.37,0.02,47.83,14772.19,1.38
values_4,51,249,126,672,177,5018.23,252882.99,0.02,50.39,14049.06,1.33
values_345,51,267,142,717,193,5443.79,261014.48,0.02,47.95,14500.80,1.36
values_102,51,274,148,732,199,5590.01,263901.31,0.02,47.21,14661.18,1.37
values_962,51,251,127,676,178,5053.60,254689.29,0.02,50.40,14149.41,1.34
values_356,51,266,143,708,194,5380.74,255227.61,0.02,47.43,14179.31,1.34
values_853,51,253,130,680,181,5099.90,253092.11,0.02,49.63,14060.67,1.33
values_849,51,263,137,708,188,5348.65,261830.03,0.02,48.95,14546.11,1.36
values_814,51,256,133,687,184,5168.69,253693.15,0.02,49.08,14094.06,1.34
values_370,51,251,127,676,178,5053.60,254689.29,0.02,50.40,14149.41,1.34
values_778,51,266,140,713,191,5402.71,261761.14,0.02,48.45,14542.29,1.36
values_458,51,255,131,687,182,5157.85,256022.53,0.02,49.64,14223.47,1.34
values_818,51,254,131,684,182,5135.33,253904.90,0.02,49.44,14105.83,1.34
values_119,51,265,140,711,191,5387.55,260045.59,0.02,48.27,14446.98,1.36
values_373,51,260,136,699,187,5275.28,257169.86,0.02,48.75,14287.21,1.35
values_351,51,264,140,706,191,5349.66,257242.45,0.02,48.09,14291.25,1.35
values_32,51,264,141,707,192,5362.57,256034.12,0.02,47.74,14224.12,1.34
values_770,51,249,126,672,177,5018.23,252882.99,0.02,50.39,14049.06,1.33
values_371,51,273,148,733,199,5597.65,263297.38,0.02,47.04,14627.63,1.37
values_283,51,274,149,734,200,5610.59,263095.27,0.02,46.89,14616.40,1.37
values_535,51,265,139,711,190,5382.17,261654.65,0.02,48.62,14536.37,1.36
values_250,51,260,136,695,187,5245.09,255698.22,0.02,48.75,14205.46,1.34
values_132,51,255,132,684,183,5140.74,253239.80,0.02,49.26,14068.88,1.33
values_649,51,272,145,727,196,5535.89,264806.63,0.02,47.83,14711.48,1.37
values_77,51,266,142,711,193,5398.24,257860.85,0.02,47.77,14325.60,1.35
values_260,51,269,141,719,192,5453.59,265311.26,0.02,48.65,14739.51,1.38
values_891,51,252,129,677,180,5071.98,252655.60,0.02,49.81,14036.42,1.33
values_91,51,262,138,701,189,5301.13,256643.93,0.02,48.41,14258.00,1.35
values_137,51,269,143,718,194,5456.74,261751.68,0.02,47.97,14541.76,1.36
values_42,51,265,140,710,191,5379.97,259679.84,0.02,48.27,14426.66,1.36
values_13,51,264,139,710,190,5374.60,260300.65,0.02,48.43,14461.15,1.36
values_577,51,258,135,695,186,5239.72,255348.80,0.02,48.73,14186.04,1.34
values_41,51,266,140,715,191,5417.86,262495.40,0.02,48.45,14583.08,1.37
values_809,51,261,136,703,187,5305.47,259636.28,0.02,48.94,14424.24,1.36
values_414,51,260,135,699,186,5269.87,258809.27,0.02,49.11,14378.29,1.35
values_360,51,272,147,732,198,5584.69,263506.14,0.02,47.18,14639.23,1.37
values_386,51,263,138,707,189,5346.51,259828.54,0.02,48.60,14434.92,1.36
values_158,51,253,129,681,180,5101.95,255156.92,0.02,50.01,14175.38,1.34
values_904,51,268,143,719,194,5464.34,261141.83,0.02,47.79,14507.88,1.36
values_480,51,266,142,711,193,5398.24,257860.85,0.02,47.77,14325.60,1.35
values_647,51,273,147,726,198,5538.91,262307.09,0.02,47.36,14572.62,1.37
values_104,51,270,144,724,195,5507.71,263337.25,0.02,47.81,14629.85,1.37
