inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_290," 270 
"," 33 
"," 127 
"," 26 
"," 397 
"," 59 
"," 2335.41 
"," 188225.01 
"," 0.01 
"," 80.60 
"," 10456.94 
"," 1.09 
"
values_916," 510 
"," 33 
"," 287 
"," 112 
"," 797 
"," 145 
"," 5722.39 
"," 241949.70 
"," 0.02 
"," 42.28 
"," 13441.65 
"," 1.29 
"
values_567," 936 
"," 33 
"," 559 
"," 138 
"," 1495 
"," 171 
"," 11089.69 
"," 741201.10 
"," 0.01 
"," 66.84 
"," 41177.84 
"," 2.73 
"
values_913," 278 
"," 33 
"," 134 
"," 32 
"," 412 
"," 65 
"," 2481.22 
"," 171436.49 
"," 0.01 
"," 69.09 
"," 9524.25 
"," 1.03 
"
values_232," 294 
"," 33 
"," 143 
"," 38 
"," 437 
"," 71 
"," 2687.44 
"," 166868.78 
"," 0.02 
"," 62.09 
"," 9270.49 
"," 1.01 
"
values_319," 328 
"," 33 
"," 167 
"," 56 
"," 495 
"," 89 
"," 3205.49 
"," 157727.18 
"," 0.02 
"," 49.21 
"," 8762.62 
"," 0.97 
"
values_23," 267 
"," 33 
"," 127 
"," 25 
"," 394 
"," 58 
"," 2308.04 
"," 193460.29 
"," 0.01 
"," 83.82 
"," 10747.79 
"," 1.11 
"
values_899," 1309 
"," 33 
"," 794 
"," 139 
"," 2103 
"," 172 
"," 15617.43 
"," 1471971.32 
"," 0.01 
"," 94.25 
"," 81776.18 
"," 4.31 
"
values_428," 1301 
"," 33 
"," 794 
"," 140 
"," 2095 
"," 173 
"," 15575.55 
"," 1457537.36 
"," 0.01 
"," 93.58 
"," 80974.30 
"," 4.29 
"
values_858," 659 
"," 33 
"," 374 
"," 122 
"," 1033 
"," 155 
"," 7516.24 
"," 380186.03 
"," 0.02 
"," 50.58 
"," 21121.45 
"," 1.75 
"
values_546," 700 
"," 33 
"," 407 
"," 126 
"," 1107 
"," 159 
"," 8095.36 
"," 431463.49 
"," 0.02 
"," 53.30 
"," 23970.19 
"," 1.90 
"
values_432," 928 
"," 33 
"," 559 
"," 137 
"," 1487 
"," 170 
"," 11017.76 
"," 741768.97 
"," 0.01 
"," 67.32 
"," 41209.39 
"," 2.73 
"
values_231," 810 
"," 33 
"," 479 
"," 131 
"," 1289 
"," 164 
"," 9483.88 
"," 572182.30 
"," 0.02 
"," 60.33 
"," 31787.91 
"," 2.30 
"
values_388," 550 
"," 33 
"," 314 
"," 114 
"," 864 
"," 147 
"," 6220.52 
"," 282706.12 
"," 0.02 
"," 45.45 
"," 15705.90 
"," 1.44 
"
values_350," 1080 
"," 33 
"," 647 
"," 138 
"," 1727 
"," 171 
"," 12810.63 
"," 991013.73 
"," 0.01 
"," 77.36 
"," 55056.32 
"," 3.31 
"
values_603," 279 
"," 33 
"," 134 
"," 32 
"," 413 
"," 65 
"," 2487.24 
"," 171852.59 
"," 0.01 
"," 69.09 
"," 9547.37 
"," 1.03 
"
values_364," 267 
"," 33 
"," 127 
"," 26 
"," 394 
"," 59 
"," 2317.76 
"," 186802.65 
"," 0.01 
"," 80.60 
"," 10377.93 
"," 1.09 
"
values_530," 267 
"," 33 
"," 127 
"," 24 
"," 394 
"," 57 
"," 2298.16 
"," 200657.98 
"," 0.01 
"," 87.31 
"," 11147.67 
"," 1.14 
"
values_72," 715 
"," 33 
"," 407 
"," 129 
"," 1122 
"," 162 
"," 8235.31 
"," 428715.01 
"," 0.02 
"," 52.06 
"," 23817.50 
"," 1.90 
"
values_536," 477 
"," 33 
"," 262 
"," 105 
"," 739 
"," 138 
"," 5253.20 
"," 216281.73 
"," 0.02 
"," 41.17 
"," 12015.65 
"," 1.20 
"
values_79," 597 
"," 33 
"," 343 
"," 119 
"," 940 
"," 152 
"," 6813.05 
"," 324020.73 
"," 0.02 
"," 47.56 
"," 18001.15 
"," 1.57 
"
values_342," 267 
"," 33 
"," 127 
"," 25 
"," 394 
"," 58 
"," 2308.04 
"," 193460.29 
"," 0.01 
"," 83.82 
"," 10747.79 
"," 1.11 
"
values_803," 277 
"," 33 
"," 134 
"," 33 
"," 411 
"," 66 
"," 2484.25 
"," 166444.48 
"," 0.01 
"," 67 
"," 9246.92 
"," 1.01 
"
values_501," 702 
"," 33 
"," 407 
"," 129 
"," 1109 
"," 162 
"," 8139.89 
"," 423747.72 
"," 0.02 
"," 52.06 
"," 23541.54 
"," 1.88 
"
values_540," 442 
"," 33 
"," 239 
"," 86 
"," 681 
"," 119 
"," 4695.37 
"," 215304.59 
"," 0.02 
"," 45.85 
"," 11961.37 
"," 1.20 
"
values_955," 1368 
"," 33 
"," 847 
"," 140 
"," 2215 
"," 173 
"," 16467.70 
"," 1643888.30 
"," 0.01 
"," 99.83 
"," 91327.13 
"," 4.64 
"
values_191," 1231 
"," 33 
"," 743 
"," 138 
"," 1974 
"," 171 
"," 14642.84 
"," 1300825.42 
"," 0.01 
"," 88.84 
"," 72268.08 
"," 3.97 
"
values_812," 768 
"," 33 
"," 442 
"," 128 
"," 1210 
"," 161 
"," 8870.41 
"," 505405.44 
"," 0.02 
"," 56.98 
"," 28078.08 
"," 2.11 
"
values_545," 747 
"," 33 
"," 442 
"," 130 
"," 1189 
"," 163 
"," 8737.64 
"," 490181.48 
"," 0.02 
"," 56.10 
"," 27232.30 
"," 2.07 
"
values_78," 412 
"," 33 
"," 218 
"," 81 
"," 630 
"," 114 
"," 4304.72 
"," 191161.49 
"," 0.02 
"," 44.41 
"," 10620.08 
"," 1.11 
"
values_526," 279 
"," 33 
"," 134 
"," 31 
"," 413 
"," 64 
"," 2478 
"," 176737.35 
"," 0.01 
"," 71.32 
"," 9818.74 
"," 1.05 
"
values_695," 650 
"," 33 
"," 374 
"," 131 
"," 1024 
"," 164 
"," 7534.13 
"," 354909.44 
"," 0.02 
"," 47.11 
"," 19717.19 
"," 1.67 
"
values_87," 1327 
"," 33 
"," 847 
"," 139 
"," 2174 
"," 172 
"," 16144.70 
"," 1623239.20 
"," 0.01 
"," 100.54 
"," 90179.96 
"," 4.60 
"
values_300," 1451 
"," 33 
"," 902 
"," 140 
"," 2353 
"," 173 
"," 17493.68 
"," 1859703.16 
"," 0.01 
"," 106.31 
"," 103316.84 
"," 5.04 
"
values_964," 384 
"," 33 
"," 199 
"," 77 
"," 583 
"," 110 
"," 3953.53 
"," 168589.93 
"," 0.02 
"," 42.64 
"," 9366.11 
"," 1.02 
"
values_998," 922 
"," 33 
"," 559 
"," 138 
"," 1481 
"," 171 
"," 10985.84 
"," 734260.08 
"," 0.01 
"," 66.84 
"," 40792.23 
"," 2.71 
"
values_988," 483 
"," 33 
"," 262 
"," 98 
"," 745 
"," 131 
"," 5239.90 
"," 231143.76 
"," 0.02 
"," 44.11 
"," 12841.32 
"," 1.26 
"
values_6," 332 
"," 33 
"," 167 
"," 54 
"," 499 
"," 87 
"," 3215.03 
"," 164055.78 
"," 0.02 
"," 51.03 
"," 9114.21 
"," 1.00 
"
values_625," 446 
"," 33 
"," 239 
"," 94 
"," 685 
"," 127 
"," 4787.25 
"," 200835.28 
"," 0.02 
"," 41.95 
"," 11157.52 
"," 1.14 
"
values_518," 803 
"," 33 
"," 479 
"," 132 
"," 1282 
"," 165 
"," 9443.63 
"," 565437.05 
"," 0.02 
"," 59.88 
"," 31413.17 
"," 2.28 
"
values_122," 294 
"," 33 
"," 143 
"," 41 
"," 437 
"," 74 
"," 2713.53 
"," 156160.41 
"," 0.02 
"," 57.55 
"," 8675.58 
"," 0.97 
"
values_541," 294 
"," 33 
"," 143 
"," 39 
"," 437 
"," 72 
"," 2696.26 
"," 163123.56 
"," 0.02 
"," 60.50 
"," 9062.42 
"," 1.00 
"
values_279," 1134 
"," 33 
"," 694 
"," 138 
"," 1828 
"," 171 
"," 13559.83 
"," 1125171.48 
"," 0.01 
"," 82.98 
"," 62509.53 
"," 3.61 
"
values_256," 484 
"," 33 
"," 262 
"," 110 
"," 746 
"," 143 
"," 5341.26 
"," 209911.68 
"," 0.03 
"," 39.30 
"," 11661.76 
"," 1.18 
"
values_796," 454 
"," 33 
"," 239 
"," 88 
"," 693 
"," 121 
"," 4794.77 
"," 214865.73 
"," 0.02 
"," 44.81 
"," 11936.99 
"," 1.20 
"
values_504," 1376 
"," 33 
"," 847 
"," 140 
"," 2223 
"," 173 
"," 16527.18 
"," 1649825.60 
"," 0.01 
"," 99.83 
"," 91656.98 
"," 4.65 
"
values_752," 352 
"," 33 
"," 182 
"," 62 
"," 534 
"," 95 
"," 3508.30 
"," 169926.35 
"," 0.02 
"," 48.44 
"," 9440.35 
"," 1.02 
"
values_459," 1393 
"," 33 
"," 847 
"," 140 
"," 2240 
"," 173 
"," 16653.57 
"," 1662442.35 
"," 0.01 
"," 99.83 
"," 92357.91 
"," 4.68 
"
values_658," 1369 
"," 33 
"," 847 
"," 140 
"," 2216 
"," 173 
"," 16475.14 
"," 1644630.47 
"," 0.01 
"," 99.83 
"," 91368.36 
"," 4.64 
"
values_408," 644 
"," 33 
"," 374 
"," 123 
"," 1018 
"," 156 
"," 7416.54 
"," 372093.21 
"," 0.02 
"," 50.17 
"," 20671.85 
"," 1.72 
"
values_867," 814 
"," 33 
"," 479 
"," 134 
"," 1293 
"," 167 
"," 9547.13 
"," 563102.53 
"," 0.02 
"," 58.98 
"," 31283.47 
"," 2.27 
"
values_727," 277 
"," 33 
"," 134 
"," 31 
"," 411 
"," 64 
"," 2466 
"," 175881.48 
"," 0.01 
"," 71.32 
"," 9771.19 
"," 1.05 
"
values_177," 362 
"," 33 
"," 182 
"," 63 
"," 544 
"," 96 
"," 3582.22 
"," 170752.47 
"," 0.02 
"," 47.67 
"," 9486.25 
"," 1.03 
"
values_823," 281 
"," 33 
"," 134 
"," 32 
"," 415 
"," 65 
"," 2499.28 
"," 172684.81 
"," 0.01 
"," 69.09 
"," 9593.60 
"," 1.03 
"
values_822," 1380 
"," 33 
"," 847 
"," 139 
"," 2227 
"," 172 
"," 16538.29 
"," 1662812.19 
"," 0.01 
"," 100.54 
"," 92378.45 
"," 4.68 
"
values_218," 389 
"," 33 
"," 199 
"," 77 
"," 588 
"," 110 
"," 3987.44 
"," 170035.81 
"," 0.02 
"," 42.64 
"," 9446.43 
"," 1.02 
"
values_426," 865 
"," 33 
"," 518 
"," 134 
"," 1383 
"," 167 
"," 10211.66 
"," 651336.45 
"," 0.02 
"," 63.78 
"," 36185.36 
"," 2.50 
"
values_776," 1299 
"," 33 
"," 794 
"," 138 
"," 2093 
"," 171 
"," 15525.57 
"," 1473916.17 
"," 0.01 
"," 94.93 
"," 81884.23 
"," 4.32 
"
values_143," 817 
"," 33 
"," 479 
"," 135 
"," 1296 
"," 168 
"," 9580.44 
"," 560881.74 
"," 0.02 
"," 58.54 
"," 31160.10 
"," 2.27 
"
values_739," 409 
"," 33 
"," 218 
"," 87 
"," 627 
"," 120 
"," 4330.62 
"," 179048.75 
"," 0.02 
"," 41.34 
"," 9947.15 
"," 1.06 
"
values_312," 695 
"," 33 
"," 407 
"," 127 
"," 1102 
"," 160 
"," 8068.76 
"," 426659.76 
"," 0.02 
"," 52.88 
"," 23703.32 
"," 1.89 
"
values_174," 1224 
"," 33 
"," 743 
"," 139 
"," 1967 
"," 172 
"," 14607.46 
"," 1288346.69 
"," 0.01 
"," 88.20 
"," 71574.82 
"," 3.95 
"
values_669," 296 
"," 33 
"," 143 
"," 39 
"," 439 
"," 72 
"," 2708.60 
"," 163870.12 
"," 0.02 
"," 60.50 
"," 9103.90 
"," 1.00 
"
values_120," 277 
"," 33 
"," 134 
"," 31 
"," 411 
"," 64 
"," 2466 
"," 175881.48 
"," 0.01 
"," 71.32 
"," 9771.19 
"," 1.05 
"
values_974," 776 
"," 33 
"," 442 
"," 131 
"," 1218 
"," 164 
"," 8961.50 
"," 498902.35 
"," 0.02 
"," 55.67 
"," 27716.80 
"," 2.10 
"
values_217," 702 
"," 33 
"," 407 
"," 127 
"," 1109 
"," 160 
"," 8120.02 
"," 429369.94 
"," 0.02 
"," 52.88 
"," 23853.89 
"," 1.90 
"
values_866," 260 
"," 33 
"," 122 
"," 20 
"," 382 
"," 53 
"," 2188.07 
"," 220228.80 
"," 0.01 
"," 100.65 
"," 12234.93 
"," 1.22 
"
values_192," 1370 
"," 33 
"," 847 
"," 140 
"," 2217 
"," 173 
"," 16482.57 
"," 1645372.63 
"," 0.01 
"," 99.83 
"," 91409.59 
"," 4.65 
"
values_328," 774 
"," 33 
"," 442 
"," 129 
"," 1216 
"," 162 
"," 8925.26 
"," 504588.40 
"," 0.02 
"," 56.53 
"," 28032.69 
"," 2.11 
"
values_68," 328 
"," 33 
"," 167 
"," 56 
"," 495 
"," 89 
"," 3205.49 
"," 157727.18 
"," 0.02 
"," 49.21 
"," 8762.62 
"," 0.97 
"
values_387," 330 
"," 33 
"," 167 
"," 63 
"," 497 
"," 96 
"," 3272.73 
"," 143142.82 
"," 0.02 
"," 43.74 
"," 7952.38 
"," 0.91 
"
values_69," 280 
"," 33 
"," 134 
"," 32 
"," 414 
"," 65 
"," 2493.26 
"," 172268.70 
"," 0.01 
"," 69.09 
"," 9570.48 
"," 1.03 
"
values_749," 521 
"," 33 
"," 287 
"," 103 
"," 808 
"," 136 
"," 5726.67 
"," 263287.82 
"," 0.02 
"," 45.98 
"," 14627.10 
"," 1.37 
"
values_135," 291 
"," 33 
"," 143 
"," 39 
"," 434 
"," 72 
"," 2677.75 
"," 162003.72 
"," 0.02 
"," 60.50 
"," 9000.21 
"," 0.99 
"
values_341," 598 
"," 33 
"," 343 
"," 117 
"," 941 
"," 150 
"," 6802.32 
"," 329040.35 
"," 0.02 
"," 48.37 
"," 18280.02 
"," 1.59 
"
values_494," 549 
"," 33 
"," 314 
"," 110 
"," 863 
"," 143 
"," 6178.97 
"," 291029.44 
"," 0.02 
"," 47.10 
"," 16168.30 
"," 1.46 
"
values_1," 1455 
"," 33 
"," 902 
"," 140 
"," 2357 
"," 173 
"," 17523.42 
"," 1862864.58 
"," 0.01 
"," 106.31 
"," 103492.48 
"," 5.05 
"
values_589," 512 
"," 33 
"," 287 
"," 115 
"," 799 
"," 148 
"," 5760.35 
"," 237201.33 
"," 0.02 
"," 41.18 
"," 13177.85 
"," 1.28 
"
values_925," 703 
"," 33 
"," 407 
"," 133 
"," 1110 
"," 166 
"," 8186.29 
"," 413346.28 
"," 0.02 
"," 50.49 
"," 22963.68 
"," 1.85 
"
values_524," 258 
"," 33 
"," 122 
"," 20 
"," 380 
"," 53 
"," 2176.61 
"," 219075.77 
"," 0.01 
"," 100.65 
"," 12170.88 
"," 1.21 
"
values_994," 936 
"," 33 
"," 559 
"," 139 
"," 1495 
"," 172 
"," 11102.27 
"," 736703.23 
"," 0.02 
"," 66.36 
"," 40927.96 
"," 2.72 
"
values_856," 809 
"," 33 
"," 479 
"," 134 
"," 1288 
"," 167 
"," 9510.21 
"," 560925.03 
"," 0.02 
"," 58.98 
"," 31162.50 
"," 2.27 
"
values_156," 1124 
"," 33 
"," 694 
"," 139 
"," 1818 
"," 172 
"," 13500.95 
"," 1112225.69 
"," 0.01 
"," 82.38 
"," 61790.32 
"," 3.58 
"
values_470," 332 
"," 33 
"," 167 
"," 56 
"," 499 
"," 89 
"," 3231.39 
"," 159001.75 
"," 0.02 
"," 49.21 
"," 8833.43 
"," 0.98 
"
values_207," 703 
"," 33 
"," 407 
"," 129 
"," 1110 
"," 162 
"," 8147.23 
"," 424129.82 
"," 0.02 
"," 52.06 
"," 23562.77 
"," 1.88 
"
values_655," 525 
"," 33 
"," 287 
"," 106 
"," 812 
"," 139 
"," 5780.58 
"," 258244.69 
"," 0.02 
"," 44.67 
"," 14346.93 
"," 1.35 
"
values_441," 759 
"," 33 
"," 442 
"," 124 
"," 1201 
"," 157 
"," 8760.84 
"," 515264.54 
"," 0.02 
"," 58.81 
"," 28625.81 
"," 2.14 
"
values_109," 309 
"," 33 
"," 154 
"," 46 
"," 463 
"," 79 
"," 2918.65 
"," 161223.71 
"," 0.02 
"," 55.24 
"," 8956.87 
"," 0.99 
"
values_45," 709 
"," 33 
"," 407 
"," 127 
"," 1116 
"," 160 
"," 8171.27 
"," 432080.12 
"," 0.02 
"," 52.88 
"," 24004.45 
"," 1.91 
"
