inputName,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_398,26,69,31,243,57,1417.39,41012.93,0.03,28.94,2278.50,0.40
values_892,26,71,35,248,61,1470.82,38787.70,0.04,26.37,2154.87,0.38
values_670,26,58,22,213,48,1189.60,40770.73,0.03,34.27,2265.04,0.39
values_574,26,63,27,227,53,1300.24,39440.55,0.03,30.33,2191.14,0.39
values_163,26,61,26,220,52,1254.10,38249.95,0.03,30.50,2125.00,0.38
values_900,26,65,30,234,56,1358.92,38276.28,0.04,28.17,2126.46,0.38
values_392,26,66,30,235,56,1364.73,39031.23,0.03,28.60,2168.40,0.38
values_447,26,60,25,220,51,1247.93,38935.53,0.03,31.20,2163.08,0.38
values_523,26,67,32,234,58,1370.77,37310.58,0.04,27.22,2072.81,0.37
values_679,26,55,20,208,46,1148.90,41073.21,0.03,35.75,2281.84,0.40
values_419,26,65,29,234,55,1352.84,39418.91,0.03,29.14,2189.94,0.39
values_895,26,55,20,206,46,1137.85,40678.27,0.03,35.75,2259.90,0.39
values_298,26,70,34,243,60,1435.37,38417.37,0.04,26.76,2134.30,0.38
values_155,26,64,29,232,55,1341.28,38480.73,0.03,28.69,2137.82,0.38
values_12,26,73,36,252,62,1500.46,39553.73,0.04,26.36,2197.43,0.39
values_160,26,70,35,248,61,1470.82,38241.39,0.04,26,2124.52,0.38
values_626,26,70,34,245,60,1447.19,38733.57,0.04,26.76,2151.86,0.38
values_38,26,75,37,260,63,1554.09,40952.44,0.04,26.35,2275.14,0.40
values_146,26,78,38,264,64,1584,42267.79,0.04,26.68,2348.21,0.40
values_81,26,62,26,224,52,1276.90,39583.85,0.03,31,2199.10,0.39
values_687,26,64,28,231,54,1329.38,39501.55,0.03,29.71,2194.53,0.39
values_213,26,76,37,264,63,1578.00,42136.92,0.04,26.70,2340.94,0.40
values_212,26,65,29,233,55,1347.06,39250.45,0.03,29.14,2180.58,0.38
values_568,26,72,35,253,61,1500.48,40127.03,0.04,26.74,2229.28,0.39
values_5,26,65,30,235,56,1364.73,38439.85,0.04,28.17,2135.55,0.38
values_40,26,69,34,239,60,1411.75,37245.20,0.04,26.38,2069.18,0.37
values_970,26,75,37,257,63,1536.16,40479.92,0.04,26.35,2248.88,0.39
values_707,26,69,33,247,59,1453.01,39495.53,0.04,27.18,2194.20,0.39
values_406,26,77,39,262,65,1577.86,40498.42,0.04,25.67,2249.91,0.39
values_893,26,62,26,225,52,1282.60,39760.57,0.03,31,2208.92,0.39
values_144,26,72,35,249,61,1476.75,39492.61,0.04,26.74,2194.03,0.39
values_979,26,60,25,222,51,1259.28,39289.49,0.03,31.20,2182.75,0.39
values_831,26,73,36,251,62,1494.50,39396.77,0.04,26.36,2188.71,0.39
values_402,26,55,20,207,46,1143.38,40875.74,0.03,35.75,2270.87,0.40
values_404,26,71,35,247,61,1464.89,38631.30,0.04,26.37,2146.18,0.38
values_310,26,56,20,209,46,1154.42,42021.05,0.03,36.40,2334.50,0.40
values_70,26,71,31,246,57,1434.89,42722.72,0.03,29.77,2373.48,0.41
values_268,26,63,28,224,54,1289.09,37706.02,0.03,29.25,2094.78,0.37
values_412,26,71,35,247,61,1464.89,38631.30,0.04,26.37,2146.18,0.38
values_290,26,52,17,201,43,1090.68,43370.54,0.03,39.76,2409.47,0.41
values_916,26,55,20,208,46,1148.90,41073.21,0.03,35.75,2281.84,0.40
values_567,26,58,23,213,49,1195.93,39205.81,0.03,32.78,2178.10,0.38
values_913,26,61,26,221,52,1259.80,38423.81,0.03,30.50,2134.66,0.38
values_232,26,56,21,209,47,1160.91,40244.85,0.03,34.67,2235.82,0.39
values_319,26,63,26,227,52,1294.00,40760.99,0.03,31.50,2264.50,0.39
values_23,26,53,18,203,44,1108.26,42421.91,0.03,38.28,2356.77,0.41
values_899,26,58,23,215,49,1207.16,39573.94,0.03,32.78,2198.55,0.39
values_428,26,76,37,266,63,1589.96,42456.13,0.04,26.70,2358.67,0.41
values_858,26,54,19,206,45,1131.32,41799.36,0.03,36.95,2322.19,0.40
values_546,26,60,25,220,51,1247.93,38935.53,0.03,31.20,2163.08,0.38
values_432,26,58,22,213,48,1189.60,40770.73,0.03,34.27,2265.04,0.39
values_231,26,52,17,200,43,1085.25,43154.76,0.03,39.76,2397.49,0.41
values_388,26,72,34,252,60,1488.54,40978.53,0.04,27.53,2276.59,0.40
values_350,26,54,19,207,45,1136.81,42002.27,0.03,36.95,2333.46,0.40
values_603,26,73,36,252,62,1500.46,39553.73,0.04,26.36,2197.43,0.39
values_364,26,67,31,236,57,1376.56,38676.95,0.04,28.10,2148.72,0.38
values_530,26,70,30,240,56,1393.77,42277.54,0.03,30.33,2348.75,0.40
values_72,26,69,32,242,58,1417.63,39737.98,0.04,28.03,2207.67,0.39
values_536,26,71,34,247,60,1459.00,39607.61,0.04,27.15,2200.42,0.39
values_79,26,56,21,212,47,1177.57,40822.53,0.03,34.67,2267.92,0.40
values_342,26,67,30,234,56,1358.92,39454.01,0.03,29.03,2191.89,0.39
values_803,26,69,33,243,59,1429.48,38855.93,0.04,27.18,2158.66,0.38
values_501,26,72,35,250,61,1482.68,39651.22,0.04,26.74,2202.85,0.39
values_540,26,74,37,258,63,1542.14,40095.59,0.04,26,2227.53,0.39
values_955,26,76,38,254,64,1524,39624,0.04,26,2201.33,0.39
values_191,26,58,23,214,49,1201.55,39389.87,0.03,32.78,2188.33,0.39
values_812,26,74,35,259,61,1536.06,42219.73,0.04,27.49,2345.54,0.40
values_545,26,54,19,204,45,1120.34,41393.54,0.03,36.95,2299.64,0.40
values_78,26,74,37,252,63,1506.27,39163.14,0.04,26,2175.73,0.38
values_526,26,69,34,246,60,1453.10,38336.07,0.04,26.38,2129.78,0.38
values_695,26,64,29,231,55,1335.49,38314.87,0.03,28.69,2128.60,0.38
values_87,26,75,39,259,65,1559.79,38994.83,0.04,25,2166.38,0.38
values_300,26,57,20,213,46,1176.52,43590.02,0.03,37.05,2421.67,0.41
values_964,26,64,28,227,54,1306.36,38817.54,0.03,29.71,2156.53,0.38
values_998,26,66,31,237,57,1382.39,38261.12,0.04,27.68,2125.62,0.38
values_988,26,57,22,213,48,1189.60,40067.79,0.03,33.68,2225.99,0.39
values_6,26,56,21,211,47,1172.02,40629.97,0.03,34.67,2257.22,0.39
values_625,26,65,27,233,53,1334.61,41768.21,0.03,31.30,2320.46,0.40
values_518,26,54,18,205,44,1119.18,43648.16,0.03,39,2424.90,0.41
values_122,26,52,17,201,43,1090.68,43370.54,0.03,39.76,2409.47,0.41
values_541,26,68,30,241,56,1399.57,41240.74,0.03,29.47,2291.15,0.40
values_279,26,70,33,246,59,1447.13,39905.71,0.04,27.58,2216.98,0.39
values_256,26,57,21,211,47,1172.02,41355.50,0.03,35.29,2297.53,0.40
values_796,26,60,23,220,49,1235.24,41890.62,0.03,33.91,2327.26,0.40
values_504,26,78,41,269,67,1631.78,40356.66,0.04,24.73,2242.04,0.39
values_752,26,67,30,240,56,1393.77,40465.65,0.03,29.03,2248.09,0.39
values_459,26,76,36,265,62,1577.86,43303.55,0.04,27.44,2405.75,0.41
values_658,26,63,27,231,53,1323.15,40135.54,0.03,30.33,2229.75,0.39
values_408,26,55,20,205,46,1132.33,40480.80,0.03,35.75,2248.93,0.39
values_867,26,74,37,253,63,1512.25,39318.55,0.04,26,2184.36,0.39
values_727,26,55,20,209,46,1154.42,41270.67,0.03,35.75,2292.82,0.40
values_177,26,60,25,220,51,1247.93,38935.53,0.03,31.20,2163.08,0.38
values_823,26,71,34,249,60,1470.82,39928.32,0.04,27.15,2218.24,0.39
values_822,26,57,22,211,48,1178.43,39691.57,0.03,33.68,2205.09,0.39
values_218,26,72,34,252,60,1488.54,40978.53,0.04,27.53,2276.59,0.40
values_426,26,70,33,241,59,1417.72,39094.62,0.04,27.58,2171.92,0.38
values_776,26,67,32,236,58,1382.48,37629.47,0.04,27.22,2090.53,0.37
values_143,26,70,34,250,60,1476.72,39524.05,0.04,26.76,2195.78,0.39
values_739,26,52,17,201,43,1090.68,43370.54,0.03,39.76,2409.47,0.41
values_312,26,67,32,237,58,1388.34,37788.92,0.04,27.22,2099.38,0.38
values_174,26,54,18,203,44,1108.26,43222.32,0.03,39,2401.24,0.41
values_669,26,53,18,202,44,1102.81,42212.93,0.03,38.28,2345.16,0.40
values_120,26,74,36,259,62,1542.14,41209.32,0.04,26.72,2289.41,0.40
values_974,26,78,39,266,65,1601.95,41650.70,0.04,26,2313.93,0.40
values_217,26,56,20,210,46,1159.95,42222.11,0.03,36.40,2345.67,0.40
values_866,26,56,21,211,47,1172.02,40629.97,0.03,34.67,2257.22,0.39
values_192,26,57,22,212,48,1184.01,39879.68,0.03,33.68,2215.54,0.39
values_328,26,78,40,268,66,1619.90,41064.40,0.04,25.35,2281.36,0.40
values_68,26,54,19,205,45,1125.83,41596.45,0.03,36.95,2310.91,0.40
values_387,26,60,24,222,50,1252.94,40720.42,0.03,32.50,2262.25,0.39
values_69,26,60,25,223,51,1264.95,39466.47,0.03,31.20,2192.58,0.39
values_749,26,53,18,202,44,1102.81,42212.93,0.03,38.28,2345.16,0.40
values_135,26,64,27,233,53,1334.61,41125.62,0.03,30.81,2284.76,0.40
values_341,26,55,20,206,46,1137.85,40678.27,0.03,35.75,2259.90,0.39
values_494,26,58,23,213,49,1195.93,39205.81,0.03,32.78,2178.10,0.38
values_1,26,55,20,207,46,1143.38,40875.74,0.03,35.75,2270.87,0.40
values_589,26,55,20,208,46,1148.90,41073.21,0.03,35.75,2281.84,0.40
values_925,26,75,38,256,64,1536,39410.53,0.04,25.66,2189.47,0.39
values_524,26,69,33,242,59,1423.60,38696.03,0.04,27.18,2149.78,0.38
values_994,26,66,30,234,56,1358.92,38865.14,0.03,28.60,2159.17,0.38
values_856,26,68,32,241,58,1411.77,39000.24,0.04,27.62,2166.68,0.38
values_156,26,65,28,230,54,1323.62,39945.09,0.03,30.18,2219.17,0.39
values_470,26,65,27,233,53,1334.61,41768.21,0.03,31.30,2320.46,0.40
values_207,26,58,23,215,49,1207.16,39573.94,0.03,32.78,2198.55,0.39
values_655,26,64,29,230,55,1329.71,38149.00,0.03,28.69,2119.39,0.38
values_441,26,78,39,269,65,1620.02,42120.44,0.04,26,2340.02,0.40
values_109,26,77,36,261,62,1554.05,43211.09,0.04,27.81,2400.62,0.41
values_45,26,64,27,232,53,1328.88,40949.12,0.03,30.81,2274.95,0.40
values_125,26,67,32,239,58,1400.06,38107.81,0.04,27.22,2117.10,0.38
values_600,26,53,17,202,43,1096.11,44424.51,0.02,40.53,2468.03,0.42
values_708,26,60,25,221,51,1253.61,39112.51,0.03,31.20,2172.92,0.38
values_791,26,76,39,257,65,1547.75,39209.63,0.04,25.33,2178.31,0.38
values_912,26,69,33,244,59,1435.36,39015.83,0.04,27.18,2167.55,0.38
values_533,26,57,22,213,48,1189.60,40067.79,0.03,33.68,2225.99,0.39
values_418,26,59,23,219,49,1229.62,41005.20,0.03,33.35,2278.07,0.40
values_228,26,52,17,200,43,1085.25,43154.76,0.03,39.76,2397.49,0.41
values_585,26,74,37,255,63,1524.21,39629.37,0.04,26,2201.63,0.39
values_465,26,76,36,259,62,1542.14,42323.09,0.04,27.44,2351.28,0.40
values_239,26,66,30,234,56,1358.92,38865.14,0.03,28.60,2159.17,0.38
values_842,26,71,35,248,61,1470.82,38787.70,0.04,26.37,2154.87,0.38
values_208,26,72,35,250,61,1482.68,39651.22,0.04,26.74,2202.85,0.39
values_932,26,62,27,227,53,1300.24,38814.51,0.03,29.85,2156.36,0.38
values_957,26,56,21,209,47,1160.91,40244.85,0.03,34.67,2235.82,0.39
values_563,26,74,38,257,64,1542,39036.95,0.04,25.32,2168.72,0.38
values_766,26,54,19,203,45,1114.85,41190.63,0.03,36.95,2288.37,0.40
values_476,26,53,18,203,44,1108.26,42421.91,0.03,38.28,2356.77,0.41
values_175,26,72,36,252,62,1500.46,39011.89,0.04,26,2167.33,0.38
values_591,26,70,32,242,58,1417.63,40313.89,0.04,28.44,2239.66,0.39
values_997,26,62,25,224,51,1270.62,40964.89,0.03,32.24,2275.83,0.40
values_385,26,54,19,206,45,1131.32,41799.36,0.03,36.95,2322.19,0.40
values_115,26,72,33,249,59,1464.78,41546.43,0.04,28.36,2308.14,0.40
values_653,26,72,34,253,60,1494.44,41141.15,0.04,27.53,2285.62,0.40
values_753,26,59,24,217,50,1224.72,39139.91,0.03,31.96,2174.44,0.38
values_241,26,70,32,245,58,1435.21,40813.65,0.04,28.44,2267.43,0.40
values_197,26,61,24,224,50,1264.22,41772.06,0.03,33.04,2320.67,0.40
values_636,26,71,32,248,58,1452.78,41903.60,0.03,28.84,2327.98,0.40
values_450,26,73,37,247,63,1476.39,37867.36,0.04,25.65,2103.74,0.38
values_106,26,54,19,204,45,1120.34,41393.54,0.03,36.95,2299.64,0.40
values_699,26,57,22,211,48,1178.43,39691.57,0.03,33.68,2205.09,0.39
values_578,26,70,35,245,61,1453.03,37778.80,0.04,26,2098.82,0.38
values_644,26,71,33,246,59,1447.13,40475.79,0.04,27.97,2248.66,0.39
values_570,26,65,30,233,56,1353.11,38112.70,0.04,28.17,2117.37,0.38
values_873,26,55,20,207,46,1143.38,40875.74,0.03,35.75,2270.87,0.40
values_33,26,52,17,199,43,1079.83,42938.99,0.03,39.76,2385.50,0.41
values_210,26,62,27,225,53,1288.78,38472.53,0.03,29.85,2137.36,0.38
values_486,26,72,35,250,61,1482.68,39651.22,0.04,26.74,2202.85,0.39
values_252,26,62,27,226,53,1294.51,38643.52,0.03,29.85,2146.86,0.38
values_694,26,67,32,234,58,1370.77,37310.58,0.04,27.22,2072.81,0.37
values_759,26,70,32,249,58,1458.64,41480.00,0.04,28.44,2304.44,0.40
values_245,26,55,20,207,46,1143.38,40875.74,0.03,35.75,2270.87,0.40
values_15,26,77,41,262,67,1589.32,38802.55,0.04,24.41,2155.70,0.38
values_792,26,60,25,221,51,1253.61,39112.51,0.03,31.20,2172.92,0.38
values_248,26,60,25,220,51,1247.93,38935.53,0.03,31.20,2163.08,0.38
values_246,26,60,23,221,49,1240.85,42081.03,0.03,33.91,2337.83,0.40
values_556,26,54,19,203,45,1114.85,41190.63,0.03,36.95,2288.37,0.40
values_513,26,62,26,225,52,1282.60,39760.57,0.03,31,2208.92,0.39
values_93,26,55,20,208,46,1148.90,41073.21,0.03,35.75,2281.84,0.40
values_558,26,74,36,254,62,1512.37,40413.78,0.04,26.72,2245.21,0.39
values_991,26,63,27,225,53,1288.78,39093.06,0.03,30.33,2171.84,0.38
values_181,26,78,39,266,65,1601.95,41650.70,0.04,26,2313.93,0.40
values_674,26,65,29,236,55,1364.40,39755.82,0.03,29.14,2208.66,0.39
values_652,26,77,40,260,66,1571.54,39327.85,0.04,25.03,2184.88,0.39
values_344,26,73,35,253,61,1500.48,40684.35,0.04,27.11,2260.24,0.39
values_715,26,63,27,228,53,1305.97,39614.30,0.03,30.33,2200.79,0.39
values_528,26,60,25,219,51,1242.26,38758.55,0.03,31.20,2153.25,0.38
values_276,26,55,20,207,46,1143.38,40875.74,0.03,35.75,2270.87,0.40
values_24,26,78,37,269,63,1607.89,44064.83,0.04,27.41,2448.05,0.42
values_296,26,66,30,238,56,1382.15,39529.50,0.03,28.60,2196.08,0.39
values_244,26,76,38,262,64,1572,40872,0.04,26,2270.67,0.40
values_380,26,76,39,257,65,1547.75,39209.63,0.04,25.33,2178.31,0.38
values_25,26,78,37,266,63,1589.96,43573.40,0.04,27.41,2420.74,0.41
values_740,26,71,34,249,60,1470.82,39928.32,0.04,27.15,2218.24,0.39
values_478,26,64,29,230,55,1329.71,38149.00,0.03,28.69,2119.39,0.38
values_379,26,64,28,230,54,1323.62,39330.55,0.03,29.71,2185.03,0.39
values_810,26,76,40,261,66,1577.59,38966.40,0.04,24.70,2164.80,0.38
values_440,26,58,23,215,49,1207.16,39573.94,0.03,32.78,2198.55,0.39
values_543,26,61,26,222,52,1265.50,38597.68,0.03,30.50,2144.32,0.38
values_130,26,61,25,222,51,1259.28,39944.31,0.03,31.72,2219.13,0.39
values_225,26,64,29,229,55,1323.93,37983.13,0.03,28.69,2110.17,0.38
values_285,26,64,29,230,55,1329.71,38149.00,0.03,28.69,2119.39,0.38
values_363,26,74,36,255,62,1518.32,40572.89,0.04,26.72,2254.05,0.39
values_667,26,68,31,237,57,1382.39,39420.55,0.04,28.52,2190.03,0.39
values_26,26,62,26,227,52,1294.00,40113.99,0.03,31,2228.56,0.39
values_793,26,75,37,253,63,1512.25,39849.88,0.04,26.35,2213.88,0.39
values_772,26,76,39,261,65,1571.84,39819.90,0.04,25.33,2212.22,0.39
values_931,26,70,32,249,58,1458.64,41480.00,0.04,28.44,2304.44,0.40
values_981,26,70,33,248,59,1458.90,40230.15,0.04,27.58,2235.01,0.39
values_422,26,74,36,253,62,1506.41,40254.67,0.04,26.72,2236.37,0.39
values_920,26,65,29,231,55,1335.49,38913.53,0.03,29.14,2161.86,0.38
values_259,26,75,37,258,63,1542.14,40637.43,0.04,26.35,2257.63,0.39
values_477,26,66,31,235,57,1370.73,37938.25,0.04,27.68,2107.68,0.38
values_738,26,69,32,245,58,1435.21,40230.60,0.04,28.03,2235.03,0.39
values_430,26,67,32,236,58,1382.48,37629.47,0.04,27.22,2090.53,0.37
values_922,26,58,22,215,48,1200.77,41153.56,0.03,34.27,2286.31,0.40
values_903,26,60,24,220,50,1241.65,40353.57,0.03,32.50,2241.87,0.39
values_761,26,63,27,228,53,1305.97,39614.30,0.03,30.33,2200.79,0.39
values_204,26,69,33,243,59,1429.48,38855.93,0.04,27.18,2158.66,0.38
values_48,26,67,30,234,56,1358.92,39454.01,0.03,29.03,2191.89,0.39
values_71,26,53,18,203,44,1108.26,42421.91,0.03,38.28,2356.77,0.41
values_851,26,57,22,212,48,1184.01,39879.68,0.03,33.68,2215.54,0.39
values_347,26,78,40,271,66,1638.03,41524.08,0.04,25.35,2306.89,0.40
values_725,26,75,38,259,64,1554,39872.37,0.04,25.66,2215.13,0.39
values_266,26,77,38,261,64,1566,41251.74,0.04,26.34,2291.76,0.40
values_448,26,72,35,250,61,1482.68,39651.22,0.04,26.74,2202.85,0.39
values_934,26,72,37,245,63,1464.43,37046.21,0.04,25.30,2058.12,0.37
values_531,26,70,33,244,59,1435.36,39581.27,0.04,27.58,2198.96,0.39
values_224,26,78,39,262,65,1577.86,41024.37,0.04,26,2279.13,0.40
values_686,26,74,37,252,63,1506.27,39163.14,0.04,26,2175.73,0.38
values_927,26,52,17,200,43,1085.25,43154.76,0.03,39.76,2397.49,0.41
values_407,26,63,27,228,53,1305.97,39614.30,0.03,30.33,2200.79,0.39
values_76,26,52,17,201,43,1090.68,43370.54,0.03,39.76,2409.47,0.41
values_949,26,76,38,260,64,1560,40560,0.04,26,2253.33,0.39
values_969,26,58,23,215,49,1207.16,39573.94,0.03,32.78,2198.55,0.39
values_781,26,69,32,244,58,1429.35,40066.39,0.04,28.03,2225.91,0.39
values_7,26,52,17,201,43,1090.68,43370.54,0.03,39.76,2409.47,0.41
values_683,26,53,18,203,44,1108.26,42421.91,0.03,38.28,2356.77,0.41
values_376,26,53,18,203,44,1108.26,42421.91,0.03,38.28,2356.77,0.41
values_877,26,66,30,232,56,1347.31,38532.96,0.03,28.60,2140.72,0.38
values_654,26,75,37,259,63,1548.12,40794.94,0.04,26.35,2266.39,0.40
values_508,26,52,17,201,43,1090.68,43370.54,0.03,39.76,2409.47,0.41
values_332,26,62,25,223,51,1264.95,40782.02,0.03,32.24,2265.67,0.39
values_281,26,67,30,239,56,1387.96,40297.04,0.03,29.03,2238.72,0.39
values_381,26,66,30,236,56,1370.54,39197.32,0.03,28.60,2177.63,0.38
values_769,26,70,33,245,59,1441.25,39743.49,0.04,27.58,2207.97,0.39
values_701,26,78,39,262,65,1577.86,41024.37,0.04,26,2279.13,0.40
values_855,26,68,32,241,58,1411.77,39000.24,0.04,27.62,2166.68,0.38
values_320,26,56,21,211,47,1172.02,40629.97,0.03,34.67,2257.22,0.39
values_50,26,70,32,242,58,1417.63,40313.89,0.04,28.44,2239.66,0.39
values_918,26,77,38,258,64,1548,40777.58,0.04,26.34,2265.42,0.39
values_615,26,56,21,211,47,1172.02,40629.97,0.03,34.67,2257.22,0.39
values_704,26,70,34,246,60,1453.10,38891.66,0.04,26.76,2160.65,0.38
values_633,26,54,19,204,45,1120.34,41393.54,0.03,36.95,2299.64,0.40
values_847,26,69,31,238,57,1388.23,40169.04,0.03,28.94,2231.61,0.39
values_602,26,61,26,222,52,1265.50,38597.68,0.03,30.50,2144.32,0.38
values_399,26,63,27,226,53,1294.51,39266.80,0.03,30.33,2181.49,0.39
values_22,26,56,21,210,47,1166.46,40437.41,0.03,34.67,2246.52,0.39
values_313,26,58,22,217,48,1211.94,41536.38,0.03,34.27,2307.58,0.40
values_375,26,54,19,206,45,1131.32,41799.36,0.03,36.95,2322.19,0.40
values_963,26,70,34,243,60,1435.37,38417.37,0.04,26.76,2134.30,0.38
values_168,26,56,21,211,47,1172.02,40629.97,0.03,34.67,2257.22,0.39
values_226,26,71,31,251,57,1464.06,43591.07,0.03,29.77,2421.73,0.41
values_190,26,61,24,223,50,1258.58,41585.58,0.03,33.04,2310.31,0.40
values_429,26,53,18,202,44,1102.81,42212.93,0.03,38.28,2345.16,0.40
values_236,26,55,20,207,46,1143.38,40875.74,0.03,35.75,2270.87,0.40
values_777,26,59,24,218,50,1230.36,39320.28,0.03,31.96,2184.46,0.39
values_909,26,77,36,262,62,1560.00,43376.65,0.04,27.81,2409.81,0.41
values_438,26,75,36,260,62,1548.09,41927.47,0.04,27.08,2329.30,0.40
values_607,26,59,24,215,50,1213.43,38779.17,0.03,31.96,2154.40,0.38
values_717,26,56,20,211,46,1165.47,42423.17,0.03,36.40,2356.84,0.41
values_782,26,61,26,220,52,1254.10,38249.95,0.03,30.50,2125.00,0.38
values_258,26,68,31,242,57,1411.56,40252.21,0.04,28.52,2236.23,0.39
values_872,26,72,37,249,63,1488.34,37651.05,0.04,25.30,2091.72,0.37
values_637,26,62,25,227,51,1287.64,41513.53,0.03,32.24,2306.31,0.40
values_746,26,59,24,218,50,1230.36,39320.28,0.03,31.96,2184.46,0.39
values_4,26,73,36,255,62,1518.32,40024.60,0.04,26.36,2223.59,0.39
values_345,26,64,28,230,54,1323.62,39330.55,0.03,29.71,2185.03,0.39
values_102,26,64,28,232,54,1335.13,39672.55,0.03,29.71,2204.03,0.39
values_962,26,77,39,258,65,1553.77,39880.12,0.04,25.67,2215.56,0.39
values_356,26,56,21,212,47,1177.57,40822.53,0.03,34.67,2267.92,0.40
values_853,26,71,35,245,61,1453.03,38318.49,0.04,26.37,2128.81,0.38
values_849,26,62,27,223,53,1277.33,38130.55,0.03,29.85,2118.36,0.38
values_814,26,77,40,261,66,1577.59,39479.11,0.04,25.03,2193.28,0.39
values_370,26,74,36,253,62,1506.41,40254.67,0.04,26.72,2236.37,0.39
values_778,26,70,35,241,61,1429.31,37162.00,0.04,26,2064.56,0.37
values_458,26,54,19,206,45,1131.32,41799.36,0.03,36.95,2322.19,0.40
values_818,26,69,33,245,59,1441.25,39175.73,0.04,27.18,2176.43,0.38
values_119,26,73,34,253,60,1494.44,41712.55,0.04,27.91,2317.36,0.40
values_373,26,55,20,207,46,1143.38,40875.74,0.03,35.75,2270.87,0.40
values_351,26,68,29,241,55,1393.31,42471.86,0.03,30.48,2359.55,0.41
values_32,26,64,26,229,52,1305.40,41772.82,0.03,32,2320.71,0.40
values_770,26,70,33,243,59,1429.48,39419.06,0.04,27.58,2189.95,0.39
values_371,26,65,29,237,55,1370.18,39924.28,0.03,29.14,2218.02,0.39
values_283,26,66,31,232,57,1353.23,37453.93,0.04,27.68,2080.77,0.37
values_535,26,55,20,208,46,1148.90,41073.21,0.03,35.75,2281.84,0.40
values_250,26,62,26,224,52,1276.90,39583.85,0.03,31,2199.10,0.39
values_132,26,56,21,209,47,1160.91,40244.85,0.03,34.67,2235.82,0.39
values_649,26,65,30,233,56,1353.11,38112.70,0.04,28.17,2117.37,0.38
values_77,26,66,30,233,56,1353.11,38699.05,0.03,28.60,2149.95,0.38
values_260,26,71,34,249,60,1470.82,39928.32,0.04,27.15,2218.24,0.39
values_891,26,59,22,219,48,1223.11,42641.95,0.03,34.86,2369.00,0.41
values_91,26,71,32,250,58,1464.50,42241.53,0.03,28.84,2346.75,0.40
values_137,26,71,33,245,59,1441.25,40311.26,0.04,27.97,2239.51,0.39
values_42,26,68,31,238,57,1388.23,39586.88,0.04,28.52,2199.27,0.39
values_13,26,60,24,219,50,1236.00,40170.15,0.03,32.50,2231.67,0.39
values_577,26,59,24,215,50,1213.43,38779.17,0.03,31.96,2154.40,0.38
values_41,26,68,31,240,57,1399.89,39919.55,0.04,28.52,2217.75,0.39
values_809,26,60,25,221,51,1253.61,39112.51,0.03,31.20,2172.92,0.38
values_414,26,61,25,225,51,1276.30,40484.10,0.03,31.72,2249.12,0.39
values_360,26,75,37,261,63,1560.07,41109.95,0.04,26.35,2283.89,0.40
values_386,26,59,24,220,50,1241.65,39681.01,0.03,31.96,2204.50,0.39
values_158,26,67,30,235,56,1364.73,39622.61,0.03,29.03,2201.26,0.39
values_904,26,56,21,210,47,1166.46,40437.41,0.03,34.67,2246.52,0.39
values_480,26,69,33,239,59,1405.95,38216.32,0.04,27.18,2123.13,0.38
values_647,26,68,32,240,58,1405.92,38838.41,0.04,27.62,2157.69,0.38
values_104,26,70,33,243,59,1429.48,39419.06,0.04,27.58,2189.95,0.39
values_55,26,76,39,259,65,1559.79,39514.76,0.04,25.33,2195.26,0.39
values_491,26,63,26,224,52,1276.90,40222.30,0.03,31.50,2234.57,0.39
