inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity
values_679," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_419," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_895," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_298," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_155," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_12," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_160," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_626," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_38," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_146," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_81," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_687," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_213," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_212," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_568," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_5," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_40," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_970," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_707," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_406," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_893," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_144," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_979," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_831," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_402," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_404," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_310," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_70," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_268," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_412," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_290," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_916," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_567," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_913," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_232," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_319," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_23," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_899," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_428," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_858," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_546," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_432," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_231," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_388," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_350," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_603," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_364," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_530," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_72," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_536," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_79," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_342," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_803," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_501," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_540," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_955," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_191," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_812," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_545," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_78," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_526," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_695," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_87," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_300," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_964," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_998," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_988," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_6," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_625," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_518," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_122," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_541," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_279," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_256," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_796," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_504," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_752," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_459," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_658," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_408," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_867," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_727," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_177," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_823," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_822," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_218," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_426," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_776," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_143," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_739," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_312," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_174," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_669," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_120," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_974," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_217," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_866," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_192," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_328," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_68," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_387," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_69," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_749," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_135," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_341," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_494," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_1," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_589," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_925," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_524," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_994," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_856," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_156," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_470," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_207," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_655," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_441," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_109," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_45," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_125," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_600," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_708," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_791," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_912," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_533," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_418," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_228," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_585," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_465," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_239," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_842," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_208," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_932," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_957," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_563," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_766," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_476," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_175," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_591," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_997," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_385," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_115," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_653," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_753," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_241," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_197," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_636," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_450," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_106," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_699," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_578," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_644," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_570," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_873," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_33," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_210," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_486," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_252," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_694," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_759," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_245," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_15," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_792," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_248," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_246," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_556," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_513," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_93," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_558," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_991," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_181," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_674," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_652," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_344," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_715," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_528," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_276," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_24," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_296," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_244," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_380," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_25," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_740," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_478," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
values_379," 10
"," 1
"," 1
"," 1
"," 0
"," 0
"," 6
"," 2
"," 2
"," 1
"," 0
"," 3
"
