inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,AnalysisSummary,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_5,37,16,17,33,15,38,69,19,77,57,22,63,120,10,11,12
values_40,37,16,20,122,45,34,51,54,44,95,81,26,74,10,11,12
values_970,37,16,18,114,106,34,33,112,123,79,17,94,10,13,16,20
values_707,37,16,24,48,30,65,51,47,43,12,97,123,10,11,12,13
values_406,37,16,35,33,34,57,86,18,121,39,103,10,11,12,13,14
values_893,37,16,10,90,57,13,14,117,45,54,68,68,10,11,12,13
values_144,37,16,20,18,108,33,50,56,34,116,55,68,10,11,12,13
values_979,37,16,18,48,75,63,62,58,110,42,66,57,10,13,16,20
values_831,37,16,16,84,75,26,116,108,113,31,106,14,10,11,12,13
values_402,37,16,19,120,51,38,38,62,24,58,15,26,10,11,12,13
values_404,37,16,19,101,108,23,48,24,11,40,46,42,10,11,12,13
values_310,37,16,119,47,39,22,86,118,92,124,127,13,16,20,45,45
values_70,37,16,26,44,16,94,112,75,122,75,13,16,20,45,45,40
values_268,37,16,24,59,81,79,79,18,43,72,50,10,11,12,13,14
values_1018,37,16,24,119,11,41,42,108,41,12,16,109,84,10,11,12
values_412,37,16,21,100,107,37,109,84,124,32,117,28,10,11,12,13
values_290,37,16,15,56,72,126,88,73,45,61,48,10,13,16,20,45
values_916,37,16,19,47,30,47,39,30,12,106,77,46,10,11,12,13
values_567,37,16,23,95,76,41,10,105,98,95,59,42,10,11,12,13
values_913,37,16,15,20,94,76,12,21,123,84,104,88,10,11,12,13
values_232,37,16,20,35,40,22,27,57,90,65,19,89,10,13,16,20
values_319,37,16,16,45,88,59,99,62,70,96,72,36,13,16,20,45
values_23,37,16,23,26,14,123,95,37,110,69,11,47,10,11,12,13
values_899,37,16,24,123,104,32,86,28,25,54,91,86,17,10,11,12
values_428,37,16,24,82,48,37,100,44,108,26,106,96,14,10,11,12
values_858,37,16,24,97,38,119,26,76,13,16,20,45,45,40,100,34
values_546,37,16,15,106,121,125,106,81,61,85,68,13,10,11,12,13
values_432,37,16,20,43,124,42,50,43,74,47,73,10,11,12,13,14
values_231,37,16,25,77,29,35,91,24,55,34,100,23,78,10,13,16
values_388,37,16,17,50,12,127,36,38,81,95,108,114,10,11,12,13
values_350,37,16,25,75,103,80,93,13,16,20,45,45,40,100,34,100.0
values_603,37,16,22,117,59,21,57,20,25,83,77,10,11,12,13,14
values_364,37,16,24,37,88,114,55,79,92,76,54,81,79,10,11,12
values_530,37,16,19,32,14,27,78,116,84,13,16,20,45,45,40,100
values_72,37,16,20,121,62,93,32,17,104,31,20,12,13,16,20,45
values_536,37,16,24,117,39,10,54,42,27,13,16,20,45,45,40,100
values_79,37,16,10,80,76,38,118,26,92,85,84,61,37,13,16,20
values_342,37,16,56,65,117,126,85,13,16,20,45,45,40,100,34,100.0
values_803,37,16,24,25,64,65,59,19,29,127,10,11,12,13,14,15
values_501,37,16,52,55,44,57,126,43,55,42,113,10,11,12,13,13
values_540,37,16,21,60,114,46,42,76,13,16,20,45,45,40,100,34
values_955,37,16,22,97,87,34,51,68,78,25,16,83,10,11,12,13
values_191,37,16,16,68,44,106,115,118,61,24,20,126,10,11,12,13
values_812,37,16,24,27,90,126,70,65,37,117,60,66,10,11,12,13
values_545,37,16,10,57,35,90,100,111,122,45,104,12,96,10,11,12
values_78,37,16,20,34,103,28,81,13,119,59,115,28,103,13,16,20
values_526,37,16,20,37,36,82,73,121,53,13,16,20,45,45,40,100
values_695,37,16,23,20,68,40,100,24,100.0,37,100.0,13,18,,,
values_87,37,16,23,79,71,86,19,57,21,31,19,99,66,13,16,20
values_300,37,16,24,14,48,43,67,94,90,94,49,54,13,16,20,45
values_964,37,16,17,94,62,13,105,61,25,62,127,25,10,13,16,20
values_998,37,16,26,16,118,14,82,45,76,54,42,123,17,10,11,12
values_988,37,16,21,29,95,39,12,18,75,55,63,48,105,10,13,16
values_6,37,16,26,95,90,65,39,98,100,36,122,116,90,10,11,12
values_625,37,16,15,43,107,78,62,27,78,124,28,10,11,12,13,14
values_518,37,16,26,84,77,44,60,30,95,13,16,20,45,45,40,100
values_122,37,16,24,59,80,62,88,31,107,109,29,113,10,11,12,13
values_541,37,16,10,105,122,55,17,70,13,16,20,45,45,40,100,34
values_279,37,16,23,12,41,50,97,63,121,17,70,68,118,10,11,12
values_256,37,16,123,73,84,12,84,127,115,28,104,63,10,11,12,13
values_796,37,16,21,103,69,105,35,88,93,81,42,55,10,13,16,20
values_504,37,16,24,42,126,19,34,105,94,35,18,52,10,11,12,13
values_752,37,16,20,24,126,73,44,114,50,103,22,10,11,12,13,14
values_459,37,16,19,23,87,10,90,81,41,74,51,10,11,12,13,14
values_658,37,16,19,44,110,40,100,25,100.0,37,100.0,14,18,,,
values_408,37,16,24,43,15,42,41,79,59,88,84,116,107,10,11,12
values_867,37,16,24,84,81,16,127,58,116,124,35,119,10,11,12,13
values_727,37,16,23,58,57,84,44,127,28,126,29,10,11,12,13,14
values_177,37,16,15,29,58,99,79,26,40,13,55,44,39,10,11,12
values_823,37,16,23,69,22,81,15,61,71,13,30,27,10,11,13,14
values_822,37,16,44,23,101,79,101,94,55,34,105,10,11,12,13,14
values_218,37,16,24,107,21,37,69,69,87,31,111,63,37,10,11,12
values_426,37,16,18,97,24,87,54,69,91,16,10,11,12,13,14,15
values_776,37,16,20,90,34,13,14,67,120,63,73,10,13,16,20,45
values_143,37,16,10,110,35,112,56,34,46,12,60,110,100,10,11,12
values_739,37,16,24,100,72,11,98,48,49,102,106,36,41,10,11,12
values_312,37,16,24,88,36,119,114,88,95,127,46,41,13,16,20,45
values_174,37,16,20,32,61,75,125,16,64,30,118,27,29,10,11,12
values_669,37,16,10,31,27,40,100,25,100.0,37,100.0,14,18,,,
values_120,37,16,24,55,83,68,51,70,105,62,17,53,10,11,12,13
values_974,37,16,20,63,60,42,104,15,64,75,99,10,13,16,20,45
values_217,37,16,12,108,70,116,18,20,14,12,10,11,12,13,14,13
values_866,37,16,15,41,45,37,79,16,88,64,68,21,10,11,12,13
values_192,37,16,95,14,35,27,44,123,26,78,120,124,10,11,12,13
values_328,37,16,20,44,91,127,52,18,13,16,20,45,45,40,100,34
values_68,37,16,17,65,108,13,63,16,91,66,28,112,60,13,16,20
values_387,37,16,24,89,29,49,65,93,119,20,55,91,36,10,11,12
values_69,37,16,17,99,106,64,66,49,15,74,114,44,57,13,16,20
values_749,37,16,24,127,29,51,110,82,40,20,20,122,113,10,11,12
values_135,37,16,25,68,108,33,58,116,55,30,38,60,10,11,12,13
values_341,37,16,18,114,83,13,16,20,45,45,40,100,34,100.0,37,18
values_494,37,16,20,81,36,67,119,37,117,108,116,104,101,10,11,12
values_1,37,16,10,46,79,38,25,52,55,13,67,116,94,10,11,12
values_589,37,16,24,47,70,81,74,58,84,112,90,65,115,10,11,12
values_925,37,16,10,77,103,22,79,10,120,87,40,14,12,10,11,12
values_524,37,16,24,54,104,43,84,53,13,16,20,45,45,40,100,34
values_994,37,16,15,12,27,107,72,13,10,118,83,41,10,11,12,13
values_856,37,16,24,29,74,32,120,91,13,16,20,45,45,40,100,34
values_156,37,16,21,63,65,15,116,62,122,79,89,73,10,11,12,13
values_470,37,16,26,42,20,44,106,98,67,99,37,10,11,12,13,14
values_207,37,16,10,47,29,70,21,52,125,111,63,74,10,11,12,13
values_655,37,16,10,114,40,100,24,100.0,37,100.0,13,18,,,,
values_441,37,16,12,86,65,83,79,50,96,114,39,34,103,10,11,12
values_109,37,16,24,56,114,49,27,29,15,93,41,41,44,10,11,12
values_45,37,16,24,61,24,33,104,108,45,125,49,69,10,11,12,13
values_125,37,16,10,126,14,96,23,29,28,59,89,10,11,12,13,14
values_600,37,16,24,77,100,51,112,42,49,124,40,34,10,11,12,13
values_708,37,16,17,66,115,114,102,92,84,91,16,54,97,10,11,12
values_791,37,16,23,115,52,45,23,96,41,14,38,95,10,13,16,20
values_912,37,16,20,99,44,115,107,95,40,125,62,39,108,10,11,12
values_533,37,16,77,78,113,117,77,74,13,16,20,45,45,40,100,34
values_418,37,16,15,94,70,22,112,21,45,80,83,44,10,11,12,13
values_228,37,16,17,15,19,25,119,47,38,69,36,101,56,10,13,16
values_585,37,16,12,125,42,109,112,113,36,29,48,105,10,11,12,13
values_465,37,16,15,10,104,118,78,86,19,103,89,11,87,10,11,12
values_239,37,16,10,48,47,12,71,95,122,74,109,45,26,10,13,16
values_842,37,16,18,64,58,22,82,120,13,16,20,45,45,40,100,34
values_208,37,16,20,109,100,103,56,15,104,105,65,96,50,10,11,12
values_932,37,16,17,99,31,58,118,79,38,62,127,90,10,11,12,13
values_957,37,16,10,21,119,55,109,66,70,54,17,71,28,10,11,12
values_563,37,16,18,86,22,92,124,87,59,41,47,115,10,11,12,13
values_766,37,16,25,76,106,35,56,115,42,72,40,26,109,10,11,12
values_476,37,16,21,105,112,40,18,102,88,34,10,11,12,13,14,15
values_175,37,16,10,48,21,26,118,43,62,65,40,47,47,10,11,12
values_591,37,16,10,59,30,67,88,73,106,102,98,10,11,12,13,14
values_997,37,16,17,47,108,32,109,38,15,90,20,122,34,10,11,12
values_385,37,16,10,10,66,50,102,82,84,95,10,11,12,13,14,15
values_115,37,16,18,75,43,104,98,47,112,37,119,69,10,11,12,13
values_653,37,16,24,86,40,100,24,100.0,37,100.0,13,18,,,,
values_753,37,16,15,40,98,97,96,119,46,73,124,50,58,10,11,12
values_241,37,16,15,123,112,102,40,94,45,83,71,100,10,13,16,20
values_197,37,16,17,55,116,13,56,53,14,46,78,123,10,11,12,13
values_636,37,16,21,63,120,84,86,15,101,76,122,119,10,11,12,13
values_450,37,16,15,12,24,113,21,97,14,115,16,29,10,11,12,13
values_106,37,16,18,40,30,72,61,102,40,126,105,40,116,10,11,12
values_699,37,16,22,117,113,40,100,24,100.0,37,100.0,13,18,,,
values_578,37,16,15,98,12,58,54,58,104,113,25,18,121,10,11,12
values_644,37,16,17,83,125,40,100,24,100.0,37,100.0,13,18,,,
values_570,37,16,24,52,85,82,76,41,76,23,25,84,75,10,11,12
values_873,37,16,12,49,65,119,79,13,36,87,121,85,100,10,11,12
values_33,37,16,10,42,103,118,55,26,68,69,49,79,10,11,12,13
values_210,37,16,19,99,126,63,56,110,14,60,119,65,25,10,11,12
values_486,37,16,26,56,79,103,100,119,119,127,27,116,10,11,12,13
values_252,37,16,21,89,51,104,78,111,13,89,109,117,10,13,16,20
values_694,37,16,79,60,40,100,24,100.0,37,100.0,13,18,,,,
values_759,37,16,23,66,115,33,67,110,91,114,126,10,11,12,13,14
values_245,37,16,18,99,119,24,110,95,48,13,103,10,13,16,20,45
values_15,37,16,10,43,87,29,66,127,87,14,91,35,51,10,11,12
values_792,37,16,24,70,77,81,91,94,60,68,120,24,124,10,13,16
values_248,37,16,24,106,123,105,40,68,64,126,87,117,10,13,16,20
values_246,37,16,52,123,65,88,17,19,63,46,117,10,13,16,20,45
values_556,37,16,24,85,83,74,103,13,116,125,67,68,119,10,11,12
values_513,37,16,10,116,85,27,92,48,13,16,20,45,45,40,100,34
values_93,37,16,10,94,43,108,80,51,122,33,71,13,13,16,20,45
values_558,37,16,20,126,36,108,89,23,119,93,87,80,10,11,12,13
values_991,37,16,16,39,85,47,81,68,83,40,69,82,78,10,13,16
values_181,37,16,91,22,111,117,100,10,49,43,61,89,10,11,12,13
values_674,37,16,15,37,34,40,100,24,100.0,37,100.0,13,18,,,
values_652,37,16,24,39,21,40,100,24,100.0,37,100.0,13,18,,,
values_344,37,16,24,78,76,97,30,49,13,16,20,45,45,40,100,34
values_715,37,16,19,80,114,39,39,23,71,89,58,77,10,11,12,13
values_528,37,16,20,45,15,47,117,50,13,16,20,45,45,40,100,34
values_276,37,16,19,53,98,122,82,30,70,120,22,50,10,11,12,13
values_24,37,16,24,98,78,38,71,28,116,96,86,113,58,10,11,12
values_296,37,16,20,52,45,78,19,116,21,44,123,20,13,16,20,45
values_244,37,16,19,65,122,82,40,90,82,107,79,39,75,10,13,16
values_380,37,16,21,121,125,24,58,46,112,92,33,29,79,10,11,12
values_25,37,16,12,117,85,19,37,94,24,47,12,10,11,12,13,14
values_740,37,16,17,82,90,110,103,46,116,110,53,42,75,10,11,12
values_478,37,16,25,29,79,56,104,58,69,96,114,50,10,11,12,13
values_379,37,16,22,125,114,42,54,115,35,12,99,81,41,10,11,12
values_810,37,16,18,29,33,17,52,98,10,31,10,11,12,13,14,15
values_440,37,16,24,22,118,91,34,40,77,101,12,40,66,10,11,12
values_543,37,16,16,10,74,11,30,10,13,13,16,20,45,45,40,100
values_130,37,16,15,28,124,104,115,46,44,82,98,74,104,10,11,12
values_225,37,16,10,68,107,112,79,19,120,97,79,119,10,13,16,20
values_285,37,16,10,41,121,71,33,38,27,44,14,10,11,12,13,14
values_363,37,16,19,19,87,22,118,111,59,114,38,63,10,11,12,13
values_667,37,16,22,92,54,40,100,24,100.0,37,100.0,13,18,,,
values_26,37,16,24,16,52,48,111,40,23,50,121,76,21,10,11,12
values_793,37,16,12,31,117,73,65,25,88,57,52,121,36,10,13,16
values_1022,37,16,25,70,124,80,14,53,95,73,120,36,10,11,12,13
values_772,37,16,17,127,29,56,35,44,24,93,48,33,10,13,16,20
values_931,37,16,24,37,49,97,31,44,22,75,105,25,10,11,12,13
values_981,37,16,56,38,56,113,12,124,47,22,44,58,10,13,16,20
values_422,37,16,26,106,102,39,70,54,117,97,25,112,26,10,11,12
values_920,37,16,24,121,56,14,98,107,57,100,10,11,12,13,14,15
values_259,37,16,24,33,70,57,125,79,18,103,28,112,10,11,12,13
values_477,37,16,10,13,74,94,44,93,114,59,39,15,11,10,11,12
values_738,37,16,15,11,125,20,108,56,38,61,70,69,10,11,12,13
values_430,37,16,20,33,70,117,117,115,65,13,105,10,11,12,13,14
values_922,37,16,24,122,69,97,98,16,69,48,53,113,37,10,11,12
values_903,37,16,25,119,89,104,40,46,106,73,44,120,100,10,11,12
values_761,37,16,12,99,71,37,37,38,68,120,12,113,10,11,12,13
values_1017,37,16,12,12,62,87,104,127,59,37,30,74,10,11,12,14
values_204,37,16,24,75,51,49,106,36,111,99,24,103,22,10,11,12
values_48,37,16,20,42,45,95,118,74,71,56,115,76,10,11,12,13
values_71,37,16,25,55,71,73,109,81,89,44,60,13,16,20,45,45
values_851,37,16,18,86,84,105,92,16,13,16,20,45,45,40,100,34
values_347,37,16,22,22,53,25,83,13,16,20,45,45,40,100,33,100.0
values_725,37,16,69,114,97,71,83,100,31,37,54,109,10,11,12,13
values_266,37,16,18,96,72,76,59,62,62,69,56,90,10,11,12,13
values_448,37,16,49,109,34,58,21,42,102,37,33,71,10,11,12,13
values_934,37,16,26,66,13,119,126,67,20,47,79,92,59,10,11,12
values_531,37,16,18,112,102,43,66,107,13,16,20,45,45,40,100,34
values_224,37,16,71,27,48,53,119,89,124,108,10,13,16,20,45,45
values_686,37,16,20,118,19,40,100,24,100.0,37,100.0,13,18,,,
values_927,37,16,16,120,77,61,31,64,69,73,86,78,10,11,12,13
values_407,37,16,23,97,41,97,101,79,43,44,124,12,20,10,11,12
values_76,37,16,24,74,84,64,49,51,79,27,111,106,102,13,16,20
values_949,37,16,17,55,120,83,28,35,28,96,32,40,10,11,12,13
values_969,37,16,12,19,60,14,26,25,33,49,50,16,40,10,13,16
values_781,37,16,24,28,53,99,10,91,62,102,18,10,13,16,20,45
values_7,37,16,25,115,116,104,39,122,122,59,82,34,62,10,11,12
values_1014,37,16,31,59,33,121,19,66,35,51,14,10,11,12,13,14
values_683,37,16,19,64,37,40,100,24,100.0,37,100.0,13,18,,,
values_376,37,16,24,118,68,118,24,24,110,33,62,10,11,12,13,14
values_1016,37,16,24,46,53,75,51,39,63,55,90,123,36,10,11,12
values_877,37,16,24,111,45,112,47,56,98,120,76,107,10,11,12,13
values_654,37,16,20,84,33,40,100,24,100.0,37,100.0,13,18,,,
values_508,37,16,21,36,33,17,16,86,72,37,26,99,86,10,11,12
values_332,37,16,24,47,64,84,73,58,13,16,20,45,45,40,100,34
values_281,37,16,12,112,61,126,29,64,91,116,116,117,10,11,12,13
values_381,37,16,10,101,58,59,67,85,108,114,19,41,75,10,11,12
values_769,37,16,10,59,93,24,44,38,113,58,59,119,10,13,16,20
values_701,37,16,10,24,62,40,100,24,100.0,37,100.0,13,18,,,
values_855,37,16,23,41,47,101,51,122,13,16,20,45,45,40,100,34
values_1009,37,16,15,84,46,29,104,55,36,25,45,10,11,12,13,14
values_320,37,16,92,113,100,29,66,13,16,20,45,45,40,100,34,100.0
values_50,37,16,19,14,56,16,35,114,47,11,106,15,10,11,12,13
values_918,37,16,112,39,23,97,96,44,40,58,10,11,12,13,14,15
values_615,37,16,25,75,25,121,20,27,28,30,15,17,10,11,12,13
values_704,37,16,107,55,89,68,47,120,58,113,38,18,10,11,12,13
values_633,37,16,12,60,98,70,64,54,27,121,60,114,73,10,11,12
values_847,37,16,10,116,58,109,18,28,13,16,20,45,45,40,100,34
values_602,37,16,24,85,75,62,27,84,46,107,75,122,10,11,12,13
values_399,37,16,10,44,93,41,106,59,78,87,66,42,107,10,11,12
values_22,37,16,117,80,86,33,32,93,40,73,10,11,12,13,14,15
values_313,37,16,12,105,74,87,110,110,124,13,16,20,45,45,40,100
values_375,37,16,23,59,55,79,72,106,112,68,95,31,27,10,11,12
values_963,37,16,24,23,125,105,26,74,83,68,88,22,10,13,16,20
values_168,37,16,20,47,79,32,59,13,51,109,105,111,10,11,12,13
values_1021,37,16,10,89,21,85,81,100,21,72,91,60,88,10,11,12
values_226,37,16,15,16,45,85,43,103,55,34,16,86,10,13,16,20
values_190,37,16,25,81,123,93,38,36,67,25,122,115,38,10,11,12
values_429,37,16,24,34,74,75,59,81,34,39,30,108,10,11,12,13
values_236,37,16,24,35,43,26,63,69,19,107,73,94,10,13,16,20
values_777,37,16,12,69,119,114,120,52,35,10,112,14,10,13,16,20
values_909,37,16,24,124,74,16,70,115,98,67,64,52,10,11,12,13
values_438,37,16,124,110,60,114,91,48,122,23,95,10,11,12,13,14
values_607,37,16,16,57,111,127,87,78,64,117,59,126,10,11,12,13
values_717,37,16,24,58,84,53,118,115,22,56,105,93,10,11,12,13
values_1000,37,16,20,15,118,114,93,15,34,118,82,24,62,10,11,12
values_782,37,16,20,59,61,111,36,113,18,71,20,98,10,13,16,20
values_258,37,16,15,125,75,53,68,22,25,87,15,101,10,11,12,13
values_872,37,16,20,56,36,62,65,53,65,122,16,18,91,10,11,12
values_637,37,16,10,65,125,24,20,94,54,44,113,127,10,11,12,13
values_746,37,16,18,14,90,100,123,54,84,77,26,81,122,10,11,12
values_4,37,16,17,80,39,94,74,47,27,93,92,88,10,11,12,13
values_345,37,16,12,42,39,53,45,48,13,16,20,45,45,40,100,34
values_102,37,16,26,87,80,71,56,124,56,53,80,99,10,11,12,13
values_962,37,16,15,78,48,54,45,74,24,89,68,70,21,10,13,16
values_356,37,16,17,40,51,102,87,40,116,12,112,107,10,11,12,13
values_853,37,16,45,61,68,14,13,13,16,20,45,45,40,100,34,100.0
values_849,37,16,15,89,83,40,99,57,13,16,20,45,45,40,100,34
values_814,37,16,20,54,26,93,33,30,35,67,103,39,10,11,12,13
values_370,37,16,19,95,30,45,34,40,112,100,108,31,10,11,12,13
values_778,37,16,18,117,48,16,89,75,58,29,81,10,13,16,20,45
values_458,37,16,18,75,93,24,41,30,70,58,45,62,75,10,11,12
values_818,37,16,19,26,77,87,123,17,31,48,125,117,35,10,11,12
values_119,37,16,23,120,73,28,38,119,14,84,118,110,46,10,11,12
values_373,37,16,94,33,11,47,28,47,51,62,108,10,11,12,13,14
values_351,37,16,16,84,105,83,51,80,13,16,20,45,45,40,100,34
values_32,37,16,93,102,27,76,66,44,73,10,11,12,13,14,15,13
values_770,37,16,15,88,57,124,19,61,64,40,73,105,39,10,13,16
values_371,37,16,18,34,85,51,60,120,32,44,28,64,10,11,12,13
values_283,37,16,22,62,95,93,101,48,51,43,18,13,100,10,11,12
values_535,37,16,23,85,84,120,109,59,13,16,20,45,45,40,100,34
values_250,37,16,24,70,77,42,123,107,23,55,107,75,70,10,13,16
values_132,37,16,17,78,79,41,29,102,52,83,82,53,44,10,11,12
values_649,37,16,12,111,38,40,100,24,100.0,37,100.0,13,18,,,
values_77,37,16,24,93,24,106,35,12,42,94,112,13,16,20,45,45
values_260,37,16,17,120,54,19,32,46,106,62,38,49,10,11,12,13
values_1004,37,16,24,52,36,69,122,40,73,15,109,41,123,10,11,12
values_891,37,16,22,108,13,66,125,57,35,92,117,32,37,10,11,12
values_91,37,16,22,105,70,120,13,57,88,19,115,54,13,16,20,45
values_137,37,16,12,61,45,99,115,98,32,127,77,119,10,11,12,13
values_42,37,16,18,78,122,119,44,14,82,60,29,56,78,10,11,12
values_13,37,16,24,39,17,112,97,19,110,100,10,11,12,13,14,15
values_577,37,16,10,90,10,34,32,25,46,95,71,114,10,11,12,13
values_41,37,16,12,119,51,91,114,116,89,31,96,77,10,11,12,13
values_809,37,16,12,17,16,28,96,85,70,74,122,108,53,10,11,12
values_414,37,16,25,65,113,66,109,45,55,88,111,69,56,10,11,12
values_360,37,16,20,43,15,126,118,70,76,53,25,44,121,10,11,12
values_386,37,16,15,65,40,27,116,20,74,26,62,81,10,10,11,12
values_158,37,16,25,27,99,72,59,101,20,113,97,76,10,11,12,13
values_904,37,16,20,76,45,126,113,117,103,119,26,17,10,11,12,13
values_480,37,16,110,82,84,111,76,55,108,25,106,110,10,11,12,13
values_647,37,16,25,115,51,40,100,24,100.0,37,100.0,13,18,,,
values_104,37,16,20,127,40,82,88,73,108,87,54,118,65,10,11,12
values_55,37,16,23,71,17,71,112,15,91,44,59,57,10,11,12,13
values_491,37,16,19,56,20,40,15,74,56,59,101,77,17,10,11,12
values_391,37,16,25,85,90,73,119,57,45,112,88,27,73,10,11,12
values_972,37,16,24,124,113,20,112,88,99,112,66,58,10,13,16,20
values_571,37,16,22,106,123,31,101,42,47,47,10,11,12,13,14,13
values_940,37,16,24,28,41,76,68,73,89,56,65,29,95,10,11,12
values_861,37,16,10,38,59,110,124,118,13,16,20,45,45,40,100,34
values_324,37,16,17,109,86,103,12,67,13,16,20,45,45,40,100,34
values_549,37,16,17,15,74,25,44,39,88,54,82,39,78,10,11,12
values_170,37,16,18,85,56,86,44,104,25,32,113,26,126,10,11,12
values_269,37,16,24,103,120,74,49,15,21,58,93,17,85,10,11,12
values_442,37,16,24,112,34,73,42,72,30,123,26,52,10,11,12,13
values_520,37,16,20,38,116,108,85,95,32,13,16,20,45,45,40,100
values_455,37,16,25,76,66,116,73,32,41,68,62,10,11,12,13,14
values_31,37,16,16,92,89,69,27,72,53,39,86,47,57,10,11,12
values_971,37,16,19,55,110,121,48,110,42,24,126,10,13,16,20,45
values_397,37,16,24,102,22,19,81,116,32,10,110,72,10,11,12,13
values_254,37,16,25,105,90,123,121,54,39,100,94,12,10,13,16,20
values_616,37,16,20,29,65,84,40,107,40,14,32,10,11,12,13,14
values_66,37,16,15,64,40,61,41,33,122,32,42,55,32,13,16,20
values_943,37,16,10,55,106,126,30,17,74,100,115,14,10,11,12,13
values_117,37,16,102,86,59,115,93,88,14,95,31,44,10,11,12,13
values_451,37,16,24,112,23,78,19,85,93,57,122,40,32,10,12,13
values_643,37,16,24,120,40,40,100,24,100.0,37,100.0,13,18,,,
values_688,37,16,20,90,40,100,24,100.0,37,100.0,13,18,,,,
values_569,37,16,12,64,67,24,90,27,107,43,98,123,10,11,12,13
values_745,37,16,12,85,48,61,23,10,79,91,122,92,41,10,11,12
values_65,37,16,10,124,90,102,34,84,65,90,125,79,13,16,20,45
values_980,37,16,19,108,120,96,87,16,87,41,23,52,113,10,13,16
values_982,37,16,63,100,96,64,54,66,42,31,17,10,13,16,20,45
values_62,37,16,25,91,82,111,83,91,43,72,12,10,11,12,13,14
values_789,37,16,24,23,67,72,59,75,109,14,16,47,10,13,16,20
values_401,37,16,15,21,72,20,83,91,41,46,57,38,10,11,12,13
