inputName,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_858," 214 
"," 39 
"," 649 
"," 75 
"," 4042.50 
"," 399274.94 
"," 0.01 
"," 98.77 
"," 22181.94 
"," 1.81 
"
values_546," 204 
"," 30 
"," 624 
"," 66 
"," 3771.70 
"," 461656.32 
"," 0.01 
"," 122.40 
"," 25647.57 
"," 1.99 
"
values_432," 221 
"," 42 
"," 664 
"," 78 
"," 4173.51 
"," 395290.74 
"," 0.01 
"," 94.71 
"," 21960.60 
"," 1.80 
"
values_231," 211 
"," 37 
"," 640 
"," 73 
"," 3961.49 
"," 406641.36 
"," 0.01 
"," 102.65 
"," 22591.19 
"," 1.83 
"
values_388," 200 
"," 25 
"," 614 
"," 61 
"," 3641.47 
"," 524372.07 
"," 0.01 
"," 144 
"," 29131.78 
"," 2.17 
"
values_350," 205 
"," 30 
"," 626 
"," 66 
"," 3783.79 
"," 465406.26 
"," 0.01 
"," 123 
"," 25855.90 
"," 2.00 
"
values_603," 210 
"," 35 
"," 638 
"," 71 
"," 3923.54 
"," 423742.18 
"," 0.01 
"," 108 
"," 23541.23 
"," 1.88 
"
values_364," 218 
"," 44 
"," 656 
"," 80 
"," 4147.18 
"," 369853.48 
"," 0.01 
"," 89.18 
"," 20547.42 
"," 1.72 
"
values_530," 204 
"," 29 
"," 623 
"," 65 
"," 3751.94 
"," 475072.62 
"," 0.01 
"," 126.62 
"," 26392.92 
"," 2.03 
"
values_72," 214 
"," 39 
"," 647 
"," 75 
"," 4030.05 
"," 398044.51 
"," 0.01 
"," 98.77 
"," 22113.58 
"," 1.80 
"
values_536," 223 
"," 44 
"," 673 
"," 80 
"," 4254.66 
"," 388140.81 
"," 0.01 
"," 91.23 
"," 21563.38 
"," 1.77 
"
values_79," 214 
"," 38 
"," 648 
"," 74 
"," 4023.73 
"," 407878.73 
"," 0.01 
"," 101.37 
"," 22659.93 
"," 1.83 
"
values_342," 212 
"," 37 
"," 642 
"," 73 
"," 3973.87 
"," 409845.35 
"," 0.01 
"," 103.14 
"," 22769.19 
"," 1.84 
"
values_803," 222 
"," 44 
"," 672 
"," 80 
"," 4248.34 
"," 385826.12 
"," 0.01 
"," 90.82 
"," 21434.78 
"," 1.77 
"
values_501," 209 
"," 34 
"," 636 
"," 70 
"," 3898.22 
"," 431327.02 
"," 0.01 
"," 110.65 
"," 23962.61 
"," 1.90 
"
values_540," 218 
"," 42 
"," 660 
"," 78 
"," 4148.37 
"," 387575.86 
"," 0.01 
"," 93.43 
"," 21531.99 
"," 1.77 
"
values_955," 222 
"," 45 
"," 667 
"," 81 
"," 4228.68 
"," 375506.78 
"," 0.01 
"," 88.80 
"," 20861.49 
"," 1.73 
"
values_191," 200 
"," 25 
"," 614 
"," 61 
"," 3641.47 
"," 524372.07 
"," 0.01 
"," 144 
"," 29131.78 
"," 2.17 
"
values_812," 211 
"," 36 
"," 644 
"," 72 
"," 3973.43 
"," 419197.04 
"," 0.01 
"," 105.50 
"," 23288.72 
"," 1.87 
"
values_545," 218 
"," 43 
"," 664 
"," 79 
"," 4185.71 
"," 381970.41 
"," 0.01 
"," 91.26 
"," 21220.58 
"," 1.75 
"
values_78," 202 
"," 27 
"," 620 
"," 63 
"," 3705.91 
"," 499063.03 
"," 0.01 
"," 134.67 
"," 27725.72 
"," 2.10 
"
values_526," 211 
"," 36 
"," 641 
"," 72 
"," 3954.92 
"," 417244.26 
"," 0.01 
"," 105.50 
"," 23180.24 
"," 1.86 
"
values_695," 208 
"," 30 
"," 635 
"," 66 
"," 3838.19 
"," 479006.15 
"," 0.01 
"," 124.80 
"," 26611.45 
"," 2.04 
"
values_87," 208 
"," 33 
"," 633 
"," 69 
"," 3866.70 
"," 438694.23 
"," 0.01 
"," 113.45 
"," 24371.90 
"," 1.92 
"
values_300," 212 
"," 36 
"," 648 
"," 72 
"," 3998.11 
"," 423799.81 
"," 0.01 
"," 106 
"," 23544.43 
"," 1.88 
"
values_964," 218 
"," 40 
"," 662 
"," 76 
"," 4136.13 
"," 405754.16 
"," 0.01 
"," 98.10 
"," 22541.90 
"," 1.83 
"
values_998," 215 
"," 40 
"," 652 
"," 76 
"," 4073.65 
"," 394125.52 
"," 0.01 
"," 96.75 
"," 21895.86 
"," 1.79 
"
values_988," 218 
"," 42 
"," 661 
"," 78 
"," 4154.65 
"," 388163.10 
"," 0.01 
"," 93.43 
"," 21564.62 
"," 1.77 
"
values_6," 207 
"," 33 
"," 630 
"," 69 
"," 3848.37 
"," 434516.00 
"," 0.01 
"," 112.91 
"," 24139.78 
"," 1.91 
"
values_625," 202 
"," 28 
"," 619 
"," 64 
"," 3714 
"," 482289.43 
"," 0.01 
"," 129.86 
"," 26793.86 
"," 2.05 
"
values_518," 211 
"," 36 
"," 639 
"," 72 
"," 3942.58 
"," 415942.41 
"," 0.01 
"," 105.50 
"," 23107.91 
"," 1.86 
"
values_122," 207 
"," 33 
"," 632 
"," 69 
"," 3860.59 
"," 435895.42 
"," 0.01 
"," 112.91 
"," 24216.41 
"," 1.92 
"
values_541," 206 
"," 32 
"," 630 
"," 68 
"," 3835.10 
"," 444392.40 
"," 0.01 
"," 115.88 
"," 24688.47 
"," 1.94 
"
values_279," 215 
"," 40 
"," 654 
"," 76 
"," 4086.14 
"," 395334.49 
"," 0.01 
"," 96.75 
"," 21963.03 
"," 1.80 
"
values_256," 202 
"," 28 
"," 621 
"," 64 
"," 3726 
"," 483847.71 
"," 0.01 
"," 129.86 
"," 26880.43 
"," 2.05 
"
values_796," 210 
"," 34 
"," 642 
"," 70 
"," 3935.00 
"," 437479.38 
"," 0.01 
"," 111.18 
"," 24304.41 
"," 1.92 
"
values_504," 213 
"," 38 
"," 646 
"," 74 
"," 4011.31 
"," 404719.75 
"," 0.01 
"," 100.89 
"," 22484.43 
"," 1.82 
"
values_752," 226 
"," 48 
"," 675 
"," 84 
"," 4314.81 
"," 365680.51 
"," 0.01 
"," 84.75 
"," 20315.58 
"," 1.70 
"
values_459," 225 
"," 48 
"," 675 
"," 84 
"," 4314.81 
"," 364062.45 
"," 0.01 
"," 84.38 
"," 20225.69 
"," 1.70 
"
values_658," 200 
"," 25 
"," 614 
"," 61 
"," 3641.47 
"," 524372.07 
"," 0.01 
"," 144 
"," 29131.78 
"," 2.17 
"
values_408," 208 
"," 33 
"," 634 
"," 69 
"," 3872.80 
"," 439387.27 
"," 0.01 
"," 113.45 
"," 24410.40 
"," 1.93 
"
values_867," 201 
"," 27 
"," 617 
"," 63 
"," 3687.98 
"," 494189.55 
"," 0.01 
"," 134 
"," 27454.97 
"," 2.08 
"
values_727," 213 
"," 36 
"," 650 
"," 72 
"," 4010.45 
"," 427113.06 
"," 0.01 
"," 106.50 
"," 23728.50 
"," 1.89 
"
values_177," 209 
"," 34 
"," 638 
"," 70 
"," 3910.48 
"," 432683.39 
"," 0.01 
"," 110.65 
"," 24037.97 
"," 1.91 
"
values_823," 205 
"," 29 
"," 627 
"," 65 
"," 3776.02 
"," 480466.58 
"," 0.01 
"," 127.24 
"," 26692.59 
"," 2.04 
"
values_822," 206 
"," 31 
"," 628 
"," 67 
"," 3809.50 
"," 455665.83 
"," 0.01 
"," 119.61 
"," 25314.77 
"," 1.97 
"
values_218," 226 
"," 47 
"," 676 
"," 83 
"," 4309.53 
"," 373003.29 
"," 0.01 
"," 86.55 
"," 20722.40 
"," 1.73 
"
values_426," 215 
"," 41 
"," 649 
"," 77 
"," 4067.14 
"," 383898.76 
"," 0.01 
"," 94.39 
"," 21327.71 
"," 1.76 
"
values_776," 224 
"," 46 
"," 669 
"," 82 
"," 4253.20 
"," 372802.43 
"," 0.01 
"," 87.65 
"," 20711.25 
"," 1.73 
"
values_143," 222 
"," 44 
"," 672 
"," 80 
"," 4248.34 
"," 385826.12 
"," 0.01 
"," 90.82 
"," 21434.78 
"," 1.77 
"
values_739," 212 
"," 38 
"," 643 
"," 74 
"," 3992.68 
"," 400948.98 
"," 0.01 
"," 100.42 
"," 22274.94 
"," 1.81 
"
values_312," 208 
"," 32 
"," 633 
"," 68 
"," 3853.36 
"," 450843.59 
"," 0.01 
"," 117 
"," 25046.87 
"," 1.96 
"
values_174," 220 
"," 43 
"," 667 
"," 79 
"," 4204.62 
"," 387216.33 
"," 0.01 
"," 92.09 
"," 21512.02 
"," 1.77 
"
values_669," 224 
"," 47 
"," 674 
"," 83 
"," 4296.78 
"," 368608.58 
"," 0.01 
"," 85.79 
"," 20478.25 
"," 1.71 
"
values_120," 209 
"," 34 
"," 636 
"," 70 
"," 3898.22 
"," 431327.02 
"," 0.01 
"," 110.65 
"," 23962.61 
"," 1.90 
"
values_974," 204 
"," 30 
"," 625 
"," 66 
"," 3777.75 
"," 462396.15 
"," 0.01 
"," 122.40 
"," 25688.68 
"," 1.99 
"
values_217," 215 
"," 38 
"," 650 
"," 74 
"," 4036.14 
"," 411049.47 
"," 0.01 
"," 101.84 
"," 22836.08 
"," 1.84 
"
values_866," 220 
"," 43 
"," 666 
"," 79 
"," 4198.32 
"," 386635.80 
"," 0.01 
"," 92.09 
"," 21479.77 
"," 1.77 
"
values_192," 218 
"," 39 
"," 660 
"," 75 
"," 4111.02 
"," 413631.89 
"," 0.01 
"," 100.62 
"," 22979.55 
"," 1.85 
"
values_328," 225 
"," 46 
"," 672 
"," 82 
"," 4272.27 
"," 376145.95 
"," 0.01 
"," 88.04 
"," 20897.00 
"," 1.74 
"
values_68," 226 
"," 49 
"," 684 
"," 85 
"," 4384.02 
"," 363963.41 
"," 0.01 
"," 83.02 
"," 20220.19 
"," 1.70 
"
values_387," 220 
"," 45 
"," 665 
"," 81 
"," 4216.00 
"," 371008.02 
"," 0.01 
"," 88 
"," 20611.56 
"," 1.72 
"
values_69," 205 
"," 30 
"," 626 
"," 66 
"," 3783.79 
"," 465406.26 
"," 0.01 
"," 123 
"," 25855.90 
"," 2.00 
"
values_749," 220 
"," 45 
"," 667 
"," 81 
"," 4228.68 
"," 372123.84 
"," 0.01 
"," 88 
"," 20673.55 
"," 1.72 
"
values_135," 206 
"," 31 
"," 627 
"," 67 
"," 3803.44 
"," 454940.25 
"," 0.01 
"," 119.61 
"," 25274.46 
"," 1.97 
"
values_341," 202 
"," 27 
"," 618 
"," 63 
"," 3693.96 
"," 497453.14 
"," 0.01 
"," 134.67 
"," 27636.29 
"," 2.09 
"
values_494," 202 
"," 28 
"," 620 
"," 64 
"," 3720 
"," 483068.57 
"," 0.01 
"," 129.86 
"," 26837.14 
"," 2.05 
"
values_1," 222 
"," 44 
"," 665 
"," 80 
"," 4204.08 
"," 381807.10 
"," 0.01 
"," 90.82 
"," 21211.51 
"," 1.75 
"
values_589," 219 
"," 43 
"," 661 
"," 79 
"," 4166.80 
"," 381988.88 
"," 0.01 
"," 91.67 
"," 21221.60 
"," 1.75 
"
values_925," 219 
"," 41 
"," 660 
"," 77 
"," 4136.08 
"," 397668.88 
"," 0.01 
"," 96.15 
"," 22092.72 
"," 1.80 
"
values_524," 223 
"," 46 
"," 672 
"," 82 
"," 4272.27 
"," 372802.43 
"," 0.01 
"," 87.26 
"," 20711.25 
"," 1.73 
"
values_994," 214 
"," 39 
"," 653 
"," 75 
"," 4067.42 
"," 401735.81 
"," 0.01 
"," 98.77 
"," 22318.66 
"," 1.81 
"
values_856," 219 
"," 40 
"," 660 
"," 76 
"," 4123.63 
"," 406383.95 
"," 0.01 
"," 98.55 
"," 22576.89 
"," 1.83 
"
values_156," 219 
"," 44 
"," 659 
"," 80 
"," 4166.15 
"," 373249.22 
"," 0.01 
"," 89.59 
"," 20736.07 
"," 1.73 
"
values_470," 209 
"," 35 
"," 637 
"," 71 
"," 3917.39 
"," 421063.35 
"," 0.01 
"," 107.49 
"," 23392.41 
"," 1.87 
"
values_207," 215 
"," 40 
"," 651 
"," 76 
"," 4067.40 
"," 393521.03 
"," 0.01 
"," 96.75 
"," 21862.28 
"," 1.79 
"
values_655," 206 
"," 31 
"," 631 
"," 67 
"," 3827.70 
"," 457842.58 
"," 0.01 
"," 119.61 
"," 25435.70 
"," 1.98 
"
values_441," 212 
"," 38 
"," 644 
"," 74 
"," 3998.89 
"," 401572.54 
"," 0.01 
"," 100.42 
"," 22309.59 
"," 1.81 
"
values_109," 219 
"," 42 
"," 662 
"," 78 
"," 4160.94 
"," 390533.59 
"," 0.01 
"," 93.86 
"," 21696.31 
"," 1.78 
"
values_45," 205 
"," 30 
"," 627 
"," 66 
"," 3789.84 
"," 466149.72 
"," 0.01 
"," 123 
"," 25897.21 
"," 2.00 
"
values_125," 204 
"," 29 
"," 626 
"," 65 
"," 3770.00 
"," 477360.29 
"," 0.01 
"," 126.62 
"," 26520.02 
"," 2.04 
"
values_600," 209 
"," 34 
"," 635 
"," 70 
"," 3892.09 
"," 430648.83 
"," 0.01 
"," 110.65 
"," 23924.94 
"," 1.90 
"
values_708," 218 
"," 41 
"," 657 
"," 77 
"," 4117.28 
"," 394053.70 
"," 0.01 
"," 95.71 
"," 21891.87 
"," 1.79 
"
values_791," 202 
"," 28 
"," 619 
"," 64 
"," 3714 
"," 482289.43 
"," 0.01 
"," 129.86 
"," 26793.86 
"," 2.05 
"
values_912," 209 
"," 35 
"," 636 
"," 71 
"," 3911.24 
"," 420402.34 
"," 0.01 
"," 107.49 
"," 23355.69 
"," 1.87 
"
values_533," 204 
"," 30 
"," 623 
"," 66 
"," 3765.66 
"," 460916.48 
"," 0.01 
"," 122.40 
"," 25606.47 
"," 1.99 
"
values_418," 205 
"," 30 
"," 625 
"," 66 
"," 3777.75 
"," 464662.80 
"," 0.01 
"," 123 
"," 25814.60 
"," 2.00 
"
values_228," 216 
"," 42 
"," 653 
"," 78 
"," 4104.37 
"," 379947.18 
"," 0.01 
"," 92.57 
"," 21108.18 
"," 1.75 
"
values_585," 207 
"," 33 
"," 630 
"," 69 
"," 3848.37 
"," 434516.00 
"," 0.01 
"," 112.91 
"," 24139.78 
"," 1.91 
"
values_465," 210 
"," 34 
"," 639 
"," 70 
"," 3916.61 
"," 435435.08 
"," 0.01 
"," 111.18 
"," 24190.84 
"," 1.91 
"
values_239," 204 
"," 29 
"," 626 
"," 65 
"," 3770.00 
"," 477360.29 
"," 0.01 
"," 126.62 
"," 26520.02 
"," 2.04 
"
values_842," 215 
"," 40 
"," 655 
"," 76 
"," 4092.39 
"," 395938.98 
"," 0.01 
"," 96.75 
"," 21996.61 
"," 1.80 
"
values_208," 204 
"," 28 
"," 624 
"," 64 
"," 3744 
"," 490998.86 
"," 0.01 
"," 131.14 
"," 27277.71 
"," 2.07 
"
values_932," 215 
"," 39 
"," 652 
"," 75 
"," 4061.19 
"," 402994.99 
"," 0.01 
"," 99.23 
"," 22388.61 
"," 1.82 
"
values_957," 225 
"," 48 
"," 677 
"," 84 
"," 4327.60 
"," 365141.16 
"," 0.01 
"," 84.38 
"," 20285.62 
"," 1.70 
"
values_563," 202 
"," 27 
"," 620 
"," 63 
"," 3705.91 
"," 499063.03 
"," 0.01 
"," 134.67 
"," 27725.72 
"," 2.10 
"
values_766," 219 
"," 41 
"," 663 
"," 77 
"," 4154.88 
"," 399476.46 
"," 0.01 
"," 96.15 
"," 22193.14 
"," 1.81 
"
values_476," 217 
"," 43 
"," 656 
"," 79 
"," 4135.28 
"," 375637.31 
"," 0.01 
"," 90.84 
"," 20868.74 
"," 1.74 
"
values_175," 218 
"," 39 
"," 658 
"," 75 
"," 4098.56 
"," 412378.46 
"," 0.01 
"," 100.62 
"," 22909.91 
"," 1.85 
"
values_591," 218 
"," 44 
"," 659 
"," 80 
"," 4166.15 
"," 371544.89 
"," 0.01 
"," 89.18 
"," 20641.38 
"," 1.72 
"
values_997," 200 
"," 24 
"," 614 
"," 60 
"," 3626.83 
"," 544024.62 
"," 0.01 
"," 150 
"," 30223.59 
"," 2.22 
"
values_385," 214 
"," 39 
"," 648 
"," 75 
"," 4036.27 
"," 398659.73 
"," 0.01 
"," 98.77 
"," 22147.76 
"," 1.81 
"
values_115," 209 
"," 35 
"," 637 
"," 71 
"," 3917.39 
"," 421063.35 
"," 0.01 
"," 107.49 
"," 23392.41 
"," 1.87 
"
values_653," 226 
"," 47 
"," 681 
"," 83 
"," 4341.40 
"," 375762.19 
"," 0.01 
"," 86.55 
"," 20875.68 
"," 1.74 
"
values_753," 202 
"," 28 
"," 619 
"," 64 
"," 3714 
"," 482289.43 
"," 0.01 
"," 129.86 
"," 26793.86 
"," 2.05 
"
values_241," 210 
"," 36 
"," 637 
"," 72 
"," 3930.24 
"," 412675.43 
"," 0.01 
"," 105 
"," 22926.41 
"," 1.85 
"
