inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_160," 711 
"," 34 
"," 408 
"," 132 
"," 1119 
"," 166 
"," 8252.67 
"," 433640.25 
"," 0.02 
"," 52.55 
"," 24091.13 
"," 1.91 
"
values_626," 340 
"," 34 
"," 168 
"," 62 
"," 508 
"," 96 
"," 3345.16 
"," 154093.22 
"," 0.02 
"," 46.06 
"," 8560.73 
"," 0.96 
"
values_38," 408 
"," 34 
"," 219 
"," 87 
"," 627 
"," 121 
"," 4338.13 
"," 185641.93 
"," 0.02 
"," 42.79 
"," 10313.44 
"," 1.08 
"
values_146," 307 
"," 34 
"," 155 
"," 48 
"," 462 
"," 82 
"," 2937.19 
"," 161239.44 
"," 0.02 
"," 54.90 
"," 8957.75 
"," 0.99 
"
values_81," 1473 
"," 34 
"," 903 
"," 141 
"," 2376 
"," 175 
"," 17704.08 
"," 1927484.36 
"," 0.01 
"," 108.87 
"," 107082.46 
"," 5.16 
"
values_687," 273 
"," 34 
"," 128 
"," 26 
"," 401 
"," 60 
"," 2368.66 
"," 198238.88 
"," 0.01 
"," 83.69 
"," 11013.27 
"," 1.13 
"
values_213," 263 
"," 34 
"," 123 
"," 21 
"," 386 
"," 55 
"," 2231.60 
"," 222204.08 
"," 0.01 
"," 99.57 
"," 12344.67 
"," 1.22 
"
values_212," 1233 
"," 34 
"," 744 
"," 140 
"," 1977 
"," 174 
"," 14714.70 
"," 1329367.98 
"," 0.01 
"," 90.34 
"," 73853.78 
"," 4.03 
"
values_568," 648 
"," 34 
"," 375 
"," 123 
"," 1023 
"," 157 
"," 7462.40 
"," 386770.58 
"," 0.02 
"," 51.83 
"," 21487.25 
"," 1.77 
"
values_5," 1138 
"," 34 
"," 695 
"," 140 
"," 1833 
"," 174 
"," 13642.92 
"," 1151364.61 
"," 0.01 
"," 84.39 
"," 63964.70 
"," 3.66 
"
values_40," 1137 
"," 34 
"," 695 
"," 138 
"," 1832 
"," 172 
"," 13604.92 
"," 1164797.79 
"," 0.01 
"," 85.62 
"," 64710.99 
"," 3.69 
"
values_970," 1218 
"," 34 
"," 744 
"," 141 
"," 1962 
"," 175 
"," 14619.28 
"," 1311380.18 
"," 0.01 
"," 89.70 
"," 72854.45 
"," 3.99 
"
values_707," 267 
"," 34 
"," 128 
"," 26 
"," 395 
"," 60 
"," 2333.22 
"," 195272.72 
"," 0.01 
"," 83.69 
"," 10848.48 
"," 1.12 
"
values_406," 439 
"," 34 
"," 240 
"," 90 
"," 679 
"," 124 
"," 4721.90 
"," 214059.43 
"," 0.02 
"," 45.33 
"," 11892.19 
"," 1.19 
"
values_893," 1015 
"," 34 
"," 603 
"," 140 
"," 1618 
"," 174 
"," 12042.68 
"," 881782.42 
"," 0.01 
"," 73.22 
"," 48987.91 
"," 3.07 
"
values_144," 473 
"," 34 
"," 263 
"," 102 
"," 736 
"," 136 
"," 5216.37 
"," 228651.00 
"," 0.02 
"," 43.83 
"," 12702.83 
"," 1.25 
"
values_979," 282 
"," 34 
"," 135 
"," 34 
"," 417 
"," 68 
"," 2538.47 
"," 171346.86 
"," 0.01 
"," 67.50 
"," 9519.27 
"," 1.03 
"
values_831," 917 
"," 34 
"," 560 
"," 140 
"," 1477 
"," 174 
"," 10993.23 
"," 747539.47 
"," 0.01 
"," 68 
"," 41529.97 
"," 2.75 
"
values_402," 824 
"," 34 
"," 480 
"," 129 
"," 1304 
"," 163 
"," 9582.74 
"," 606164.11 
"," 0.02 
"," 63.26 
"," 33675.78 
"," 2.39 
"
values_404," 1456 
"," 34 
"," 903 
"," 141 
"," 2359 
"," 175 
"," 17577.41 
"," 1913693.44 
"," 0.01 
"," 108.87 
"," 106316.30 
"," 5.14 
"
values_310," 481 
"," 34 
"," 263 
"," 104 
"," 744 
"," 138 
"," 5288.74 
"," 227365.06 
"," 0.02 
"," 42.99 
"," 12631.39 
"," 1.24 
"
values_70," 1155 
"," 34 
"," 695 
"," 140 
"," 1850 
"," 174 
"," 13769.45 
"," 1162042.84 
"," 0.01 
"," 84.39 
"," 64557.94 
"," 3.68 
"
values_268," 1444 
"," 34 
"," 903 
"," 140 
"," 2347 
"," 174 
"," 17468.59 
"," 1915430.72 
"," 0.01 
"," 109.65 
"," 106412.82 
"," 5.14 
"
values_412," 1071 
"," 34 
"," 648 
"," 139 
"," 1719 
"," 173 
"," 12780.13 
"," 1012847.97 
"," 0.01 
"," 79.25 
"," 56269.33 
"," 3.36 
"
values_290," 271 
"," 34 
"," 128 
"," 27 
"," 399 
"," 61 
"," 2366.36 
"," 190711.43 
"," 0.01 
"," 80.59 
"," 10595.08 
"," 1.10 
"
values_916," 511 
"," 34 
"," 288 
"," 113 
"," 799 
"," 147 
"," 5752.54 
"," 249242.72 
"," 0.02 
"," 43.33 
"," 13846.82 
"," 1.32 
"
values_567," 937 
"," 34 
"," 560 
"," 139 
"," 1497 
"," 173 
"," 11129.64 
"," 762260.13 
"," 0.01 
"," 68.49 
"," 42347.79 
"," 2.78 
"
values_913," 279 
"," 34 
"," 135 
"," 33 
"," 414 
"," 67 
"," 2511.36 
"," 174653.74 
"," 0.01 
"," 69.55 
"," 9702.99 
"," 1.04 
"
values_232," 295 
"," 34 
"," 144 
"," 39 
"," 439 
"," 73 
"," 2717.33 
"," 170564.90 
"," 0.02 
"," 62.77 
"," 9475.83 
"," 1.03 
"
values_319," 329 
"," 34 
"," 168 
"," 57 
"," 497 
"," 91 
"," 3234.37 
"," 162059.16 
"," 0.02 
"," 50.11 
"," 9003.29 
"," 0.99 
"
values_23," 268 
"," 34 
"," 128 
"," 26 
"," 396 
"," 60 
"," 2339.13 
"," 195767.08 
"," 0.01 
"," 83.69 
"," 10875.95 
"," 1.12 
"
values_899," 1310 
"," 34 
"," 795 
"," 140 
"," 2105 
"," 174 
"," 15667.40 
"," 1512463.27 
"," 0.01 
"," 96.54 
"," 84025.74 
"," 4.39 
"
values_428," 1302 
"," 34 
"," 795 
"," 141 
"," 2097 
"," 175 
"," 15625.19 
"," 1497691.06 
"," 0.01 
"," 95.85 
"," 83205.06 
"," 4.36 
"
values_858," 660 
"," 34 
"," 375 
"," 123 
"," 1035 
"," 157 
"," 7549.93 
"," 391307.48 
"," 0.02 
"," 51.83 
"," 21739.30 
"," 1.78 
"
values_546," 701 
"," 34 
"," 408 
"," 127 
"," 1109 
"," 161 
"," 8129.99 
"," 444012.51 
"," 0.02 
"," 54.61 
"," 24667.36 
"," 1.94 
"
values_432," 929 
"," 34 
"," 560 
"," 138 
"," 1489 
"," 172 
"," 11057.71 
"," 762821.61 
"," 0.01 
"," 68.99 
"," 42378.98 
"," 2.78 
"
values_231," 811 
"," 34 
"," 480 
"," 132 
"," 1291 
"," 166 
"," 9521.18 
"," 588581.78 
"," 0.02 
"," 61.82 
"," 32698.99 
"," 2.34 
"
values_388," 551 
"," 34 
"," 315 
"," 115 
"," 866 
"," 149 
"," 6251.80 
"," 291116.42 
"," 0.02 
"," 46.57 
"," 16173.13 
"," 1.46 
"
values_350," 1081 
"," 34 
"," 648 
"," 139 
"," 1729 
"," 173 
"," 12854.47 
"," 1018740.04 
"," 0.01 
"," 79.25 
"," 56596.67 
"," 3.37 
"
values_603," 280 
"," 34 
"," 135 
"," 33 
"," 415 
"," 67 
"," 2517.43 
"," 175075.61 
"," 0.01 
"," 69.55 
"," 9726.42 
"," 1.04 
"
values_364," 268 
"," 34 
"," 128 
"," 27 
"," 396 
"," 61 
"," 2348.57 
"," 189277.51 
"," 0.01 
"," 80.59 
"," 10515.42 
"," 1.10 
"
values_530," 268 
"," 34 
"," 128 
"," 25 
"," 396 
"," 59 
"," 2329.53 
"," 202762.00 
"," 0.01 
"," 87.04 
"," 11264.56 
"," 1.15 
"
values_72," 716 
"," 34 
"," 408 
"," 130 
"," 1124 
"," 164 
"," 8269.89 
"," 441230.36 
"," 0.02 
"," 53.35 
"," 24512.80 
"," 1.93 
"
values_536," 478 
"," 34 
"," 263 
"," 106 
"," 741 
"," 140 
"," 5282.80 
"," 222824.46 
"," 0.02 
"," 42.18 
"," 12379.14 
"," 1.23 
"
values_79," 598 
"," 34 
"," 344 
"," 120 
"," 942 
"," 154 
"," 6845.31 
"," 333594.92 
"," 0.02 
"," 48.73 
"," 18533.05 
"," 1.60 
"
values_342," 268 
"," 34 
"," 128 
"," 26 
"," 396 
"," 60 
"," 2339.13 
"," 195767.08 
"," 0.01 
"," 83.69 
"," 10875.95 
"," 1.12 
"
values_803," 278 
"," 34 
"," 135 
"," 34 
"," 413 
"," 68 
"," 2514.12 
"," 169703.25 
"," 0.01 
"," 67.50 
"," 9427.96 
"," 1.02 
"
values_501," 703 
"," 34 
"," 408 
"," 130 
"," 1111 
"," 164 
"," 8174.24 
"," 436127.16 
"," 0.02 
"," 53.35 
"," 24229.29 
"," 1.92 
"
values_540," 443 
"," 34 
"," 240 
"," 87 
"," 683 
"," 121 
"," 4725.58 
"," 221613.58 
"," 0.02 
"," 46.90 
"," 12311.87 
"," 1.22 
"
values_955," 1369 
"," 34 
"," 848 
"," 141 
"," 2217 
"," 175 
"," 16519.34 
"," 1688955.56 
"," 0.01 
"," 102.24 
"," 93830.86 
"," 4.73 
"
values_191," 1232 
"," 34 
"," 744 
"," 139 
"," 1976 
"," 173 
"," 14690.83 
"," 1336759.42 
"," 0.01 
"," 90.99 
"," 74264.41 
"," 4.04 
"
values_812," 769 
"," 34 
"," 443 
"," 129 
"," 1212 
"," 163 
"," 8906.66 
"," 519969.34 
"," 0.02 
"," 58.38 
"," 28887.19 
"," 2.16 
"
values_545," 748 
"," 34 
"," 443 
"," 131 
"," 1191 
"," 165 
"," 8773.29 
"," 504363.70 
"," 0.02 
"," 57.49 
"," 28020.21 
"," 2.11 
"
values_78," 413 
"," 34 
"," 219 
"," 82 
"," 632 
"," 116 
"," 4334.24 
"," 196785.25 
"," 0.02 
"," 45.40 
"," 10932.51 
"," 1.13 
"
values_526," 280 
"," 34 
"," 135 
"," 32 
"," 415 
"," 66 
"," 2508.42 
"," 179901.00 
"," 0.01 
"," 71.72 
"," 9994.50 
"," 1.06 
"
values_695," 651 
"," 34 
"," 375 
"," 132 
"," 1026 
"," 166 
"," 7566.79 
"," 365441.58 
"," 0.02 
"," 48.30 
"," 20302.31 
"," 1.70 
"
values_87," 1328 
"," 34 
"," 848 
"," 140 
"," 2176 
"," 174 
"," 16195.85 
"," 1667709.30 
"," 0.01 
"," 102.97 
"," 92650.52 
"," 4.69 
"
values_300," 1452 
"," 34 
"," 903 
"," 141 
"," 2355 
"," 175 
"," 17547.60 
"," 1910448.52 
"," 0.01 
"," 108.87 
"," 106136.03 
"," 5.13 
"
values_964," 385 
"," 34 
"," 200 
"," 78 
"," 585 
"," 112 
"," 3982.30 
"," 173587.55 
"," 0.02 
"," 43.59 
"," 9643.75 
"," 1.04 
"
values_998," 923 
"," 34 
"," 560 
"," 139 
"," 1483 
"," 173 
"," 11025.55 
"," 755131.45 
"," 0.01 
"," 68.49 
"," 41951.75 
"," 2.76 
"
values_988," 484 
"," 34 
"," 263 
"," 99 
"," 747 
"," 133 
"," 5270.30 
"," 238015.08 
"," 0.02 
"," 45.16 
"," 13223.06 
"," 1.28 
"
values_6," 333 
"," 34 
"," 168 
"," 55 
"," 501 
"," 89 
"," 3244.34 
"," 168469.86 
"," 0.02 
"," 51.93 
"," 9359.44 
"," 1.02 
"
values_625," 447 
"," 34 
"," 240 
"," 95 
"," 687 
"," 129 
"," 4816.71 
"," 206865.15 
"," 0.02 
"," 42.95 
"," 11492.51 
"," 1.17 
"
values_518," 804 
"," 34 
"," 480 
"," 133 
"," 1284 
"," 167 
"," 9480.68 
"," 581671.57 
"," 0.02 
"," 61.35 
"," 32315.09 
"," 2.32 
"
values_122," 295 
"," 34 
"," 144 
"," 42 
"," 439 
"," 76 
"," 2742.84 
"," 159868.40 
"," 0.02 
"," 58.29 
"," 8881.58 
"," 0.98 
"
values_541," 295 
"," 34 
"," 144 
"," 40 
"," 439 
"," 74 
"," 2725.95 
"," 166828.14 
"," 0.02 
"," 61.20 
"," 9268.23 
"," 1.01 
"
values_279," 1135 
"," 34 
"," 695 
"," 139 
"," 1830 
"," 173 
"," 13605.37 
"," 1156456.42 
"," 0.01 
"," 85 
"," 64247.58 
"," 3.67 
"
values_256," 485 
"," 34 
"," 263 
"," 111 
"," 748 
"," 145 
"," 5370.57 
"," 216322.77 
"," 0.02 
"," 40.28 
"," 12017.93 
"," 1.20 
"
values_796," 455 
"," 34 
"," 240 
"," 89 
"," 695 
"," 123 
"," 4825.05 
"," 221193.19 
"," 0.02 
"," 45.84 
"," 12288.51 
"," 1.22 
"
values_504," 1377 
"," 34 
"," 848 
"," 141 
"," 2225 
"," 175 
"," 16578.94 
"," 1695050.12 
"," 0.01 
"," 102.24 
"," 94169.45 
"," 4.74 
"
values_752," 353 
"," 34 
"," 183 
"," 63 
"," 536 
"," 97 
"," 3537.55 
"," 174687.75 
"," 0.02 
"," 49.38 
"," 9704.88 
"," 1.04 
"
values_459," 1394 
"," 34 
"," 848 
"," 141 
"," 2242 
"," 175 
"," 16705.62 
"," 1708001.07 
"," 0.01 
"," 102.24 
"," 94888.95 
"," 4.76 
"
values_658," 1370 
"," 34 
"," 848 
"," 141 
"," 2218 
"," 175 
"," 16526.79 
"," 1689717.38 
"," 0.01 
"," 102.24 
"," 93873.19 
"," 4.73 
"
values_408," 645 
"," 34 
"," 375 
"," 124 
"," 1020 
"," 158 
"," 7449.86 
"," 383006.73 
"," 0.02 
"," 51.41 
"," 21278.15 
"," 1.76 
"
values_867," 815 
"," 34 
"," 480 
"," 135 
"," 1295 
"," 169 
"," 9584.14 
"," 579307.95 
"," 0.02 
"," 60.44 
"," 32183.77 
"," 2.32 
"
values_727," 278 
"," 34 
"," 135 
"," 32 
"," 413 
"," 66 
"," 2496.33 
"," 179034.01 
"," 0.01 
"," 71.72 
"," 9946.33 
"," 1.06 
"
values_177," 363 
"," 34 
"," 183 
"," 64 
"," 546 
"," 98 
"," 3611.63 
"," 175559.15 
"," 0.02 
"," 48.61 
"," 9753.29 
"," 1.05 
"
values_823," 282 
"," 34 
"," 135 
"," 33 
"," 417 
"," 67 
"," 2529.56 
"," 175919.34 
"," 0.01 
"," 69.55 
"," 9773.30 
"," 1.05 
"
values_822," 1381 
"," 34 
"," 848 
"," 140 
"," 2229 
"," 174 
"," 16590.32 
"," 1708329.06 
"," 0.01 
"," 102.97 
"," 94907.17 
"," 4.76 
"
values_218," 390 
"," 34 
"," 200 
"," 78 
"," 590 
"," 112 
"," 4016.34 
"," 175071.20 
"," 0.02 
"," 43.59 
"," 9726.18 
"," 1.04 
"
values_426," 866 
"," 34 
"," 519 
"," 135 
"," 1385 
"," 169 
"," 10250.22 
"," 669908.69 
"," 0.02 
"," 65.36 
"," 37217.15 
"," 2.55 
"
values_776," 1300 
"," 34 
"," 795 
"," 139 
"," 2095 
"," 173 
"," 15575.55 
"," 1514413.71 
"," 0.01 
"," 97.23 
"," 84134.10 
"," 4.40 
"
values_143," 818 
"," 34 
"," 480 
"," 136 
"," 1298 
"," 170 
"," 9617.39 
"," 577043.37 
"," 0.02 
"," 60 
"," 32057.96 
"," 2.31 
"
values_739," 410 
"," 34 
"," 219 
"," 88 
"," 629 
"," 122 
"," 4359.43 
"," 184433.77 
"," 0.02 
"," 42.31 
"," 10246.32 
"," 1.08 
"
values_312," 696 
"," 34 
"," 408 
"," 128 
"," 1104 
"," 162 
"," 8103.19 
"," 439091.85 
"," 0.02 
"," 54.19 
"," 24393.99 
"," 1.93 
"
values_174," 1225 
"," 34 
"," 744 
"," 140 
"," 1969 
"," 174 
"," 14655.16 
"," 1323988.64 
"," 0.01 
"," 90.34 
"," 73554.92 
"," 4.02 
"
values_669," 297 
"," 34 
"," 144 
"," 40 
"," 441 
"," 74 
"," 2738.37 
"," 167588.18 
"," 0.02 
"," 61.20 
"," 9310.45 
"," 1.01 
"
values_120," 278 
"," 34 
"," 135 
"," 32 
"," 413 
"," 66 
"," 2496.33 
"," 179034.01 
"," 0.01 
"," 71.72 
"," 9946.33 
"," 1.06 
"
values_974," 777 
"," 34 
"," 443 
"," 132 
"," 1220 
"," 166 
"," 8997.55 
"," 513337.38 
"," 0.02 
"," 57.05 
"," 28518.74 
"," 2.14 
"
values_217," 703 
"," 34 
"," 408 
"," 128 
"," 1111 
"," 162 
"," 8154.57 
"," 441875.94 
"," 0.02 
"," 54.19 
"," 24548.66 
"," 1.93 
"
values_866," 261 
"," 34 
"," 123 
"," 21 
"," 384 
"," 55 
"," 2220.04 
"," 221052.77 
"," 0.01 
"," 99.57 
"," 12280.71 
"," 1.22 
"
values_192," 1371 
"," 34 
"," 848 
"," 141 
"," 2219 
"," 175 
"," 16534.24 
"," 1690479.20 
"," 0.01 
"," 102.24 
"," 93915.51 
"," 4.73 
"
values_328," 775 
"," 34 
"," 443 
"," 130 
"," 1218 
"," 164 
"," 8961.50 
"," 519146.49 
"," 0.02 
"," 57.93 
"," 28841.47 
"," 2.15 
"
values_68," 329 
"," 34 
"," 168 
"," 57 
"," 497 
"," 91 
"," 3234.37 
"," 162059.16 
"," 0.02 
"," 50.11 
"," 9003.29 
"," 0.99 
"
values_387," 331 
"," 34 
"," 168 
"," 64 
"," 499 
"," 98 
"," 3300.74 
"," 147295.53 
"," 0.02 
"," 44.62 
"," 8183.09 
"," 0.93 
"
values_69," 281 
"," 34 
"," 135 
"," 33 
"," 416 
"," 67 
"," 2523.49 
"," 175497.47 
"," 0.01 
"," 69.55 
"," 9749.86 
"," 1.04 
"
values_749," 522 
"," 34 
"," 288 
"," 104 
"," 810 
"," 138 
"," 5757.90 
"," 271064.44 
"," 0.02 
"," 47.08 
"," 15059.14 
"," 1.40 
"
values_135," 292 
"," 34 
"," 144 
"," 40 
"," 436 
"," 74 
"," 2707.32 
"," 165688.09 
"," 0.02 
"," 61.20 
"," 9204.89 
"," 1.01 
"
values_341," 599 
"," 34 
"," 344 
"," 118 
"," 943 
"," 152 
"," 6834.80 
"," 338727.84 
"," 0.02 
"," 49.56 
"," 18818.21 
"," 1.62 
"
values_494," 550 
"," 34 
"," 315 
"," 111 
"," 865 
"," 145 
"," 6210.62 
"," 299620.52 
"," 0.02 
"," 48.24 
"," 16645.58 
"," 1.49 
"
values_1," 1456 
"," 34 
"," 903 
"," 141 
"," 2359 
"," 175 
"," 17577.41 
"," 1913693.44 
"," 0.01 
"," 108.87 
"," 106316.30 
"," 5.14 
"
values_589," 513 
"," 34 
"," 288 
"," 116 
"," 801 
"," 150 
"," 5790.28 
"," 244389.91 
"," 0.02 
"," 42.21 
"," 13577.22 
"," 1.30 
"
values_925," 704 
"," 34 
"," 408 
"," 134 
"," 1112 
"," 168 
"," 8220.26 
"," 425490.32 
"," 0.02 
"," 51.76 
"," 23638.35 
"," 1.89 
"
values_524," 259 
"," 34 
"," 123 
"," 21 
"," 382 
"," 55 
"," 2208.48 
"," 219901.45 
"," 0.01 
"," 99.57 
"," 12216.75 
"," 1.21 
"
values_994," 937 
"," 34 
"," 560 
"," 140 
"," 1497 
"," 174 
"," 11142.09 
"," 757661.88 
"," 0.01 
"," 68 
"," 42092.33 
"," 2.77 
"
values_856," 810 
"," 34 
"," 480 
"," 135 
"," 1290 
"," 169 
"," 9547.13 
"," 577071.24 
"," 0.02 
"," 60.44 
"," 32059.51 
"," 2.31 
"
values_156," 1125 
"," 34 
"," 695 
"," 140 
"," 1820 
"," 174 
"," 13546.16 
"," 1143198.91 
"," 0.01 
"," 84.39 
"," 63511.05 
"," 3.64 
"
values_470," 333 
"," 34 
"," 168 
"," 57 
"," 501 
"," 91 
"," 3260.41 
"," 163363.46 
"," 0.02 
"," 50.11 
"," 9075.75 
"," 1.00 
"
values_207," 704 
"," 34 
"," 408 
"," 130 
"," 1112 
"," 164 
"," 8181.60 
"," 436519.71 
"," 0.02 
"," 53.35 
"," 24251.10 
"," 1.92 
"
values_655," 526 
"," 34 
"," 288 
"," 107 
"," 814 
"," 141 
"," 5811.59 
"," 265921.20 
"," 0.02 
"," 45.76 
"," 14773.40 
"," 1.38 
"
values_441," 760 
"," 34 
"," 443 
"," 125 
"," 1203 
"," 159 
"," 8797.40 
"," 530025.65 
"," 0.02 
"," 60.25 
"," 29445.87 
"," 2.18 
"
values_109," 310 
"," 34 
"," 155 
"," 47 
"," 465 
"," 81 
"," 2948.03 
"," 165277.87 
"," 0.02 
"," 56.06 
"," 9182.10 
"," 1.00 
"
values_45," 710 
"," 34 
"," 408 
"," 128 
"," 1118 
"," 162 
"," 8205.95 
"," 444660.04 
"," 0.02 
"," 54.19 
"," 24703.34 
"," 1.94 
"
