inputName,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_812,30,165,80,450,110,3051.61,94409.24,0.03,30.94,5244.96,0.69
values_545,30,1168,268,2490,298,20465.73,1337908.89,0.02,65.37,74328.27,4.05
values_78,30,387,191,906,221,7055.84,214445.81,0.03,30.39,11913.66,1.19
values_526,30,108,36,330,66,1994.65,89759.25,0.02,45,4986.63,0.67
values_695,30,387,189,906,219,7043.96,216350.11,0.03,30.71,12019.45,1.20
values_87,30,615,240,1370,270,11065.24,425320.06,0.03,38.44,23628.89,1.89
values_300,30,1465,269,3090,299,25412.17,2075956.62,0.01,81.69,115330.92,5.42
values_964,30,682,249,1506,279,12234.93,502663.86,0.02,41.08,27925.77,2.11
values_998,30,1362,267,2882,297,23673.67,1811434.57,0.01,76.52,100635.25,4.95
values_988,30,615,230,1370,260,10990.64,440820.39,0.02,40.11,24490.02,1.93
values_6,30,828,252,1802,282,14667.47,722896.81,0.02,49.29,40160.93,2.68
values_625,30,123,52,362,82,2301.43,81656.64,0.03,35.48,4536.48,0.63
values_518,30,1572,269,3306,299,27188.55,2383293.67,0.01,87.66,132405.20,5.95
values_122,30,340,177,810,207,6231.72,179558.16,0.03,28.81,9975.45,1.06
values_541,30,97,27,306,57,1784.86,96184.36,0.02,53.89,5343.58,0.70
values_279,30,1465,270,3090,300,25427.05,2069479.33,0.01,81.39,114971.07,5.41
values_256,30,1077,264,2306,294,18908.44,1157067.88,0.02,61.19,64281.55,3.67
values_796,30,1168,264,2490,294,20417.18,1354958.58,0.02,66.36,75275.48,4.08
values_504,30,340,171,810,201,6197.35,184833.30,0.03,29.82,10268.52,1.08
values_752,30,223,114,570,144,4086.86,119917.00,0.03,29.34,6662.06,0.81
values_459,30,108,38,330,68,2008.86,85640.99,0.02,42.63,4757.83,0.65
values_658,30,438,211,1010,241,7992.02,248850.99,0.03,31.14,13825.06,1.32
values_408,30,142,68,402,98,2659.11,83292.82,0.03,31.32,4627.38,0.64
values_867,30,1362,269,2882,299,23701.57,1800086.00,0.01,75.95,100004.78,4.93
values_727,30,753,249,1650,279,13404.80,608061.12,0.02,45.36,33781.17,2.39
values_177,30,165,83,450,113,3069.08,91517.76,0.03,29.82,5084.32,0.68
values_823,30,615,233,1370,263,11013.32,436042.35,0.03,39.59,24224.58,1.92
values_822,30,387,199,906,229,7102.32,207180.70,0.03,29.17,11510.04,1.17
values_218,30,615,237,1370,267,11043.15,429844.26,0.03,38.92,23880.24,1.90
values_426,30,615,240,1370,270,11065.24,425320.06,0.03,38.44,23628.89,1.89
values_776,30,493,217,1122,247,8918.07,303912.96,0.03,34.08,16884.05,1.51
values_143,30,682,246,1506,276,12211.44,507817.11,0.02,41.59,28212.06,2.12
values_739,30,493,220,1122,250,8937.61,300425.57,0.03,33.61,16690.31,1.50
values_312,30,907,267,1962,297,16116.49,821216.86,0.02,50.96,45623.16,2.92
values_174,30,97,27,306,57,1784.86,96184.36,0.02,53.89,5343.58,0.70
values_669,30,123,53,362,83,2307.76,80336.32,0.03,34.81,4463.13,0.62
values_120,30,192,104,506,134,3575.44,99012.22,0.04,27.69,5500.68,0.71
values_974,30,1168,267,2490,297,20453.65,1342127.45,0.02,65.62,74562.64,4.06
values_217,30,1572,270,3306,300,27204.47,2375857.45,0.01,87.33,131992.08,5.94
values_866,30,990,259,2130,289,17412.59,998366.74,0.02,57.34,55464.82,3.33
values_192,30,192,97,506,127,3536.27,104994.54,0.03,29.69,5833.03,0.74
values_328,30,552,229,1242,259,9956.88,360012.81,0.03,36.16,20000.71,1.69
values_68,30,108,37,330,67,2001.81,87646.79,0.02,43.78,4869.27,0.66
values_387,30,828,255,1802,285,14694.98,715732.08,0.02,48.71,39762.89,2.67
values_69,30,1572,270,3306,300,27204.47,2375857.45,0.01,87.33,131992.08,5.94
values_749,30,990,262,2130,292,17444.33,988733.76,0.02,56.68,54929.65,3.31
values_135,30,615,235,1370,265,11028.29,432919.14,0.03,39.26,24051.06,1.91
values_341,30,1362,270,2882,300,23715.46,1794469.46,0.01,75.67,99692.75,4.92
values_494,30,340,182,810,212,6259.62,175406.81,0.04,28.02,9744.82,1.04
values_1,30,753,252,1650,282,13430.26,601963.43,0.02,44.82,33442.41,2.38
values_589,30,682,246,1506,276,12211.44,507817.11,0.02,41.59,28212.06,2.12
values_925,30,615,237,1370,267,11043.15,429844.26,0.03,38.92,23880.24,1.90
values_524,30,1362,270,2882,300,23715.46,1794469.46,0.01,75.67,99692.75,4.92
values_994,30,1572,270,3306,300,27204.47,2375857.45,0.01,87.33,131992.08,5.94
values_856,30,828,260,1802,290,14740.20,704127.83,0.02,47.77,39118.21,2.64
values_156,30,1168,265,2490,295,20429.38,1350651.98,0.02,66.11,75036.22,4.07
values_470,30,615,240,1370,270,11065.24,425320.06,0.03,38.44,23628.89,1.89
values_207,30,258,142,642,172,4767.66,129935.58,0.04,27.25,7218.64,0.86
values_655,30,493,218,1122,248,8924.61,302740.73,0.03,33.92,16818.93,1.50
values_441,30,828,253,1802,283,14676.67,720491.28,0.02,49.09,40027.29,2.68
values_109,30,1168,267,2490,297,20453.65,1342127.45,0.02,65.62,74562.64,4.06
values_45,30,552,226,1242,256,9936,364026.90,0.03,36.64,20223.72,1.70
values_125,30,297,159,722,189,5459.94,152981.31,0.04,28.02,8498.96,0.95
values_600,30,438,208,1010,238,7973.77,251863.66,0.03,31.59,13992.43,1.33
values_708,30,223,118,570,148,4109.39,116490.71,0.04,28.35,6471.71,0.80
values_791,30,1168,267,2490,297,20453.65,1342127.45,0.02,65.62,74562.64,4.06
values_912,30,615,233,1370,263,11013.32,436042.35,0.03,39.59,24224.58,1.92
values_533,30,223,120,570,150,4120.43,114856.89,0.04,27.88,6380.94,0.79
values_418,30,223,122,570,152,4131.32,113272.63,0.04,27.42,6292.92,0.78
values_228,30,753,253,1650,283,13438.69,599960.31,0.02,44.64,33331.13,2.37
values_585,30,123,50,362,80,2288.54,84447.05,0.03,36.90,4691.50,0.64
values_465,30,123,51,362,81,2295.03,83025.93,0.03,36.18,4612.55,0.63
values_239,30,192,106,506,136,3586.26,97437.90,0.04,27.17,5413.22,0.71
values_842,30,142,65,402,95,2641.08,86546.22,0.03,32.77,4808.12,0.65
values_208,30,493,215,1122,245,8904.91,306287.41,0.03,34.40,17015.97,1.51
values_932,30,192,103,506,133,3569.97,99820.60,0.04,27.96,5545.59,0.72
values_957,30,552,230,1242,260,9963.78,358696.11,0.03,36,19927.56,1.68
values_563,30,340,171,810,201,6197.35,184833.30,0.03,29.82,10268.52,1.08
values_766,30,1077,263,2306,293,18897.11,1160771.11,0.02,61.43,64487.28,3.68
values_476,30,340,170,810,200,6191.52,185745.71,0.03,30,10319.21,1.09
values_175,30,493,232,1122,262,9013.50,287305.33,0.03,31.88,15961.41,1.45
values_591,30,1362,266,2882,296,23659.64,1817167.44,0.01,76.80,100953.75,4.96
values_997,30,493,221,1122,251,8944.07,299282.40,0.03,33.46,16626.80,1.49
values_385,30,753,252,1650,282,13430.26,601963.43,0.02,44.82,33442.41,2.38
values_115,30,493,227,1122,257,8982.31,292617.57,0.03,32.58,16256.53,1.47
values_653,30,223,120,570,150,4120.43,114856.89,0.04,27.88,6380.94,0.79
values_753,30,223,122,570,152,4131.32,113272.63,0.04,27.42,6292.92,0.78
values_241,30,142,62,402,92,2622.47,90094.60,0.03,34.35,5005.26,0.67
values_197,30,108,38,330,68,2008.86,85640.99,0.02,42.63,4757.83,0.65
values_636,30,1362,268,2882,298,23687.64,1805740.90,0.01,76.23,100318.94,4.94
values_450,30,387,191,906,221,7055.84,214445.81,0.03,30.39,11913.66,1.19
values_106,30,165,85,450,115,3080.47,89696.05,0.03,29.12,4983.11,0.67
values_699,30,1362,268,2882,298,23687.64,1805740.90,0.01,76.23,100318.94,4.94
values_578,30,1683,270,3530,300,29047.73,2715962.75,0.01,93.50,150886.82,6.49
values_644,30,828,252,1802,282,14667.47,722896.81,0.02,49.29,40160.93,2.68
values_570,30,907,257,1962,287,16019.55,848038.69,0.02,52.94,47113.26,2.99
values_873,30,297,165,722,195,5492.49,148297.30,0.04,27,8238.74,0.93
values_33,30,682,250,1506,280,12242.70,500971.29,0.02,40.92,27831.74,2.10
values_210,30,340,172,810,202,6203.15,183930.65,0.03,29.65,10218.37,1.08
values_486,30,615,238,1370,268,11050.54,428324.59,0.03,38.76,23795.81,1.89
values_252,30,165,81,450,111,3057.49,93423.22,0.03,30.56,5190.18,0.69
values_694,30,828,261,1802,291,14749.15,701855.88,0.02,47.59,38991.99,2.63
values_759,30,1683,270,3530,300,29047.73,2715962.75,0.01,93.50,150886.82,6.49
values_245,30,108,37,330,67,2001.81,87646.79,0.02,43.78,4869.27,0.66
values_15,30,493,205,1122,235,8837.45,318794.92,0.03,36.07,17710.83,1.56
values_792,30,223,125,570,155,4147.39,110984.18,0.04,26.76,6165.79,0.77
values_248,30,828,257,1802,287,14713.16,711040.76,0.02,48.33,39502.26,2.66
values_246,30,615,229,1370,259,10983.03,442438.55,0.02,40.28,24579.92,1.94
values_556,30,297,158,722,188,5454.41,153793.74,0.04,28.20,8544.10,0.96
values_513,30,828,253,1802,283,14676.67,720491.28,0.02,49.09,40027.29,2.68
values_93,30,258,142,642,172,4767.66,129935.58,0.04,27.25,7218.64,0.86
values_558,30,1465,269,3090,299,25412.17,2075956.62,0.01,81.69,115330.92,5.42
values_991,30,165,81,450,111,3057.49,93423.22,0.03,30.56,5190.18,0.69
values_181,30,907,257,1962,287,16019.55,848038.69,0.02,52.94,47113.26,2.99
values_674,30,1168,265,2490,295,20429.38,1350651.98,0.02,66.11,75036.22,4.07
values_652,30,297,166,722,196,5497.82,147546.93,0.04,26.84,8197.05,0.93
values_344,30,907,258,1962,288,16029.39,845270.89,0.02,52.73,46959.49,2.98
values_715,30,387,184,906,214,7013.77,221276.79,0.03,31.55,12293.16,1.22
values_528,30,1465,269,3090,299,25412.17,2075956.62,0.01,81.69,115330.92,5.42
values_276,30,552,233,1242,263,9984.34,354808.21,0.03,35.54,19711.57,1.67
values_24,30,1465,268,3090,298,25397.23,2082478.15,0.01,82.00,115693.23,5.44
values_296,30,1465,270,3090,300,25427.05,2069479.33,0.01,81.39,114971.07,5.41
values_244,30,108,37,330,67,2001.81,87646.79,0.02,43.78,4869.27,0.66
values_380,30,438,198,1010,228,7911.22,262508.63,0.03,33.18,14583.81,1.37
values_25,30,123,46,362,76,2261.75,90715.83,0.02,40.11,5039.77,0.67
values_740,30,907,255,1962,285,15999.75,853633.89,0.02,53.35,47424.10,3.00
values_478,30,1263,267,2682,297,22030.80,1563196.93,0.01,70.96,86844.27,4.49
values_379,30,297,156,722,186,5443.27,155447.31,0.04,28.56,8635.96,0.96
values_810,30,192,103,506,133,3569.97,99820.60,0.04,27.96,5545.59,0.72
values_440,30,387,192,906,222,7061.74,213507.32,0.03,30.23,11861.52,1.19
values_543,30,123,50,362,80,2288.54,84447.05,0.03,36.90,4691.50,0.64
values_130,30,1168,265,2490,295,20429.38,1350651.98,0.02,66.11,75036.22,4.07
values_225,30,552,229,1242,259,9956.88,360012.81,0.03,36.16,20000.71,1.69
values_285,30,552,230,1242,260,9963.78,358696.11,0.03,36,19927.56,1.68
values_363,30,493,204,1122,234,8830.55,320107.41,0.03,36.25,17783.74,1.56
values_667,30,615,243,1370,273,11087.08,420898.30,0.03,37.96,23383.24,1.87
values_26,30,108,37,330,67,2001.81,87646.79,0.02,43.78,4869.27,0.66
values_793,30,123,49,362,79,2281.97,85923.10,0.03,37.65,4773.51,0.65
values_772,30,907,259,1962,289,16039.20,842522.68,0.02,52.53,46806.82,2.97
values_931,30,165,83,450,113,3069.08,91517.76,0.03,29.82,5084.32,0.68
values_981,30,753,252,1650,282,13430.26,601963.43,0.02,44.82,33442.41,2.38
values_422,30,1465,270,3090,300,25427.05,2069479.33,0.01,81.39,114971.07,5.41
values_920,30,493,205,1122,235,8837.45,318794.92,0.03,36.07,17710.83,1.56
values_259,30,97,27,306,57,1784.86,96184.36,0.02,53.89,5343.58,0.70
values_477,30,97,27,306,57,1784.86,96184.36,0.02,53.89,5343.58,0.70
values_738,30,223,122,570,152,4131.32,113272.63,0.04,27.42,6292.92,0.78
values_430,30,682,241,1506,271,12171.72,516666.64,0.02,42.45,28703.70,2.15
values_922,30,223,124,570,154,4142.07,111735.63,0.04,26.98,6207.54,0.77
values_903,30,552,226,1242,256,9936,364026.90,0.03,36.64,20223.72,1.70
values_761,30,1572,268,3306,298,27172.57,2390780.70,0.01,87.99,132821.15,5.96
values_204,30,493,212,1122,242,8884.96,309926.00,0.03,34.88,17218.11,1.53
values_48,30,1362,270,2882,300,23715.46,1794469.46,0.01,75.67,99692.75,4.92
values_71,30,1077,264,2306,294,18908.44,1157067.88,0.02,61.19,64281.55,3.67
values_851,30,123,50,362,80,2288.54,84447.05,0.03,36.90,4691.50,0.64
values_347,30,123,50,362,80,2288.54,84447.05,0.03,36.90,4691.50,0.64
values_725,30,753,244,1650,274,13361.75,618528.69,0.02,46.29,34362.70,2.42
values_266,30,123,49,362,79,2281.97,85923.10,0.03,37.65,4773.51,0.65
values_448,30,97,27,306,57,1784.86,96184.36,0.02,53.89,5343.58,0.70
values_934,30,142,67,402,97,2653.16,84346.89,0.03,31.79,4685.94,0.64
values_531,30,1465,269,3090,299,25412.17,2075956.62,0.01,81.69,115330.92,5.42
values_224,30,142,64,402,94,2634.94,87694.25,0.03,33.28,4871.90,0.66
values_686,30,615,243,1370,273,11087.08,420898.30,0.03,37.96,23383.24,1.87
values_927,30,828,254,1802,284,14685.84,718103.10,0.02,48.90,39894.62,2.67
values_407,30,165,81,450,111,3057.49,93423.22,0.03,30.56,5190.18,0.69
values_76,30,438,208,1010,238,7973.77,251863.66,0.03,31.59,13992.43,1.33
values_949,30,387,195,906,225,7079.29,210744.89,0.03,29.77,11708.05,1.18
values_969,30,123,50,362,80,2288.54,84447.05,0.03,36.90,4691.50,0.64
values_781,30,1572,269,3306,299,27188.55,2383293.67,0.01,87.66,132405.20,5.95
values_7,30,123,47,362,77,2268.58,89053.70,0.03,39.26,4947.43,0.66
values_683,30,615,240,1370,270,11065.24,425320.06,0.03,38.44,23628.89,1.89
values_376,30,223,122,570,152,4131.32,113272.63,0.04,27.42,6292.92,0.78
values_877,30,223,122,570,152,4131.32,113272.63,0.04,27.42,6292.92,0.78
values_654,30,1168,268,2490,298,20465.73,1337908.89,0.02,65.37,74328.27,4.05
values_508,30,1077,266,2306,296,18931.00,1149737.96,0.02,60.73,63874.33,3.66
values_332,30,753,253,1650,283,13438.69,599960.31,0.02,44.64,33331.13,2.37
values_281,30,493,218,1122,248,8924.61,302740.73,0.03,33.92,16818.93,1.50
values_381,30,142,64,402,94,2634.94,87694.25,0.03,33.28,4871.90,0.66
values_769,30,1077,267,2306,297,18942.22,1146110.72,0.02,60.51,63672.82,3.65
values_701,30,340,168,810,198,6179.78,187600.43,0.03,30.36,10422.25,1.09
values_855,30,907,261,1962,291,16058.73,837084.14,0.02,52.13,46504.67,2.96
values_320,30,97,26,306,56,1777.05,99446.49,0.02,55.96,5524.80,0.72
values_50,30,1263,270,2682,300,22069.69,1548556.70,0.01,70.17,86030.93,4.46
values_918,30,438,207,1010,237,7967.63,252885.67,0.03,31.74,14049.20,1.33
values_615,30,258,139,642,169,4751.36,132286.19,0.04,27.84,7349.23,0.87
values_704,30,297,160,722,190,5465.44,152178.23,0.04,27.84,8454.35,0.95
values_633,30,192,97,506,127,3536.27,104994.54,0.03,29.69,5833.03,0.74
values_847,30,1263,268,2682,298,22043.81,1558283.51,0.01,70.69,86571.31,4.48
values_602,30,1683,270,3530,300,29047.73,2715962.75,0.01,93.50,150886.82,6.49
values_399,30,1077,268,2306,298,18953.40,1142508.28,0.02,60.28,63472.68,3.64
values_22,30,1683,270,3530,300,29047.73,2715962.75,0.01,93.50,150886.82,6.49
values_313,30,192,98,506,128,3542,104091.43,0.03,29.39,5782.86,0.74
values_375,30,1572,270,3306,300,27204.47,2375857.45,0.01,87.33,131992.08,5.94
values_963,30,108,37,330,67,2001.81,87646.79,0.02,43.78,4869.27,0.66
values_168,30,438,208,1010,238,7973.77,251863.66,0.03,31.59,13992.43,1.33
values_226,30,1077,265,2306,295,18919.74,1153390.25,0.02,60.96,64077.24,3.67
values_190,30,753,247,1650,277,13387.67,612201.56,0.02,45.73,34011.20,2.40
values_429,30,990,262,2130,292,17444.33,988733.76,0.02,56.68,54929.65,3.31
values_236,30,297,166,722,196,5497.82,147546.93,0.04,26.84,8197.05,0.93
values_777,30,1572,270,3306,300,27204.47,2375857.45,0.01,87.33,131992.08,5.94
values_909,30,1683,270,3530,300,29047.73,2715962.75,0.01,93.50,150886.82,6.49
values_438,30,1465,269,3090,299,25412.17,2075956.62,0.01,81.69,115330.92,5.42
values_607,30,340,184,810,214,6270.59,173804.35,0.04,27.72,9655.80,1.04
values_717,30,682,251,1506,281,12250.45,499291.09,0.02,40.76,27738.39,2.10
values_782,30,340,177,810,207,6231.72,179558.16,0.03,28.81,9975.45,1.06
values_258,30,297,161,722,191,5470.90,151384.32,0.04,27.67,8410.24,0.95
values_872,30,97,27,306,57,1784.86,96184.36,0.02,53.89,5343.58,0.70
values_637,30,1077,267,2306,297,18942.22,1146110.72,0.02,60.51,63672.82,3.65
values_746,30,192,102,506,132,3564.46,100643.67,0.04,28.24,5591.32,0.72
values_4,30,615,240,1370,270,11065.24,425320.06,0.03,38.44,23628.89,1.89
values_345,30,165,84,450,114,3074.80,90596.80,0.03,29.46,5033.16,0.67
values_102,30,682,249,1506,279,12234.93,502663.86,0.02,41.08,27925.77,2.11
values_962,30,223,121,570,151,4125.89,114058.71,0.04,27.64,6336.60,0.78
values_356,30,828,253,1802,283,14676.67,720491.28,0.02,49.09,40027.29,2.68
values_853,30,990,260,2130,290,17423.21,995133.13,0.02,57.12,55285.17,3.32
values_849,30,615,241,1370,271,11072.54,423834.94,0.03,38.28,23546.39,1.88
values_814,30,1465,267,3090,297,25382.25,2089044.41,0.01,82.30,116058.02,5.45
values_370,30,828,261,1802,291,14749.15,701855.88,0.02,47.59,38991.99,2.63
values_778,30,1362,268,2882,298,23687.64,1805740.90,0.01,76.23,100318.94,4.94
values_458,30,387,193,906,223,7067.62,212577.76,0.03,30.08,11809.88,1.19
values_818,30,192,104,506,134,3575.44,99012.22,0.04,27.69,5500.68,0.71
values_119,30,387,188,906,218,7037.97,217316.20,0.03,30.88,12073.12,1.20
values_373,30,1465,270,3090,300,25427.05,2069479.33,0.01,81.39,114971.07,5.41
values_351,30,1168,268,2490,298,20465.73,1337908.89,0.02,65.37,74328.27,4.05
values_32,30,142,70,402,100,2670.83,81269.55,0.03,30.43,4514.97,0.63
values_770,30,142,68,402,98,2659.11,83292.82,0.03,31.32,4627.38,0.64
values_371,30,165,83,450,113,3069.08,91517.76,0.03,29.82,5084.32,0.68
values_283,30,493,223,1122,253,8956.92,297024.28,0.03,33.16,16501.35,1.48
values_535,30,828,259,1802,289,14731.22,706415.84,0.02,47.95,39245.32,2.64
values_250,30,97,27,306,57,1784.86,96184.36,0.02,53.89,5343.58,0.70
values_132,30,1683,270,3530,300,29047.73,2715962.75,0.01,93.50,150886.82,6.49
values_649,30,1077,267,2306,297,18942.22,1146110.72,0.02,60.51,63672.82,3.65
values_77,30,108,37,330,67,2001.81,87646.79,0.02,43.78,4869.27,0.66
values_260,30,828,248,1802,278,14630.33,732696.46,0.02,50.08,40705.36,2.71
values_891,30,907,257,1962,287,16019.55,848038.69,0.02,52.94,47113.26,2.99
values_91,30,990,260,2130,290,17423.21,995133.13,0.02,57.12,55285.17,3.32
values_137,30,1362,268,2882,298,23687.64,1805740.90,0.01,76.23,100318.94,4.94
values_42,30,340,179,810,209,6242.96,177872.07,0.04,28.49,9881.78,1.05
values_13,30,552,228,1242,258,9949.94,361340.08,0.03,36.32,20074.45,1.69
values_577,30,493,221,1122,251,8944.07,299282.40,0.03,33.46,16626.80,1.49
values_41,30,438,205,1010,235,7955.28,254957.09,0.03,32.05,14164.28,1.34
