inputName,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_392," 256 
"," 130 
"," 686 
"," 181 
"," 5144.89 
"," 258352.85 
"," 0.02 
"," 50.22 
"," 14352.94 
"," 1.35 
"
values_447," 254 
"," 129 
"," 679 
"," 180 
"," 5086.97 
"," 255413.13 
"," 0.02 
"," 50.21 
"," 14189.62 
"," 1.34 
"
values_523," 252 
"," 127 
"," 676 
"," 178 
"," 5053.60 
"," 255703.99 
"," 0.02 
"," 50.60 
"," 14205.78 
"," 1.34 
"
values_679," 277 
"," 149 
"," 739 
"," 200 
"," 5648.81 
"," 267787.70 
"," 0.02 
"," 47.41 
"," 14877.09 
"," 1.38 
"
values_419," 255 
"," 129 
"," 685 
"," 180 
"," 5131.92 
"," 258684.54 
"," 0.02 
"," 50.41 
"," 14371.36 
"," 1.35 
"
values_895," 259 
"," 133 
"," 692 
"," 184 
"," 5206.30 
"," 258534.14 
"," 0.02 
"," 49.66 
"," 14363.01 
"," 1.35 
"
values_298," 254 
"," 129 
"," 681 
"," 180 
"," 5101.95 
"," 256165.45 
"," 0.02 
"," 50.21 
"," 14231.41 
"," 1.34 
"
values_155," 277 
"," 147 
"," 741 
"," 198 
"," 5653.35 
"," 271649.39 
"," 0.02 
"," 48.05 
"," 15091.63 
"," 1.40 
"
values_12," 251 
"," 126 
"," 673 
"," 177 
"," 5025.70 
"," 255293.52 
"," 0.02 
"," 50.80 
"," 14182.97 
"," 1.34 
"
values_160," 252 
"," 127 
"," 674 
"," 178 
"," 5038.64 
"," 254947.47 
"," 0.02 
"," 50.60 
"," 14163.75 
"," 1.34 
"
values_626," 265 
"," 137 
"," 710 
"," 188 
"," 5363.76 
"," 264566.39 
"," 0.02 
"," 49.32 
"," 14698.13 
"," 1.37 
"
values_38," 262 
"," 137 
"," 700 
"," 188 
"," 5288.21 
"," 257887.19 
"," 0.02 
"," 48.77 
"," 14327.07 
"," 1.35 
"
values_146," 257 
"," 131 
"," 688 
"," 182 
"," 5165.36 
"," 258406.14 
"," 0.02 
"," 50.03 
"," 14355.90 
"," 1.35 
"
values_81," 273 
"," 143 
"," 725 
"," 194 
"," 5509.94 
"," 268233.74 
"," 0.02 
"," 48.68 
"," 14901.87 
"," 1.39 
"
values_687," 265 
"," 138 
"," 709 
"," 189 
"," 5361.63 
"," 262545.03 
"," 0.02 
"," 48.97 
"," 14585.83 
"," 1.37 
"
values_213," 275 
"," 149 
"," 738 
"," 200 
"," 5641.17 
"," 265494.47 
"," 0.02 
"," 47.06 
"," 14749.69 
"," 1.38 
"
values_212," 252 
"," 127 
"," 675 
"," 178 
"," 5046.12 
"," 255325.73 
"," 0.02 
"," 50.60 
"," 14184.76 
"," 1.34 
"
values_568," 255 
"," 130 
"," 681 
"," 181 
"," 5107.40 
"," 255467.97 
"," 0.02 
"," 50.02 
"," 14192.67 
"," 1.34 
"
values_5," 270 
"," 143 
"," 718 
"," 194 
"," 5456.74 
"," 262724.74 
"," 0.02 
"," 48.15 
"," 14595.82 
"," 1.37 
"
values_40," 262 
"," 136 
"," 703 
"," 187 
"," 5305.47 
"," 260631.06 
"," 0.02 
"," 49.12 
"," 14479.50 
"," 1.36 
"
values_970," 256 
"," 131 
"," 686 
"," 182 
"," 5150.35 
"," 256652.41 
"," 0.02 
"," 49.83 
"," 14258.47 
"," 1.35 
"
values_707," 277 
"," 150 
"," 736 
"," 201 
"," 5631.17 
"," 265171.99 
"," 0.02 
"," 47.09 
"," 14731.78 
"," 1.38 
"
values_406," 267 
"," 141 
"," 717 
"," 192 
"," 5438.42 
"," 262606.17 
"," 0.02 
"," 48.29 
"," 14589.23 
"," 1.37 
"
values_893," 256 
"," 131 
"," 684 
"," 182 
"," 5135.33 
"," 255904.15 
"," 0.02 
"," 49.83 
"," 14216.90 
"," 1.34 
"
values_144," 272 
"," 145 
"," 727 
"," 196 
"," 5535.89 
"," 264806.63 
"," 0.02 
"," 47.83 
"," 14711.48 
"," 1.37 
"
values_979," 276 
"," 146 
"," 734 
"," 197 
"," 5594.59 
"," 269689.70 
"," 0.02 
"," 48.21 
"," 14982.76 
"," 1.39 
"
values_831," 255 
"," 130 
"," 682 
"," 181 
"," 5114.89 
"," 255843.11 
"," 0.02 
"," 50.02 
"," 14213.51 
"," 1.34 
"
values_402," 271 
"," 145 
"," 723 
"," 196 
"," 5505.44 
"," 262381.45 
"," 0.02 
"," 47.66 
"," 14576.75 
"," 1.37 
"
values_404," 262 
"," 136 
"," 698 
"," 187 
"," 5267.73 
"," 258777.35 
"," 0.02 
"," 49.12 
"," 14376.52 
"," 1.35 
"
values_310," 266 
"," 139 
"," 710 
"," 190 
"," 5374.60 
"," 262272.62 
"," 0.02 
"," 48.80 
"," 14570.70 
"," 1.37 
"
values_70," 258 
"," 133 
"," 691 
"," 184 
"," 5198.78 
"," 257163.78 
"," 0.02 
"," 49.47 
"," 14286.88 
"," 1.35 
"
values_268," 255 
"," 130 
"," 682 
"," 181 
"," 5114.89 
"," 255843.11 
"," 0.02 
"," 50.02 
"," 14213.51 
"," 1.34 
"
values_412," 266 
"," 139 
"," 707 
"," 190 
"," 5351.89 
"," 261164.43 
"," 0.02 
"," 48.80 
"," 14509.13 
"," 1.36 
"
values_290," 256 
"," 131 
"," 685 
"," 182 
"," 5142.84 
"," 256278.28 
"," 0.02 
"," 49.83 
"," 14237.68 
"," 1.34 
"
values_916," 262 
"," 136 
"," 702 
"," 187 
"," 5297.92 
"," 260260.32 
"," 0.02 
"," 49.12 
"," 14458.91 
"," 1.36 
"
values_567," 273 
"," 146 
"," 723 
"," 197 
"," 5510.74 
"," 262760.55 
"," 0.02 
"," 47.68 
"," 14597.81 
"," 1.37 
"
values_913," 273 
"," 143 
"," 731 
"," 194 
"," 5555.54 
"," 270453.61 
"," 0.02 
"," 48.68 
"," 15025.20 
"," 1.39 
"
values_232," 265 
"," 137 
"," 706 
"," 188 
"," 5333.54 
"," 263075.87 
"," 0.02 
"," 49.32 
"," 14615.33 
"," 1.37 
"
values_319," 262 
"," 136 
"," 701 
"," 187 
"," 5290.37 
"," 259889.57 
"," 0.02 
"," 49.12 
"," 14438.31 
"," 1.36 
"
values_23," 264 
"," 138 
"," 703 
"," 189 
"," 5316.26 
"," 259340.86 
"," 0.02 
"," 48.78 
"," 14407.83 
"," 1.36 
"
values_899," 268 
"," 141 
"," 713 
"," 192 
"," 5408.08 
"," 262119.20 
"," 0.02 
"," 48.47 
"," 14562.18 
"," 1.37 
"
values_428," 267 
"," 140 
"," 712 
"," 191 
"," 5395.13 
"," 262376.70 
"," 0.02 
"," 48.63 
"," 14576.48 
"," 1.37 
"
values_858," 271 
"," 146 
"," 721 
"," 197 
"," 5495.50 
"," 260114.03 
"," 0.02 
"," 47.33 
"," 14450.78 
"," 1.36 
"
values_546," 259 
"," 134 
"," 693 
"," 185 
"," 5219.25 
"," 257242.68 
"," 0.02 
"," 49.29 
"," 14291.26 
"," 1.35 
"
values_432," 266 
"," 139 
"," 708 
"," 190 
"," 5359.46 
"," 261533.83 
"," 0.02 
"," 48.80 
"," 14529.66 
"," 1.36 
"
values_231," 274 
"," 146 
"," 730 
"," 197 
"," 5564.10 
"," 266276.38 
"," 0.02 
"," 47.86 
"," 14793.13 
"," 1.38 
"
values_388," 251 
"," 126 
"," 673 
"," 177 
"," 5025.70 
"," 255293.52 
"," 0.02 
"," 50.80 
"," 14182.97 
"," 1.34 
"
values_350," 262 
"," 135 
"," 701 
"," 186 
"," 5284.95 
"," 261546.32 
"," 0.02 
"," 49.49 
"," 14530.35 
"," 1.36 
"
values_603," 271 
"," 144 
"," 720 
"," 195 
"," 5477.28 
"," 262852.28 
"," 0.02 
"," 47.99 
"," 14602.90 
"," 1.37 
"
values_364," 255 
"," 130 
"," 681 
"," 181 
"," 5107.40 
"," 255467.97 
"," 0.02 
"," 50.02 
"," 14192.67 
"," 1.34 
"
values_530," 268 
"," 142 
"," 719 
"," 193 
"," 5458.98 
"," 262722.86 
"," 0.02 
"," 48.13 
"," 14595.71 
"," 1.37 
"
values_72," 274 
"," 146 
"," 731 
"," 197 
"," 5571.72 
"," 266641.14 
"," 0.02 
"," 47.86 
"," 14813.40 
"," 1.38 
"
values_536," 251 
"," 125 
"," 672 
"," 176 
"," 5012.74 
"," 256672.24 
"," 0.02 
"," 51.20 
"," 14259.57 
"," 1.35 
"
values_79," 274 
"," 144 
"," 731 
"," 195 
"," 5560.96 
"," 269822.34 
"," 0.02 
"," 48.52 
"," 14990.13 
"," 1.39 
"
values_342," 275 
"," 143 
"," 731 
"," 194 
"," 5555.54 
"," 272434.95 
"," 0.02 
"," 49.04 
"," 15135.28 
"," 1.40 
"
values_803," 274 
"," 144 
"," 734 
"," 195 
"," 5583.78 
"," 270929.68 
"," 0.02 
"," 48.52 
"," 15051.65 
"," 1.40 
"
values_501," 263 
"," 137 
"," 703 
"," 188 
"," 5310.88 
"," 259980.95 
"," 0.02 
"," 48.95 
"," 14443.39 
"," 1.36 
"
values_540," 272 
"," 146 
"," 726 
"," 197 
"," 5533.61 
"," 262884.36 
"," 0.02 
"," 47.51 
"," 14604.69 
"," 1.37 
"
values_955," 276 
"," 147 
"," 736 
"," 198 
"," 5615.21 
"," 268842.33 
"," 0.02 
"," 47.88 
"," 14935.69 
"," 1.39 
"
values_191," 253 
"," 126 
"," 680 
"," 177 
"," 5077.97 
"," 260004.25 
"," 0.02 
"," 51.20 
"," 14444.68 
"," 1.36 
"
values_812," 261 
"," 136 
"," 696 
"," 187 
"," 5252.64 
"," 257051.00 
"," 0.02 
"," 48.94 
"," 14280.61 
"," 1.35 
"
values_545," 267 
"," 141 
"," 711 
"," 192 
"," 5392.91 
"," 260408.63 
"," 0.02 
"," 48.29 
"," 14467.15 
"," 1.36 
"
values_78," 256 
"," 131 
"," 685 
"," 182 
"," 5142.84 
"," 256278.28 
"," 0.02 
"," 49.83 
"," 14237.68 
"," 1.34 
"
values_526," 254 
"," 129 
"," 680 
"," 180 
"," 5094.46 
"," 255789.29 
"," 0.02 
"," 50.21 
"," 14210.52 
"," 1.34 
"
values_695," 269 
"," 142 
"," 716 
"," 193 
"," 5436.20 
"," 262602.88 
"," 0.02 
"," 48.31 
"," 14589.05 
"," 1.37 
"
values_87," 276 
"," 147 
"," 734 
"," 198 
"," 5599.95 
"," 268111.78 
"," 0.02 
"," 47.88 
"," 14895.10 
"," 1.39 
"
values_300," 252 
"," 127 
"," 675 
"," 178 
"," 5046.12 
"," 255325.73 
"," 0.02 
"," 50.60 
"," 14184.76 
"," 1.34 
"
values_964," 277 
"," 149 
"," 737 
"," 200 
"," 5633.52 
"," 267062.97 
"," 0.02 
"," 47.41 
"," 14836.83 
"," 1.38 
"
values_998," 261 
"," 134 
"," 696 
"," 185 
"," 5241.84 
"," 260351.31 
"," 0.02 
"," 49.67 
"," 14463.96 
"," 1.36 
"
values_988," 260 
"," 133 
"," 697 
"," 184 
"," 5243.92 
"," 261407.57 
"," 0.02 
"," 49.85 
"," 14522.64 
"," 1.36 
"
values_6," 265 
"," 137 
"," 709 
"," 188 
"," 5356.20 
"," 264193.76 
"," 0.02 
"," 49.32 
"," 14677.43 
"," 1.37 
"
values_625," 262 
"," 136 
"," 700 
"," 187 
"," 5282.83 
"," 259518.83 
"," 0.02 
"," 49.12 
"," 14417.71 
"," 1.36 
"
values_518," 264 
"," 136 
"," 707 
"," 187 
"," 5335.65 
"," 264114.89 
"," 0.02 
"," 49.50 
"," 14673.05 
"," 1.37 
"
values_122," 275 
"," 147 
"," 739 
"," 198 
"," 5638.09 
"," 268960.12 
"," 0.02 
"," 47.70 
"," 14942.23 
"," 1.39 
"
values_541," 267 
"," 141 
"," 711 
"," 192 
"," 5392.91 
"," 260408.63 
"," 0.02 
"," 48.29 
"," 14467.15 
"," 1.36 
"
values_279," 276 
"," 148 
"," 733 
"," 199 
"," 5597.65 
"," 266190.75 
"," 0.02 
"," 47.55 
"," 14788.38 
"," 1.38 
"
values_256," 273 
"," 147 
"," 732 
"," 198 
"," 5584.69 
"," 264474.92 
"," 0.02 
"," 47.36 
"," 14693.05 
"," 1.37 
"
values_796," 277 
"," 149 
"," 739 
"," 200 
"," 5648.81 
"," 267787.70 
"," 0.02 
"," 47.41 
"," 14877.09 
"," 1.38 
"
values_504," 272 
"," 144 
"," 727 
"," 195 
"," 5530.53 
"," 266387.15 
"," 0.02 
"," 48.17 
"," 14799.29 
"," 1.38 
"
values_752," 255 
"," 129 
"," 684 
"," 180 
"," 5124.43 
"," 258306.90 
"," 0.02 
"," 50.41 
"," 14350.38 
"," 1.35 
"
values_459," 277 
"," 147 
"," 742 
"," 198 
"," 5660.98 
"," 272015.99 
"," 0.02 
"," 48.05 
"," 15112.00 
"," 1.40 
"
values_658," 254 
"," 129 
"," 681 
"," 180 
"," 5101.95 
"," 256165.45 
"," 0.02 
"," 50.21 
"," 14231.41 
"," 1.34 
"
values_408," 269 
"," 143 
"," 719 
"," 194 
"," 5464.34 
"," 262116.24 
"," 0.02 
"," 47.97 
"," 14562.01 
"," 1.37 
"
values_867," 251 
"," 125 
"," 672 
"," 176 
"," 5012.74 
"," 256672.24 
"," 0.02 
"," 51.20 
"," 14259.57 
"," 1.35 
"
values_727," 276 
"," 146 
"," 735 
"," 197 
"," 5602.21 
"," 270057.13 
"," 0.02 
"," 48.21 
"," 15003.17 
"," 1.39 
"
values_177," 270 
"," 142 
"," 723 
"," 193 
"," 5489.35 
"," 266155.99 
"," 0.02 
"," 48.49 
"," 14786.44 
"," 1.38 
"
values_823," 270 
"," 144 
"," 722 
"," 195 
"," 5492.49 
"," 262609.80 
"," 0.02 
"," 47.81 
"," 14589.43 
"," 1.37 
"
values_822," 274 
"," 148 
"," 729 
"," 199 
"," 5567.10 
"," 262819.75 
"," 0.02 
"," 47.21 
"," 14601.10 
"," 1.37 
"
values_218," 274 
"," 144 
"," 726 
"," 195 
"," 5522.92 
"," 267976.77 
"," 0.02 
"," 48.52 
"," 14887.60 
"," 1.39 
"
values_426," 277 
"," 150 
"," 739 
"," 201 
"," 5654.13 
"," 266252.85 
"," 0.02 
"," 47.09 
"," 14791.82 
"," 1.38 
"
values_776," 257 
"," 132 
"," 690 
"," 183 
"," 5185.83 
"," 257464.82 
"," 0.02 
"," 49.65 
"," 14303.60 
"," 1.35 
"
values_143," 252 
"," 127 
"," 676 
"," 178 
"," 5053.60 
"," 255703.99 
"," 0.02 
"," 50.60 
"," 14205.78 
"," 1.34 
"
values_739," 268 
"," 141 
"," 717 
"," 192 
"," 5438.42 
"," 263589.71 
"," 0.02 
"," 48.47 
"," 14643.87 
"," 1.37 
"
values_312," 267 
"," 140 
"," 717 
"," 191 
"," 5433.02 
"," 264219.23 
"," 0.02 
"," 48.63 
"," 14678.85 
"," 1.37 
"
values_174," 258 
"," 133 
"," 693 
"," 184 
"," 5213.83 
"," 257908.10 
"," 0.02 
"," 49.47 
"," 14328.23 
"," 1.35 
"
values_669," 256 
"," 131 
"," 686 
"," 182 
"," 5150.35 
"," 256652.41 
"," 0.02 
"," 49.83 
"," 14258.47 
"," 1.35 
"
values_120," 262 
"," 137 
"," 699 
"," 188 
"," 5280.66 
"," 257518.78 
"," 0.02 
"," 48.77 
"," 14306.60 
"," 1.35 
"
values_974," 266 
"," 139 
"," 712 
"," 190 
"," 5389.74 
"," 263011.42 
"," 0.02 
"," 48.80 
"," 14611.75 
"," 1.37 
"
values_217," 272 
"," 146 
"," 723 
"," 197 
"," 5510.74 
"," 261798.06 
"," 0.02 
"," 47.51 
"," 14544.34 
"," 1.36 
"
values_866," 276 
"," 147 
"," 736 
"," 198 
"," 5615.21 
"," 268842.33 
"," 0.02 
"," 47.88 
"," 14935.69 
"," 1.39 
"
values_192," 258 
"," 132 
"," 690 
"," 183 
"," 5185.83 
"," 258466.63 
"," 0.02 
"," 49.84 
"," 14359.26 
"," 1.35 
"
values_328," 262 
"," 135 
"," 703 
"," 186 
"," 5300.03 
"," 262292.53 
"," 0.02 
"," 49.49 
"," 14571.81 
"," 1.37 
"
values_68," 254 
"," 129 
"," 679 
"," 180 
"," 5086.97 
"," 255413.13 
"," 0.02 
"," 50.21 
"," 14189.62 
"," 1.34 
"
values_387," 257 
"," 132 
"," 685 
"," 183 
"," 5148.25 
"," 255599.13 
"," 0.02 
"," 49.65 
"," 14199.95 
"," 1.34 
"
values_69," 251 
"," 126 
"," 672 
"," 177 
"," 5018.23 
"," 254914.18 
"," 0.02 
"," 50.80 
"," 14161.90 
"," 1.34 
"
values_749," 261 
"," 135 
"," 698 
"," 186 
"," 5262.33 
"," 259433.01 
"," 0.02 
"," 49.30 
"," 14412.94 
"," 1.36 
"
values_135," 275 
"," 144 
"," 728 
"," 195 
"," 5538.14 
"," 269695.71 
"," 0.02 
"," 48.70 
"," 14983.09 
"," 1.39 
"
values_341," 251 
"," 126 
"," 673 
"," 177 
"," 5025.70 
"," 255293.52 
"," 0.02 
"," 50.80 
"," 14182.97 
"," 1.34 
"
values_494," 260 
"," 134 
"," 697 
"," 185 
"," 5249.37 
"," 259726.43 
"," 0.02 
"," 49.48 
"," 14429.25 
"," 1.36 
"
values_1," 258 
"," 132 
"," 690 
"," 183 
"," 5185.83 
"," 258466.63 
"," 0.02 
"," 49.84 
"," 14359.26 
"," 1.35 
"
values_589," 258 
"," 131 
"," 690 
"," 182 
"," 5180.38 
"," 260165.72 
"," 0.02 
"," 50.22 
"," 14453.65 
"," 1.36 
"
values_925," 264 
"," 136 
"," 704 
"," 187 
"," 5313.01 
"," 262994.18 
"," 0.02 
"," 49.50 
"," 14610.79 
"," 1.37 
"
values_524," 261 
"," 136 
"," 694 
"," 187 
"," 5237.54 
"," 256312.35 
"," 0.02 
"," 48.94 
"," 14239.57 
"," 1.35 
"
values_994," 253 
"," 127 
"," 678 
"," 178 
"," 5068.55 
"," 257478.21 
"," 0.02 
"," 50.80 
"," 14304.35 
"," 1.35 
"
values_856," 272 
"," 143 
"," 727 
"," 194 
"," 5525.14 
"," 267988.45 
"," 0.02 
"," 48.50 
"," 14888.25 
"," 1.39 
"
values_156," 259 
"," 134 
"," 695 
"," 185 
"," 5234.31 
"," 257985.08 
"," 0.02 
"," 49.29 
"," 14332.50 
"," 1.35 
"
values_470," 272 
"," 147 
"," 722 
"," 198 
"," 5508.40 
"," 259906.33 
"," 0.02 
"," 47.18 
"," 14439.24 
"," 1.36 
"
values_207," 251 
"," 125 
"," 674 
"," 176 
"," 5027.66 
"," 257436.14 
"," 0.02 
"," 51.20 
"," 14302.01 
"," 1.35 
"
values_655," 253 
"," 127 
"," 678 
"," 178 
"," 5068.55 
"," 257478.21 
"," 0.02 
"," 50.80 
"," 14304.35 
"," 1.35 
"
values_441," 264 
"," 138 
"," 703 
"," 189 
"," 5316.26 
"," 259340.86 
"," 0.02 
"," 48.78 
"," 14407.83 
"," 1.36 
"
values_109," 272 
"," 145 
"," 726 
"," 196 
"," 5528.28 
"," 264442.38 
"," 0.02 
"," 47.83 
"," 14691.24 
"," 1.37 
"
values_45," 266 
"," 141 
"," 716 
"," 192 
"," 5430.83 
"," 261257.74 
"," 0.02 
"," 48.11 
"," 14514.32 
"," 1.36 
"
values_125," 257 
"," 130 
"," 688 
"," 181 
"," 5159.89 
"," 260118.19 
"," 0.02 
"," 50.41 
"," 14451.01 
"," 1.36 
"
values_600," 257 
"," 131 
"," 689 
"," 182 
"," 5172.87 
"," 258781.73 
"," 0.02 
"," 50.03 
"," 14376.76 
"," 1.35 
"
values_708," 260 
"," 133 
"," 693 
"," 184 
"," 5213.83 
"," 259907.39 
"," 0.02 
"," 49.85 
"," 14439.30 
"," 1.36 
"
values_791," 269 
"," 143 
"," 715 
"," 194 
"," 5433.94 
"," 260658.01 
"," 0.02 
"," 47.97 
"," 14481.00 
"," 1.36 
"
values_912," 272 
"," 144 
"," 729 
"," 195 
"," 5545.74 
"," 267119.99 
"," 0.02 
"," 48.17 
"," 14840.00 
"," 1.38 
"
values_533," 256 
"," 131 
"," 685 
"," 182 
"," 5142.84 
"," 256278.28 
"," 0.02 
"," 49.83 
"," 14237.68 
"," 1.34 
"
values_418," 274 
"," 145 
"," 731 
"," 196 
"," 5566.35 
"," 268221.43 
"," 0.02 
"," 48.19 
"," 14901.19 
"," 1.39 
"
values_228," 253 
"," 127 
"," 678 
"," 178 
"," 5068.55 
"," 257478.21 
"," 0.02 
"," 50.80 
"," 14304.35 
"," 1.35 
"
values_585," 276 
"," 145 
"," 735 
"," 196 
"," 5596.81 
"," 271657.66 
"," 0.02 
"," 48.54 
"," 15092.09 
"," 1.40 
"
values_465," 273 
"," 146 
"," 729 
"," 197 
"," 5556.48 
"," 264941.14 
"," 0.02 
"," 47.68 
"," 14718.95 
"," 1.38 
"
values_239," 262 
"," 136 
"," 699 
"," 187 
"," 5275.28 
"," 259148.09 
"," 0.02 
"," 49.12 
"," 14397.12 
"," 1.35 
"
values_842," 277 
"," 147 
"," 735 
"," 198 
"," 5607.58 
"," 269449.80 
"," 0.02 
"," 48.05 
"," 14969.43 
"," 1.39 
"
values_208," 265 
"," 137 
"," 709 
"," 188 
"," 5356.20 
"," 264193.76 
"," 0.02 
"," 49.32 
"," 14677.43 
"," 1.37 
"
values_932," 269 
"," 144 
"," 715 
"," 195 
"," 5439.24 
"," 259100.52 
"," 0.02 
"," 47.64 
"," 14394.47 
"," 1.35 
"
values_957," 263 
"," 137 
"," 707 
"," 188 
"," 5341.09 
"," 261460.21 
"," 0.02 
"," 48.95 
"," 14525.57 
"," 1.36 
"
values_563," 253 
"," 127 
"," 680 
"," 178 
"," 5083.50 
"," 258237.73 
"," 0.02 
"," 50.80 
"," 14346.54 
"," 1.35 
"
values_766," 266 
"," 139 
"," 712 
"," 190 
"," 5389.74 
"," 263011.42 
"," 0.02 
"," 48.80 
"," 14611.75 
"," 1.37 
"
values_476," 254 
"," 129 
"," 680 
"," 180 
"," 5094.46 
"," 255789.29 
"," 0.02 
"," 50.21 
"," 14210.52 
"," 1.34 
"
values_175," 275 
"," 146 
"," 733 
"," 197 
"," 5586.96 
"," 268346.47 
"," 0.02 
"," 48.03 
"," 14908.14 
"," 1.39 
"
values_591," 262 
"," 137 
"," 700 
"," 188 
"," 5288.21 
"," 257887.19 
"," 0.02 
"," 48.77 
"," 14327.07 
"," 1.35 
"
values_997," 277 
"," 148 
"," 739 
"," 199 
"," 5643.47 
"," 269342.02 
"," 0.02 
"," 47.73 
"," 14963.45 
"," 1.39 
"
values_385," 265 
"," 137 
"," 705 
"," 188 
"," 5325.99 
"," 262703.25 
"," 0.02 
"," 49.32 
"," 14594.62 
"," 1.37 
"
values_115," 272 
"," 145 
"," 723 
"," 196 
"," 5505.44 
"," 263349.65 
"," 0.02 
"," 47.83 
"," 14630.54 
"," 1.37 
"
values_653," 267 
"," 140 
"," 713 
"," 191 
"," 5402.71 
"," 262745.21 
"," 0.02 
"," 48.63 
"," 14596.96 
"," 1.37 
"
values_753," 256 
"," 131 
"," 683 
"," 182 
"," 5127.82 
"," 255530.03 
"," 0.02 
"," 49.83 
"," 14196.11 
"," 1.34 
"
