inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_679," 175 
"," 26 
"," 74 
"," 33 
"," 249 
"," 59 
"," 1464.78 
"," 42700.50 
"," 0.03 
"," 29.15 
"," 2372.25 
"," 0.41 
"
values_419," 183 
"," 26 
"," 77 
"," 37 
"," 260 
"," 63 
"," 1554.09 
"," 42044.51 
"," 0.04 
"," 27.05 
"," 2335.81 
"," 0.40 
"
values_895," 185 
"," 26 
"," 79 
"," 39 
"," 264 
"," 65 
"," 1589.91 
"," 41867.50 
"," 0.04 
"," 26.33 
"," 2325.97 
"," 0.40 
"
values_298," 187 
"," 26 
"," 80 
"," 39 
"," 267 
"," 65 
"," 1607.97 
"," 42879.26 
"," 0.04 
"," 26.67 
"," 2382.18 
"," 0.41 
"
values_155," 173 
"," 26 
"," 69 
"," 29 
"," 242 
"," 55 
"," 1399.09 
"," 43275.27 
"," 0.03 
"," 30.93 
"," 2404.18 
"," 0.41 
"
values_12," 167 
"," 26 
"," 67 
"," 30 
"," 234 
"," 56 
"," 1358.92 
"," 39454.01 
"," 0.03 
"," 29.03 
"," 2191.89 
"," 0.39 
"
values_160," 167 
"," 26 
"," 67 
"," 30 
"," 234 
"," 56 
"," 1358.92 
"," 39454.01 
"," 0.03 
"," 29.03 
"," 2191.89 
"," 0.39 
"
values_626," 188 
"," 26 
"," 80 
"," 38 
"," 268 
"," 64 
"," 1608 
"," 44008.42 
"," 0.04 
"," 27.37 
"," 2444.91 
"," 0.42 
"
values_38," 184 
"," 26 
"," 78 
"," 38 
"," 262 
"," 64 
"," 1572 
"," 41947.58 
"," 0.04 
"," 26.68 
"," 2330.42 
"," 0.40 
"
values_146," 158 
"," 26 
"," 60 
"," 23 
"," 218 
"," 49 
"," 1224.01 
"," 41509.79 
"," 0.03 
"," 33.91 
"," 2306.10 
"," 0.40 
"
values_81," 154 
"," 26 
"," 58 
"," 20 
"," 212 
"," 46 
"," 1171.00 
"," 44146.52 
"," 0.03 
"," 37.70 
"," 2452.58 
"," 0.42 
"
values_687," 180 
"," 26 
"," 76 
"," 38 
"," 256 
"," 64 
"," 1536 
"," 39936 
"," 0.04 
"," 26 
"," 2218.67 
"," 0.39 
"
values_213," 182 
"," 26 
"," 77 
"," 38 
"," 259 
"," 64 
"," 1554 
"," 40935.63 
"," 0.04 
"," 26.34 
"," 2274.20 
"," 0.40 
"
values_212," 167 
"," 26 
"," 66 
"," 28 
"," 233 
"," 54 
"," 1340.89 
"," 41088.66 
"," 0.03 
"," 30.64 
"," 2282.70 
"," 0.40 
"
values_568," 165 
"," 26 
"," 65 
"," 26 
"," 230 
"," 52 
"," 1311.10 
"," 42610.79 
"," 0.03 
"," 32.50 
"," 2367.27 
"," 0.41 
"
values_5," 154 
"," 26 
"," 59 
"," 22 
"," 213 
"," 48 
"," 1189.60 
"," 41473.68 
"," 0.03 
"," 34.86 
"," 2304.09 
"," 0.40 
"
values_40," 155 
"," 26 
"," 58 
"," 19 
"," 213 
"," 45 
"," 1169.76 
"," 46421.19 
"," 0.03 
"," 39.68 
"," 2578.95 
"," 0.43 
"
values_970," 183 
"," 26 
"," 76 
"," 39 
"," 259 
"," 65 
"," 1559.79 
"," 39514.76 
"," 0.04 
"," 25.33 
"," 2195.26 
"," 0.39 
"
values_707," 153 
"," 26 
"," 59 
"," 22 
"," 212 
"," 48 
"," 1184.01 
"," 41278.97 
"," 0.03 
"," 34.86 
"," 2293.28 
"," 0.40 
"
values_406," 165 
"," 26 
"," 65 
"," 28 
"," 230 
"," 54 
"," 1323.62 
"," 39945.09 
"," 0.03 
"," 30.18 
"," 2219.17 
"," 0.39 
"
values_893," 165 
"," 26 
"," 64 
"," 26 
"," 229 
"," 52 
"," 1305.40 
"," 41772.82 
"," 0.03 
"," 32 
"," 2320.71 
"," 0.40 
"
values_144," 182 
"," 26 
"," 77 
"," 39 
"," 259 
"," 65 
"," 1559.79 
"," 40034.69 
"," 0.04 
"," 25.67 
"," 2224.15 
"," 0.39 
"
values_979," 188 
"," 26 
"," 80 
"," 39 
"," 268 
"," 65 
"," 1613.99 
"," 43039.86 
"," 0.04 
"," 26.67 
"," 2391.10 
"," 0.41 
"
values_831," 168 
"," 26 
"," 67 
"," 30 
"," 235 
"," 56 
"," 1364.73 
"," 39622.61 
"," 0.03 
"," 29.03 
"," 2201.26 
"," 0.39 
"
values_402," 185 
"," 26 
"," 78 
"," 39 
"," 263 
"," 65 
"," 1583.88 
"," 41180.95 
"," 0.04 
"," 26 
"," 2287.83 
"," 0.40 
"
values_404," 184 
"," 26 
"," 80 
"," 37 
"," 264 
"," 63 
"," 1578.00 
"," 44354.65 
"," 0.04 
"," 28.11 
"," 2464.15 
"," 0.42 
"
values_310," 153 
"," 26 
"," 58 
"," 20 
"," 211 
"," 46 
"," 1165.47 
"," 43938.28 
"," 0.03 
"," 37.70 
"," 2441.02 
"," 0.42 
"
values_70," 155 
"," 26 
"," 58 
"," 21 
"," 213 
"," 47 
"," 1183.13 
"," 42479.91 
"," 0.03 
"," 35.90 
"," 2359.99 
"," 0.41 
"
values_268," 164 
"," 26 
"," 65 
"," 27 
"," 229 
"," 53 
"," 1311.69 
"," 41051.16 
"," 0.03 
"," 31.30 
"," 2280.62 
"," 0.40 
"
values_412," 154 
"," 26 
"," 59 
"," 22 
"," 213 
"," 48 
"," 1189.60 
"," 41473.68 
"," 0.03 
"," 34.86 
"," 2304.09 
"," 0.40 
"
values_290," 159 
"," 26 
"," 61 
"," 23 
"," 220 
"," 49 
"," 1235.24 
"," 42588.79 
"," 0.03 
"," 34.48 
"," 2366.04 
"," 0.41 
"
values_916," 166 
"," 26 
"," 67 
"," 29 
"," 233 
"," 55 
"," 1347.06 
"," 40458.15 
"," 0.03 
"," 30.03 
"," 2247.68 
"," 0.39 
"
values_567," 176 
"," 26 
"," 72 
"," 33 
"," 248 
"," 59 
"," 1458.90 
"," 41379.58 
"," 0.04 
"," 28.36 
"," 2298.87 
"," 0.40 
"
values_913," 171 
"," 26 
"," 67 
"," 28 
"," 238 
"," 54 
"," 1369.66 
"," 42606.31 
"," 0.03 
"," 31.11 
"," 2367.02 
"," 0.41 
"
values_232," 177 
"," 26 
"," 73 
"," 32 
"," 250 
"," 58 
"," 1464.50 
"," 43431.44 
"," 0.03 
"," 29.66 
"," 2412.86 
"," 0.41 
"
values_319," 184 
"," 26 
"," 77 
"," 36 
"," 261 
"," 62 
"," 1554.05 
"," 43211.09 
"," 0.04 
"," 27.81 
"," 2400.62 
"," 0.41 
"
values_23," 157 
"," 26 
"," 61 
"," 24 
"," 218 
"," 50 
"," 1230.36 
"," 40653.17 
"," 0.03 
"," 33.04 
"," 2258.51 
"," 0.39 
"
values_899," 160 
"," 26 
"," 63 
"," 25 
"," 223 
"," 51 
"," 1264.95 
"," 41439.79 
"," 0.03 
"," 32.76 
"," 2302.21 
"," 0.40 
"
values_428," 175 
"," 26 
"," 71 
"," 34 
"," 246 
"," 60 
"," 1453.10 
"," 39447.26 
"," 0.04 
"," 27.15 
"," 2191.51 
"," 0.39 
"
values_858," 185 
"," 26 
"," 78 
"," 39 
"," 263 
"," 65 
"," 1583.88 
"," 41180.95 
"," 0.04 
"," 26 
"," 2287.83 
"," 0.40 
"
values_546," 171 
"," 26 
"," 69 
"," 30 
"," 240 
"," 56 
"," 1393.77 
"," 41673.58 
"," 0.03 
"," 29.90 
"," 2315.20 
"," 0.40 
"
values_432," 180 
"," 26 
"," 76 
"," 37 
"," 256 
"," 63 
"," 1530.18 
"," 40860.04 
"," 0.04 
"," 26.70 
"," 2270.00 
"," 0.40 
"
values_231," 171 
"," 26 
"," 67 
"," 29 
"," 238 
"," 55 
"," 1375.96 
"," 41326.36 
"," 0.03 
"," 30.03 
"," 2295.91 
"," 0.40 
"
values_388," 157 
"," 26 
"," 61 
"," 24 
"," 218 
"," 50 
"," 1230.36 
"," 40653.17 
"," 0.03 
"," 33.04 
"," 2258.51 
"," 0.39 
"
values_350," 163 
"," 26 
"," 65 
"," 26 
"," 228 
"," 52 
"," 1299.70 
"," 42240.26 
"," 0.03 
"," 32.50 
"," 2346.68 
"," 0.40 
"
values_603," 188 
"," 26 
"," 80 
"," 41 
"," 268 
"," 67 
"," 1625.71 
"," 41237.57 
"," 0.04 
"," 25.37 
"," 2290.98 
"," 0.40 
"
values_364," 158 
"," 26 
"," 60 
"," 23 
"," 218 
"," 49 
"," 1224.01 
"," 41509.79 
"," 0.03 
"," 33.91 
"," 2306.10 
"," 0.40 
"
values_530," 182 
"," 26 
"," 77 
"," 35 
"," 259 
"," 61 
"," 1536.06 
"," 43931.34 
"," 0.03 
"," 28.60 
"," 2440.63 
"," 0.42 
"
values_72," 155 
"," 26 
"," 58 
"," 21 
"," 213 
"," 47 
"," 1183.13 
"," 42479.91 
"," 0.03 
"," 35.90 
"," 2359.99 
"," 0.41 
"
values_536," 166 
"," 26 
"," 66 
"," 28 
"," 232 
"," 54 
"," 1335.13 
"," 40912.32 
"," 0.03 
"," 30.64 
"," 2272.91 
"," 0.40 
"
values_79," 159 
"," 26 
"," 61 
"," 22 
"," 220 
"," 48 
"," 1228.69 
"," 44288.75 
"," 0.03 
"," 36.05 
"," 2460.49 
"," 0.42 
"
values_342," 170 
"," 26 
"," 68 
"," 28 
"," 238 
"," 54 
"," 1369.66 
"," 43242.22 
"," 0.03 
"," 31.57 
"," 2402.35 
"," 0.41 
"
values_803," 183 
"," 26 
"," 78 
"," 41 
"," 261 
"," 67 
"," 1583.25 
"," 39156.46 
"," 0.04 
"," 24.73 
"," 2175.36 
"," 0.38 
"
values_501," 171 
"," 26 
"," 70 
"," 32 
"," 241 
"," 58 
"," 1411.77 
"," 40147.31 
"," 0.04 
"," 28.44 
"," 2230.41 
"," 0.39 
"
values_540," 176 
"," 26 
"," 73 
"," 34 
"," 249 
"," 60 
"," 1470.82 
"," 41053.06 
"," 0.04 
"," 27.91 
"," 2280.73 
"," 0.40 
"
values_955," 182 
"," 26 
"," 77 
"," 37 
"," 259 
"," 63 
"," 1548.12 
"," 41882.80 
"," 0.04 
"," 27.05 
"," 2326.82 
"," 0.40 
"
values_191," 153 
"," 26 
"," 59 
"," 22 
"," 212 
"," 48 
"," 1184.01 
"," 41278.97 
"," 0.03 
"," 34.86 
"," 2293.28 
"," 0.40 
"
values_812," 175 
"," 26 
"," 74 
"," 36 
"," 249 
"," 62 
"," 1482.59 
"," 39618.23 
"," 0.04 
"," 26.72 
"," 2201.01 
"," 0.39 
"
values_545," 153 
"," 26 
"," 57 
"," 20 
"," 210 
"," 46 
"," 1159.95 
"," 42976.07 
"," 0.03 
"," 37.05 
"," 2387.56 
"," 0.41 
"
values_78," 162 
"," 26 
"," 65 
"," 25 
"," 227 
"," 51 
"," 1287.64 
"," 43522.25 
"," 0.03 
"," 33.80 
"," 2417.90 
"," 0.41 
"
values_526," 167 
"," 26 
"," 68 
"," 30 
"," 235 
"," 56 
"," 1364.73 
"," 40214.00 
"," 0.03 
"," 29.47 
"," 2234.11 
"," 0.39 
"
values_695," 182 
"," 26 
"," 78 
"," 36 
"," 260 
"," 62 
"," 1548.09 
"," 43604.56 
"," 0.04 
"," 28.17 
"," 2422.48 
"," 0.41 
"
values_87," 170 
"," 26 
"," 68 
"," 29 
"," 238 
"," 55 
"," 1375.96 
"," 41943.17 
"," 0.03 
"," 30.48 
"," 2330.18 
"," 0.40 
"
values_300," 170 
"," 26 
"," 69 
"," 31 
"," 239 
"," 57 
"," 1394.06 
"," 40337.82 
"," 0.03 
"," 28.94 
"," 2240.99 
"," 0.39 
"
values_964," 152 
"," 26 
"," 57 
"," 20 
"," 209 
"," 46 
"," 1154.42 
"," 42771.43 
"," 0.03 
"," 37.05 
"," 2376.19 
"," 0.41 
"
values_998," 178 
"," 26 
"," 77 
"," 37 
"," 255 
"," 63 
"," 1524.21 
"," 41235.96 
"," 0.04 
"," 27.05 
"," 2290.89 
"," 0.40 
"
values_988," 165 
"," 26 
"," 67 
"," 29 
"," 232 
"," 55 
"," 1341.28 
"," 40284.51 
"," 0.03 
"," 30.03 
"," 2238.03 
"," 0.39 
"
values_6," 185 
"," 26 
"," 80 
"," 40 
"," 265 
"," 66 
"," 1601.76 
"," 41645.88 
"," 0.04 
"," 26 
"," 2313.66 
"," 0.40 
"
values_625," 164 
"," 26 
"," 65 
"," 28 
"," 229 
"," 54 
"," 1317.87 
"," 39771.41 
"," 0.03 
"," 30.18 
"," 2209.52 
"," 0.39 
"
values_518," 172 
"," 26 
"," 71 
"," 32 
"," 243 
"," 58 
"," 1423.49 
"," 41058.77 
"," 0.03 
"," 28.84 
"," 2281.04 
"," 0.40 
"
values_122," 164 
"," 26 
"," 66 
"," 29 
"," 230 
"," 55 
"," 1329.71 
"," 39341.16 
"," 0.03 
"," 29.59 
"," 2185.62 
"," 0.39 
"
values_541," 178 
"," 26 
"," 73 
"," 33 
"," 251 
"," 59 
"," 1476.54 
"," 42461.81 
"," 0.03 
"," 28.76 
"," 2358.99 
"," 0.41 
"
values_279," 189 
"," 26 
"," 80 
"," 37 
"," 269 
"," 63 
"," 1607.89 
"," 45194.70 
"," 0.04 
"," 28.11 
"," 2510.82 
"," 0.42 
"
values_256," 182 
"," 26 
"," 76 
"," 36 
"," 258 
"," 62 
"," 1536.18 
"," 42159.68 
"," 0.04 
"," 27.44 
"," 2342.20 
"," 0.40 
"
values_796," 158 
"," 26 
"," 59 
"," 21 
"," 217 
"," 47 
"," 1205.35 
"," 44023.82 
"," 0.03 
"," 36.52 
"," 2445.77 
"," 0.42 
"
values_504," 173 
"," 26 
"," 71 
"," 32 
"," 244 
"," 58 
"," 1429.35 
"," 41227.74 
"," 0.03 
"," 28.84 
"," 2290.43 
"," 0.40 
"
values_752," 186 
"," 26 
"," 78 
"," 36 
"," 264 
"," 62 
"," 1571.91 
"," 44275.40 
"," 0.04 
"," 28.17 
"," 2459.74 
"," 0.42 
"
values_459," 175 
"," 26 
"," 73 
"," 35 
"," 248 
"," 61 
"," 1470.82 
"," 39880.31 
"," 0.04 
"," 27.11 
"," 2215.57 
"," 0.39 
"
values_658," 154 
"," 26 
"," 58 
"," 21 
"," 212 
"," 47 
"," 1177.57 
"," 42280.47 
"," 0.03 
"," 35.90 
"," 2348.92 
"," 0.40 
"
values_408," 169 
"," 26 
"," 67 
"," 29 
"," 236 
"," 55 
"," 1364.40 
"," 40979.08 
"," 0.03 
"," 30.03 
"," 2276.62 
"," 0.40 
"
values_867," 155 
"," 26 
"," 61 
"," 23 
"," 216 
"," 49 
"," 1212.78 
"," 41814.45 
"," 0.03 
"," 34.48 
"," 2323.03 
"," 0.40 
"
values_727," 163 
"," 26 
"," 64 
"," 27 
"," 227 
"," 53 
"," 1300.24 
"," 40066.59 
"," 0.03 
"," 30.81 
"," 2225.92 
"," 0.39 
"
values_177," 153 
"," 26 
"," 58 
"," 21 
"," 211 
"," 47 
"," 1172.02 
"," 42081.04 
"," 0.03 
"," 35.90 
"," 2337.84 
"," 0.40 
"
values_823," 151 
"," 26 
"," 57 
"," 20 
"," 208 
"," 46 
"," 1148.90 
"," 42566.78 
"," 0.03 
"," 37.05 
"," 2364.82 
"," 0.41 
"
values_822," 149 
"," 26 
"," 54 
"," 17 
"," 203 
"," 43 
"," 1101.53 
"," 45486.78 
"," 0.02 
"," 41.29 
"," 2527.04 
"," 0.42 
"
values_218," 151 
"," 26 
"," 56 
"," 19 
"," 207 
"," 45 
"," 1136.81 
"," 43557.91 
"," 0.03 
"," 38.32 
"," 2419.88 
"," 0.41 
"
values_426," 171 
"," 26 
"," 69 
"," 32 
"," 240 
"," 58 
"," 1405.92 
"," 39409.57 
"," 0.04 
"," 28.03 
"," 2189.42 
"," 0.39 
"
values_776," 191 
"," 26 
"," 80 
"," 40 
"," 271 
"," 66 
"," 1638.03 
"," 42588.80 
"," 0.04 
"," 26 
"," 2366.04 
"," 0.41 
"
values_143," 163 
"," 26 
"," 63 
"," 25 
"," 226 
"," 51 
"," 1281.97 
"," 41997.28 
"," 0.03 
"," 32.76 
"," 2333.18 
"," 0.40 
"
values_739," 168 
"," 26 
"," 69 
"," 31 
"," 237 
"," 57 
"," 1382.39 
"," 40000.27 
"," 0.03 
"," 28.94 
"," 2222.24 
"," 0.39 
"
values_312," 148 
"," 26 
"," 54 
"," 17 
"," 202 
"," 43 
"," 1096.11 
"," 45262.71 
"," 0.02 
"," 41.29 
"," 2514.59 
"," 0.42 
"
values_174," 164 
"," 26 
"," 64 
"," 26 
"," 228 
"," 52 
"," 1299.70 
"," 41590.41 
"," 0.03 
"," 32 
"," 2310.58 
"," 0.40 
"
values_669," 183 
"," 26 
"," 77 
"," 38 
"," 260 
"," 64 
"," 1560 
"," 41093.68 
"," 0.04 
"," 26.34 
"," 2282.98 
"," 0.40 
"
values_120," 147 
"," 26 
"," 54 
"," 17 
"," 201 
"," 43 
"," 1090.68 
"," 45038.64 
"," 0.02 
"," 41.29 
"," 2502.15 
"," 0.42 
"
values_974," 165 
"," 26 
"," 66 
"," 29 
"," 231 
"," 55 
"," 1335.49 
"," 39512.20 
"," 0.03 
"," 29.59 
"," 2195.12 
"," 0.39 
"
values_217," 161 
"," 26 
"," 67 
"," 30 
"," 228 
"," 56 
"," 1324.08 
"," 38442.37 
"," 0.03 
"," 29.03 
"," 2135.69 
"," 0.38 
"
values_866," 170 
"," 26 
"," 67 
"," 27 
"," 237 
"," 53 
"," 1357.52 
"," 43792.50 
"," 0.03 
"," 32.26 
"," 2432.92 
"," 0.41 
"
values_192," 177 
"," 26 
"," 73 
"," 34 
"," 250 
"," 60 
"," 1476.72 
"," 41217.94 
"," 0.04 
"," 27.91 
"," 2289.89 
"," 0.40 
"
values_328," 177 
"," 26 
"," 75 
"," 37 
"," 252 
"," 63 
"," 1506.27 
"," 39692.37 
"," 0.04 
"," 26.35 
"," 2205.13 
"," 0.39 
"
values_68," 160 
"," 26 
"," 62 
"," 25 
"," 222 
"," 51 
"," 1259.28 
"," 40599.14 
"," 0.03 
"," 32.24 
"," 2255.51 
"," 0.39 
"
values_387," 157 
"," 26 
"," 60 
"," 23 
"," 217 
"," 49 
"," 1218.39 
"," 41319.38 
"," 0.03 
"," 33.91 
"," 2295.52 
"," 0.40 
"
values_69," 170 
"," 26 
"," 70 
"," 31 
"," 240 
"," 57 
"," 1399.89 
"," 41093.65 
"," 0.03 
"," 29.35 
"," 2282.98 
"," 0.40 
"
values_749," 188 
"," 26 
"," 80 
"," 43 
"," 268 
"," 69 
"," 1637.08 
"," 39594.60 
"," 0.04 
"," 24.19 
"," 2199.70 
"," 0.39 
"
values_135," 166 
"," 26 
"," 67 
"," 27 
"," 233 
"," 53 
"," 1334.61 
"," 43053.38 
"," 0.03 
"," 32.26 
"," 2391.85 
"," 0.41 
"
values_341," 158 
"," 26 
"," 63 
"," 25 
"," 221 
"," 51 
"," 1253.61 
"," 41068.13 
"," 0.03 
"," 32.76 
"," 2281.56 
"," 0.40 
"
values_494," 153 
"," 26 
"," 57 
"," 20 
"," 210 
"," 46 
"," 1159.95 
"," 42976.07 
"," 0.03 
"," 37.05 
"," 2387.56 
"," 0.41 
"
values_1," 161 
"," 26 
"," 62 
"," 25 
"," 223 
"," 51 
"," 1264.95 
"," 40782.02 
"," 0.03 
"," 32.24 
"," 2265.67 
"," 0.39 
"
values_589," 188 
"," 26 
"," 79 
"," 40 
"," 267 
"," 66 
"," 1613.85 
"," 41435.68 
"," 0.04 
"," 25.68 
"," 2301.98 
"," 0.40 
"
values_925," 174 
"," 26 
"," 73 
"," 35 
"," 247 
"," 61 
"," 1464.89 
"," 39719.50 
"," 0.04 
"," 27.11 
"," 2206.64 
"," 0.39 
"
values_524," 181 
"," 26 
"," 78 
"," 36 
"," 259 
"," 62 
"," 1542.14 
"," 43436.85 
"," 0.04 
"," 28.17 
"," 2413.16 
"," 0.41 
"
values_994," 169 
"," 26 
"," 67 
"," 28 
"," 236 
"," 54 
"," 1358.15 
"," 42248.27 
"," 0.03 
"," 31.11 
"," 2347.13 
"," 0.40 
"
values_856," 149 
"," 26 
"," 55 
"," 18 
"," 204 
"," 44 
"," 1113.72 
"," 44239.59 
"," 0.03 
"," 39.72 
"," 2457.76 
"," 0.42 
"
values_156," 171 
"," 26 
"," 69 
"," 31 
"," 240 
"," 57 
"," 1399.89 
"," 40506.60 
"," 0.03 
"," 28.94 
"," 2250.37 
"," 0.39 
"
values_470," 189 
"," 26 
"," 78 
"," 39 
"," 267 
"," 65 
"," 1607.97 
"," 41807.28 
"," 0.04 
"," 26 
"," 2322.63 
"," 0.40 
"
values_207," 157 
"," 26 
"," 59 
"," 22 
"," 216 
"," 48 
"," 1206.35 
"," 42057.81 
"," 0.03 
"," 34.86 
"," 2336.55 
"," 0.40 
"
values_655," 172 
"," 26 
"," 70 
"," 29 
"," 242 
"," 55 
"," 1399.09 
"," 43902.45 
"," 0.03 
"," 31.38 
"," 2439.02 
"," 0.41 
"
values_441," 178 
"," 26 
"," 73 
"," 33 
"," 251 
"," 59 
"," 1476.54 
"," 42461.81 
"," 0.03 
"," 28.76 
"," 2358.99 
"," 0.41 
"
values_109," 157 
"," 26 
"," 59 
"," 22 
"," 216 
"," 48 
"," 1206.35 
"," 42057.81 
"," 0.03 
"," 34.86 
"," 2336.55 
"," 0.40 
"
values_45," 185 
"," 26 
"," 78 
"," 38 
"," 263 
"," 64 
"," 1578 
"," 42107.68 
"," 0.04 
"," 26.68 
"," 2339.32 
"," 0.40 
"
values_125," 181 
"," 26 
"," 78 
"," 37 
"," 259 
"," 63 
"," 1548.12 
"," 42426.73 
"," 0.04 
"," 27.41 
"," 2357.04 
"," 0.41 
"
values_600," 165 
"," 26 
"," 66 
"," 28 
"," 231 
"," 54 
"," 1329.38 
"," 40735.97 
"," 0.03 
"," 30.64 
"," 2263.11 
"," 0.39 
"
