inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_134," 243 
"," 31 
"," 124 
"," 35 
"," 367 
"," 66 
"," 2218.29 
"," 121815.96 
"," 0.02 
"," 54.91 
"," 6767.55 
"," 0.82 
"
values_609," 259 
"," 31 
"," 132 
"," 43 
"," 391 
"," 74 
"," 2427.90 
"," 115522.69 
"," 0.02 
"," 47.58 
"," 6417.93 
"," 0.79 
"
values_993," 253 
"," 31 
"," 131 
"," 40 
"," 384 
"," 71 
"," 2361.50 
"," 119875.79 
"," 0.02 
"," 50.76 
"," 6659.77 
"," 0.81 
"
values_731," 229 
"," 31 
"," 116 
"," 28 
"," 345 
"," 59 
"," 2029.51 
"," 130323.65 
"," 0.02 
"," 64.21 
"," 7240.20 
"," 0.86 
"
values_127," 240 
"," 31 
"," 123 
"," 33 
"," 363 
"," 64 
"," 2178 
"," 125829 
"," 0.02 
"," 57.77 
"," 6990.50 
"," 0.84 
"
values_889," 256 
"," 31 
"," 136 
"," 45 
"," 392 
"," 76 
"," 2449.19 
"," 114730.83 
"," 0.02 
"," 46.84 
"," 6373.94 
"," 0.79 
"
values_987," 269 
"," 31 
"," 140 
"," 51 
"," 409 
"," 82 
"," 2600.24 
"," 110637.61 
"," 0.02 
"," 42.55 
"," 6146.53 
"," 0.77 
"
values_780," 249 
"," 31 
"," 127 
"," 38 
"," 376 
"," 69 
"," 2296.81 
"," 118980.55 
"," 0.02 
"," 51.80 
"," 6610.03 
"," 0.81 
"
values_435," 229 
"," 31 
"," 115 
"," 27 
"," 344 
"," 58 
"," 2015.15 
"," 133036.92 
"," 0.02 
"," 66.02 
"," 7390.94 
"," 0.87 
"
values_950," 237 
"," 31 
"," 120 
"," 32 
"," 357 
"," 63 
"," 2133.89 
"," 124032.29 
"," 0.02 
"," 58.12 
"," 6890.68 
"," 0.83 
"
values_976," 228 
"," 31 
"," 114 
"," 25 
"," 342 
"," 56 
"," 1986.12 
"," 140378.64 
"," 0.01 
"," 70.68 
"," 7798.81 
"," 0.90 
"
values_557," 243 
"," 31 
"," 125 
"," 35 
"," 368 
"," 66 
"," 2224.34 
"," 123132.94 
"," 0.02 
"," 55.36 
"," 6840.72 
"," 0.83 
"
values_398," 228 
"," 31 
"," 114 
"," 25 
"," 342 
"," 56 
"," 1986.12 
"," 140378.64 
"," 0.01 
"," 70.68 
"," 7798.81 
"," 0.90 
"
values_892," 240 
"," 31 
"," 122 
"," 34 
"," 362 
"," 65 
"," 2180.10 
"," 121251.87 
"," 0.02 
"," 55.62 
"," 6736.22 
"," 0.82 
"
values_670," 250 
"," 31 
"," 127 
"," 38 
"," 377 
"," 69 
"," 2302.91 
"," 119296.99 
"," 0.02 
"," 51.80 
"," 6627.61 
"," 0.81 
"
values_574," 233 
"," 31 
"," 117 
"," 28 
"," 350 
"," 59 
"," 2058.93 
"," 133352.16 
"," 0.02 
"," 64.77 
"," 7408.45 
"," 0.87 
"
values_163," 262 
"," 31 
"," 138 
"," 46 
"," 400 
"," 77 
"," 2506.71 
"," 116562.23 
"," 0.02 
"," 46.50 
"," 6475.68 
"," 0.80 
"
values_900," 235 
"," 31 
"," 119 
"," 31 
"," 354 
"," 62 
"," 2107.79 
"," 125413.24 
"," 0.02 
"," 59.50 
"," 6967.40 
"," 0.84 
"
values_392," 261 
"," 31 
"," 138 
"," 48 
"," 399 
"," 79 
"," 2515.21 
"," 112083.98 
"," 0.02 
"," 44.56 
"," 6226.89 
"," 0.77 
"
values_447," 257 
"," 31 
"," 131 
"," 41 
"," 388 
"," 72 
"," 2393.93 
"," 118557.97 
"," 0.02 
"," 49.52 
"," 6586.55 
"," 0.80 
"
values_523," 231 
"," 31 
"," 116 
"," 27 
"," 347 
"," 58 
"," 2032.72 
"," 135364.06 
"," 0.02 
"," 66.59 
"," 7520.23 
"," 0.88 
"
values_679," 270 
"," 31 
"," 139 
"," 50 
"," 409 
"," 81 
"," 2593.00 
"," 111732.31 
"," 0.02 
"," 43.09 
"," 6207.35 
"," 0.77 
"
values_419," 246 
"," 31 
"," 125 
"," 36 
"," 371 
"," 67 
"," 2250.52 
"," 121121.69 
"," 0.02 
"," 53.82 
"," 6728.98 
"," 0.82 
"
values_895," 229 
"," 31 
"," 115 
"," 27 
"," 344 
"," 58 
"," 2015.15 
"," 133036.92 
"," 0.02 
"," 66.02 
"," 7390.94 
"," 0.87 
"
values_298," 241 
"," 31 
"," 121 
"," 33 
"," 362 
"," 64 
"," 2172 
"," 123442 
"," 0.02 
"," 56.83 
"," 6857.89 
"," 0.83 
"
values_155," 243 
"," 31 
"," 125 
"," 36 
"," 368 
"," 67 
"," 2232.32 
"," 120142.27 
"," 0.02 
"," 53.82 
"," 6674.57 
"," 0.81 
"
values_12," 260 
"," 31 
"," 138 
"," 48 
"," 398 
"," 79 
"," 2508.90 
"," 111803.07 
"," 0.02 
"," 44.56 
"," 6211.28 
"," 0.77 
"
values_160," 255 
"," 31 
"," 132 
"," 44 
"," 387 
"," 75 
"," 2410.55 
"," 112090.71 
"," 0.02 
"," 46.50 
"," 6227.26 
"," 0.77 
"
values_626," 246 
"," 31 
"," 125 
"," 35 
"," 371 
"," 66 
"," 2242.47 
"," 124136.74 
"," 0.02 
"," 55.36 
"," 6896.49 
"," 0.83 
"
values_38," 263 
"," 31 
"," 139 
"," 48 
"," 402 
"," 79 
"," 2534.12 
"," 113745.03 
"," 0.02 
"," 44.89 
"," 6319.17 
"," 0.78 
"
values_146," 266 
"," 31 
"," 138 
"," 49 
"," 404 
"," 80 
"," 2554.06 
"," 111492.49 
"," 0.02 
"," 43.65 
"," 6194.03 
"," 0.77 
"
values_81," 238 
"," 31 
"," 121 
"," 33 
"," 359 
"," 64 
"," 2154 
"," 122419 
"," 0.02 
"," 56.83 
"," 6801.06 
"," 0.82 
"
values_687," 252 
"," 31 
"," 132 
"," 41 
"," 384 
"," 72 
"," 2369.25 
"," 118231.41 
"," 0.02 
"," 49.90 
"," 6568.41 
"," 0.80 
"
values_213," 257 
"," 31 
"," 134 
"," 41 
"," 391 
"," 72 
"," 2412.44 
"," 122210.71 
"," 0.02 
"," 50.66 
"," 6789.48 
"," 0.82 
"
values_212," 261 
"," 31 
"," 137 
"," 46 
"," 398 
"," 77 
"," 2494.18 
"," 115138.99 
"," 0.02 
"," 46.16 
"," 6396.61 
"," 0.79 
"
values_568," 229 
"," 31 
"," 114 
"," 25 
"," 343 
"," 56 
"," 1991.92 
"," 140789.10 
"," 0.01 
"," 70.68 
"," 7821.62 
"," 0.90 
"
values_5," 263 
"," 31 
"," 138 
"," 47 
"," 401 
"," 78 
"," 2520.45 
"," 114707.12 
"," 0.02 
"," 45.51 
"," 6372.62 
"," 0.79 
"
values_40," 232 
"," 31 
"," 117 
"," 29 
"," 349 
"," 60 
"," 2061.50 
"," 128915.14 
"," 0.02 
"," 62.53 
"," 7161.95 
"," 0.85 
"
values_970," 254 
"," 31 
"," 133 
"," 44 
"," 387 
"," 75 
"," 2410.55 
"," 112939.88 
"," 0.02 
"," 46.85 
"," 6274.44 
"," 0.78 
"
values_707," 256 
"," 31 
"," 131 
"," 43 
"," 387 
"," 74 
"," 2403.06 
"," 113474.66 
"," 0.02 
"," 47.22 
"," 6304.15 
"," 0.78 
"
values_406," 268 
"," 31 
"," 138 
"," 46 
"," 406 
"," 77 
"," 2544.32 
"," 118310.66 
"," 0.02 
"," 46.50 
"," 6572.81 
"," 0.80 
"
values_893," 259 
"," 31 
"," 134 
"," 43 
"," 393 
"," 74 
"," 2440.32 
"," 117872.90 
"," 0.02 
"," 48.30 
"," 6548.49 
"," 0.80 
"
values_144," 246 
"," 31 
"," 126 
"," 38 
"," 372 
"," 69 
"," 2272.37 
"," 116787.91 
"," 0.02 
"," 51.39 
"," 6488.22 
"," 0.80 
"
values_979," 261 
"," 31 
"," 137 
"," 45 
"," 398 
"," 76 
"," 2486.68 
"," 117343.44 
"," 0.02 
"," 47.19 
"," 6519.08 
"," 0.80 
"
values_831," 231 
"," 31 
"," 116 
"," 28 
"," 347 
"," 59 
"," 2041.28 
"," 131079.15 
"," 0.02 
"," 64.21 
"," 7282.18 
"," 0.86 
"
values_402," 248 
"," 31 
"," 125 
"," 36 
"," 373 
"," 67 
"," 2262.65 
"," 121774.63 
"," 0.02 
"," 53.82 
"," 6765.26 
"," 0.82 
"
values_404," 257 
"," 31 
"," 136 
"," 46 
"," 393 
"," 77 
"," 2462.85 
"," 112862.65 
"," 0.02 
"," 45.83 
"," 6270.15 
"," 0.78 
"
values_310," 239 
"," 31 
"," 122 
"," 34 
"," 361 
"," 65 
"," 2174.07 
"," 120916.92 
"," 0.02 
"," 55.62 
"," 6717.61 
"," 0.82 
"
values_70," 244 
"," 31 
"," 123 
"," 32 
"," 367 
"," 63 
"," 2193.66 
"," 130694.25 
"," 0.02 
"," 59.58 
"," 7260.79 
"," 0.86 
"
values_268," 258 
"," 31 
"," 136 
"," 45 
"," 394 
"," 76 
"," 2461.68 
"," 115316.19 
"," 0.02 
"," 46.84 
"," 6406.46 
"," 0.79 
"
values_412," 246 
"," 31 
"," 127 
"," 37 
"," 373 
"," 68 
"," 2270.62 
"," 120803.31 
"," 0.02 
"," 53.20 
"," 6711.30 
"," 0.81 
"
values_290," 236 
"," 31 
"," 121 
"," 33 
"," 357 
"," 64 
"," 2142 
"," 121737 
"," 0.02 
"," 56.83 
"," 6763.17 
"," 0.82 
"
values_916," 241 
"," 31 
"," 124 
"," 35 
"," 365 
"," 66 
"," 2206.20 
"," 121152.11 
"," 0.02 
"," 54.91 
"," 6730.67 
"," 0.82 
"
values_567," 239 
"," 31 
"," 124 
"," 36 
"," 363 
"," 67 
"," 2201.99 
"," 117561.82 
"," 0.02 
"," 53.39 
"," 6531.21 
"," 0.80 
"
values_913," 253 
"," 31 
"," 132 
"," 43 
"," 385 
"," 74 
"," 2390.64 
"," 113749.97 
"," 0.02 
"," 47.58 
"," 6319.44 
"," 0.78 
"
values_232," 261 
"," 31 
"," 133 
"," 43 
"," 394 
"," 74 
"," 2446.52 
"," 117290.94 
"," 0.02 
"," 47.94 
"," 6516.16 
"," 0.80 
"
values_319," 244 
"," 31 
"," 125 
"," 36 
"," 369 
"," 67 
"," 2238.39 
"," 120468.74 
"," 0.02 
"," 53.82 
"," 6692.71 
"," 0.81 
"
values_23," 247 
"," 31 
"," 126 
"," 36 
"," 373 
"," 67 
"," 2262.65 
"," 122748.83 
"," 0.02 
"," 54.25 
"," 6819.38 
"," 0.82 
"
values_899," 240 
"," 31 
"," 121 
"," 33 
"," 361 
"," 64 
"," 2166 
"," 123101 
"," 0.02 
"," 56.83 
"," 6838.94 
"," 0.82 
"
values_428," 243 
"," 31 
"," 123 
"," 35 
"," 366 
"," 66 
"," 2212.25 
"," 120504.32 
"," 0.02 
"," 54.47 
"," 6694.68 
"," 0.81 
"
values_858," 264 
"," 31 
"," 138 
"," 47 
"," 402 
"," 78 
"," 2526.73 
"," 114993.17 
"," 0.02 
"," 45.51 
"," 6388.51 
"," 0.79 
"
values_546," 255 
"," 31 
"," 132 
"," 44 
"," 387 
"," 75 
"," 2410.55 
"," 112090.71 
"," 0.02 
"," 46.50 
"," 6227.26 
"," 0.77 
"
values_432," 264 
"," 31 
"," 138 
"," 48 
"," 402 
"," 79 
"," 2534.12 
"," 112926.72 
"," 0.02 
"," 44.56 
"," 6273.71 
"," 0.78 
"
values_231," 232 
"," 31 
"," 117 
"," 28 
"," 349 
"," 59 
"," 2053.04 
"," 132971.16 
"," 0.02 
"," 64.77 
"," 7387.29 
"," 0.87 
"
values_388," 240 
"," 31 
"," 124 
"," 36 
"," 364 
"," 67 
"," 2208.06 
"," 117885.68 
"," 0.02 
"," 53.39 
"," 6549.20 
"," 0.80 
"
values_350," 268 
"," 31 
"," 139 
"," 49 
"," 407 
"," 80 
"," 2573.02 
"," 113134.32 
"," 0.02 
"," 43.97 
"," 6285.24 
"," 0.78 
"
values_603," 235 
"," 31 
"," 118 
"," 30 
"," 353 
"," 61 
"," 2093.55 
"," 127636.78 
"," 0.02 
"," 60.97 
"," 7090.93 
"," 0.85 
"
values_364," 260 
"," 31 
"," 138 
"," 48 
"," 398 
"," 79 
"," 2508.90 
"," 111803.07 
"," 0.02 
"," 44.56 
"," 6211.28 
"," 0.77 
"
values_530," 249 
"," 31 
"," 130 
"," 41 
"," 379 
"," 72 
"," 2338.40 
"," 114923.88 
"," 0.02 
"," 49.15 
"," 6384.66 
"," 0.79 
"
values_72," 263 
"," 31 
"," 137 
"," 45 
"," 400 
"," 76 
"," 2499.17 
"," 117933.10 
"," 0.02 
"," 47.19 
"," 6551.84 
"," 0.80 
"
values_536," 232 
"," 31 
"," 116 
"," 28 
"," 348 
"," 59 
"," 2047.16 
"," 131456.90 
"," 0.02 
"," 64.21 
"," 7303.16 
"," 0.86 
"
values_79," 259 
"," 31 
"," 134 
"," 43 
"," 393 
"," 74 
"," 2440.32 
"," 117872.90 
"," 0.02 
"," 48.30 
"," 6548.49 
"," 0.80 
"
values_342," 264 
"," 31 
"," 138 
"," 47 
"," 402 
"," 78 
"," 2526.73 
"," 114993.17 
"," 0.02 
"," 45.51 
"," 6388.51 
"," 0.79 
"
values_803," 256 
"," 31 
"," 135 
"," 46 
"," 391 
"," 77 
"," 2450.31 
"," 111462.63 
"," 0.02 
"," 45.49 
"," 6192.37 
"," 0.77 
"
values_501," 245 
"," 31 
"," 125 
"," 36 
"," 370 
"," 67 
"," 2244.45 
"," 120795.21 
"," 0.02 
"," 53.82 
"," 6710.85 
"," 0.81 
"
values_540," 256 
"," 31 
"," 131 
"," 40 
"," 387 
"," 71 
"," 2379.95 
"," 120812.32 
"," 0.02 
"," 50.76 
"," 6711.80 
"," 0.81 
"
values_955," 237 
"," 31 
"," 121 
"," 33 
"," 358 
"," 64 
"," 2148 
"," 122078 
"," 0.02 
"," 56.83 
"," 6782.11 
"," 0.82 
"
values_191," 260 
"," 31 
"," 135 
"," 43 
"," 395 
"," 74 
"," 2452.73 
"," 119356.89 
"," 0.02 
"," 48.66 
"," 6630.94 
"," 0.81 
"
values_812," 271 
"," 31 
"," 140 
"," 48 
"," 411 
"," 79 
"," 2590.85 
"," 117128.19 
"," 0.02 
"," 45.21 
"," 6507.12 
"," 0.80 
"
values_545," 249 
"," 31 
"," 128 
"," 40 
"," 377 
"," 71 
"," 2318.45 
"," 114995.35 
"," 0.02 
"," 49.60 
"," 6388.63 
"," 0.79 
"
values_78," 243 
"," 31 
"," 124 
"," 35 
"," 367 
"," 66 
"," 2218.29 
"," 121815.96 
"," 0.02 
"," 54.91 
"," 6767.55 
"," 0.82 
"
values_526," 247 
"," 31 
"," 127 
"," 38 
"," 374 
"," 69 
"," 2284.59 
"," 118347.68 
"," 0.02 
"," 51.80 
"," 6574.87 
"," 0.80 
"
values_695," 263 
"," 31 
"," 137 
"," 49 
"," 400 
"," 80 
"," 2528.77 
"," 109588.69 
"," 0.02 
"," 43.34 
"," 6088.26 
"," 0.76 
"
values_87," 265 
"," 31 
"," 140 
"," 49 
"," 405 
"," 80 
"," 2560.38 
"," 113388.30 
"," 0.02 
"," 44.29 
"," 6299.35 
"," 0.78 
"
values_300," 255 
"," 31 
"," 134 
"," 42 
"," 389 
"," 73 
"," 2407.84 
"," 119073.51 
"," 0.02 
"," 49.45 
"," 6615.19 
"," 0.81 
"
values_964," 240 
"," 31 
"," 123 
"," 35 
"," 363 
"," 66 
"," 2194.12 
"," 119516.58 
"," 0.02 
"," 54.47 
"," 6639.81 
"," 0.81 
"
values_998," 252 
"," 31 
"," 133 
"," 43 
"," 385 
"," 74 
"," 2390.64 
"," 114611.71 
"," 0.02 
"," 47.94 
"," 6367.32 
"," 0.79 
"
values_988," 265 
"," 31 
"," 139 
"," 47 
"," 404 
"," 78 
"," 2539.30 
"," 116402.71 
"," 0.02 
"," 45.84 
"," 6466.82 
"," 0.79 
"
values_6," 247 
"," 31 
"," 127 
"," 38 
"," 374 
"," 69 
"," 2284.59 
"," 118347.68 
"," 0.02 
"," 51.80 
"," 6574.87 
"," 0.80 
"
values_625," 261 
"," 31 
"," 139 
"," 47 
"," 400 
"," 78 
"," 2514.16 
"," 115250.20 
"," 0.02 
"," 45.84 
"," 6402.79 
"," 0.79 
"
values_518," 252 
"," 31 
"," 130 
"," 42 
"," 382 
"," 73 
"," 2364.51 
"," 113440.33 
"," 0.02 
"," 47.98 
"," 6302.24 
"," 0.78 
"
values_122," 232 
"," 31 
"," 118 
"," 30 
"," 350 
"," 61 
"," 2075.76 
"," 126552.05 
"," 0.02 
"," 60.97 
"," 7030.67 
"," 0.84 
"
values_541," 235 
"," 31 
"," 119 
"," 30 
"," 354 
"," 61 
"," 2099.48 
"," 129083.09 
"," 0.02 
"," 61.48 
"," 7171.28 
"," 0.85 
"
values_279," 245 
"," 31 
"," 124 
"," 36 
"," 369 
"," 67 
"," 2238.39 
"," 119504.99 
"," 0.02 
"," 53.39 
"," 6639.17 
"," 0.81 
"
values_256," 251 
"," 31 
"," 130 
"," 41 
"," 381 
"," 72 
"," 2350.74 
"," 115530.34 
"," 0.02 
"," 49.15 
"," 6418.35 
"," 0.79 
"
values_796," 251 
"," 31 
"," 129 
"," 39 
"," 380 
"," 70 
"," 2329.13 
"," 119412.58 
"," 0.02 
"," 51.27 
"," 6634.03 
"," 0.81 
"
values_504," 227 
"," 31 
"," 114 
"," 24 
"," 341 
"," 55 
"," 1971.44 
"," 145147.54 
"," 0.01 
"," 73.62 
"," 8063.75 
"," 0.92 
"
values_752," 232 
"," 31 
"," 118 
"," 30 
"," 350 
"," 61 
"," 2075.76 
"," 126552.05 
"," 0.02 
"," 60.97 
"," 7030.67 
"," 0.84 
"
values_459," 249 
"," 31 
"," 126 
"," 37 
"," 375 
"," 68 
"," 2282.80 
"," 120494.75 
"," 0.02 
"," 52.78 
"," 6694.15 
"," 0.81 
"
values_658," 267 
"," 31 
"," 140 
"," 46 
"," 407 
"," 77 
"," 2550.58 
"," 120320.94 
"," 0.02 
"," 47.17 
"," 6684.50 
"," 0.81 
"
values_408," 243 
"," 31 
"," 122 
"," 34 
"," 365 
"," 65 
"," 2198.16 
"," 122256.72 
"," 0.02 
"," 55.62 
"," 6792.04 
"," 0.82 
"
values_867," 255 
"," 31 
"," 131 
"," 42 
"," 386 
"," 73 
"," 2389.27 
"," 115509.94 
"," 0.02 
"," 48.35 
"," 6417.22 
"," 0.79 
"
values_727," 245 
"," 31 
"," 127 
"," 39 
"," 372 
"," 70 
"," 2280.09 
"," 115086.25 
"," 0.02 
"," 50.47 
"," 6393.68 
"," 0.79 
"
values_177," 253 
"," 31 
"," 130 
"," 39 
"," 383 
"," 70 
"," 2347.52 
"," 121288.30 
"," 0.02 
"," 51.67 
"," 6738.24 
"," 0.82 
"
values_823," 235 
"," 31 
"," 121 
"," 33 
"," 356 
"," 64 
"," 2136 
"," 121396 
"," 0.02 
"," 56.83 
"," 6744.22 
"," 0.82 
"
values_822," 231 
"," 31 
"," 117 
"," 29 
"," 348 
"," 60 
"," 2055.60 
"," 128545.75 
"," 0.02 
"," 62.53 
"," 7141.43 
"," 0.85 
"
values_218," 245 
"," 31 
"," 126 
"," 37 
"," 371 
"," 68 
"," 2258.45 
"," 119209.47 
"," 0.02 
"," 52.78 
"," 6622.75 
"," 0.81 
"
values_426," 250 
"," 31 
"," 128 
"," 39 
"," 378 
"," 70 
"," 2316.87 
"," 117863.28 
"," 0.02 
"," 50.87 
"," 6547.96 
"," 0.80 
"
values_776," 255 
"," 31 
"," 134 
"," 45 
"," 389 
"," 76 
"," 2430.44 
"," 112178.48 
"," 0.02 
"," 46.16 
"," 6232.14 
"," 0.78 
"
values_143," 229 
"," 31 
"," 114 
"," 25 
"," 343 
"," 56 
"," 1991.92 
"," 140789.10 
"," 0.01 
"," 70.68 
"," 7821.62 
"," 0.90 
"
values_739," 249 
"," 31 
"," 130 
"," 40 
"," 379 
"," 71 
"," 2330.75 
"," 117411.74 
"," 0.02 
"," 50.38 
"," 6522.87 
"," 0.80 
"
values_312," 230 
"," 31 
"," 115 
"," 27 
"," 345 
"," 58 
"," 2021.00 
"," 133423.65 
"," 0.02 
"," 66.02 
"," 7412.43 
"," 0.87 
"
values_174," 267 
"," 31 
"," 139 
"," 48 
"," 406 
"," 79 
"," 2559.33 
"," 114876.82 
"," 0.02 
"," 44.89 
"," 6382.05 
"," 0.79 
"
values_669," 256 
"," 31 
"," 133 
"," 43 
"," 389 
"," 74 
"," 2415.48 
"," 115802.48 
"," 0.02 
"," 47.94 
"," 6433.47 
"," 0.79 
"
values_120," 263 
"," 31 
"," 136 
"," 44 
"," 399 
"," 75 
"," 2485.30 
"," 119068.40 
"," 0.02 
"," 47.91 
"," 6614.91 
"," 0.81 
"
values_974," 262 
"," 31 
"," 137 
"," 45 
"," 399 
"," 76 
"," 2492.92 
"," 117638.27 
"," 0.02 
"," 47.19 
"," 6535.46 
"," 0.80 
"
values_217," 228 
"," 31 
"," 114 
"," 25 
"," 342 
"," 56 
"," 1986.12 
"," 140378.64 
"," 0.01 
"," 70.68 
"," 7798.81 
"," 0.90 
"
values_866," 241 
"," 31 
"," 123 
"," 34 
"," 364 
"," 65 
"," 2192.14 
"," 122921.13 
"," 0.02 
"," 56.07 
"," 6828.95 
"," 0.82 
"
values_192," 259 
"," 31 
"," 136 
"," 47 
"," 395 
"," 78 
"," 2482.73 
"," 111353.26 
"," 0.02 
"," 44.85 
"," 6186.29 
"," 0.77 
"
values_328," 257 
"," 31 
"," 131 
"," 43 
"," 388 
"," 74 
"," 2409.27 
"," 113767.87 
"," 0.02 
"," 47.22 
"," 6320.44 
"," 0.78 
"
values_68," 231 
"," 31 
"," 116 
"," 28 
"," 347 
"," 59 
"," 2041.28 
"," 131079.15 
"," 0.02 
"," 64.21 
"," 7282.18 
"," 0.86 
"
values_387," 259 
"," 31 
"," 136 
"," 46 
"," 395 
"," 77 
"," 2475.38 
"," 113437.01 
"," 0.02 
"," 45.83 
"," 6302.06 
"," 0.78 
"
values_69," 265 
"," 31 
"," 138 
"," 48 
"," 403 
"," 79 
"," 2540.42 
"," 113207.63 
"," 0.02 
"," 44.56 
"," 6289.31 
"," 0.78 
"
values_749," 232 
"," 31 
"," 117 
"," 29 
"," 349 
"," 60 
"," 2061.50 
"," 128915.14 
"," 0.02 
"," 62.53 
"," 7161.95 
"," 0.85 
"
values_135," 227 
"," 31 
"," 114 
"," 25 
"," 341 
"," 56 
"," 1980.31 
"," 139968.17 
"," 0.01 
"," 70.68 
"," 7776.01 
"," 0.90 
"
values_341," 237 
"," 31 
"," 121 
"," 32 
"," 358 
"," 63 
"," 2139.87 
"," 125416.22 
"," 0.02 
"," 58.61 
"," 6967.57 
"," 0.84 
"
values_494," 232 
"," 31 
"," 117 
"," 28 
"," 349 
"," 59 
"," 2053.04 
"," 132971.16 
"," 0.02 
"," 64.77 
"," 7387.29 
"," 0.87 
"
values_1," 229 
"," 31 
"," 115 
"," 27 
"," 344 
"," 58 
"," 2015.15 
"," 133036.92 
"," 0.02 
"," 66.02 
"," 7390.94 
"," 0.87 
"
values_589," 242 
"," 31 
"," 123 
"," 33 
"," 365 
"," 64 
"," 2190 
"," 126522.27 
"," 0.02 
"," 57.77 
"," 7029.02 
"," 0.84 
"
values_925," 262 
"," 31 
"," 138 
"," 47 
"," 400 
"," 78 
"," 2514.16 
"," 114421.07 
"," 0.02 
"," 45.51 
"," 6356.73 
"," 0.79 
"
values_524," 239 
"," 31 
"," 122 
"," 34 
"," 361 
"," 65 
"," 2174.07 
"," 120916.92 
"," 0.02 
"," 55.62 
"," 6717.61 
"," 0.82 
"
values_994," 262 
"," 31 
"," 139 
"," 46 
"," 401 
"," 77 
"," 2512.98 
"," 117700.40 
"," 0.02 
"," 46.84 
"," 6538.91 
"," 0.80 
"
values_856," 258 
"," 31 
"," 133 
"," 45 
"," 391 
"," 76 
"," 2442.94 
"," 111913.78 
"," 0.02 
"," 45.81 
"," 6217.43 
"," 0.77 
"
values_156," 247 
"," 31 
"," 126 
"," 38 
"," 373 
"," 69 
"," 2278.48 
"," 117101.86 
"," 0.02 
"," 51.39 
"," 6505.66 
"," 0.80 
"
values_470," 256 
"," 31 
"," 131 
"," 41 
"," 387 
"," 72 
"," 2387.76 
"," 118252.41 
"," 0.02 
"," 49.52 
"," 6569.58 
"," 0.80 
"
values_207," 233 
"," 31 
"," 117 
"," 28 
"," 350 
"," 59 
"," 2058.93 
"," 133352.16 
"," 0.02 
"," 64.77 
"," 7408.45 
"," 0.87 
"
values_655," 248 
"," 31 
"," 129 
"," 38 
"," 377 
"," 69 
"," 2302.91 
"," 121175.68 
"," 0.02 
"," 52.62 
"," 6731.98 
"," 0.82 
"
values_441," 256 
"," 31 
"," 131 
"," 43 
"," 387 
"," 74 
"," 2403.06 
"," 113474.66 
"," 0.02 
"," 47.22 
"," 6304.15 
"," 0.78 
"
values_109," 234 
"," 31 
"," 118 
"," 30 
"," 352 
"," 61 
"," 2087.62 
"," 127275.20 
"," 0.02 
"," 60.97 
"," 7070.84 
"," 0.84 
"
values_45," 232 
"," 31 
"," 117 
"," 29 
"," 349 
"," 60 
"," 2061.50 
"," 128915.14 
"," 0.02 
"," 62.53 
"," 7161.95 
"," 0.85 
"
values_125," 262 
"," 31 
"," 137 
"," 46 
"," 399 
"," 77 
"," 2500.45 
"," 115428.28 
"," 0.02 
"," 46.16 
"," 6412.68 
"," 0.79 
"
values_600," 265 
"," 31 
"," 137 
"," 46 
"," 402 
"," 77 
"," 2519.25 
"," 116296.16 
"," 0.02 
"," 46.16 
"," 6460.90 
"," 0.79 
"
