inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,AnalysisSummary,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_33,22,16,91,77,12,108,88,104,32,123,10,11,12,13,14,15
values_210,22,99,91,54,39,16,44,86,20,14,100,22,100.0,22,20,100.0
values_486,22,69,62,84,100,24,103,45,110,91,20,14,100,22,100.0,22
values_252,22,124,11,29,50,14,20,100,21,100.0,22,100.0,19,,,
values_694,22,62,47,94,97,109,114,121,57,11,14,20,100,22,100.0,22
values_759,22,119,11,57,14,20,100,21,100.0,22,100.0,19,,,,
values_245,22,25,11,21,46,14,23,111,54,53,55,10,11,12,13,14
values_15,22,96,24,41,40,37,94,124,77,89,122,14,20,100,22,100.0
values_792,22,86,84,99,117,104,86,30,112,11,64,10,11,14,20,100
values_248,22,21,64,68,31,28,14,20,100,22,100.0,22,20,100.0,,
values_246,22,52,26,95,60,27,66,29,85,10,11,12,13,14,15,16
values_556,22,83,85,109,85,55,92,100,29,45,10,11,12,13,14,15
values_513,22,27,101,67,113,20,14,100,22,100.0,22,20,100.0,,,
values_93,22,13,15,74,112,109,72,11,92,10,11,12,13,14,15,16
values_558,22,95,92,71,84,55,35,70,106,123,126,10,14,20,100,22
values_991,22,117,22,14,106,28,54,113,10,11,12,13,14,15,16,17
values_181,22,38,25,82,45,59,114,113,48,38,10,11,12,13,14,15
values_674,22,80,92,120,12,126,22,15,88,89,10,11,12,13,14,15
values_652,22,57,20,86,49,126,38,114,31,46,10,11,12,13,14,15
values_344,22,123,47,95,102,123,20,14,100,22,100.0,22,20,100.0,,
values_715,22,118,75,73,123,36,17,49,38,41,10,14,20,100,21,100.0
values_528,22,80,121,55,125,31,36,62,20,38,20,14,100,22,100.0,22
values_276,22,47,17,17,102,47,110,69,104,10,11,12,13,14,20,100
values_24,22,21,14,81,32,86,11,16,10,11,12,13,14,14,20,100
values_296,22,37,118,124,80,122,22,66,43,17,73,10,11,12,13,14
values_244,22,120,86,84,30,109,37,106,14,20,100,21,100.0,22,100.0,19
values_380,22,110,23,13,28,48,80,117,89,64,52,10,11,12,13,14
values_25,22,20,74,44,78,70,60,17,10,62,111,10,11,12,13,14
values_740,22,113,19,82,15,68,19,48,20,10,11,12,13,14,15,16
values_478,22,29,92,112,75,42,19,41,10,11,12,13,14,15,16,17
values_379,22,95,114,69,14,20,100,22,100.0,22,20,100.0,,,,
values_810,22,89,126,21,60,94,83,49,76,77,10,11,12,13,14,15
values_440,22,22,73,11,26,20,14,100,22,100.0,22,20,100.0,,,
values_543,22,59,126,87,88,91,45,92,107,118,20,14,100,22,100.0,22
values_130,22,28,125,84,21,72,38,98,10,11,20,14,100,22,100.0,22
values_225,22,12,111,19,72,67,120,25,115,17,10,11,12,13,14,15
values_285,22,76,39,113,57,45,88,27,67,125,81,10,11,20,14,100
values_363,22,85,97,75,55,107,64,25,122,76,10,11,12,13,14,20
values_667,22,98,125,23,117,49,91,77,42,119,105,10,11,12,13,14
values_26,22,27,10,29,48,13,72,76,25,11,96,20,14,100,22,100.0
values_793,22,41,57,87,68,42,20,64,64,67,10,20,14,100,22,100.0
values_772,22,83,69,24,96,72,33,58,39,123,126,10,11,14,20,100
values_931,22,32,47,85,99,65,121,124,99,11,124,10,11,12,13,14
values_981,22,60,117,31,33,84,67,101,19,10,11,12,14,20,100,22
values_422,22,114,55,16,75,51,33,44,26,10,11,12,13,14,15,16
values_920,22,48,44,25,101,115,68,38,55,123,54,10,11,12,13,14
values_259,22,32,86,21,109,96,42,46,21,36,28,10,11,12,13,14
values_477,22,30,72,25,70,31,53,112,123,10,11,12,13,14,15,16
values_738,22,57,80,12,85,84,35,98,17,114,10,11,12,13,14,20
values_430,22,81,49,14,100,18,100.0,22,100.0,16,,,,,,
values_922,22,120,79,81,26,78,115,108,33,46,50,10,11,12,13,14
values_903,22,76,63,99,86,38,114,61,60,49,20,14,100,22,100.0,22
values_761,22,12,28,20,14,100,22,100.0,22,20,100.0,,,,,
values_204,22,78,101,89,126,14,20,100,22,100.0,22,20,100.0,,,
values_48,22,41,81,23,114,32,35,48,90,71,106,10,11,12,13,14
values_71,22,101,108,63,86,18,21,71,85,96,41,10,14,20,100,22
values_851,22,78,112,36,62,75,95,36,101,62,10,11,12,13,14,14
values_347,22,78,92,73,125,53,39,14,20,100,22,100.0,22,20,100.0,
values_725,22,38,56,10,115,50,96,14,20,100,21,100.0,22,100.0,19,
values_266,22,74,24,11,110,75,47,33,115,125,102,10,11,12,13,14
values_448,22,61,38,95,14,20,100,22,100.0,22,20,100.0,,,,
values_934,22,57,75,72,21,76,86,43,18,41,74,10,11,12,13,14
values_531,22,27,40,117,38,59,27,48,13,28,10,11,12,13,14,15
values_224,22,106,41,37,38,109,67,13,31,10,11,12,13,14,15,20
values_686,22,80,87,47,50,38,109,22,35,20,14,100,22,100.0,22,20
values_927,22,19,26,71,28,20,94,40,67,120,65,10,11,12,13,14
values_407,22,68,99,60,26,14,20,100,22,100.0,22,20,100.0,,,
values_76,22,47,116,81,117,51,92,72,49,109,10,11,20,14,100,22
values_949,22,93,36,122,125,94,14,20,100,22,100.0,22,20,100.0,,
values_969,22,14,67,60,15,10,65,124,36,42,43,14,20,100,22,100.0
values_781,22,94,29,36,86,38,124,51,124,14,79,10,11,12,13,14
values_7,22,110,116,99,45,87,51,10,122,10,11,12,13,14,15,16
values_683,22,111,83,71,85,109,14,20,100,22,100.0,22,20,100.0,,
values_376,22,100,97,83,125,83,14,20,100,22,100.0,22,20,100.0,,
values_877,22,66,69,99,17,81,125,97,101,10,11,12,13,20,14,100
values_654,22,123,74,97,15,105,101,15,20,14,100,22,100.0,22,20,100.0
values_508,22,106,98,94,69,10,105,56,16,31,10,11,12,13,14,15
values_332,22,62,21,126,78,108,69,20,14,100,22,100.0,22,20,100.0,
values_281,22,103,117,117,46,14,20,100,22,100.0,22,20,100.0,,,
values_381,22,101,110,77,50,120,98,65,102,91,10,11,13,14,15,16
values_769,22,25,62,93,85,103,20,24,108,38,72,10,11,12,13,14
values_701,22,48,103,101,99,102,109,22,69,10,11,12,13,14,14,20
values_855,22,89,124,28,118,54,12,16,98,49,22,10,11,12,13,14
values_320,22,55,124,100,38,94,24,22,102,93,10,10,11,12,13,14
values_50,22,122,114,22,71,114,13,36,106,85,10,20,14,100,22,100.0
values_918,22,30,12,69,55,63,120,77,21,73,20,14,100,22,100.0,22
values_615,22,46,57,40,122,14,20,100,22,100.0,22,20,100.0,,,
values_704,22,56,78,87,48,59,61,58,60,10,11,12,13,14,15,16
values_633,22,54,124,108,11,14,122,10,11,12,13,14,15,16,20,14
values_847,22,89,14,28,48,84,57,17,18,93,101,10,11,12,13,14
values_602,22,40,113,43,24,87,120,59,85,10,11,12,13,14,14,20
values_399,22,75,34,81,35,43,20,14,100,22,100.0,22,20,100.0,,
values_22,22,101,80,20,14,122,83,92,59,90,10,11,12,13,14,14
values_313,22,61,72,58,88,19,69,12,83,73,10,11,12,13,14,15
values_375,22,63,11,48,124,77,23,125,61,53,11,10,11,12,13,14
values_963,22,58,41,97,31,19,124,59,26,14,20,100,22,100.0,22,20
values_168,22,84,65,76,23,112,74,108,55,32,110,10,11,12,13,14
values_226,22,27,124,73,95,75,63,24,17,58,57,14,20,100,22,100.0
values_190,22,29,27,97,18,109,14,90,116,20,14,100,22,100.0,22,20
values_429,22,55,29,65,60,56,14,20,14,100,22,100.0,22,20,100.0,
values_236,22,91,104,87,23,91,31,44,97,46,10,11,12,13,14,15
values_777,22,121,92,105,43,66,71,60,43,110,18,10,11,12,13,14
values_909,22,34,70,125,20,100,75,78,49,96,21,10,11,12,13,14
values_438,22,123,59,94,104,74,76,22,39,41,10,11,12,13,14,15
values_607,22,13,11,20,76,13,95,109,19,10,122,10,11,12,13,14
values_717,22,113,92,20,14,100,22,100.0,22,20,100.0,,,,,
values_782,22,117,58,99,17,19,12,43,93,15,10,11,12,13,14,15
values_258,22,39,96,96,73,57,13,50,96,38,10,11,12,13,14,15
values_872,22,99,117,42,38,14,20,100,21,100.0,22,100.0,19,,,
values_637,22,11,56,98,122,96,73,86,100,57,115,10,11,12,13,14
values_746,22,99,88,115,53,80,103,56,64,126,71,10,11,12,13,14
values_4,22,65,31,14,100,18,100.0,22,100.0,16,,,,,,
values_345,22,30,79,62,66,18,107,98,125,10,11,13,14,15,16,17
values_102,22,106,42,108,95,93,70,16,20,10,11,12,13,14,15,16
values_962,22,74,44,61,117,20,14,100,22,100.0,22,20,100.0,,,
values_356,22,18,37,70,65,55,101,81,20,14,60,10,11,12,13,14
values_853,22,113,11,111,21,14,33,14,20,100,21,100.0,22,100.0,19,
values_849,22,108,121,101,63,50,47,99,10,11,12,13,14,15,14,20
values_814,22,91,27,63,38,39,101,71,112,69,20,14,100,22,100.0,22
values_370,22,104,38,98,90,20,14,100,22,100.0,22,20,100.0,,,
values_778,22,65,70,29,74,109,100,125,111,10,11,12,13,14,15,16
values_458,22,71,113,19,32,114,66,114,115,20,14,100,22,100.0,22,20
values_818,22,91,26,86,62,32,76,122,20,14,100,22,100.0,22,20,100.0
values_119,22,91,32,72,67,16,35,89,114,111,46,10,11,12,13,14
values_373,22,62,91,35,124,90,57,20,10,11,12,14,20,100,22,100.0
values_351,22,85,82,39,37,72,126,61,82,81,49,10,11,12,13,14
values_32,22,32,78,14,43,89,66,51,76,79,61,10,11,12,13,14
values_770,22,51,109,20,14,100,22,100.0,22,20,100.0,,,,,
values_371,22,103,104,21,10,63,57,37,24,111,10,11,12,13,14,15
values_283,22,82,37,123,61,126,61,81,51,25,10,11,12,13,14,15
values_535,22,98,114,39,123,123,16,59,40,108,101,10,11,12,13,14
values_250,22,124,15,44,73,122,112,122,111,25,10,11,12,20,14,100
values_132,22,86,107,30,114,108,20,29,56,14,20,100,22,100.0,22,20
values_649,22,103,100,106,79,124,19,70,31,10,11,12,13,14,15,16
values_77,22,81,113,114,77,73,124,96,111,10,11,12,13,14,15,16
values_260,22,112,76,111,90,77,13,120,99,85,91,10,11,12,13,14
values_891,22,73,44,117,51,57,20,14,100,22,100.0,22,20,100.0,,
values_91,22,21,26,14,35,107,95,84,58,29,97,10,11,12,13,14
values_137,22,26,42,61,59,117,91,81,101,124,10,11,12,13,14,15
values_42,22,36,25,31,67,49,93,56,10,26,80,10,11,12,13,14
values_13,22,67,118,96,88,51,15,30,46,99,126,10,11,12,13,14
values_577,22,83,77,105,14,103,40,29,125,25,31,10,20,14,100,22
values_41,22,34,52,71,66,119,103,99,15,66,31,10,11,12,13,14
values_809,22,31,111,47,108,13,113,23,47,86,20,10,11,12,13,20
values_414,22,85,124,81,16,91,104,112,67,51,84,10,11,12,20,14
values_360,22,75,17,66,93,17,53,123,32,21,10,11,12,13,14,15
values_386,22,104,113,51,78,12,56,50,84,85,10,11,12,13,14,15
values_158,22,38,85,16,47,49,12,14,20,100,21,100.0,22,100.0,19,
values_904,22,88,102,54,49,76,63,95,103,10,11,12,13,14,15,16
values_480,22,41,110,24,100,14,37,70,48,63,10,11,12,13,14,15
values_647,22,99,25,122,27,72,40,37,48,51,10,11,12,13,14,15
values_104,22,34,64,31,119,119,90,50,122,19,10,11,12,13,14,15
values_55,22,33,31,98,123,77,11,57,14,20,100,22,100.0,22,20,100.0
values_491,22,80,120,92,79,64,97,86,116,46,10,11,12,13,14,15
values_391,22,10,24,19,39,86,72,49,20,14,100,22,100.0,22,20,100.0
values_972,22,79,72,125,92,75,17,20,14,100,22,100.0,22,20,100.0,
values_571,22,48,71,13,61,35,17,25,104,44,125,10,11,12,20,14
values_940,22,119,81,93,38,123,84,45,80,35,17,10,11,12,13,14
values_861,22,82,98,75,113,13,98,35,69,10,11,12,13,14,15,20
values_324,22,16,51,62,68,50,14,70,14,93,10,20,14,100,22,100.0
values_549,22,108,41,84,11,108,69,16,20,14,100,22,100.0,22,20,100.0
values_170,22,24,44,117,76,50,22,94,39,10,10,11,12,13,20,14
values_269,22,119,126,51,71,24,38,75,22,110,14,20,100,22,100.0,22
values_442,22,28,82,84,99,83,14,20,100,22,100.0,22,20,100.0,,
values_520,22,32,120,47,67,66,24,24,86,10,11,12,13,14,14,20
values_455,22,75,71,11,15,46,39,15,26,10,11,12,13,14,15,16
values_31,22,80,102,88,14,20,100,22,100.0,22,20,100.0,,,,
values_971,22,104,78,123,14,20,100,21,100.0,22,100.0,19,,,,
values_397,22,53,52,94,40,36,103,54,96,97,10,11,12,13,14,15
values_254,22,33,55,20,14,100,22,100.0,22,20,100.0,,,,,
values_616,22,43,80,75,90,61,98,123,98,38,10,11,12,13,14,15
values_66,22,109,108,121,88,20,14,100,22,100.0,22,20,100.0,,,
values_943,22,122,126,123,89,116,64,65,122,31,76,10,11,12,13,14
values_117,22,42,77,51,126,81,14,20,100,22,100.0,22,20,100.0,,
values_451,22,102,52,102,62,68,124,119,35,119,10,20,14,100,22,100.0
values_643,22,35,118,29,70,79,53,50,20,14,100,22,100.0,22,20,100.0
values_688,22,82,94,61,87,115,47,56,117,23,59,10,11,12,13,14
values_569,22,22,20,29,83,113,33,124,56,10,11,12,13,14,15,16
values_745,22,111,59,21,28,79,74,46,106,110,10,14,20,100,22,100.0
values_65,22,42,34,58,46,114,45,103,88,10,11,12,13,14,15,16
values_980,22,24,17,102,64,20,14,100,22,100.0,22,20,100.0,,,
values_982,22,36,119,20,75,86,13,126,97,14,20,100,22,100.0,22,20
values_62,22,64,69,76,58,103,62,119,16,38,32,10,11,12,13,14
values_789,22,36,70,111,41,71,50,93,126,37,101,10,11,12,13,14
values_401,22,86,72,75,81,87,123,12,118,22,10,11,12,13,14,20
values_21,22,54,24,80,15,60,97,48,14,48,40,10,20,14,100,22
values_598,22,85,35,17,29,68,23,49,124,121,10,11,12,13,14,15
values_273,22,101,58,60,53,38,14,119,118,66,63,10,20,14,100,22
values_534,22,80,119,47,103,79,33,20,14,100,22,100.0,22,20,100.0,
