inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_447," 207 
"," 34 
"," 89 
"," 43 
"," 296 
"," 77 
"," 1854.97 
"," 65269.02 
"," 0.03 
"," 35.19 
"," 3626.06 
"," 0.54 
"
values_523," 199 
"," 34 
"," 85 
"," 39 
"," 284 
"," 73 
"," 1757.91 
"," 65132.83 
"," 0.03 
"," 37.05 
"," 3618.49 
"," 0.54 
"
values_679," 197 
"," 34 
"," 84 
"," 39 
"," 281 
"," 73 
"," 1739.34 
"," 63686.63 
"," 0.03 
"," 36.62 
"," 3538.15 
"," 0.53 
"
values_419," 207 
"," 34 
"," 89 
"," 44 
"," 296 
"," 78 
"," 1860.48 
"," 63975.11 
"," 0.03 
"," 34.39 
"," 3554.17 
"," 0.53 
"
values_895," 193 
"," 34 
"," 79 
"," 35 
"," 272 
"," 69 
"," 1661.52 
"," 63754.84 
"," 0.03 
"," 38.37 
"," 3541.94 
"," 0.53 
"
values_298," 185 
"," 34 
"," 76 
"," 32 
"," 261 
"," 66 
"," 1577.59 
"," 63695.07 
"," 0.02 
"," 40.38 
"," 3538.61 
"," 0.53 
"
values_155," 188 
"," 34 
"," 79 
"," 34 
"," 267 
"," 68 
"," 1625.35 
"," 64201.43 
"," 0.03 
"," 39.50 
"," 3566.75 
"," 0.53 
"
values_12," 194 
"," 34 
"," 81 
"," 37 
"," 275 
"," 71 
"," 1691.18 
"," 62939.34 
"," 0.03 
"," 37.22 
"," 3496.63 
"," 0.53 
"
values_160," 208 
"," 34 
"," 90 
"," 43 
"," 298 
"," 77 
"," 1867.50 
"," 66448.34 
"," 0.03 
"," 35.58 
"," 3691.57 
"," 0.55 
"
values_626," 187 
"," 34 
"," 77 
"," 31 
"," 264 
"," 65 
"," 1589.91 
"," 67135.03 
"," 0.02 
"," 42.23 
"," 3729.72 
"," 0.55 
"
values_38," 207 
"," 34 
"," 92 
"," 44 
"," 299 
"," 78 
"," 1879.34 
"," 66801.83 
"," 0.03 
"," 35.55 
"," 3711.21 
"," 0.55 
"
values_146," 192 
"," 34 
"," 79 
"," 33 
"," 271 
"," 67 
"," 1643.91 
"," 66902.16 
"," 0.02 
"," 40.70 
"," 3716.79 
"," 0.55 
"
values_81," 203 
"," 34 
"," 85 
"," 40 
"," 288 
"," 74 
"," 1788.32 
"," 64603.15 
"," 0.03 
"," 36.12 
"," 3589.06 
"," 0.54 
"
values_687," 200 
"," 34 
"," 84 
"," 36 
"," 284 
"," 70 
"," 1740.72 
"," 69048.42 
"," 0.03 
"," 39.67 
"," 3836.02 
"," 0.56 
"
values_213," 177 
"," 34 
"," 69 
"," 25 
"," 246 
"," 59 
"," 1447.13 
"," 67899.35 
"," 0.02 
"," 46.92 
"," 3772.19 
"," 0.55 
"
values_212," 178 
"," 34 
"," 69 
"," 25 
"," 247 
"," 59 
"," 1453.01 
"," 68175.36 
"," 0.02 
"," 46.92 
"," 3787.52 
"," 0.56 
"
values_568," 181 
"," 34 
"," 72 
"," 27 
"," 253 
"," 61 
"," 1500.48 
"," 68021.60 
"," 0.02 
"," 45.33 
"," 3778.98 
"," 0.56 
"
values_5," 194 
"," 34 
"," 81 
"," 34 
"," 275 
"," 68 
"," 1674.05 
"," 67799.12 
"," 0.02 
"," 40.50 
"," 3766.62 
"," 0.55 
"
values_40," 210 
"," 34 
"," 92 
"," 44 
"," 302 
"," 78 
"," 1898.19 
"," 67472.08 
"," 0.03 
"," 35.55 
"," 3748.45 
"," 0.55 
"
values_970," 209 
"," 34 
"," 88 
"," 40 
"," 297 
"," 74 
"," 1844.21 
"," 68973.37 
"," 0.03 
"," 37.40 
"," 3831.85 
"," 0.56 
"
values_707," 209 
"," 34 
"," 91 
"," 44 
"," 300 
"," 78 
"," 1885.62 
"," 66296.71 
"," 0.03 
"," 35.16 
"," 3683.15 
"," 0.55 
"
values_406," 215 
"," 34 
"," 94 
"," 46 
"," 309 
"," 80 
"," 1953.48 
"," 67862.05 
"," 0.03 
"," 34.74 
"," 3770.11 
"," 0.55 
"
values_893," 192 
"," 34 
"," 79 
"," 32 
"," 271 
"," 66 
"," 1638.03 
"," 68746.11 
"," 0.02 
"," 41.97 
"," 3819.23 
"," 0.56 
"
values_144," 191 
"," 34 
"," 79 
"," 33 
"," 270 
"," 67 
"," 1637.84 
"," 66655.29 
"," 0.02 
"," 40.70 
"," 3703.07 
"," 0.55 
"
values_979," 205 
"," 34 
"," 88 
"," 41 
"," 293 
"," 75 
"," 1825.04 
"," 66591.84 
"," 0.03 
"," 36.49 
"," 3699.55 
"," 0.55 
"
values_831," 198 
"," 34 
"," 82 
"," 35 
"," 280 
"," 69 
"," 1710.39 
"," 68122.26 
"," 0.03 
"," 39.83 
"," 3784.57 
"," 0.56 
"
values_402," 216 
"," 34 
"," 94 
"," 48 
"," 310 
"," 82 
"," 1970.84 
"," 65612.59 
"," 0.03 
"," 33.29 
"," 3645.14 
"," 0.54 
"
values_404," 214 
"," 34 
"," 94 
"," 47 
"," 308 
"," 81 
"," 1952.67 
"," 66390.91 
"," 0.03 
"," 34 
"," 3688.38 
"," 0.55 
"
values_310," 186 
"," 34 
"," 76 
"," 32 
"," 262 
"," 66 
"," 1583.63 
"," 63939.11 
"," 0.02 
"," 40.38 
"," 3552.17 
"," 0.53 
"
values_70," 199 
"," 34 
"," 85 
"," 38 
"," 284 
"," 72 
"," 1752.26 
"," 66631.94 
"," 0.03 
"," 38.03 
"," 3701.77 
"," 0.55 
"
values_268," 193 
"," 34 
"," 80 
"," 34 
"," 273 
"," 68 
"," 1661.88 
"," 66475.09 
"," 0.03 
"," 40 
"," 3693.06 
"," 0.55 
"
values_1018," 211 
"," 34 
"," 94 
"," 48 
"," 305 
"," 82 
"," 1939.05 
"," 64554.32 
"," 0.03 
"," 33.29 
"," 3586.35 
"," 0.54 
"
values_412," 212 
"," 34 
"," 94 
"," 48 
"," 306 
"," 82 
"," 1945.41 
"," 64765.97 
"," 0.03 
"," 33.29 
"," 3598.11 
"," 0.54 
"
values_290," 188 
"," 34 
"," 76 
"," 31 
"," 264 
"," 65 
"," 1589.91 
"," 66263.14 
"," 0.02 
"," 41.68 
"," 3681.29 
"," 0.55 
"
values_916," 180 
"," 34 
"," 71 
"," 27 
"," 251 
"," 61 
"," 1488.62 
"," 66546.61 
"," 0.02 
"," 44.70 
"," 3697.03 
"," 0.55 
"
values_567," 180 
"," 34 
"," 72 
"," 28 
"," 252 
"," 62 
"," 1500.46 
"," 65591.43 
"," 0.02 
"," 43.71 
"," 3643.97 
"," 0.54 
"
values_913," 180 
"," 34 
"," 71 
"," 27 
"," 251 
"," 61 
"," 1488.62 
"," 66546.61 
"," 0.02 
"," 44.70 
"," 3697.03 
"," 0.55 
"
values_232," 192 
"," 34 
"," 76 
"," 31 
"," 268 
"," 65 
"," 1613.99 
"," 67267.13 
"," 0.02 
"," 41.68 
"," 3737.06 
"," 0.55 
"
values_319," 188 
"," 34 
"," 76 
"," 30 
"," 264 
"," 64 
"," 1584 
"," 68217.60 
"," 0.02 
"," 43.07 
"," 3789.87 
"," 0.56 
"
values_23," 193 
"," 34 
"," 81 
"," 34 
"," 274 
"," 68 
"," 1667.96 
"," 67552.58 
"," 0.02 
"," 40.50 
"," 3752.92 
"," 0.55 
"
values_899," 179 
"," 34 
"," 71 
"," 27 
"," 250 
"," 61 
"," 1482.68 
"," 66281.48 
"," 0.02 
"," 44.70 
"," 3682.30 
"," 0.55 
"
values_428," 208 
"," 34 
"," 89 
"," 40 
"," 297 
"," 74 
"," 1844.21 
"," 69757.15 
"," 0.03 
"," 37.83 
"," 3875.40 
"," 0.56 
"
values_858," 191 
"," 34 
"," 79 
"," 34 
"," 270 
"," 68 
"," 1643.61 
"," 64922.79 
"," 0.03 
"," 39.50 
"," 3606.82 
"," 0.54 
"
values_546," 180 
"," 34 
"," 72 
"," 28 
"," 252 
"," 62 
"," 1500.46 
"," 65591.43 
"," 0.02 
"," 43.71 
"," 3643.97 
"," 0.54 
"
values_432," 210 
"," 34 
"," 89 
"," 41 
"," 299 
"," 75 
"," 1862.42 
"," 68727.72 
"," 0.03 
"," 36.90 
"," 3818.21 
"," 0.56 
"
values_231," 188 
"," 34 
"," 76 
"," 32 
"," 264 
"," 66 
"," 1595.72 
"," 64427.20 
"," 0.02 
"," 40.38 
"," 3579.29 
"," 0.54 
"
values_388," 213 
"," 34 
"," 94 
"," 46 
"," 307 
"," 80 
"," 1940.83 
"," 67422.81 
"," 0.03 
"," 34.74 
"," 3745.71 
"," 0.55 
"
values_350," 202 
"," 34 
"," 84 
"," 38 
"," 286 
"," 72 
"," 1764.60 
"," 66311.76 
"," 0.03 
"," 37.58 
"," 3683.99 
"," 0.55 
"
values_603," 202 
"," 34 
"," 87 
"," 40 
"," 289 
"," 74 
"," 1794.53 
"," 66352.82 
"," 0.03 
"," 36.97 
"," 3686.27 
"," 0.55 
"
values_364," 177 
"," 34 
"," 69 
"," 25 
"," 246 
"," 59 
"," 1447.13 
"," 67899.35 
"," 0.02 
"," 46.92 
"," 3772.19 
"," 0.55 
"
values_530," 202 
"," 34 
"," 85 
"," 40 
"," 287 
"," 74 
"," 1782.11 
"," 64378.84 
"," 0.03 
"," 36.12 
"," 3576.60 
"," 0.54 
"
values_72," 202 
"," 34 
"," 85 
"," 41 
"," 287 
"," 75 
"," 1787.67 
"," 63004.50 
"," 0.03 
"," 35.24 
"," 3500.25 
"," 0.53 
"
values_536," 204 
"," 34 
"," 85 
"," 41 
"," 289 
"," 75 
"," 1800.13 
"," 63443.56 
"," 0.03 
"," 35.24 
"," 3524.64 
"," 0.53 
"
values_79," 200 
"," 34 
"," 85 
"," 37 
"," 285 
"," 71 
"," 1752.68 
"," 68449.18 
"," 0.03 
"," 39.05 
"," 3802.73 
"," 0.56 
"
values_342," 197 
"," 34 
"," 84 
"," 37 
"," 281 
"," 71 
"," 1728.08 
"," 66694.51 
"," 0.03 
"," 38.59 
"," 3705.25 
"," 0.55 
"
values_803," 197 
"," 34 
"," 82 
"," 36 
"," 279 
"," 70 
"," 1710.07 
"," 66217.71 
"," 0.03 
"," 38.72 
"," 3678.76 
"," 0.55 
"
values_501," 180 
"," 34 
"," 72 
"," 28 
"," 252 
"," 62 
"," 1500.46 
"," 65591.43 
"," 0.02 
"," 43.71 
"," 3643.97 
"," 0.54 
"
values_540," 205 
"," 34 
"," 85 
"," 39 
"," 290 
"," 73 
"," 1795.05 
"," 66508.87 
"," 0.03 
"," 37.05 
"," 3694.94 
"," 0.55 
"
values_955," 205 
"," 34 
"," 87 
"," 40 
"," 292 
"," 74 
"," 1813.16 
"," 67041.61 
"," 0.03 
"," 36.97 
"," 3724.53 
"," 0.55 
"
values_191," 215 
"," 34 
"," 90 
"," 43 
"," 305 
"," 77 
"," 1911.37 
"," 68009.21 
"," 0.03 
"," 35.58 
"," 3778.29 
"," 0.56 
"
values_812," 200 
"," 34 
"," 82 
"," 37 
"," 282 
"," 71 
"," 1734.23 
"," 65338.24 
"," 0.03 
"," 37.68 
"," 3629.90 
"," 0.54 
"
values_545," 182 
"," 34 
"," 72 
"," 28 
"," 254 
"," 62 
"," 1512.37 
"," 66111.99 
"," 0.02 
"," 43.71 
"," 3672.89 
"," 0.55 
"
values_78," 197 
"," 34 
"," 85 
"," 37 
"," 282 
"," 71 
"," 1734.23 
"," 67728.66 
"," 0.03 
"," 39.05 
"," 3762.70 
"," 0.55 
"
values_526," 200 
"," 34 
"," 85 
"," 39 
"," 285 
"," 73 
"," 1764.10 
"," 65362.17 
"," 0.03 
"," 37.05 
"," 3631.23 
"," 0.54 
"
values_695," 199 
"," 34 
"," 84 
"," 38 
"," 283 
"," 72 
"," 1746.09 
"," 65616.18 
"," 0.03 
"," 37.58 
"," 3645.34 
"," 0.54 
"
values_87," 200 
"," 34 
"," 85 
"," 38 
"," 285 
"," 72 
"," 1758.43 
"," 66866.56 
"," 0.03 
"," 38.03 
"," 3714.81 
"," 0.55 
"
values_300," 187 
"," 34 
"," 76 
"," 32 
"," 263 
"," 66 
"," 1589.68 
"," 64183.15 
"," 0.02 
"," 40.38 
"," 3565.73 
"," 0.53 
"
values_964," 205 
"," 34 
"," 88 
"," 41 
"," 293 
"," 75 
"," 1825.04 
"," 66591.84 
"," 0.03 
"," 36.49 
"," 3699.55 
"," 0.55 
"
values_998," 212 
"," 34 
"," 94 
"," 48 
"," 306 
"," 82 
"," 1945.41 
"," 64765.97 
"," 0.03 
"," 33.29 
"," 3598.11 
"," 0.54 
"
values_988," 203 
"," 34 
"," 88 
"," 40 
"," 291 
"," 74 
"," 1806.95 
"," 67579.96 
"," 0.03 
"," 37.40 
"," 3754.44 
"," 0.55 
"
values_6," 193 
"," 34 
"," 81 
"," 36 
"," 274 
"," 70 
"," 1679.42 
"," 64237.95 
"," 0.03 
"," 38.25 
"," 3568.78 
"," 0.53 
"
values_625," 189 
"," 34 
"," 77 
"," 32 
"," 266 
"," 66 
"," 1607.81 
"," 65769.43 
"," 0.02 
"," 40.91 
"," 3653.86 
"," 0.54 
"
values_518," 200 
"," 34 
"," 85 
"," 39 
"," 285 
"," 73 
"," 1764.10 
"," 65362.17 
"," 0.03 
"," 37.05 
"," 3631.23 
"," 0.54 
"
values_122," 195 
"," 34 
"," 82 
"," 36 
"," 277 
"," 70 
"," 1697.81 
"," 65743.03 
"," 0.03 
"," 38.72 
"," 3652.39 
"," 0.54 
"
values_541," 200 
"," 34 
"," 85 
"," 41 
"," 285 
"," 75 
"," 1775.21 
"," 62565.45 
"," 0.03 
"," 35.24 
"," 3475.86 
"," 0.53 
"
values_279," 197 
"," 34 
"," 80 
"," 33 
"," 277 
"," 67 
"," 1680.31 
"," 69249.00 
"," 0.02 
"," 41.21 
"," 3847.17 
"," 0.56 
"
values_256," 192 
"," 34 
"," 80 
"," 36 
"," 272 
"," 70 
"," 1667.16 
"," 62981.79 
"," 0.03 
"," 37.78 
"," 3498.99 
"," 0.53 
"
values_796," 177 
"," 34 
"," 69 
"," 25 
"," 246 
"," 59 
"," 1447.13 
"," 67899.35 
"," 0.02 
"," 46.92 
"," 3772.19 
"," 0.55 
"
values_504," 180 
"," 34 
"," 72 
"," 28 
"," 252 
"," 62 
"," 1500.46 
"," 65591.43 
"," 0.02 
"," 43.71 
"," 3643.97 
"," 0.54 
"
values_752," 190 
"," 34 
"," 78 
"," 34 
"," 268 
"," 68 
"," 1631.44 
"," 63626.16 
"," 0.03 
"," 39 
"," 3534.79 
"," 0.53 
"
values_459," 197 
"," 34 
"," 82 
"," 34 
"," 279 
"," 68 
"," 1698.40 
"," 69634.49 
"," 0.02 
"," 41 
"," 3868.58 
"," 0.56 
"
values_658," 200 
"," 34 
"," 83 
"," 36 
"," 283 
"," 70 
"," 1734.59 
"," 67986.18 
"," 0.03 
"," 39.19 
"," 3777.01 
"," 0.56 
"
values_408," 217 
"," 34 
"," 94 
"," 50 
"," 311 
"," 84 
"," 1988.01 
"," 63536.82 
"," 0.03 
"," 31.96 
"," 3529.82 
"," 0.53 
"
values_867," 191 
"," 34 
"," 79 
"," 35 
"," 270 
"," 69 
"," 1649.30 
"," 63286.06 
"," 0.03 
"," 38.37 
"," 3515.89 
"," 0.53 
"
values_727," 212 
"," 34 
"," 91 
"," 43 
"," 303 
"," 77 
"," 1898.84 
"," 68313.95 
"," 0.03 
"," 35.98 
"," 3795.22 
"," 0.56 
"
values_177," 205 
"," 34 
"," 90 
"," 44 
"," 295 
"," 78 
"," 1854.19 
"," 64475.37 
"," 0.03 
"," 34.77 
"," 3581.97 
"," 0.54 
"
values_823," 199 
"," 34 
"," 82 
"," 36 
"," 281 
"," 70 
"," 1722.33 
"," 66692.39 
"," 0.03 
"," 38.72 
"," 3705.13 
"," 0.55 
"
values_822," 196 
"," 34 
"," 82 
"," 38 
"," 278 
"," 72 
"," 1715.24 
"," 62922.19 
"," 0.03 
"," 36.68 
"," 3495.68 
"," 0.53 
"
values_218," 176 
"," 34 
"," 69 
"," 25 
"," 245 
"," 59 
"," 1441.25 
"," 67623.33 
"," 0.02 
"," 46.92 
"," 3756.85 
"," 0.55 
"
values_426," 209 
"," 34 
"," 89 
"," 44 
"," 298 
"," 78 
"," 1873.05 
"," 64407.37 
"," 0.03 
"," 34.39 
"," 3578.19 
"," 0.54 
"
values_776," 176 
"," 34 
"," 69 
"," 24 
"," 245 
"," 58 
"," 1435.21 
"," 70145.66 
"," 0.02 
"," 48.88 
"," 3896.98 
"," 0.57 
"
values_143," 191 
"," 34 
"," 79 
"," 35 
"," 270 
"," 69 
"," 1649.30 
"," 63286.06 
"," 0.03 
"," 38.37 
"," 3515.89 
"," 0.53 
"
values_739," 192 
"," 34 
"," 78 
"," 33 
"," 270 
"," 67 
"," 1637.84 
"," 65811.55 
"," 0.02 
"," 40.18 
"," 3656.20 
"," 0.54 
"
values_312," 188 
"," 34 
"," 76 
"," 31 
"," 264 
"," 65 
"," 1589.91 
"," 66263.14 
"," 0.02 
"," 41.68 
"," 3681.29 
"," 0.55 
"
values_174," 205 
"," 34 
"," 90 
"," 42 
"," 295 
"," 76 
"," 1843.14 
"," 67142.91 
"," 0.03 
"," 36.43 
"," 3730.16 
"," 0.55 
"
values_669," 198 
"," 34 
"," 83 
"," 36 
"," 281 
"," 70 
"," 1722.33 
"," 67505.71 
"," 0.03 
"," 39.19 
"," 3750.32 
"," 0.55 
"
values_120," 195 
"," 34 
"," 82 
"," 38 
"," 277 
"," 72 
"," 1709.07 
"," 62695.86 
"," 0.03 
"," 36.68 
"," 3483.10 
"," 0.53 
"
values_974," 205 
"," 34 
"," 88 
"," 42 
"," 293 
"," 76 
"," 1830.64 
"," 65205.75 
"," 0.03 
"," 35.62 
"," 3622.54 
"," 0.54 
"
values_217," 177 
"," 34 
"," 69 
"," 25 
"," 246 
"," 59 
"," 1447.13 
"," 67899.35 
"," 0.02 
"," 46.92 
"," 3772.19 
"," 0.55 
"
values_866," 191 
"," 34 
"," 79 
"," 33 
"," 270 
"," 67 
"," 1637.84 
"," 66655.29 
"," 0.02 
"," 40.70 
"," 3703.07 
"," 0.55 
"
values_192," 176 
"," 34 
"," 69 
"," 25 
"," 245 
"," 59 
"," 1441.25 
"," 67623.33 
"," 0.02 
"," 46.92 
"," 3756.85 
"," 0.55 
"
values_328," 198 
"," 34 
"," 84 
"," 39 
"," 282 
"," 73 
"," 1745.53 
"," 63913.27 
"," 0.03 
"," 36.62 
"," 3550.74 
"," 0.53 
"
values_68," 200 
"," 34 
"," 85 
"," 40 
"," 285 
"," 74 
"," 1769.69 
"," 63930.20 
"," 0.03 
"," 36.12 
"," 3551.68 
"," 0.53 
"
values_387," 213 
"," 34 
"," 94 
"," 44 
"," 307 
"," 78 
"," 1929.62 
"," 70080.23 
"," 0.03 
"," 36.32 
"," 3893.35 
"," 0.57 
"
values_69," 205 
"," 34 
"," 85 
"," 40 
"," 290 
"," 74 
"," 1800.74 
"," 65051.79 
"," 0.03 
"," 36.12 
"," 3613.99 
"," 0.54 
"
values_749," 191 
"," 34 
"," 78 
"," 34 
"," 269 
"," 68 
"," 1637.53 
"," 63863.57 
"," 0.03 
"," 39 
"," 3547.98 
"," 0.53 
"
values_135," 193 
"," 34 
"," 79 
"," 34 
"," 272 
"," 68 
"," 1655.79 
"," 65403.70 
"," 0.03 
"," 39.50 
"," 3633.54 
"," 0.54 
"
values_341," 197 
"," 34 
"," 84 
"," 37 
"," 281 
"," 71 
"," 1728.08 
"," 66694.51 
"," 0.03 
"," 38.59 
"," 3705.25 
"," 0.55 
"
values_494," 182 
"," 34 
"," 72 
"," 27 
"," 254 
"," 61 
"," 1506.41 
"," 68290.46 
"," 0.02 
"," 45.33 
"," 3793.91 
"," 0.56 
"
values_1," 195 
"," 34 
"," 81 
"," 37 
"," 276 
"," 71 
"," 1697.33 
"," 63168.21 
"," 0.03 
"," 37.22 
"," 3509.34 
"," 0.53 
"
values_589," 202 
"," 34 
"," 87 
"," 41 
"," 289 
"," 75 
"," 1800.13 
"," 64936.35 
"," 0.03 
"," 36.07 
"," 3607.57 
"," 0.54 
"
values_925," 179 
"," 34 
"," 71 
"," 26 
"," 250 
"," 60 
"," 1476.72 
"," 68554.01 
"," 0.02 
"," 46.42 
"," 3808.56 
"," 0.56 
"
values_524," 202 
"," 34 
"," 85 
"," 41 
"," 287 
"," 75 
"," 1787.67 
"," 63004.50 
"," 0.03 
"," 35.24 
"," 3500.25 
"," 0.53 
"
values_994," 217 
"," 34 
"," 94 
"," 46 
"," 311 
"," 80 
"," 1966.12 
"," 68301.29 
"," 0.03 
"," 34.74 
"," 3794.52 
"," 0.56 
"
values_856," 192 
"," 34 
"," 79 
"," 35 
"," 271 
"," 69 
"," 1655.41 
"," 63520.45 
"," 0.03 
"," 38.37 
"," 3528.91 
"," 0.53 
"
values_156," 192 
"," 34 
"," 79 
"," 33 
"," 271 
"," 67 
"," 1643.91 
"," 66902.16 
"," 0.02 
"," 40.70 
"," 3716.79 
"," 0.55 
"
values_470," 201 
"," 34 
"," 82 
"," 37 
"," 283 
"," 71 
"," 1740.38 
"," 65569.93 
"," 0.03 
"," 37.68 
"," 3642.77 
"," 0.54 
"
values_207," 177 
"," 34 
"," 69 
"," 25 
"," 246 
"," 59 
"," 1447.13 
"," 67899.35 
"," 0.02 
"," 46.92 
"," 3772.19 
"," 0.55 
"
values_655," 196 
"," 34 
"," 83 
"," 36 
"," 279 
"," 70 
"," 1710.07 
"," 67025.24 
"," 0.03 
"," 39.19 
"," 3723.62 
"," 0.55 
"
values_441," 206 
"," 34 
"," 89 
"," 42 
"," 295 
"," 76 
"," 1843.14 
"," 66396.87 
"," 0.03 
"," 36.02 
"," 3688.72 
"," 0.55 
"
values_109," 198 
"," 34 
"," 82 
"," 37 
"," 280 
"," 71 
"," 1721.93 
"," 64874.85 
"," 0.03 
"," 37.68 
"," 3604.16 
"," 0.54 
"
