inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity
values_419," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_895," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_298," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_155," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_12," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_160," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_626," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_38," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_146," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_81," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_687," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_213," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_212," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_568," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_5," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_40," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_970," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_707," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_406," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_893," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_144," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_979," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_831," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_402," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_404," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_310," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_70," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_268," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_412," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_290," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_916," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_567," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_913," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_232," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_319," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_23," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_899," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_428," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_858," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_546," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_432," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_231," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_388," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_350," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_603," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_364," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_530," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_72," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_536," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_79," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_342," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_803," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_501," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_540," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_955," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_191," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_812," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_545," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_78," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_526," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_695," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_87," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_300," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_964," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_998," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_988," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_6," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_625," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_518," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_122," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_541," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_279," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_256," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_796," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_504," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_752," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_459," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_658," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_408," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_867," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_727," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_177," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_823," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_822," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_218," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_426," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_776," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_143," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_739," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_312," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_174," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_669," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_120," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_974," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_217," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_866," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_192," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_328," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_68," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_387," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_69," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_749," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_135," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_341," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_494," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_1," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_589," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_925," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_524," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_994," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_856," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_156," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_470," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_207," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_655," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_441," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_109," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_45," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_125," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_600," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_708," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_791," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_912," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_533," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_418," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_228," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_585," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_465," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_239," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_842," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_208," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_932," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_957," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_563," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_766," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_476," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_175," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_591," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_997," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_385," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_115," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_653," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_753," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_241," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_197," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_636," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_450," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_106," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_699," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_578," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_644," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_570," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_873," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_33," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_210," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_486," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_252," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_694," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_759," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_245," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_15," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_792," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_248," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_246," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_556," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_513," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_93," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_558," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_991," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_181," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_674," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_652," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_344," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_715," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_528," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_276," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_24," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_296," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_244," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_380," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_25," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_740," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_478," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
values_379," 60
"," 8
"," 1
"," 8
"," 5
"," 0
"," 27
"," 4
"," 4
"," 5
"," 0
"," 12
"
