feature 1,feature 2,pearson,p,lo,hi
Total_Operands,bss,0.7817190514983299,0.0,0.7759833900521318,0.7873254444535427
Total_Operands,CC4CS,0.2451229213220121,1.7297828550934408e-245,0.2313700430492301,0.2587778486912684
Total_Operands,SS_VAL_1,nan,nan,nan,nan
Total_Operands,SV_VAL_1,-0.2573767072725129,2.6701585649705655e-271,-0.27093976465028646,-0.2437114760248751
Total_Operands,V_VAL_1,0.200232502243246,8.157768278833629e-163,0.1861963167640846,0.2141869734498518
Total_Operands,V_VAL_2,0.20714601187098022,2.3290058370141887e-174,0.19314959433478182,0.2210581417338639
Total_Operands,V_VAL_3,0.22291823006309044,2.6751849571168443e-202,0.20901780141509793,0.23672859604013632
Total_Operands,V_VAL_4,0.22697602249729726,7.488893162368778e-210,0.2131014735945264,0.24075904544126434
Total_Operands,V_VAL_5,0.24316685339338595,1.6857811455303023e-241,0.229400393655545,0.256836045148455
Total_Operands,V_VAL_6,0.2519340925809798,1.1668629168450432e-259,0.23822938587017467,0.26553848919740575
Total_Operands,V_VAL_7,0.2624150473985612,2.4976688360795687e-282,0.24878713786750253,0.27593907504701093
Total_Operands,V_VAL_8,0.27084880169096226,2.430106714594529e-301,0.2572850409937958,0.28430585962213456
Total_Operands,V_VAL_9,0.2857405970202073,0.0,0.27229523060071775,0.2990744006622772
Total_Operands,V_VAL_10,0.28228609519143233,0.0,0.26881268140973696,0.29564905950093034
Total_Operands,V_VAL_11,0.29470537936576524,0.0,0.2813344421890059,0.3079619054548955
Total_Operands,V_VAL_12,0.28906254760455335,0.0,0.2756444846242067,0.30236798542176835
Total_Operands,V_VAL_13,0.2906228370521589,0.0,0.27721771069816387,0.3039148420526066
Total_Operands,V_VAL_14,0.2813935838559104,0.0,0.2679129809671419,0.29476402630887616
Total_Operands,V_VAL_15,0.2682285305497197,2.326076463825402e-295,0.2546446148826206,0.2817066146773771
Total_Operands,V_VAL_16,0.24751799136643368,2.018033303917152e-250,0.233781896208144,0.26115530269134757
Total_Operands,V_VAL_17,0.23043523433874205,2.072648237652278e-216,0.21658313038045154,0.24419457242520928
Total_Operands,V_VAL_18,0.1993257592792616,2.4787480513032214e-161,0.1852844623084849,0.21328568132111736
Total_Operands,V_VAL_19,0.15649204091161117,1.9391997643700488e-99,0.14223681464535112,0.17068236536058556
Total_Operands,V_VAL_20,0.07391356929915198,2.5400798850272636e-23,0.05939782284975853,0.08839806387638945
Total_Operands,V_VAL_21,-0.0023339975847514217,0.7537162301226009,-0.016913178070830794,0.012246175168322923
Total_Operands,V_VAL_22,0.0029314701489001125,0.69353866856289,-0.011648783748077046,0.017510477775553174
Total_Operands,V_VAL_23,0.0004916432026228421,0.947307701099017,-0.014088213808795253,0.015071291197602556
Total_Operands,V_VAL_24,-0.0005331949407022398,0.9428616794030088,-0.015112833482336097,0.014046670282602656
Total_Operands,V_VAL_25,-0.00483475363784191,0.5157535144314269,-0.019413141241236255,0.009745689357772631
Total_Operands,V_VAL_26,-0.002661196249968676,0.72054823008807,-0.01724028336057415,0.011919022229798553
Total_Operands,V_VAL_27,-0.0008994647447338961,0.9037634063825788,-0.0154790177798249,0.013680470687204571
Total_Operands,V_VAL_28,0.001970379760173834,0.7911140000890894,-0.012609738514625692,0.016549660353788163
Total_Operands,M_VAL_1,0.6346012457018706,0.0,0.6258117069421864,0.6432296280839583
Total_Operands,M_VAL_2,0.7277338570112439,0.0,0.7208019408258602,0.7345202197592176
Total_Operands,M_VAL_3,0.554470078415431,0.0,0.5442903868132595,0.5644865038307423
Total_Operands,M_VAL_4,0.5875309402900527,0.0,0.5779015220855904,0.5969967873491815
Total_Operands,M_VAL_5,0.5966404068986475,0.0,0.5871683529634054,0.6059490896177775
Total_Operands,M_VAL_6,0.6936153605886004,0.0,0.6859726696929611,0.7011050218994207
Total_Operands,M_VAL_7,-0.0263611733273974,0.0003938666814779262,-0.04092520018398319,-0.01178594710556151
Total_Operands,M_VAL_8,0.3050701716197641,0.0,0.2917882455540398,0.31823446888612966
Total_Operands,M_VAL_9,0.6648427046935519,0.0,0.6566278024560369,0.6728998777280639
Total_Operands,M_VAL_10,0.7007425963526589,0.0,0.6932454910961204,0.7080880601852879
Total_Operands,M_VAL_11,0.6361309777805608,0.0,0.6273698477613125,0.6447310886369677
Total_Operands,M_VAL_12,0.6761781158049474,0.0,0.6681856762585678,0.6840145066377378
Total_Operands,M_VAL_13,0.514135418315254,0.0,0.5033285978365895,0.5247814290370575
Total_Operands,M_VAL_14,0.7241708606028617,0.0,0.7171630805331739,0.7310322071815142
Total_Operands,M_VAL_15,0.04047943432766218,5.221687385192084e-08,0.02591497280691428,0.055026714672543775
Total_Operands,M_VAL_16,0.4768367838616745,0.0,0.46549321298015556,0.48802371897114505
Total_Operands,M_VAL_17,0.6200936823372071,0.0,0.6110382094773188,0.6289868845533794
Total_Operands,M_VAL_18,0.7477283795383863,0.0,0.7412292807963965,0.7540873040028878
Total_Operands,M_VAL_19,0.5303074596884585,0.0,0.5197462535149374,0.5407066055889576
Total_Operands,M_VAL_20,0.4458436996386422,0.0,0.4340856271004161,0.45744989758776555
Total_Operands,M_VAL_21,0.5201614309427489,0.0,0.5094452192010779,0.5307163262932907
Total_Operands,M_VAL_22,0.7126042094556789,0.0,0.7053527835472175,0.7197065059937523
Total_Operands,M_VAL_23,-0.01362788240365468,0.06695384550559125,-0.028202034934041078,0.000952062789410916
Total_Operands,M_VAL_24,0.30511535507666765,0.0,0.291833823986466,0.3182792435213942
Total_Operands,M_VAL_25,0.6720582531801661,0.0,0.663984513130043,0.6799753082974661
Total_Operands,M_VAL_26,0.7244129069654954,0.0,0.7174102684884731,0.7312691709926467
Total_Operands,M_VAL_27,0.6023577126030975,0.0,0.5929856924189357,0.6115665514378064
Total_Operands,M_VAL_28,0.5535770432389487,0.0,0.5433829408349994,0.5636079095516378
Total_Operands,M_VAL_29,0.41591009646772875,0.0,0.40377880168899666,0.42789515288256047
Total_Operands,M_VAL_30,0.7209619140771176,0.0,0.7138861356225228,0.7278904865141739
Total_Operands,M_VAL_31,0.012922306860242727,0.08236498333444411,-0.0016577614953557753,0.027496882361949002
Total_Operands,M_VAL_32,0.4840139791703124,0.0,0.47277047252310367,0.495099911305976
DistinctOperands,Total_Operands,0.8558768748573743,0.0,0.8519278804614946,0.8597285290469077
DistinctOperands,ProgramLength,0.8199351393798814,0.0,0.8150994524998386,0.824656576063145
DistinctOperands,VocabularySize,0.9909010224391074,0.0,0.9906330361481094,0.9911613757574951
DistinctOperands,ProgramVolume,0.8489639941878248,0.0,0.8448414216119163,0.8529857587010057
DistinctOperands,Effort,0.5919892729832463,0.0,0.5824365613809865,0.6013784956301985
DistinctOperands,ProgramLevel,-0.01968348260525063,0.008140986096493413,-0.034253408575808976,-0.005105191668498786
DistinctOperands,ProgramLevel.1,-0.01968348260525063,0.008140986096493413,-0.034253408575808976,-0.005105191668498786
DistinctOperands,DifficultyLevel,0.18243121248658706,4.998742523779465e-135,0.1682990988355787,0.19648834829943393
DistinctOperands,TimeToImplement,0.591989248998997,0.0,0.5824365369824833,0.6013784720596804
DistinctOperands,BugsDelivered,0.8489639941878248,0.0,0.8448414216119163,0.8529857587010057
DistinctOperands,Sloc,0.06767782315477476,8.400089245991687e-20,0.05315051212841115,0.08217649348630297
DistinctOperands,DecisionPoint,0.05247419432861588,1.681966606057185e-12,0.03792345205434294,0.06700268921405302
DistinctOperands,GlobalVariables,0.5897496246004322,0.0,0.5801583050178154,0.5991774102017028
DistinctOperands,If,0.05247419432861588,1.681966606057185e-12,0.03792345205434294,0.06700268921405302
DistinctOperands,Loop,0.27848812485179075,3.6552e-319,0.26498428156675186,0.291882752573128
DistinctOperands,Goto,0.1491291716591952,2.23530067457177e-90,0.1348425994385881,0.1633537530211682
DistinctOperands,Assignment,-0.02614368869111005,0.0004399036780958577,-0.0407079281335894,-0.01156834215335787
DistinctOperands,ExitPoint,0.09284104142126054,6.83784978370383e-36,0.07836736343693143,0.10727558923885762
DistinctOperands,Function,0.09284104142126054,6.83784978370383e-36,0.07836736343693143,0.10727558923885762
DistinctOperands,FunctionCall,-0.007661000050596476,0.3030905207173752,-0.02223827216197589,0.006919528856286473
DistinctOperands,PointerDereferencing,-0.026606018792839456,0.0003474408560802813,-0.04116980467082533,-0.01203092967533415
DistinctOperands,CyclomaticComplexity,0.07060038915907794,2.055754021747213e-21,0.056078356629007224,0.08509255631586313
DistinctOperands,SCALAR_INPUT,-0.2639228093633595,1.1204654640137019e-285,-0.2774350148260618,-0.2503062141701274
DistinctOperands,RANGE_SCALAR_VALUES,-0.18950995227668416,9.574793221525325e-146,-0.20352736040141842,-0.17541486908912995
DistinctOperands,SCALAR_INDEX_INPUT,0.28554574265437727,0.0,0.2720987848228793,0.2988812002750107
DistinctOperands,RANGE_SCALAR_INDEX_VALUES,0.28554574265437727,0.0,0.2720987848228793,0.2988812002750107
DistinctOperands,ARRAY_INPUT,0.5572126723419462,0.0,0.5470773865811434,0.5671846065487183
DistinctOperands,RANGE_ARRAY_INPUT,-0.058494587220259436,3.553587710509303e-15,-0.07301207586091778,-0.04395231534612843
DistinctOperands,cInstr,-0.08631332574738192,3.105619452425258e-31,-0.10076627474981321,-0.07182395494156871
DistinctOperands,assemblyInstr,0.01851062151653739,0.012829640330236796,0.00393192663969091,0.03308144951007721
DistinctOperands,clockCycles,0.01678910172148176,0.024008212155888383,0.0022098866331902774,0.03136118112655167
DistinctOperands,text,-0.15731164757058272,1.7811277338873187e-100,-0.17149806156981176,-0.1430600090368343
DistinctOperands,data,0.6229342765369573,0.0,0.6139303772609892,0.6317760968868281
DistinctOperands,bss,0.6860728177731691,0.0,0.6782777206991981,0.6937135140897196
DistinctOperands,CC4CS,0.2644010544969281,9.611851612678782e-287,0.2507880620901053,0.2779094964088186
DistinctOperands,SS_VAL_1,nan,nan,nan,nan
DistinctOperands,SV_VAL_1,-0.2825599570274245,0.0,-0.2959206221135611,-0.26908875389488
DistinctOperands,V_VAL_1,0.30359499954152985,0.0,0.29030021124935024,0.31677261196043294
DistinctOperands,V_VAL_2,0.3164141837907508,0.0,0.3032333163144256,0.3294739966687739
DistinctOperands,V_VAL_3,0.3382851317769319,0.0,0.32530984119651635,0.35113305928410754
DistinctOperands,V_VAL_4,0.34223111738858103,0.0,0.32929442403232506,0.35503935265963965
DistinctOperands,V_VAL_5,0.3608379652904573,0.0,0.3480894834959259,0.37345301135308484
DistinctOperands,V_VAL_6,0.3714640203083994,0.0,0.35882762257991563,0.38396428154206996
DistinctOperands,V_VAL_7,0.38799361002336347,0.0,0.3755382181827465,0.40030887790368636
DistinctOperands,V_VAL_8,0.3833976292728352,0.0,0.3708910965785445,0.3957651200588067
DistinctOperands,V_VAL_9,0.3915736696434249,0.0,0.3791585481841067,0.4038478387437832
DistinctOperands,V_VAL_10,0.37969820232953144,0.0,0.3671509599285172,0.3921072888109556
DistinctOperands,V_VAL_11,0.3874078864801792,0.0,0.37494594229416683,0.3997298434483057
DistinctOperands,V_VAL_12,0.36205178711022895,0.0,0.34931593953759094,0.37465388512612535
DistinctOperands,V_VAL_13,0.34647547420884034,0.0,0.3335808109500728,0.35924051674829455
DistinctOperands,V_VAL_14,0.3270159702697629,0.0,0.3139329880446035,0.33997479005112324
DistinctOperands,V_VAL_15,0.2967432519954618,0.0,0.28338956511393365,0.30998188867252335
DistinctOperands,V_VAL_16,0.26498260157331976,4.817707622865392e-288,0.2513739992508459,0.2784864581188429
DistinctOperands,V_VAL_17,0.2375151321188326,3.551808308936578e-230,0.2237100645110609,0.2512249181909379
DistinctOperands,V_VAL_18,0.19253842738055668,1.8294651847547784e-150,0.17845963669610965,0.2065383964013354
DistinctOperands,V_VAL_19,0.14550804476467144,4.357878083207804e-86,0.1312066399237008,0.1597488980102153
DistinctOperands,V_VAL_20,0.06871444017166034,2.2932891133195023e-20,0.054188972813326935,0.08321083227689079
DistinctOperands,V_VAL_21,-0.006909359750099158,0.35299956186933285,-0.02148695125039678,0.007671169045332051
DistinctOperands,V_VAL_22,0.008630960693418718,0.24595930346948616,-0.0059495440077094106,0.023207796313531093
DistinctOperands,V_VAL_23,0.0008796127022349649,0.9058774487171849,-0.013700319024602068,0.015459170472073494
DistinctOperands,V_VAL_24,0.0007372619305843633,0.9210550163349907,-0.013842642891922467,0.015316853314777475
DistinctOperands,V_VAL_25,-0.005201126382456759,0.4844552260388547,-0.019779382515627657,0.009379340890351003
DistinctOperands,V_VAL_26,-0.004798086783764144,0.5189426312950458,-0.019376487329425186,0.00978235356670776
DistinctOperands,V_VAL_27,-0.0009249625081020896,0.9010491541869001,-0.01550450944507648,0.013654977665775404
DistinctOperands,V_VAL_28,0.0031685859126804614,0.6701578429621879,-0.011411697302458128,0.017747522053251984
DistinctOperands,M_VAL_1,0.4802151414403594,0.0,0.4689184804548064,0.4913547169201188
DistinctOperands,M_VAL_2,0.6890526971852063,0.0,0.6813176078833898,0.6966339154879558
DistinctOperands,M_VAL_3,0.4535256995216457,0.0,0.44186770267673037,0.4650305368956554
DistinctOperands,M_VAL_4,0.45618045324594814,0.0,0.4445574486827218,0.4676498701208306
DistinctOperands,M_VAL_5,0.5096242714896311,0.0,0.4987503289319319,0.5203378147631361
DistinctOperands,M_VAL_6,0.5930222554658813,0.0,0.5834874014155038,0.6023936438788953
DistinctOperands,M_VAL_7,-0.039214512279691485,1.339525656466327e-07,-0.05376352965217338,-0.02464884893725409
DistinctOperands,M_VAL_8,0.27654955424076233,1.3810852252e-314,0.2630303431414137,0.2899601835495292
DistinctOperands,M_VAL_9,0.48500922429350135,0.0,0.47377971441817496,0.4960810344838396
DistinctOperands,M_VAL_10,0.5922034200706826,0.0,0.5826544078852435,0.601588948002352
DistinctOperands,M_VAL_11,0.5508377017884614,0.0,0.5405995435670746,0.5609127232529092
DistinctOperands,M_VAL_12,0.5449542684776603,0.0,0.5346222467378152,0.5551234023798415
DistinctOperands,M_VAL_13,0.37410589386181564,0.0,0.3614978819996948,0.3865771142452274
DistinctOperands,M_VAL_14,0.6159954431111475,0.0,0.6068659889300225,0.6249623725261644
DistinctOperands,M_VAL_15,0.06524179924664804,1.6443390956568632e-18,0.050710279320316964,0.07974570040415035
DistinctOperands,M_VAL_16,0.4601008966684083,0.0,0.4485299507877142,0.47151763749573694
DistinctOperands,M_VAL_17,0.4363683678197984,0.0,0.4244892738243058,0.4480972643718377
DistinctOperands,M_VAL_18,0.6705622598172443,0.0,0.6624591242873419,0.6785084866034611
DistinctOperands,M_VAL_19,0.38889884312435036,0.0,0.3764535979154224,0.4012037537062055
DistinctOperands,M_VAL_20,0.2262167438094477,1.9913372117531103e-208,0.21233731551781923,0.24000491922736517
DistinctOperands,M_VAL_21,0.3616458553890533,0.0,0.3489057777666483,0.37425228825423096
DistinctOperands,M_VAL_22,0.5516736158221551,0.0,0.5414488775355483,0.5617351859195642
DistinctOperands,M_VAL_23,-0.020710133820760507,0.00536576858920475,-0.03527923732753639,-0.006132229412883006
DistinctOperands,M_VAL_24,0.21688650044617253,2.3845624910304133e-191,0.20294849847311397,0.2307366321095968
DistinctOperands,M_VAL_25,0.4847560996599881,0.0,0.47352302713316097,0.49583150422158834
DistinctOperands,M_VAL_26,0.5950132126446749,0.0,0.5855128670873969,0.6043501420635463
DistinctOperands,M_VAL_27,0.4426587112855985,0.0,0.43085966147625854,0.4543064389690178
DistinctOperands,M_VAL_28,0.35284988148915936,0.0,0.3400193431359611,0.36554908298449634
DistinctOperands,M_VAL_29,0.2384194479309911,5.736148616404385e-232,0.22462049461789377,0.2521228005504148
DistinctOperands,M_VAL_30,0.5511509829383774,0.0,0.5409178517514838,0.561220965473143
DistinctOperands,M_VAL_31,0.0377092120450882,3.961827402987727e-07,0.023142179383048477,0.052260235858491495
DistinctOperands,M_VAL_32,0.4247831259674116,0.0,0.41275968741142194,0.43665855324680314
ProgramLength,Total_Operands,0.992601669757922,0.0,0.9923835799129496,0.9928135373067112
ProgramLength,DistinctOperands,0.8199351393798814,0.0,0.8150994524998386,0.824656576063145
ProgramLength,VocabularySize,0.8046051846602942,0.0,0.7994031852635586,0.8096865504421553
ProgramLength,ProgramVolume,0.9971166213326786,0.0,0.9970314260875389,0.9971993749842756
ProgramLength,Effort,0.9255360298351598,0.0,0.9234169447145075,0.9275986861624115
ProgramLength,ProgramLevel,-0.2286952217294728,4.255405841505425e-213,-0.24246651666990995,-0.21483178373145728
ProgramLength,ProgramLevel.1,-0.2286952217294728,4.255405841505425e-213,-0.24246651666990995,-0.21483178373145728
ProgramLength,DifficultyLevel,0.4938718331261345,0.0,0.48276826487715485,0.5048166413603768
ProgramLength,TimeToImplement,0.9255360215871257,0.0,0.9234169362410874,0.9275986781342577
ProgramLength,BugsDelivered,0.9971166213326788,0.0,0.997031426087539,0.9971993749842757
ProgramLength,Sloc,0.24468537699799495,1.3594188432852913e-244,0.23092945095710302,0.2583435046879241
ProgramLength,DecisionPoint,0.26111055494145985,1.890403130757333e-279,0.24747291051344747,0.2746447580970133
ProgramLength,GlobalVariables,0.5203656407731796,0.0,0.5096525185573951,0.5309174302698725
ProgramLength,If,0.26111055494145985,1.890403130757333e-279,0.24747291051344747,0.2746447580970133
ProgramLength,Loop,0.4287041747915647,0.0,0.41672914355234614,0.440530438363523
ProgramLength,Goto,0.1549928757181204,1.477897266311297e-97,0.14073113805077794,0.16919030255187695
ProgramLength,Assignment,0.16119402712454686,1.8272523217371007e-105,0.1469596512009566,0.17536165352602265
ProgramLength,ExitPoint,0.14436824050329247,9.267040733283132e-85,0.13006224648065012,0.15861413697289004
ProgramLength,Function,0.14436824050329247,9.267040733283132e-85,0.13006224648065012,0.15861413697289004
ProgramLength,FunctionCall,0.06269969294547376,3.2678053908758807e-17,0.04816396582650044,0.07720886877602873
ProgramLength,PointerDereferencing,-0.14593066624210732,1.3939370466137128e-86,-0.1601696399752814,-0.13163097268405644
ProgramLength,CyclomaticComplexity,0.258500393458096,9.725990719755248e-274,0.24484342110962923,0.27205480954837974
ProgramLength,SCALAR_INPUT,-0.2820055271056744,0.0,-0.29537084470154396,-0.2685298508367937
ProgramLength,RANGE_SCALAR_VALUES,-0.25202182524756384,7.614127528659703e-260,-0.2656255622654278,-0.23831774794000632
ProgramLength,SCALAR_INDEX_INPUT,0.33373496749351717,0.0,0.32071574191478747,0.34662810933810206
ProgramLength,RANGE_SCALAR_INDEX_VALUES,0.3337349674935172,0.0,0.3207157419147876,0.3466281093381021
ProgramLength,ARRAY_INPUT,0.44825385626302855,0.0,0.43652699265299244,0.459828434885064
ProgramLength,RANGE_ARRAY_INPUT,0.14525834743442262,8.53206628518419e-86,0.13095593397935992,0.15950030872017892
ProgramLength,cInstr,-0.025248937157226266,0.0006873521821435,-0.03981403670747493,-0.010673110151655868
ProgramLength,assemblyInstr,0.15356815819140368,8.723085568878935e-96,0.13930029361101506,0.16777227439745046
ProgramLength,clockCycles,0.15179075953203328,1.3371548138361198e-93,0.13751533487580067,0.16600313862058944
ProgramLength,text,-0.03987246997850204,8.234986377284076e-08,-0.05442058963556311,-0.025307425940240446
ProgramLength,data,0.8016682518367447,0.0,0.7963968841534921,0.8068178183126054
ProgramLength,bss,0.7436216501133829,0.0,0.737032671290129,0.7500692882529834
ProgramLength,CC4CS,0.22151770835817325,9.984530988460796e-200,0.207608460006847,0.23533740126489375
ProgramLength,SS_VAL_1,nan,nan,nan,nan
ProgramLength,SV_VAL_1,-0.25541468509137516,4.523383429126039e-267,-0.268992743400028,-0.24173512257024493
ProgramLength,V_VAL_1,0.15323036747817176,2.2806813570886328e-95,0.13896105898593278,0.16743606106814307
ProgramLength,V_VAL_2,0.15835883943684348,8.271596656287897e-102,0.14411181355621633,0.17254022884718287
ProgramLength,V_VAL_3,0.17242796390033308,1.2736987510032917e-120,0.15824603169506735,0.18653876936142114
ProgramLength,V_VAL_4,0.17692047731180394,5.518168434830242e-127,0.16276055520302019,0.1910075375331211
ProgramLength,V_VAL_5,0.1907882869686774,9.978953160785678e-148,0.1767000480435288,0.20479836630022558
ProgramLength,V_VAL_6,0.19944509581134728,1.5831228740179347e-161,0.18540447018274533,0.21340430182605358
ProgramLength,V_VAL_7,0.20861542042600087,7.222102522277323e-177,0.19462763640948394,0.2225183730396947
ProgramLength,V_VAL_8,0.21623213351394593,3.5118106492981764e-190,0.20229011969599295,0.23008651608598388
ProgramLength,V_VAL_9,0.22922639857920882,4.1754796367846764e-214,0.21536641109002777,0.24299405269528404
ProgramLength,V_VAL_10,0.22651352074849174,5.532158954349331e-209,0.2126359976279169,0.24029968421576345
ProgramLength,V_VAL_11,0.23771078356104608,1.4568915936363147e-230,0.2239070367570459,0.25141917973652717
ProgramLength,V_VAL_12,0.23313266135620483,1.3377206024374484e-221,0.2192983040643637,0.24687329079044393
ProgramLength,V_VAL_13,0.23582883700277887,7.436931162814333e-227,0.22201243229598133,0.24955055663567638
ProgramLength,V_VAL_14,0.227605216358747,4.895326063884078e-211,0.21373472373618455,0.24138395697703185
ProgramLength,V_VAL_15,0.2192254606333722,1.4805475080371394e-195,0.20530190157566633,0.2330602968167265
ProgramLength,V_VAL_16,0.20110926550341815,2.958108730326056e-164,0.1870780455087726,0.21505844350086184
ProgramLength,V_VAL_17,0.18730259205653874,2.3443779953163064e-142,0.17319580365018103,0.20133254391833472
ProgramLength,V_VAL_18,0.1634939152280086,1.7629189170167223e-108,0.14926997424741412,0.1776502062100591
ProgramLength,V_VAL_19,0.12793214643309803,8.193607296779828e-67,0.11356421258841687,0.14224658136472051
ProgramLength,V_VAL_20,0.060746936533756686,3.00006395440366e-16,0.0462081058951305,0.07526003658873245
ProgramLength,V_VAL_21,-0.002221840626231237,0.7651945228718109,-0.016801052401283205,0.012358315734308815
ProgramLength,V_VAL_22,0.001671447724738526,0.8222275184299149,-0.012908622875932332,0.016250807730496003
ProgramLength,V_VAL_23,0.00046027373870838415,0.9506653177419344,-0.014119577039805063,0.015039928837143463
ProgramLength,V_VAL_24,-0.0001270799770036414,0.9863708385173541,-0.014706808754867942,0.014452702827459687
ProgramLength,V_VAL_25,-0.005390758904397334,0.4686689927932612,-0.0199689454527334,0.009189719396892362
ProgramLength,V_VAL_26,-0.002566809452586715,0.7300655131913142,-0.017145923819435107,0.012013396156777706
ProgramLength,V_VAL_27,-0.001280589179221128,0.8633270693533279,-0.01586004908792158,0.01329941515644115
ProgramLength,V_VAL_28,0.0016226112003092342,0.827338614528798,-0.012957451364253433,0.016201983932079816
ProgramLength,M_VAL_1,0.630826964543979,0.0,0.6219676334464598,0.6395248169012588
ProgramLength,M_VAL_2,0.6668777073895275,0.0,0.6587024589024784,0.6748955122074692
ProgramLength,M_VAL_3,0.5424354279365923,0.0,0.5320635369348404,0.5526445524092023
ProgramLength,M_VAL_4,0.5642511674534346,0.0,0.5542308717012303,0.5741079416205107
ProgramLength,M_VAL_5,0.5392359928010393,0.0,0.5288137329109521,0.549495652900125
ProgramLength,M_VAL_6,0.6671673264271679,0.0,0.6589977315177307,0.6751795188765176
ProgramLength,M_VAL_7,-0.02444292524356768,0.0010155668119444861,-0.03900877963774008,-0.009866685426300889
ProgramLength,M_VAL_8,0.305423011798837,0.0,0.2921441717230457,0.3185841149924108
ProgramLength,M_VAL_9,0.6607326566301381,0.0,0.6524380456862088,0.6688689830809231
ProgramLength,M_VAL_10,0.642858493745611,0.0,0.6342231335664815,0.6513334834066139
ProgramLength,M_VAL_11,0.6097553116857367,0.0,0.6005141769433918,0.618833585354335
ProgramLength,M_VAL_12,0.632371585000861,0.0,0.6235407647248721,0.6410410556842753
ProgramLength,M_VAL_13,0.4701679203056619,0.0,0.45873274678449133,0.48144738648065843
ProgramLength,M_VAL_14,0.688570576153437,0.0,0.6808257599740003,0.6961614345664132
ProgramLength,M_VAL_15,0.0378940493275472,3.4753605451490353e-07,0.023327181241897196,0.05244483031990181
ProgramLength,M_VAL_16,0.45185841559530165,0.0,0.44017854945141366,0.46338539537571594
ProgramLength,M_VAL_17,0.6157702827694047,0.0,0.6066367785787997,0.6247412489986709
ProgramLength,M_VAL_18,0.6938775416649249,0.0,0.6862401792020065,0.701361924009505
ProgramLength,M_VAL_19,0.5345062192650646,0.0,0.5240100580428277,0.5448400529561848
ProgramLength,M_VAL_20,0.44719631572691754,0.0,0.43545573684356287,0.45878478888351165
ProgramLength,M_VAL_21,0.4905278131393097,0.0,0.4793764500262174,0.501520804791007
