feature	ExtraTreesRegressor	GradientBoostingRegressor	AdaBoostRegressor	RandomForestRegressor	sum	avg
ARRAY_INPUT	0.16976110689393864	0.22898747739018888	0.05387937391009502	0.07899478817121791	0.5316227463654404	0.1329056865913601
RANGE_ARRAY_INPUT	0.0014293727957093328	0.0	0.0	2.013539885043468e-06	0.0014313863355943763	0.00035784658389859407
cInstr	0.006392667217580892	0.0015580784256030674	0.00020793333293619686	0.0012532655278140895	0.009411944503934245	0.0023529861259835613
SS_VAL_1	0.0	0.0	0.0	0.0	0.0	0.0
SV_VAL_1	0.0	0.0	0.0	0.0	0.0	0.0
V_VAL_1	3.5591300312412564e-07	2.278549767788595e-07	0.0	1.579400561885356e-06	2.163168541788341e-06	5.407921354470853e-07
V_VAL_2	5.888744626131045e-07	3.3167231523615044e-07	0.0	1.999917745586221e-06	2.9204645234354757e-06	7.301161308588689e-07
V_VAL_3	6.899020287779503e-07	1.4053124445532326e-07	0.0	1.1543874469561852e-05	1.2374307742795127e-05	3.0935769356987816e-06
V_VAL_4	6.9756115448842915e-06	5.602080741881794e-07	0.0	2.0071834494035837e-06	9.543003068476056e-06	2.385750767119014e-06
V_VAL_5	5.512193296441905e-06	2.346171831285843e-07	0.0	2.050845501349954e-06	7.797655980920443e-06	1.949413995230111e-06
V_VAL_6	5.746086256074158e-06	3.01371137250981e-06	0.0	1.1177151819147338e-06	9.877512810498701e-06	2.4693782026246753e-06
V_VAL_7	0.00019998620728593774	2.0944297407593385e-06	0.0	1.1926087093314696e-06	0.00020327324573602855	5.081831143400714e-05
V_VAL_8	0.00010932478494643366	3.3389060350340028e-06	0.0	8.700019354470324e-07	0.0001135336929169147	2.8383423229228674e-05
V_VAL_9	0.00017107102213870793	8.878872497980146e-07	0.0	1.3647940349771995e-06	0.00017332370342348317	4.333092585587079e-05
V_VAL_10	1.6673642721814565e-09	4.511024704599008e-06	0.0	1.0196061745333897e-06	5.5322982434045786e-06	1.3830745608511446e-06
V_VAL_11	0.0007102331423154954	5.546133692329871e-07	0.0	9.69788720932392e-07	0.0007117575444056608	0.0001779393861014152
V_VAL_12	1.4665350714893438e-07	2.2076969884484537e-06	0.0	7.970269083045232e-07	3.1513774039019113e-06	7.878443509754778e-07
V_VAL_13	0.0	2.750998040764874e-06	0.0	8.239161981129777e-07	3.5749142388778514e-06	8.937285597194629e-07
V_VAL_14	4.679860712959875e-08	3.251490238863439e-07	0.0	4.626019974662667e-07	8.345496284822093e-07	2.0863740712055233e-07
V_VAL_15	5.083325608694853e-06	0.0	0.0	5.168520965714625e-07	5.600177705266316e-06	1.400044426316579e-06
V_VAL_16	0.0013406916133289083	0.0	0.0	4.1323777901935624e-07	0.0013411048511079277	0.0003352762127769819
V_VAL_17	0.0	0.0	0.0	2.7641638412858436e-07	2.7641638412858436e-07	6.910409603214609e-08
V_VAL_18	6.111741318031005e-05	0.0	0.0	2.6622647208790554e-07	6.138363965239796e-05	1.534590991309949e-05
V_VAL_19	0.0	0.0	0.0	7.052591686994268e-08	7.052591686994268e-08	1.763147921748567e-08
V_VAL_20	1.5384019339301276e-05	3.1770017233007833e-06	0.0	0.0	1.856102106260206e-05	4.640255265650515e-06
V_VAL_21	0.0	0.0	0.0	0.0	0.0	0.0
V_VAL_22	0.0	0.0	0.0	0.0	0.0	0.0
V_VAL_23	0.0	0.0	0.0	0.0	0.0	0.0
V_VAL_24	0.0	0.0	0.0	0.0	0.0	0.0
V_VAL_25	0.0	0.0	0.0	0.0	0.0	0.0
V_VAL_26	0.0	0.0	0.0	0.0	0.0	0.0
V_VAL_27	0.0	0.0	0.0	0.0	0.0	0.0
V_VAL_28	0.0	0.0	0.0	0.0	0.0	0.0
M_VAL_1	0.0018463644246808019	0.0011698787952780674	0.00013390424663210033	0.0002366038338454865	0.003386751300436456	0.000846687825109114
M_VAL_2	0.0018820633234577324	2.644868740224625e-05	0.0	3.0880482309536965e-07	0.0019088208156830741	0.00047720520392076853
M_VAL_3	0.000825166495896451	0.000347463759905089	0.00010565965250564291	0.0012005513769124522	0.002478841285219635	0.0006197103213049088
M_VAL_4	2.9684534332415594e-06	0.0	0.0	1.989160982872508e-07	3.1673695315288104e-06	7.918423828822026e-07
M_VAL_5	7.456414716445687e-07	5.429395460930809e-07	0.0	1.3010361427792531e-07	1.4186846320155748e-06	3.546711580038937e-07
M_VAL_6	0.005278656667164256	9.700726899833233e-07	2.998273649291677e-05	5.8733638532882746e-05	0.005368343114880039	0.0013420857787200097
M_VAL_7	7.901012695745579e-06	4.021564784196212e-07	0.0	7.769556175350878e-08	8.380864735918709e-06	2.0952161839796773e-06
M_VAL_8	2.4986738938762675e-05	4.0912644548170576e-07	0.0	1.1957623497207758e-07	2.551544161921646e-05	6.378860404804115e-06
M_VAL_9	0.004359601115744521	0.011885840683053194	0.006590441937280636	0.02631539470725375	0.0491512784433321	0.012287819610833025
M_VAL_10	0.00010767510798099632	1.2147006166788658e-05	0.0	1.3139933264339441e-05	0.00013296204741212442	3.3240511853031104e-05
M_VAL_11	0.003225660496360379	4.883765816445886e-07	0.0	4.458282074661095e-06	0.0032306071550166847	0.0008076517887541712
M_VAL_12	0.00010635789809826893	0.0	0.0	3.0551386059101376e-07	0.00010666341195885995	2.6665852989714987e-05
M_VAL_13	4.456078013404915e-06	9.437710338742154e-08	0.0	3.3462150609666083e-07	4.885076622888998e-06	1.2212691557222494e-06
M_VAL_14	0.006707176382824693	0.0008681732727916692	0.0	0.0005323591040994237	0.008107708759715787	0.0020269271899289467
M_VAL_15	9.283782041836079e-08	3.975430687014979e-06	0.0	5.1739166055553117e-08	4.120007673488894e-06	1.0300019183722234e-06
M_VAL_16	0.00019778940882483838	7.72318607743749e-06	0.0	2.5868193266824425e-07	0.0002057712768349441	5.1442819208736023e-05
M_VAL_17	0.0027537706649226586	1.3051263026375714e-06	0.0003866460591476313	0.00031099057418927173	0.0034527124245621993	0.0008631781061405498
M_VAL_18	0.004485040169276867	0.012483152510935451	0.00450396289980626	0.002858056296001267	0.024330211876019844	0.006082552969004961
M_VAL_19	0.0007114594736939466	1.86061696233685e-07	0.0	3.980583919012117e-06	0.0007156261193091924	0.0001789065298272981
M_VAL_20	0.00010021435055907947	2.948059196053467e-09	0.0	1.7069097664545906e-07	0.00010038798959492098	2.5096997398730245e-05
M_VAL_21	4.930722871139372e-07	2.135280286583376e-07	0.0	3.475105019192219e-07	1.0541108176914967e-06	2.6352770442287417e-07
M_VAL_22	0.004871875417806455	0.00017303049913677284	0.0	7.45151495748839e-07	0.005045651068438977	0.0012614127671097442
M_VAL_23	2.239588320597413e-07	6.962410300864321e-07	0.0	4.552100488054511e-08	9.657208670267185e-07	2.414302167566796e-07
M_VAL_24	9.015184518128803e-06	2.2425194533336665e-06	0.0	7.347227550055767e-08	1.1331176246963027e-05	2.8327940617407567e-06
M_VAL_25	0.003262760521791984	0.001629108812042207	0.001799360192177536	0.004217335403713994	0.01090856492972572	0.00272714123243143
M_VAL_26	7.056252959778257e-05	0.00024018059057000275	0.0	1.3525933665330723e-05	0.00032426905383311605	8.106726345827901e-05
M_VAL_27	0.0006044235417326906	2.470452579803476e-08	0.0	9.290547809155329e-07	0.0006053773010394042	0.00015134432525985104
M_VAL_28	7.186322361279555e-07	8.850779252810028e-07	0.0	2.448179530988567e-07	1.8485281145078152e-06	4.621320286269538e-07
M_VAL_29	7.471136457687009e-06	4.891586381331313e-06	0.0	6.021590961544907e-06	1.8384313800563227e-05	4.596078450140807e-06
M_VAL_31	6.415681435692166e-07	1.6188690780991824e-06	0.0	3.3357691519672836e-07	2.5940141368651274e-06	6.485035342162818e-07
M_VAL_32	1.0568083617743812e-06	0.0	0.0	1.5057667984429297e-07	1.207385041618674e-06	3.018462604046685e-07
