values_889,-109,52,-65,-36,-16,-36,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_987,99,24,37,-7,2,-63,120,-67,123,-15,2,-11,-112,-5,-7,59,-51,-22,-3,-76,94,52,60,-49,-101,-11,105,59
values_780,24,21,35,-85,-2,6,-39,106,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_435,57,-58,4,-42,37,10,-4,-126,-94,35,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_950,-43,27,63,-31,15,110,-5,121,-108,109,31,70,82,-83,-110,-63,107,123,26,92,40,-36,101,16,71,-70,-55,0
values_976,-78,2,99,95,72,-87,-98,-52,-114,95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_557,-20,36,-68,54,53,-5,86,-10,3,-17,76,95,88,-113,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_398,-76,-20,112,-105,-24,20,-121,-108,26,24,80,31,-22,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_892,92,17,51,-47,8,28,-100,-126,-108,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_670,58,53,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_574,-52,14,4,112,-64,-22,110,19,-66,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_163,89,-22,39,48,98,121,97,-42,-86,4,-89,41,-98,32,-21,102,32,21,115,-61,24,31,0,0,0,0,0,0
values_900,-103,33,-46,-35,-68,82,34,-110,46,-34,-37,96,-7,-76,-62,-119,-124,125,0,0,0,0,0,0,0,0,0,0
values_392,36,51,2,14,64,-59,7,120,-96,-94,-42,-32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_447,-43,-92,120,87,-93,60,122,121,-120,-38,-27,-14,-84,46,62,-99,-51,86,119,-29,-62,-42,-2,-27,29,-57,0,0
values_523,51,65,3,-97,43,-84,-110,-84,-5,-77,34,22,-48,35,10,57,115,-64,86,-80,91,-106,-124,55,116,116,0,0
values_679,-21,-98,71,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_419,27,65,-20,-99,103,56,-53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_895,-76,20,-106,24,-69,-2,-63,-19,-124,101,-105,-113,-21,-24,102,109,0,0,0,0,0,0,0,0,0,0,0,0
values_298,47,-74,29,67,83,-81,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_155,-44,58,63,-113,56,51,-59,-121,-53,93,96,-22,-16,48,-110,82,84,44,77,86,-32,33,-53,-119,0,0,0,0
values_12,-108,31,34,92,-117,-10,-69,-118,37,71,10,-14,55,-117,-29,7,113,118,83,61,99,-70,110,24,-112,-42,0,0
values_160,-123,-39,84,-9,105,108,97,125,-44,-21,40,103,-78,-52,32,67,-46,0,0,0,0,0,0,0,0,0,0,0
values_626,28,-63,98,-52,-99,105,-39,-109,67,104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_38,41,-39,-90,61,-113,49,-4,-63,8,120,57,89,-118,117,7,-86,106,63,-19,29,-122,117,-83,47,0,0,0,0
values_146,-36,80,100,-47,-92,106,-125,101,4,30,66,22,73,-85,94,99,0,0,0,0,0,0,0,0,0,0,0,0
values_81,37,57,-42,67,86,-94,-11,-104,39,83,-83,44,-30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_687,-29,-74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_213,116,70,-6,85,82,40,59,12,22,84,-30,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_212,42,-105,-38,-122,-123,-102,116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_568,60,-10,-13,-24,109,104,-123,-78,-27,-77,-95,53,116,120,-10,16,82,42,0,0,0,0,0,0,0,0,0,0
values_5,-50,44,32,-107,54,95,-87,-73,83,17,-11,-93,37,30,-119,-120,-65,-5,76,-44,126,107,16,115,-59,-75,-48,126
values_40,-57,112,-49,-33,-91,-42,32,24,-63,62,-109,-6,0,-23,-14,11,-30,122,108,-63,-60,-68,-85,-78,-88,94,0,0
values_970,-25,9,53,-95,15,73,62,81,-54,-25,12,87,125,-82,76,11,60,-117,114,-104,107,61,90,-126,35,0,0,0
values_707,-106,-46,-71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_406,21,81,-32,91,-87,-113,-34,-97,-39,107,105,-98,-123,26,17,-109,0,0,0,0,0,0,0,0,0,0,0,0
values_893,-114,81,-1,95,-49,-94,10,-114,100,-52,-91,102,78,120,101,-69,88,-20,-101,0,-116,0,0,0,0,0,0,0
values_144,22,-30,13,5,-34,-40,-55,57,112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_979,112,-36,-110,-83,21,-3,82,89,-9,77,4,116,-59,125,123,13,0,0,0,0,0,0,0,0,0,0,0,0
values_831,-124,-122,107,39,-46,76,23,77,5,39,-55,-85,-41,-92,-100,95,-64,-84,-40,31,118,-92,0,0,0,0,0,0
values_402,10,35,124,-58,-28,26,89,87,-12,110,-109,-40,-60,-7,-100,-12,0,0,0,0,0,0,0,0,0,0,0,0
values_404,-56,56,-74,72,117,8,-40,-28,-91,61,-91,-47,-29,94,1,-22,79,33,101,-120,36,-105,81,-53,51,0,0,0
values_310,-39,-49,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_70,65,-14,-17,27,-103,108,-54,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_268,-70,-69,90,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_412,45,-37,-6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_290,76,25,-59,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_916,64,55,70,93,114,120,19,121,96,46,-93,124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_567,84,-87,73,7,18,-118,-9,-105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_913,-111,-50,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_232,-111,84,123,53,-2,58,-28,122,65,122,-103,126,9,-75,91,119,-19,3,-14,12,-115,58,0,0,0,0,0,0
values_319,-101,22,-98,18,65,-122,56,-115,31,-118,-32,-6,-123,-62,-85,62,-72,85,105,38,-121,-96,-67,0,0,0,0,0
values_23,8,-76,9,63,-83,-9,9,-26,81,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_899,-46,-117,32,58,71,-53,-59,-52,-113,94,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_428,10,-94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_858,-70,80,116,-58,-102,-23,-49,11,-124,96,-10,62,23,66,-109,-56,25,-115,0,0,0,0,0,0,0,0,0,0
values_546,-56,53,-81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_432,-77,-48,65,97,-47,75,80,58,46,121,-81,4,113,102,-122,0,0,0,0,0,0,0,0,0,0,0,0,0
values_231,118,63,97,62,-85,26,-11,103,-72,64,-60,15,120,-34,95,-10,-105,-95,-34,56,-108,-121,-62,-80,28,43,72,53
values_388,-101,18,-45,70,-7,56,-54,100,-8,-35,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_350,-105,42,28,105,-97,-100,-36,-77,-66,61,-27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_603,-57,-93,17,122,66,112,-63,-2,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_364,-98,-76,73,28,101,-53,-118,-56,122,-121,24,62,-11,12,24,-40,-54,39,24,39,-101,-110,0,0,0,0,0,0
values_530,80,119,92,-107,-123,39,-104,-113,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_72,-66,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_536,-113,79,9,-39,-79,-13,-3,-36,-96,-100,-120,22,122,88,-46,-35,-56,-125,2,101,-11,-43,-69,64,-126,0,0,0
values_79,17,-88,-52,117,-90,-64,-112,-34,-101,-103,-126,-65,111,-72,61,-77,-37,-18,20,-95,-46,-47,16,-60,0,0,0,0
values_342,0,-92,12,-2,3,-78,43,-61,-108,15,60,20,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_803,59,52,12,-99,-62,-38,-84,36,84,-79,104,-2,71,-6,-104,105,0,0,0,0,0,0,0,0,0,0,0,0
values_501,-70,106,-28,-8,-111,121,-79,115,79,104,93,-114,36,8,-35,31,-96,58,-33,-119,50,107,0,0,0,0,0,0
values_540,94,100,32,-50,42,-15,-5,22,-113,26,50,-26,64,98,-31,45,-30,19,21,-26,56,84,-10,75,0,0,0,0
values_955,120,15,27,33,-63,81,39,77,-114,0,-31,-109,102,-123,94,115,25,-60,-91,21,-11,-47,86,0,0,0,0,0
values_191,-104,-8,-59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_812,-48,33,-33,-19,-70,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_545,-106,87,-109,56,36,-121,-62,50,-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_78,-61,76,23,-79,23,-66,125,41,70,93,-77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_526,-58,74,-79,105,70,-74,-62,-27,63,-104,-47,-55,-80,-121,-1,22,4,77,38,-86,51,-70,118,0,0,0,0,0
values_695,-7,-88,-72,100,-36,104,126,-26,-36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_87,-87,3,63,70,68,-35,-113,-113,30,-90,-1,22,94,43,-96,1,0,0,0,0,0,0,0,0,0,0,0,0
values_300,54,66,-115,-15,-38,55,-31,120,-93,-44,14,-48,-107,116,64,-25,47,-85,6,86,-63,43,-56,-107,10,-40,60,93
values_964,37,-86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_998,42,-39,70,-55,110,-49,53,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_988,86,41,95,25,-54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_6,-58,24,33,-114,-13,9,69,-63,34,-11,61,55,120,25,79,0,0,0,0,0,0,0,0,0,0,0,0,0
values_625,-94,-92,-14,-67,-21,115,19,-107,9,20,12,106,-124,96,-20,16,35,0,0,0,0,0,0,0,0,0,0,0
values_518,-121,47,3,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_122,112,33,9,-62,-55,125,105,38,-27,96,-3,-38,27,29,-8,-101,-54,30,-100,-94,-3,0,0,0,0,0,0,0
values_541,93,-39,118,-42,18,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_279,-28,33,-89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_256,-105,52,-49,-75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_796,5,52,99,-99,106,-7,-66,47,-71,-42,78,57,-83,99,64,66,-60,-90,-69,56,0,0,0,0,0,0,0,0
values_504,117,-17,108,106,-73,51,-73,-106,21,-119,-12,-38,120,-91,-99,5,-12,-92,91,78,-56,-22,-40,53,-60,-104,0,0
values_752,104,-89,-124,-27,63,-93,-34,2,32,-104,-20,-21,27,-36,106,19,45,-34,2,111,-4,67,77,-56,-8,0,0,0
values_459,-22,-93,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_658,-120,49,-1,-32,-104,-82,-18,-72,-101,-75,4,-38,97,-62,15,-104,18,0,0,0,0,0,0,0,0,0,0,0
values_408,-113,-53,124,-83,96,-84,64,0,54,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_867,-72,-126,122,29,38,85,-102,-21,-42,77,-7,36,13,57,7,-109,-116,0,0,0,0,0,0,0,0,0,0,0
values_727,52,-50,-8,-13,116,-110,-119,7,-63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_177,51,91,-42,30,-88,53,-88,52,-61,-36,-44,-75,121,57,-48,-49,5,0,0,0,0,0,0,0,0,0,0,0
values_823,-40,120,119,-10,66,55,-13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_822,-79,38,120,60,-30,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_218,-26,95,-45,23,62,-23,70,70,92,-14,62,43,-68,-27,23,-83,-101,-84,12,36,-34,-47,47,96,-84,0,0,0
values_426,-75,-117,-111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_776,-74,-100,88,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_143,24,-41,-33,114,74,66,-13,103,15,-47,-92,-109,1,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_739,17,71,126,62,49,54,-61,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_312,102,75,-39,-13,-74,77,41,90,40,-21,77,47,50,104,-124,16,-51,96,57,0,0,0,0,0,0,0,0,0
values_174,-91,-112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_669,117,-89,-105,28,53,87,17,-108,72,-103,-99,66,-98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_120,64,16,40,118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_974,-66,-95,18,87,-71,103,-21,-107,92,-1,0,-124,41,33,23,0,0,0,0,0,0,0,0,0,0,0,0,0
values_217,-79,-67,81,-124,15,-72,-86,0,-46,-114,119,-98,8,32,-4,78,82,-111,126,-37,0,0,0,0,0,0,0,0
values_866,-102,-66,-95,-10,84,125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_192,37,16,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_328,-31,-54,95,64,-106,91,107,-83,49,-7,68,78,-77,-20,-37,70,20,104,52,-126,-43,-51,26,-86,0,0,0,0
values_68,-49,73,55,10,-122,46,-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_387,62,-113,99,-111,-76,18,-18,106,45,-120,-30,-64,-42,47,-40,-17,57,29,-13,-75,108,-69,-37,88,0,0,0,0
values_69,11,-9,-53,81,-92,19,-13,30,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_749,109,68,6,89,-79,33,9,-27,13,-50,-77,-14,-38,27,-92,-45,-15,95,0,0,0,0,0,0,0,0,0,0
values_135,-21,96,112,76,-21,-43,-62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_341,-91,-26,-27,3,-61,41,74,69,-121,-64,102,-119,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_494,108,80,122,-44,74,-5,8,-53,-3,45,-29,15,-38,38,90,-105,-76,52,0,0,0,0,0,0,0,0,0,0
values_1,-8,-109,84,9,-67,-39,122,50,-102,1,-88,-108,58,30,-91,-16,16,93,-61,72,77,0,0,0,0,0,0,0
values_589,-121,-3,46,-118,86,99,85,56,68,55,-34,-74,-32,-71,-100,-72,81,-1,-70,62,97,19,30,121,-48,-106,84,0
values_925,-116,32,81,-67,-66,-92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_524,-121,-64,-97,101,-109,96,30,51,10,18,65,-105,-25,30,51,46,-44,0,0,0,0,0,0,0,0,0,0,0
values_994,65,1,56,-50,-23,-69,103,31,46,55,-10,40,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_856,-2,-92,-97,104,100,88,52,-58,84,-12,-91,61,78,89,13,-93,-104,0,0,0,0,0,0,0,0,0,0,0
values_156,15,88,74,56,-124,-20,-33,-25,-73,71,-16,-84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_470,-66,-13,-83,-18,18,-5,14,69,82,125,-33,-39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_207,44,-107,121,-93,-106,-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_655,21,-96,70,21,100,29,4,-88,63,-90,-86,38,-28,21,-91,67,86,37,-30,85,54,75,3,-72,-2,0,0,0
values_441,13,38,102,-121,-23,76,-7,100,-82,-13,1,19,-82,-16,-58,66,-50,-120,30,0,-32,0,0,0,0,0,0,0
values_109,36,118,-40,-55,36,109,-23,75,34,-65,-94,-106,-93,-75,-85,-9,90,-19,0,0,0,0,0,0,0,0,0,0
values_45,74,-39,11,-108,-73,31,-77,-109,-111,-41,-119,-2,41,-100,40,0,0,0,0,0,0,0,0,0,0,0,0,0
values_125,26,-79,1,-35,107,36,119,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_600,-125,77,-79,-35,23,-27,73,58,66,94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_708,-86,112,42,67,-45,36,4,-72,-122,46,22,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_791,-57,35,115,95,-61,116,-116,-93,36,103,-30,-85,-70,-8,19,-126,124,116,-117,79,22,100,-49,-110,35,-94,0,0
values_912,-107,-35,-105,33,-5,-105,89,-108,118,112,64,37,-62,103,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_533,-116,33,-12,-53,-114,5,-55,-37,13,-2,124,47,-30,68,29,-113,-106,17,19,-5,-88,-13,-9,-23,-67,0,0,0
values_418,44,-74,50,0,-99,26,35,82,-99,-15,117,-87,26,-111,54,9,-65,-123,-15,-93,9,103,75,89,46,0,0,0
values_228,97,-81,-57,17,104,4,118,90,-83,-111,125,44,-42,48,-64,-64,-39,-9,4,-4,-81,0,0,0,0,0,0,0
values_585,110,-53,115,92,-98,-39,-94,-50,-40,81,72,-14,60,126,-22,83,-48,4,-115,-58,-75,-29,101,64,-118,0,0,0
values_465,-36,-81,-91,105,-26,94,-123,-54,-102,90,67,100,-52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_239,-108,-69,-8,-40,37,-17,-95,85,-111,87,100,31,104,-23,-11,3,-89,115,0,0,0,0,0,0,0,0,0,0
values_842,-68,79,119,33,-27,116,113,73,107,-82,-82,111,-79,98,-102,31,59,75,-45,28,-86,50,117,120,0,0,0,0
values_208,-85,-99,32,-10,-87,126,15,125,-54,16,86,-111,-125,19,-49,0,0,0,0,0,0,0,0,0,0,0,0,0
values_932,-123,-66,-77,-36,-84,65,-87,59,0,-117,2,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_957,84,106,-42,104,15,-14,-32,115,5,-37,-81,-45,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_563,0,-61,-121,-108,3,-123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_766,-95,-125,34,11,29,71,-120,-73,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_476,41,-59,-79,64,-109,64,-48,19,117,-38,57,-122,-17,62,-122,-105,-9,0,0,0,0,0,0,0,0,0,0,0
values_175,-58,-55,-48,-13,67,10,81,-58,-50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_591,-19,27,-81,-23,76,-1,17,81,6,-103,-58,75,100,91,-115,125,-109,-84,106,-89,76,-36,52,15,116,0,0,0
values_997,-92,-97,-46,-20,106,-5,37,-109,68,-69,-117,-91,122,78,20,-105,-112,31,0,0,0,0,0,0,0,0,0,0
values_385,-112,114,-65,-7,-50,110,-31,46,-101,54,93,-89,-126,54,-96,0,0,0,0,0,0,0,0,0,0,0,0,0
values_115,-73,46,9,6,1,-53,-125,-98,-119,-57,119,-123,17,22,-95,71,-2,88,-96,-7,88,82,123,-82,95,-5,0,0
values_653,-80,-36,15,-21,-34,7,-33,-26,-118,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_753,-96,121,-43,-13,121,64,-48,-98,-65,-73,-57,-35,21,60,-83,37,-66,112,80,-86,-81,94,68,-6,-98,0,0,0
values_241,38,79,-9,73,-17,83,36,81,-88,-29,74,102,113,-78,-19,-25,115,51,-78,-74,0,0,0,0,0,0,0,0
values_197,43,-109,0,125,103,15,17,-110,96,-34,-93,-70,16,124,-23,-25,-52,98,-125,80,0,0,0,0,0,0,0,0
values_636,-58,-45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_450,114,79,13,115,18,43,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_106,70,-8,51,-42,-98,-113,-36,26,-36,-91,-100,10,-6,50,-126,-6,-44,-69,-61,-78,107,45,90,35,-10,-93,21,0
values_699,-92,-52,48,-50,-65,49,-54,-18,39,92,-14,43,-109,-96,-41,116,89,77,-59,-32,-60,-66,0,0,0,0,0,0
values_578,-75,114,20,-85,9,-82,47,18,-61,74,64,27,7,-22,13,0,0,0,0,0,0,0,0,0,0,0,0,0
values_644,22,-72,37,-94,11,78,65,-13,-114,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_570,110,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_873,-19,-64,-69,-53,31,-78,36,-60,123,-13,-42,55,-78,-113,126,-9,0,0,0,0,0,0,0,0,0,0,0,0
values_33,-8,-16,-91,77,12,-108,-88,-104,32,-123,-33,-95,41,-17,48,-88,40,18,51,-17,-1,0,0,0,0,0,0,0
values_210,99,-91,-54,-39,16,7,44,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_486,-8,-69,-62,-84,100,-24,-103,-45,-110,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_252,-124,11,29,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_694,-62,47,-94,-6,97,-109,-114,121,57,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_759,-119,-11,-57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_245,-25,-11,-21,46,14,23,111,54,53,-55,67,59,-39,70,32,36,-66,102,-98,-23,-36,-94,91,106,0,0,0,0
values_15,-96,-24,41,-40,-37,94,-124,-77,89,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_792,-86,84,-99,117,-104,86,30,112,11,64,1,-28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_248,-21,64,68,-31,-28,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_246,-52,-26,95,60,-27,66,-29,-2,85,1,95,-51,38,101,-20,-15,-45,-81,-65,59,48,-27,-110,-69,100,-50,0,0
values_556,-83,-85,109,1,85,-55,-92,100,-29,-45,-9,-82,-85,-106,-34,83,-96,125,-87,-121,-78,37,0,0,0,0,0,0
values_513,27,-101,-67,113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_93,13,-15,-74,4,112,109,72,11,-9,-92,82,45,-40,-74,46,-58,-83,-1,-15,69,100,-67,6,-111,9,-82,25,59
values_558,-95,-92,-71,84,55,-35,-70,106,-123,-126,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_991,117,22,1,3,1,-14,-106,-28,54,-113,-42,125,-83,-11,83,-90,77,72,112,36,-72,-44,123,36,123,54,0,0
values_181,-38,-25,82,-45,-59,-114,113,-48,38,7,43,-22,-105,-33,-97,80,86,-103,81,93,-68,28,35,59,0,0,0,0
values_674,80,92,-120,12,-126,-9,-22,15,-88,-89,67,-14,-57,-108,24,57,-89,19,52,-2,82,73,106,0,0,0,0,0
values_652,57,-20,86,-49,-126,38,-114,-4,-31,-46,-103,108,-88,31,-92,-104,0,0,0,0,0,0,0,0,0,0,0,0
values_344,123,6,-47,95,102,-123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_715,-118,75,-73,123,-36,-3,-17,-49,-38,41,-80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_528,-80,-121,55,125,31,36,-62,20,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
values_276,-47,17,-17,-102,-47,3,110,69,-104,6,-60,58,125,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0
