id,mean,mode,median,var,std,median,min,q1,q2,q3,q4,max
Armv6-m--- in feature:RANGE_ARRAY_INPUT,0.5538819359840514,1.0,1.0,0.24709673697462953,0.4970882587374495,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Armv6-m--- in feature:cInstr,3023.6550559308894,161,342.0,211594546.13413918,14546.289772108184,342.0,14,94.0,342.0,1093.75,63960.7800000038,187952
Armv6-m--- in feature:assemblyInstr,54069.84195370473,35.0,2978.0,38411934398.140045,195989.6282922646,2978.0,0.0,590.0,2978.0,23372.0,956832.0,1939812.0
Armv6-m--- in feature:clockCycles,71623.18141543915,50.0,4971.0,68844540729.5761,262382.4322045516,4971.0,0.0,853.0,4971.0,30311.0,1300711.0,2628550.0
Armv6-m--- in feature:text,2066.6149075202125,408.0,816.0,14099892.715254558,3754.9823854786,816.0,172.0,400.0,816.0,1264.0,13520.0,13520.0
Armv6-m--- in feature:data,185.9203677040647,2.0,21.0,158471.6168727779,398.0849367569412,21.0,1.0,4.0,21.0,152.0,1281.0,1281.0
Armv6-m--- in feature:bss,116.12930557093809,0.0,7.0,46311.468882014815,215.2009964707757,7.0,0.0,0.0,7.0,23.0,628.0,628.0
Armv6-m--- in feature:CC4CS,177.2687291875611,0.0,13.385017854370439,2808261.9241569536,1675.7869566734769,13.385017854370439,0.0,1.58076205436359,13.385017854370439,54.90398126463701,2384.3052977139846,66670.35897435897
Armv6-m--- in feature:SS_VAL_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armv6-m--- in feature:SV_VAL_1,8.624377007420534,0.0,0.0,538.2337550806893,23.19986541083136,0.0,0.0,0.0,0.0,3.0,112.0,126.0
Armv6-m--- in feature:V_VAL_1,13.273286078192491,0.0,0.0,3911.1741241118357,62.5393805862501,0.0,-127.0,0.0,0.0,15.0,231.0,255.0
Armv6-m--- in feature:V_VAL_2,14.769022040093034,0.0,0.0,3985.081381711822,63.12750099371764,0.0,-127.0,0.0,0.0,18.0,235.0,255.0
Armv6-m--- in feature:V_VAL_3,13.077306456971979,0.0,0.0,3763.6653051373605,61.34871885489835,0.0,-127.0,0.0,0.0,7.0,229.0,255.0
Armv6-m--- in feature:V_VAL_4,12.280817366264259,0.0,0.0,3545.3230133548727,59.54261510342717,0.0,-127.0,0.0,0.0,3.0,232.0,255.0
Armv6-m--- in feature:V_VAL_5,11.717853582899545,0.0,0.0,3509.6760141751215,59.24251863463539,0.0,-127.0,0.0,0.0,0.0,231.0,255.0
Armv6-m--- in feature:V_VAL_6,10.43160925905416,0.0,0.0,3248.2802102927444,56.9936857054599,0.0,-127.0,0.0,0.0,0.0,223.0,255.0
Armv6-m--- in feature:V_VAL_7,10.459408572377894,0.0,0.0,3095.0290589481538,55.632985349953614,0.0,-127.0,0.0,0.0,0.0,222.0,255.0
Armv6-m--- in feature:V_VAL_8,9.307232251633625,0.0,0.0,2940.2483927061826,54.22405732427428,0.0,-127.0,0.0,0.0,0.0,226.0,255.0
Armv6-m--- in feature:V_VAL_9,8.827389522649241,0.0,0.0,2690.5091911153054,51.8701184798657,0.0,-127.0,0.0,0.0,0.0,214.0,255.0
Armv6-m--- in feature:V_VAL_10,7.8615018274449,0.0,0.0,2567.7942527439372,50.6734077474955,0.0,-127.0,0.0,0.0,0.0,217.0,255.0
Armv6-m--- in feature:V_VAL_11,7.4940746483553,0.0,0.0,2441.6006128033523,49.41255521427072,0.0,-127.0,0.0,0.0,0.0,223.0,255.0
Armv6-m--- in feature:V_VAL_12,6.294550891571602,0.0,0.0,2180.4038256621343,46.694794417173895,0.0,-127.0,0.0,0.0,0.0,204.0,253.0
Armv6-m--- in feature:V_VAL_13,5.5215970760881605,0.0,0.0,1955.8202501462388,44.224656585961625,0.0,-127.0,0.0,0.0,0.0,193.0,255.0
Armv6-m--- in feature:V_VAL_14,5.118340901539484,0.0,0.0,1888.7423914891335,43.459663959689486,0.0,-127.0,0.0,0.0,0.0,194.0,255.0
Armv6-m--- in feature:V_VAL_15,4.00254734743604,0.0,0.0,1670.8357449789544,40.87585772774627,0.0,-127.0,0.0,0.0,0.0,176.0,254.0
Armv6-m--- in feature:V_VAL_16,3.872964890907077,0.0,0.0,1438.1447879861296,37.922879479097176,0.0,-127.0,0.0,0.0,0.0,157.0,255.0
Armv6-m--- in feature:V_VAL_17,3.488149296710599,0.0,0.0,1342.2763298236923,36.637089538112775,0.0,-127.0,0.0,0.0,0.0,150.0,255.0
Armv6-m--- in feature:V_VAL_18,1.9622328054048068,0.0,0.0,1062.4347238218295,32.595010719768595,0.0,-127.0,0.0,0.0,0.0,124.0,253.0
Armv6-m--- in feature:V_VAL_19,1.8030789677705172,0.0,0.0,863.7049368040233,29.38885735791753,0.0,-127.0,0.0,0.0,0.0,118.0,255.0
Armv6-m--- in feature:V_VAL_20,0.1969210322294828,0.0,0.0,649.1755315543037,25.478923280906194,0.0,-127.0,0.0,0.0,0.0,107.0,253.0
Armv6-m--- in feature:V_VAL_21,0.0006645254180972422,0.0,0.0,487.4049170464637,22.077248855925497,0.0,-127.0,0.0,0.0,0.0,101.0,127.0
Armv6-m--- in feature:V_VAL_22,-0.37418318750692214,0.0,0.0,429.38989058595416,20.72172508711459,0.0,-127.0,0.0,0.0,0.0,90.0,127.0
Armv6-m--- in feature:V_VAL_23,0.05797984272898438,0.0,0.0,361.8827276057914,19.023215490704807,0.0,-127.0,0.0,0.0,0.0,89.0,127.0
Armv6-m--- in feature:V_VAL_24,0.1514010410898217,0.0,0.0,301.18263758744683,17.354614302468576,0.0,-127.0,0.0,0.0,0.0,83.0,127.0
Armv6-m--- in feature:V_VAL_25,-0.008195813489865988,0.0,0.0,225.9655990153632,15.032152175099984,0.0,-127.0,0.0,0.0,0.0,65.0,126.0
Armv6-m--- in feature:V_VAL_26,0.06390519437368479,0.0,0.0,175.33958652151108,13.241585498780388,0.0,-126.0,0.0,0.0,0.0,50.43000000000029,126.0
Armv6-m--- in feature:V_VAL_27,-0.01489644478901318,0.0,0.0,110.58306528166462,10.515848291111118,0.0,-127.0,0.0,0.0,0.0,0.0,126.0
Armv6-m--- in feature:V_VAL_28,-0.07935541034444568,0.0,0.0,67.27152972072793,8.201922318623112,0.0,-127.0,0.0,0.0,0.0,0.0,126.0
Armv6-m--- in feature:M_VAL_1,10.706209949096126,0.0,0.0,309.9022307549203,17.604040182722837,0.0,0.0,0.0,0.0,17.964927673339844,65.51707923889161,100.69754791259766
Armv6-m--- in feature:M_VAL_2,8.309050398150298,0.0,0.0,282.32072106284926,16.80240224083596,0.0,0.0,0.0,0.0,7.828347206115723,73.993620300293,107.5736846923828
Armv6-m--- in feature:M_VAL_3,5.081994900376146,0.0,0.0,80.15902661486425,8.953157354523835,0.0,0.0,0.0,0.0,7.2263301610946655,36.361952667236366,73.39193725585938
Armv6-m--- in feature:M_VAL_4,3.7972251718783725,0.0,0.0,74.99043783103365,8.6597019481639,0.0,0.0,0.0,0.0,0.5547403544187546,38.159089431762716,72.14915466308594
Armv6-m--- in feature:M_VAL_5,2.4237598277771695,0.0,0.0,63.903431175199806,7.993962169988034,0.0,0.0,0.0,0.0,0.0,42.565946197509795,79.06515502929688
Armv6-m--- in feature:M_VAL_6,11.896195091317479,0.0,0.0,415.9035665313697,20.393713897457953,0.0,0.0,0.0,0.0,18.419504642486572,70.36847122192385,97.8841781616211
Armv6-m--- in feature:M_VAL_7,0.0657791826388552,0.0,0.0,0.24533765691332096,0.4953157143815659,0.0,0.0,0.0,0.0,0.0,1.7316422188282055,17.581483840942383
Armv6-m--- in feature:M_VAL_8,2.11147755609033,0.0,0.0,24.56039089460126,4.95584411524427,0.0,0.0,0.0,0.0,0.44204143434762955,22.743202056884765,50.2191162109375
Armv6-m--- in feature:M_VAL_9,8.722528870236584,0.0,0.0,256.80914906901086,16.0252659593846,0.0,0.0,0.0,0.0,12.177032470703123,63.04388607025147,88.09954833984375
Armv6-m--- in feature:M_VAL_10,5.023036003200751,0.0,0.0,168.29487773800048,12.972851565403825,0.0,0.0,0.0,0.0,0.08714056946337218,60.462786903381364,89.11888885498047
Armv6-m--- in feature:M_VAL_11,4.631683847126453,0.0,0.0,73.58507116879157,8.578174116255251,0.0,0.0,0.0,0.0,6.176412105560303,34.80294464111331,59.58688354492188
Armv6-m--- in feature:M_VAL_12,3.7306306565493976,0.0,0.0,77.94365522339521,8.828570395222275,0.0,0.0,0.0,0.0,0.7607858628034592,40.64828105926518,64.07364654541016
Armv6-m--- in feature:M_VAL_13,1.4513219261328136,0.0,0.0,34.80102945660867,5.8992397354751285,0.0,0.0,0.0,0.0,0.0,32.787775840759316,76.74844360351562
Armv6-m--- in feature:M_VAL_14,10.116668410786884,0.0,0.0,372.9577653292133,19.31211447069464,0.0,0.0,0.0,0.0,10.220473051071169,74.48775291442871,106.90950775146484
Armv6-m--- in feature:M_VAL_15,0.08578504605825098,0.0,0.0,0.340595836001098,0.5836058909924556,0.0,0.0,0.0,0.0,0.0,2.5383071517944376,18.008220672607422
Armv6-m--- in feature:M_VAL_16,2.3561540218979014,0.0,0.0,28.101939615459077,5.301126259150887,0.0,0.0,0.0,0.0,1.2992312610149384,24.343823757171634,63.68771743774414
Armv6-m--- in feature:M_VAL_17,8.472325422495553,0.0,0.0,244.1389466766073,15.624946293559134,0.0,0.0,0.0,0.0,10.307401895523071,62.449418945312516,94.99461364746094
Armv6-m--- in feature:M_VAL_18,8.013411012579683,0.0,0.0,252.56909598662864,15.892422596527839,0.0,0.0,0.0,0.0,9.422394990921022,73.45387649536134,117.0954818725586
Armv6-m--- in feature:M_VAL_19,4.358130619384642,0.0,0.0,67.14748429108894,8.194356856464633,0.0,0.0,0.0,0.0,5.788618564605714,34.76532371520997,66.56619262695312
Armv6-m--- in feature:M_VAL_20,2.1061316850740717,0.0,0.0,38.11931491093243,6.1740841353946925,0.0,0.0,0.0,0.0,0.0,30.20834732055665,53.41035842895508
Armv6-m--- in feature:M_VAL_21,1.4702472802919146,0.0,0.0,26.20791470063551,5.119366630808494,0.0,0.0,0.0,0.0,0.0,27.221614494323756,62.95618438720703
Armv6-m--- in feature:M_VAL_22,9.420444673354421,0.0,0.0,331.030589044964,18.194246042223458,0.0,0.0,0.0,0.0,5.885381102561951,66.8519941711426,106.47648620605467
Armv6-m--- in feature:M_VAL_23,0.05332324952490675,0.0,0.0,0.21571773935058072,0.4644542381662382,0.0,0.0,0.0,0.0,0.0,1.5464350163936649,13.31680679321289
Armv6-m--- in feature:M_VAL_24,1.4016493822903615,0.0,0.0,16.715447766028262,4.088452979554524,0.0,0.0,0.0,0.0,0.0,20.30703573226929,41.07308578491211
Armv6-m--- in feature:M_VAL_25,7.552976982828875,0.0,0.0,216.80008163656487,14.72413262764788,0.0,0.0,0.0,0.0,7.253067255020142,60.00539302825933,114.71256256103516
Armv6-m--- in feature:M_VAL_26,5.165483712526255,0.0,0.0,150.59348728614512,12.271653812186242,0.0,0.0,0.0,0.0,1.744213581085205,59.00395206451419,92.92366027832033
Armv6-m--- in feature:M_VAL_27,3.610660754358662,0.0,0.0,55.366317465906484,7.440854619323407,0.0,0.0,0.0,0.0,3.050054430961609,32.21277866363526,58.677276611328125
Armv6-m--- in feature:M_VAL_28,2.2373711825812763,0.0,0.0,41.05785843347668,6.4076406292391805,0.0,0.0,0.0,0.0,0.0,31.463210105896,58.53061294555664
Armv6-m--- in feature:M_VAL_29,0.969265756626988,0.0,0.0,18.5165002957646,4.30308032643647,0.0,0.0,0.0,0.0,0.0,23.933128433227555,60.15010452270508
Armv6-m--- in feature:M_VAL_30,8.048346656508558,0.0,0.0,287.5404302516365,16.957017138979264,0.0,0.0,0.0,0.0,2.2362558841705322,66.57371444702149,88.4681167602539
Armv6-m--- in feature:M_VAL_31,0.06017189622663893,0.0,0.0,0.21530331048574208,0.46400787761172985,0.0,0.0,0.0,0.0,0.0,1.645192073583606,13.808388710021973
Armv6-m--- in feature:M_VAL_32,1.6854168598486767,0.0,0.0,18.491426545787228,4.300165874217788,0.0,0.0,0.0,0.0,0.0,20.893864669799807,40.01367568969727
Armv4t--- in feature:Total_Operands,224.92563081009297,47.0,135.0,44362.75874545128,210.62468693258936,135.0,47.0,72.0,135.0,263.0,902.0,973.0
Armv4t--- in feature:DistinctOperands,76.54260734838424,17.0,44.0,3592.6774674819544,59.93894783429181,44.0,16.0,28.0,44.0,127.0,254.0,265.0
Armv4t--- in feature:ProgramLength,624.1028663125277,189.0,402.0,261924.33498069918,511.7854384219027,402.0,189.0,257.0,402.0,719.0,2265.0,2570.0
Armv4t--- in feature:VocabularySize,107.91533864541833,41.0,76.0,3923.88891479224,62.64095237775556,76.0,40.0,58.0,76.0,168.0,284.0,295.0
Armv4t--- in feature:ProgramVolume,4392.6865559976,1012.58,2544.99,16276356.539522232,4034.3966760250823,2544.99,1005.84,1522.38,2544.99,5318.43,16916.1644,19355.65
Armv4t--- in feature:Effort,236727.0673151858,33593.74,116014.36,93990450007.18718,306578.61961850367,116014.36,33593.74,48964.3625,116014.36,265043.495,1545065.9899000009,1977285.53
Armv4t--- in feature:ProgramLevel,0.024592740150504583,0.03,0.02,6.946672020295732e-05,0.008334669771680058,0.02,0.01,0.02,0.02,0.03,0.04,0.05
Armv4t--- in feature:ProgramLevel.1,0.024592740150504583,0.03,0.02,6.946672020295732e-05,0.008334669771680058,0.02,0.01,0.02,0.02,0.03,0.04,0.05
Armv4t--- in feature:DifficultyLevel,46.08382580787938,33.18,41.34,408.7466668041045,20.21748418582551,41.34,21.55,33.18,41.34,50.684999999999995,119.58,145.83
Armv4t--- in feature:TimeToImplement,13151.504002876072,1866.32,6445.24,290093973.8232185,17032.1453088922,6445.24,1866.32,2720.2400000000002,6445.24,14724.6425,85836.99820000006,109849.2
Armv4t--- in feature:BugsDelivered,1.4642288519994793,0.3375266666666667,0.84833,1.8084840599468561,1.344798892008339,0.84833,0.33528,0.50746,0.84833,1.77281,5.638721466666667,6.451883333333334
Armv4t--- in feature:Sloc,41.34484285081895,27.0,29.0,656.9634207257651,25.63129767931708,29.0,15.0,24.0,29.0,58.0,122.0,122.0
Armv4t--- in feature:DecisionPoint,6.49800796812749,6.0,6.0,24.154378501927624,4.914710418928833,6.0,1.0,3.0,6.0,7.0,23.0,23.0
Armv4t--- in feature:GlobalVariables,3.1620185922974766,1.0,2.0,7.005179811961628,2.6467300224922123,2.0,1.0,1.0,2.0,4.0,10.0,10.0
Armv4t--- in feature:If,6.49800796812749,6.0,6.0,24.154378501927624,4.914710418928833,6.0,1.0,3.0,6.0,7.0,23.0,23.0
Armv4t--- in feature:Loop,3.5506861443116424,2.0,3.0,6.118170179936447,2.47349351726186,3.0,1.0,2.0,3.0,4.0,12.0,12.0
Armv4t--- in feature:Goto,0.44665781319167774,0.0,0.0,0.35782304846808755,0.5981831228546051,0.0,0.0,0.0,0.0,1.0,2.0,2.0
Armv4t--- in feature:Assignment,18.25276671093404,10.0,12.0,145.2530633944368,12.05209788354031,12.0,8.0,10.0,12.0,24.0,49.0,49.0
Armv4t--- in feature:ExitPoint,3.1106684373616647,2.0,3.0,2.865131868375724,1.6926700411999156,3.0,2.0,2.0,3.0,4.0,9.0,9.0
Armv4t--- in feature:Function,3.1106684373616647,2.0,3.0,2.865131868375724,1.6926700411999156,3.0,2.0,2.0,3.0,4.0,9.0,9.0
Armv4t--- in feature:FunctionCall,2.5533421868083224,1.0,2.0,5.00589741765843,2.237386291559513,2.0,1.0,1.0,2.0,4.0,9.0,9.0
Armv4t--- in feature:PointerDereferencing,0.11066843736166446,0.0,0.0,0.2090893716952307,0.4572629130983954,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Armv4t--- in feature:CyclomaticComplexity,9.608676405489154,9.0,9.0,38.75080564074833,6.225014509280146,9.0,3.0,5.0,9.0,12.0,32.0,32.0
Armv4t--- in feature:SCALAR_INPUT,0.3386454183266932,0.0,0.0,0.45061365868969033,0.6712776316023723,0.0,0.0,0.0,0.0,0.0,2.0,2.0
Armv4t--- in feature:RANGE_SCALAR_VALUES,0.22532093846834883,0.0,0.0,0.17455141315610043,0.41779350540201127,0.0,0.0,0.0,0.0,0.0,1.0,1.0
Armv4t--- in feature:SCALAR_INDEX_INPUT,0.7206728640991589,1.0,1.0,0.20130348705018145,0.4486685714981399,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Armv4t--- in feature:RANGE_SCALAR_INDEX_VALUES,2.1620185922974766,3.0,3.0,1.8117313834530746,1.346005714494955,3.0,0.0,0.0,3.0,3.0,3.0,3.0
Armv4t--- in feature:ARRAY_INPUT,1.0526781761841524,1.0,1.0,0.8298943324631654,0.910985363473621,1.0,0.0,0.0,1.0,1.0,3.0,3.0
Armv4t--- in feature:RANGE_ARRAY_INPUT,0.6100044267374944,1.0,1.0,0.2378990260982155,0.48774893756749027,1.0,0.0,0.0,1.0,1.0,1.0,1.0
Armv4t--- in feature:cInstr,2621.4863877822045,161,267.0,163188227.59366584,12774.514769401843,267.0,13,88.0,267.0,874.25,57369.48000000001,186829
Armv4t--- in feature:assemblyInstr,31716.987881806108,696.0,2218.5,18521716472.18562,136094.51301277953,2218.5,43.0,473.0,2218.5,10392.0,602878.56,1923542.0
Armv4t--- in feature:clockCycles,61147.66954404604,1371.0,4709.5,71131448954.87714,266704.7973975668,4709.5,93.0,979.0,4709.5,20060.0,1177631.77,3809751.0
Armv4t--- in feature:text,755.5347498893316,408.0,472.0,308600.2793369563,555.5180279135469,472.0,172.0,376.0,472.0,1076.0,2556.0,2620.0
Armv4t--- in feature:data,120.57514386896857,2.0,20.0,42402.59982041419,205.91891564500378,20.0,1.0,4.0,20.0,128.0,800.0,820.0
Armv4t--- in feature:bss,37.95944001770695,0.0,0.0,6947.624129566297,83.35240926071842,0.0,0.0,0.0,0.0,25.0,400.0,403.0
Armv4t--- in feature:CC4CS,19.48761810058802,8.51552795031056,13.497062707968851,167.94576126692277,12.959388923360653,13.497062707968851,6.2,10.174603174603174,13.497062707968851,27.54398708635997,52.79568345323741,53.86770428015564
Armv4t--- in feature:SS_VAL_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Armv4t--- in feature:SV_VAL_1,8.622841965471448,0.0,0.0,535.9838031668543,23.151324004619138,0.0,0.0,0.0,0.0,3.0,112.0,126.0
Armv4t--- in feature:V_VAL_1,13.195606463036741,0.0,0.0,3909.7904787045895,62.528317414628944,0.0,-127.0,0.0,0.0,15.0,231.0,255.0
Armv4t--- in feature:V_VAL_2,14.703076582558655,0.0,0.0,3979.4047537024517,63.0825233618825,0.0,-127.0,0.0,0.0,18.0,235.0,255.0
Armv4t--- in feature:V_VAL_3,13.04786409915892,0.0,0.0,3763.9712039383408,61.35121191906759,0.0,-127.0,0.0,0.0,7.0,229.0,255.0
Armv4t--- in feature:V_VAL_4,12.24136786188579,0.0,0.0,3541.647584849107,59.5117432516399,0.0,-127.0,0.0,0.0,4.0,232.0,255.0
Armv4t--- in feature:V_VAL_5,11.665670650730412,0.0,0.0,3514.0359662495284,59.27930470450483,0.0,-127.0,0.0,0.0,0.0,231.0,255.0
Armv4t--- in feature:V_VAL_6,10.433930942895087,0.0,0.0,3247.5651346580044,56.987412071948,0.0,-127.0,0.0,0.0,0.0,223.0,255.0
Armv4t--- in feature:V_VAL_7,10.402058432934927,0.0,0.0,3096.194922722378,55.64346253354816,0.0,-127.0,0.0,0.0,0.0,222.0,255.0
Armv4t--- in feature:V_VAL_8,9.264940239043824,0.0,0.0,2940.725955407003,54.22846075085483,0.0,-127.0,0.0,0.0,0.0,225.0,255.0
Armv4t--- in feature:V_VAL_9,8.826637892872952,0.0,0.0,2691.061966385187,51.875446662030654,0.0,-127.0,0.0,0.0,0.0,214.0,255.0
Armv4t--- in feature:V_VAL_10,7.8212704736609115,0.0,0.0,2574.7784807232783,50.74227508422615,0.0,-127.0,0.0,0.0,0.0,217.0,255.0
Armv4t--- in feature:V_VAL_11,7.474380256750774,0.0,0.0,2439.628051020647,49.3925910539288,0.0,-127.0,0.0,0.0,0.0,222.0,255.0
Armv4t--- in feature:V_VAL_12,6.285801239486498,0.0,0.0,2184.4237957392156,46.73781975808473,0.0,-127.0,0.0,0.0,0.0,204.0,253.0
Armv4t--- in feature:V_VAL_13,5.443835768038955,0.0,0.0,1962.7113210106047,44.30249790937984,0.0,-127.0,0.0,0.0,0.0,193.0,255.0
Armv4t--- in feature:V_VAL_14,5.090028773793714,0.0,0.0,1889.4869700739566,43.46822943339143,0.0,-127.0,0.0,0.0,0.0,194.0,255.0
Armv4t--- in feature:V_VAL_15,3.989431164231961,0.0,0.0,1674.86625616143,40.92512988570018,0.0,-127.0,0.0,0.0,0.0,176.0,254.0
Armv4t--- in feature:V_VAL_16,3.860723771580345,0.0,0.0,1440.7252347129588,37.95688652554315,0.0,-127.0,0.0,0.0,0.0,157.0,255.0
Armv4t--- in feature:V_VAL_17,3.4892098273572376,0.0,0.0,1345.543154931304,36.68164602265421,0.0,-127.0,0.0,0.0,0.0,148.0,255.0
Armv4t--- in feature:V_VAL_18,1.9724435590969456,0.0,0.0,1069.2274389606384,32.69904339519183,0.0,-127.0,0.0,0.0,0.0,124.0,253.0
Armv4t--- in feature:V_VAL_19,1.775730411686587,0.0,0.0,866.823264461873,29.441862448932692,0.0,-127.0,0.0,0.0,0.0,118.0,255.0
Armv4t--- in feature:V_VAL_20,0.16838202744577246,0.0,0.0,655.0052353636415,25.59307006522745,0.0,-127.0,0.0,0.0,0.0,107.0,253.0
Armv4t--- in feature:V_VAL_21,0.01195219123505976,0.0,0.0,495.470530009246,22.259167325154955,0.0,-127.0,0.0,0.0,0.0,101.0,127.0
Armv4t--- in feature:V_VAL_22,-0.3232625055334219,0.0,0.0,433.6667496924655,20.824666856698222,0.0,-127.0,0.0,0.0,0.0,91.0,127.0
Armv4t--- in feature:V_VAL_23,0.05655157149181054,0.0,0.0,370.9079351646018,19.258970251926808,0.0,-127.0,0.0,0.0,0.0,90.0,127.0
Armv4t--- in feature:V_VAL_24,0.1547144754316069,0.0,0.0,301.22960482107743,17.355967412422665,0.0,-127.0,0.0,0.0,0.0,83.0,127.0
Armv4t--- in feature:V_VAL_25,-0.007691456396635679,0.0,0.0,225.82691073969687,15.027538412517762,0.0,-127.0,0.0,0.0,0.0,65.0,126.0
Armv4t--- in feature:V_VAL_26,0.05898627711376715,0.0,0.0,174.77584775502254,13.22028168213607,0.0,-126.0,0.0,0.0,0.0,50.0,126.0
Armv4t--- in feature:V_VAL_27,-0.012339530765825587,0.0,0.0,110.38038115785118,10.506206792075396,0.0,-127.0,0.0,0.0,0.0,0.0,126.0
Armv4t--- in feature:V_VAL_28,-0.0731518370960602,0.0,0.0,66.53858417836726,8.157118619853904,0.0,-127.0,0.0,0.0,0.0,0.0,126.0
Armv4t--- in feature:M_VAL_1,10.707424868446548,0.0,0.0,310.31486084708814,17.615756039610908,0.0,0.0,0.0,0.0,17.964271545410156,65.48577171325687,100.69754791259766
