feature 1,feature 2,pearson,p,lo,hi
Total_Operands,V_VAL_1,0.16419125360434705,2.1039181634975302e-109,0.14997050723887784,0.17834407737632296
Total_Operands,V_VAL_2,0.16786978348778026,2.4243100253851562e-114,0.1536661253779858,0.18200408442898308
Total_Operands,V_VAL_3,0.18549846942431267,1.283263034858749e-139,0.1713822204566469,0.19953856891609317
Total_Operands,V_VAL_4,0.1901994819355283,8.199652065500841e-147,0.17610808455370258,0.20421294280172253
Total_Operands,V_VAL_5,0.20693616293154354,5.294704542253609e-174,0.19293851761010627,0.22084959832394996
Total_Operands,V_VAL_6,0.21695722133313725,1.7820991654397044e-191,0.20301965369592767,0.23080689283800454
Total_Operands,V_VAL_7,0.22645544729943748,7.108949150400809e-209,0.2125775511700267,0.24024200466622325
Total_Operands,V_VAL_8,0.23658407978872917,2.439528020624282e-228,0.22277274228381794,0.2503004648695824
Total_Operands,V_VAL_9,0.2508631697715642,2.1097672227317185e-257,0.2371507984371549,0.26447559999364106
Total_Operands,V_VAL_10,0.24966487663258463,6.870777644507736e-255,0.23594396915634838,0.2632862567331814
Total_Operands,V_VAL_11,0.26180676142275056,5.521655824174991e-281,0.24817430625638057,0.27533554002204025
Total_Operands,V_VAL_12,0.25862851280670557,5.118250749597471e-274,0.24497248447770884,0.27218194133154344
Total_Operands,V_VAL_13,0.26155539501080677,1.9798726495573458e-280,0.24792106460489025,0.2750861337658387
Total_Operands,V_VAL_14,0.25347851287526696,6.202870888240371e-263,0.23978491915429154,0.26707126567667694
Total_Operands,V_VAL_15,0.24350009816442092,3.546410021282134e-242,0.2297359442600001,0.25716686757231455
Total_Operands,V_VAL_16,0.22332498065991002,4.7537112391485904e-203,0.20942712432039284,0.23713262722444628
Total_Operands,V_VAL_17,0.2077158510119276,2.4926238958080884e-175,0.1937227740288953,0.22162442932656568
Total_Operands,V_VAL_18,0.18251236592345116,3.7883946557373197e-135,0.16838066845909103,0.19656905449377837
Total_Operands,V_VAL_19,0.1415658143867267,1.5319337117035014e-81,0.12724869904325387,0.15582395055294646
Total_Operands,V_VAL_20,0.06970418349259595,6.519783891779938e-21,0.05518050575802824,0.08419837124131792
Total_Operands,V_VAL_21,-0.0023141356769521833,0.7557450450165077,-0.01689332173072325,0.012266034199887544
Total_Operands,V_VAL_22,0.004695920945842017,0.5278819694858203,-0.0098845118276002,0.019274357346176003
Total_Operands,V_VAL_23,6.734650174004646e-05,0.9927769230849574,-0.014512423774511408,0.01464708814639608
Total_Operands,V_VAL_24,-0.0017366070590277842,0.8154198879297294,-0.016315949977044407,0.012843474155407235
Total_Operands,V_VAL_25,-0.0044666090513992745,0.5482281809812388,-0.01904512482001002,0.01011380560712674
Total_Operands,V_VAL_26,-0.003119258669126669,0.6749964361957657,-0.017698209815969913,0.011461018581991504
Total_Operands,V_VAL_27,-0.0007983707648490209,0.9145356872930703,-0.01537794779131983,0.013781545679612057
Total_Operands,V_VAL_28,0.00301789688616736,0.6849812703360886,-0.011562367886902684,0.017596878646548936
Total_Operands,M_VAL_1,0.8182229006774928,0.0,0.8133459472120815,0.822984866746136
Total_Operands,M_VAL_2,0.8067935028467871,0.0,0.8016433593621558,0.8118238942023801
Total_Operands,M_VAL_3,0.6951182968187359,0.0,0.6875061788469914,0.7025776704203779
Total_Operands,M_VAL_4,0.7239933068731595,0.0,0.7169817562961157,0.7308583807181945
Total_Operands,M_VAL_5,0.6507608425996623,0.0,0.6422749491034807,0.6590872223515509
Total_Operands,M_VAL_6,0.8399126096693964,0.0,0.8355649488272443,0.8441550781846625
Total_Operands,M_VAL_7,-0.022810251264169978,0.002164955388241957,-0.03737757670860602,-0.008233233346713689
Total_Operands,M_VAL_8,0.424439117451659,0.0,0.41241145372837895,0.436318837056434
Total_Operands,M_VAL_9,0.852920802006215,0.0,0.8488974054229292,0.8568453627422399
Total_Operands,M_VAL_10,0.7969763792506233,0.0,0.7915947333034247,0.8022343952921863
Total_Operands,M_VAL_11,0.7680667580107371,0.0,0.7620202772223491,0.7739793187500255
Total_Operands,M_VAL_12,0.7880618266456275,0.0,0.7824724831803693,0.7935241887856211
Total_Operands,M_VAL_13,0.6021562175728918,0.0,0.5927806552651864,0.6113685909885861
Total_Operands,M_VAL_14,0.8633088710488247,0.0,0.8595481032082332,0.8669761433902415
Total_Operands,M_VAL_15,0.05371695600012702,4.974171395871374e-13,0.03916787547469923,0.06824326525849923
Total_Operands,M_VAL_16,0.5699870534704663,0.0,0.5600615614559789,0.5797489380271782
Total_Operands,M_VAL_17,0.8293751480791828,0.0,0.8247685655608009,0.8338716552423133
Total_Operands,M_VAL_18,0.8430347508423454,0.0,0.8387644508139054,0.847201350898642
Total_Operands,M_VAL_19,0.7002904892375172,0.0,0.6927841035797788,0.7076451427273076
Total_Operands,M_VAL_20,0.6459593187090058,0.0,0.637382384901297,0.6543762059124072
Total_Operands,M_VAL_21,0.6318371005664523,0.0,0.6229964066101632,0.6405163998062449
Total_Operands,M_VAL_22,0.8772561856154476,0.0,0.8738531699388258,0.8805732502475178
Total_Operands,M_VAL_23,-0.0077544038780095245,0.2972333734758248,-0.022331635149829488,0.0068261238918078775
Total_Operands,M_VAL_24,0.4385098100178852,0.0,0.42665783369825316,0.45021120103851114
Total_Operands,M_VAL_25,0.8658688417072743,0.0,0.8621732962711394,0.8694722440842012
Total_Operands,M_VAL_26,0.8365189082144932,0.0,0.8320874922704846,0.8408435333659003
Total_Operands,M_VAL_27,0.7656287371950284,0.0,0.7595273419865926,0.7715954203046291
Total_Operands,M_VAL_28,0.7271371075359666,0.0,0.7201924586265238,0.733936053971884
Total_Operands,M_VAL_29,0.5510006490200742,0.0,0.5407651051492435,0.5610730499296945
Total_Operands,M_VAL_30,0.8821301780369253,0.0,0.8788535711565902,0.8853235726571778
Total_Operands,M_VAL_31,0.03151781083013481,2.2575449182269698e-05,0.01694584179055029,0.046076393740447745
Total_Operands,M_VAL_32,0.5810411132307228,0.0,0.5713010988552295,0.5906174900025576
DistinctOperands,Total_Operands,0.8382013128578532,0.0,0.8338113743969959,0.8424852498759
DistinctOperands,ProgramLength,0.7979518927659837,0.0,0.7925931206544798,0.8031874114920381
DistinctOperands,VocabularySize,0.9948483541369122,0.0,0.9946963163416114,0.9949960444815609
DistinctOperands,ProgramVolume,0.8300927302964569,0.0,0.8255036733281675,0.8345720369453025
DistinctOperands,Effort,0.5801140179837219,0.0,0.5703583073769719,0.5897060866051406
DistinctOperands,ProgramLevel,-0.2050370508780824,8.586681579005726e-171,-0.21896224332505476,-0.19102835313413416
DistinctOperands,ProgramLevel.1,-0.2050370508780824,8.586681579005726e-171,-0.21896224332505476,-0.19102835313413416
DistinctOperands,DifficultyLevel,0.07971758887530982,7.12848888451217e-27,0.0652136282357302,0.09418787382138422
DistinctOperands,TimeToImplement,0.5801140042483599,0.0,0.5703582934092531,0.5897060731020799
DistinctOperands,BugsDelivered,0.8300927302964571,0.0,0.8255036733281679,0.8345720369453027
DistinctOperands,Sloc,0.012046804270923882,0.10535597938745886,-0.0025333967200930844,0.026621884443892015
DistinctOperands,DecisionPoint,0.05695226037036244,1.831973027343305e-14,0.042407717594702486,0.07147266906178824
DistinctOperands,GlobalVariables,0.49699831093636854,0.0,0.48593972964580423,0.5078977816760889
DistinctOperands,If,0.05695226037036244,1.831973027343305e-14,0.042407717594702486,0.07147266906178824
DistinctOperands,Loop,0.19008897218806742,1.2165635955198065e-146,0.17599698314790357,0.2041030665997003
DistinctOperands,Goto,0.1283132078417943,3.331595919229684e-67,0.11394662033411522,0.14262614240895463
DistinctOperands,Assignment,-0.07880015381017741,2.705152550779167e-26,-0.09327274998520836,-0.06429426462953719
DistinctOperands,ExitPoint,-0.06430727490390757,5.002088994847935e-18,-0.07881313696440988,-0.049774186376956756
DistinctOperands,Function,-0.06430727490390757,5.002088994847935e-18,-0.07881313696440988,-0.049774186376956756
DistinctOperands,FunctionCall,-0.09860192504287825,2.7636763613770376e-40,-0.11301920556245315,-0.08414313251137968
DistinctOperands,PointerDereferencing,0.14518601939616937,1.0362740928077263e-85,0.13088331412476137,0.15942830130263955
DistinctOperands,CyclomaticComplexity,0.027478308605983534,0.00022039809351685722,0.012903722159372216,0.04204122178249902
DistinctOperands,SCALAR_INPUT,-0.32504475589529913,0.0,-0.33802259807327184,-0.3119433221185656
DistinctOperands,RANGE_SCALAR_VALUES,-0.25276929631870226,1.9909899597287875e-261,-0.2663674046409807,-0.23907059064733235
DistinctOperands,SCALAR_INDEX_INPUT,0.3456692569859205,0.0,0.3327665690734739,0.35844254380306523
DistinctOperands,RANGE_SCALAR_INDEX_VALUES,0.34566925698592044,0.0,0.33276656907347385,0.3584425438030652
DistinctOperands,ARRAY_INPUT,0.5522684029996371,0.0,0.5420532262563054,0.5623203897870906
DistinctOperands,RANGE_ARRAY_INPUT,0.01819725372359278,0.01443192105195211,0.003618457715541137,0.03276831593846191
DistinctOperands,cInstr,0.1951572062568151,1.3094162959511204e-154,0.1810927214007548,0.2091418815904888
DistinctOperands,assemblyInstr,0.24070279932862912,1.5864131064588707e-236,0.22691939151182486,0.254389802811216
DistinctOperands,clockCycles,0.23485591305369152,5.962578034569947e-225,0.2210330054052481,0.2485844805413367
DistinctOperands,text,0.21900574955955068,3.6958615444120495e-195,0.2050808269488887,0.23284202925217715
DistinctOperands,data,0.7517440391233065,0.0,0.7453333186408095,0.7580157569784227
DistinctOperands,bss,0.6724759365018159,0.0,0.6644104157088551,0.6803848355350812
DistinctOperands,CC4CS,0.6810021659591674,0.0,0.6731055711083941,0.6887434942877955
DistinctOperands,SS_VAL_1,nan,nan,nan,nan
DistinctOperands,SV_VAL_1,-0.32786954223990894,0.0,-0.3408200903254945,-0.31479458552852096
DistinctOperands,V_VAL_1,0.2836858294297878,0.0,0.2702237377471912,0.29703701949727557
DistinctOperands,V_VAL_2,0.2942470099932031,0.0,0.28087220968227916,0.30750754340090225
DistinctOperands,V_VAL_3,0.3190659774511651,0.0,0.30590928207041945,0.332100832252036
DistinctOperands,V_VAL_4,0.3241027057722489,0.0,0.3109924945151943,0.33708959937814753
DistinctOperands,V_VAL_5,0.3440809759082389,0.0,0.3311625353811599,0.3568704496835657
DistinctOperands,V_VAL_6,0.35669009752408376,0.0,0.34389877144506653,0.36934907047844706
DistinctOperands,V_VAL_7,0.3732391754510863,0.0,0.36062182825212613,0.3857199453199141
DistinctOperands,V_VAL_8,0.3704870723654207,0.0,0.3578402301071615,0.38299802201500294
DistinctOperands,V_VAL_9,0.379058014431279,0.0,0.3665037683711149,0.39147425924155466
DistinctOperands,V_VAL_10,0.3687899501946015,0.0,0.3561250312742331,0.3813194023201382
DistinctOperands,V_VAL_11,0.3771093456676003,0.0,0.36453385592843135,0.38954730739206034
DistinctOperands,V_VAL_12,0.3532341832006982,0.0,0.3404075492725297,0.3659293779701965
DistinctOperands,V_VAL_13,0.33877629497974,0.0,0.3258057835520404,0.35161930630106114
DistinctOperands,V_VAL_14,0.319637485245584,0.0,0.3064860266028155,0.3326669346636475
DistinctOperands,V_VAL_15,0.29108871637697387,0.0,0.2776874666438604,0.304376696950826
DistinctOperands,V_VAL_16,0.25818062455921925,4.820858842744503e-273,0.24452129817483836,0.2717375034175964
DistinctOperands,V_VAL_17,0.23105553088227018,1.3456921139817947e-217,0.2172074889499729,0.24481058534541675
DistinctOperands,V_VAL_18,0.1892313684774677,2.5773635148125392e-145,0.17513480011466825,0.20325036747484476
DistinctOperands,V_VAL_19,0.14138310720985475,2.470536537098291e-81,0.1270652747998635,0.15564203345536604
DistinctOperands,V_VAL_20,0.0692345677844164,1.1867781794536706e-20,0.05471003733371359,0.08372980501106879
DistinctOperands,V_VAL_21,-0.007104626260180103,0.3395594447684078,-0.021682136370457704,0.007475904148330422
DistinctOperands,V_VAL_22,0.010577483204303097,0.15505670326990315,-0.004002890136470332,0.025153360151996016
DistinctOperands,V_VAL_23,0.0005842041532392712,0.9374061584668767,-0.013995671082212191,0.015163831021056258
DistinctOperands,V_VAL_24,-0.00018037664241961967,0.9806557953028779,-0.014760093852191517,0.014399417252417888
DistinctOperands,V_VAL_25,-0.0053300866767961915,0.4736885441972732,-0.019908295602569896,0.00925038821005003
DistinctOperands,V_VAL_26,-0.005405733101163272,0.46743468789307097,-0.019983914110132662,0.00917474602631194
DistinctOperands,V_VAL_27,-0.0007800184436863552,0.9164930008593071,-0.015359599793533237,0.013799894521885767
DistinctOperands,V_VAL_28,0.004237736191905114,0.5689143672509449,-0.010342658857491895,0.01881632964853817
DistinctOperands,M_VAL_1,0.6649500232508385,0.0,0.6567372091011914,0.6730051230798633
DistinctOperands,M_VAL_2,0.7882399531844867,0.0,0.7826547363492371,0.7936982540905013
DistinctOperands,M_VAL_3,0.6018821703026012,0.0,0.5925017924108218,0.6110993491440524
DistinctOperands,M_VAL_4,0.595227000020259,0.0,0.5857303670095615,0.6045602225650653
DistinctOperands,M_VAL_5,0.57788347613397,0.0,0.568090106544379,0.5875131984035881
DistinctOperands,M_VAL_6,0.7497285858328021,0.0,0.743273447706411,0.7560441294268931
DistinctOperands,M_VAL_7,-0.03945624445771309,1.1212674877868731e-07,-0.0540049334756693,-0.02489080717706679
DistinctOperands,M_VAL_8,0.396447503519324,0.0,0.38408781650704416,0.4086651310024528
DistinctOperands,M_VAL_9,0.6690037987940499,0.0,0.6608701117918707,0.6769803479675774
DistinctOperands,M_VAL_10,0.6929251939477551,0.0,0.6852684863394407,0.7004287423368794
DistinctOperands,M_VAL_11,0.6931964934220943,0.0,0.6855452939736044,0.7006945845092309
DistinctOperands,M_VAL_12,0.6656381680845677,0.0,0.6574387513251968,0.6736799664160886
DistinctOperands,M_VAL_13,0.45755593696704816,0.0,0.4459511450792211,0.4690069225201803
DistinctOperands,M_VAL_14,0.7632814320496503,0.0,0.7571273350594057,0.7693000653337474
DistinctOperands,M_VAL_15,0.07779267582416172,1.1495918356471865e-25,0.063284697189397,0.09226778189543204
DistinctOperands,M_VAL_16,0.574375914284051,0.0,0.5645236262739685,0.5840645614090337
DistinctOperands,M_VAL_17,0.6352862328065302,0.0,0.6265094063074463,0.6439019639014517
DistinctOperands,M_VAL_18,0.7822421650071915,0.0,0.7765185250443923,0.7878367220656934
DistinctOperands,M_VAL_19,0.5553347318882391,0.0,0.5451690157952346,0.5653371537300107
DistinctOperands,M_VAL_20,0.40175409515794724,0.0,0.389455566031229,0.4139093866006965
DistinctOperands,M_VAL_21,0.4694344443349437,0.0,0.45798927668377304,0.4807240100223371
DistinctOperands,M_VAL_22,0.7201954655343329,0.0,0.7131034916884473,0.7271400516520714
DistinctOperands,M_VAL_23,-0.01867959960871283,0.012032698995918262,-0.033250300115379904,-0.004100960454140213
DistinctOperands,M_VAL_24,0.3444893929362638,0.0,0.33157499596916135,0.3572747112509033
DistinctOperands,M_VAL_25,0.6701888664110357,0.0,0.6620784043771115,0.6781423644364335
DistinctOperands,M_VAL_26,0.7100531665048292,0.0,0.7027485458834528,0.7172080960510921
DistinctOperands,M_VAL_27,0.6044786507756648,0.0,0.5951439887383158,0.6136502146450022
DistinctOperands,M_VAL_28,0.5088296926640503,0.0,0.4979439902866092,0.5195550708034206
DistinctOperands,M_VAL_29,0.3492647519303317,0.0,0.33639800007463655,0.36200112767097803
DistinctOperands,M_VAL_30,0.7113270021645981,0.0,0.7040489192778521,0.7184556729811498
DistinctOperands,M_VAL_31,0.051270101598238575,5.333380353678926e-12,0.0367177923260548,0.06580067125635004
DistinctOperands,M_VAL_32,0.5383319687663345,0.0,0.5278955321462321,0.548605855263429
ProgramLength,Total_Operands,0.9935111248343335,0.0,0.9933197542571804,0.9936970305084669
ProgramLength,DistinctOperands,0.7979518927659837,0.0,0.7925931206544798,0.8031874114920381
ProgramLength,VocabularySize,0.7777453781798067,0.0,0.771918668742139,0.7834414271665671
ProgramLength,ProgramVolume,0.9976591146224884,0.0,0.9975899290935816,0.9977263163138315
ProgramLength,Effort,0.9349263367853858,0.0,0.9330651904033722,0.9367374269191893
ProgramLength,ProgramLevel,-0.49875237523531635,0.0,-0.5096262879256834,-0.4877191607522941
ProgramLength,ProgramLevel.1,-0.49875237523531635,0.0,-0.5096262879256834,-0.4877191607522941
ProgramLength,DifficultyLevel,0.4629400217220035,0.0,0.4514070613874811,0.4743183411691559
ProgramLength,TimeToImplement,0.9349263318516027,0.0,0.9330651853333612,0.9367374221182306
ProgramLength,BugsDelivered,0.9976591146224884,0.0,0.9975899290935816,0.9977263163138315
ProgramLength,Sloc,0.272495344880513,3.915847536032332e-305,0.25894435292531626,0.28593908902627485
ProgramLength,DecisionPoint,0.32125357001418,0.0,0.30811697185164544,0.3342676835081474
ProgramLength,GlobalVariables,0.5215819459647835,0.0,0.5108872512085362,0.5321152118974979
ProgramLength,If,0.32125357001418,0.0,0.30811697185164544,0.3342676835081474
ProgramLength,Loop,0.41649980281589316,0.0,0.40437560369592346,0.4284776431326585
ProgramLength,Goto,0.16732580323914348,1.3247812349811663e-113,0.15311959308459572,0.18146286800782788
ProgramLength,Assignment,0.1774861768966238,8.476684269663769e-128,0.16332906834253422,0.19157020571389122
ProgramLength,ExitPoint,0.1356450878734733,5.889444996203264e-75,0.12130523384620026,0.14992833478723586
ProgramLength,Function,0.1356450878734733,5.889444996203264e-75,0.12130523384620026,0.14992833478723586
ProgramLength,FunctionCall,0.09307454868511292,4.5921138048708915e-36,0.07860145516428205,0.10750841533922705
ProgramLength,PointerDereferencing,0.30113844251145233,0.0,0.28782237783667963,0.31433808929160506
ProgramLength,CyclomaticComplexity,0.29051669541493447,0.0,0.2771106867438623,0.30380961642965726
ProgramLength,SCALAR_INPUT,-0.3409961475060094,0.0,-0.3538168532868484,-0.3280473248906086
ProgramLength,RANGE_SCALAR_VALUES,-0.317282105192692,0.0,-0.33033377165027145,-0.30410912626115844
ProgramLength,SCALAR_INDEX_INPUT,0.3948561599552797,0.0,0.38247829570686065,0.40709232354738045
ProgramLength,RANGE_SCALAR_INDEX_VALUES,0.39485615995527984,0.0,0.3824782957068608,0.4070923235473806
ProgramLength,ARRAY_INPUT,0.4136112939378322,0.0,0.4014524373213945,0.42562438520591195
ProgramLength,RANGE_ARRAY_INPUT,0.2413947575706959,6.448527110771997e-238,0.22761609106669006,0.2550767768317689
ProgramLength,cInstr,0.4243523464553857,0.0,0.4123236175520392,0.43623314820008735
ProgramLength,assemblyInstr,0.49804007249421023,0.0,0.48699654582430807,0.5089243745610394
ProgramLength,clockCycles,0.4878828159517752,0.0,0.4766938847899571,0.49891369289844983
ProgramLength,text,0.4138922641177915,0.0,0.40173676781957135,0.4259019369538505
ProgramLength,data,0.9415252954767002,0.0,0.93984701596108,0.9431581227372485
ProgramLength,bss,0.6677479182820864,0.0,0.6595896645385169,0.6757488526062544
ProgramLength,CC4CS,0.562639431060227,0.0,0.5525926732092631,0.5725226999989101
ProgramLength,SS_VAL_1,nan,nan,nan,nan
ProgramLength,SV_VAL_1,-0.295422711839619,0.0,-0.30867295447517923,-0.282057832789786
ProgramLength,V_VAL_1,0.11606755629688907,3.0680201678523103e-55,0.1016598327655073,0.13042659965094722
ProgramLength,V_VAL_2,0.11776299809929816,8.00673325446512e-57,0.10336070783760656,0.13211591693848307
ProgramLength,V_VAL_3,0.13404749141037972,3.141455596171965e-73,0.11970167791566935,0.14833733994792442
ProgramLength,V_VAL_4,0.13929525945884907,5.557082993458952e-79,0.12496930245123065,0.15356314549088318
ProgramLength,V_VAL_5,0.15389860852057477,3.3995201449976342e-96,0.13963215971555365,0.1681011784228453
ProgramLength,V_VAL_6,0.1640083628315627,3.6775346903040977e-109,0.14978677723376865,0.17816209730961288
ProgramLength,V_VAL_7,0.17224639887842705,2.2834770721561314e-120,0.15806358959967987,0.18635815172700035
ProgramLength,V_VAL_8,0.18179643479498836,4.3520918962176823e-134,0.16766107243260495,0.1958570623421318
ProgramLength,V_VAL_9,0.1942985909089444,3.0395494495241886e-153,0.18022939340330293,0.20828830240617863
ProgramLength,V_VAL_10,0.19402657082067315,8.206139899118958e-153,0.17995588481015,0.20801787339234498
ProgramLength,V_VAL_11,0.20505540795024405,7.997440205162783e-171,0.1910468165326801,0.2189804872507089
ProgramLength,V_VAL_12,0.20315068573372608,1.23163941317792e-167,0.18913111477952171,0.21708745316056144
ProgramLength,V_VAL_13,0.20729722276288598,1.2880133116747046e-174,0.19330169073522402,0.2212084111114393
ProgramLength,V_VAL_14,0.20031020943069766,6.083732799973635e-163,0.18627446312741588,0.21426421239943616
ProgramLength,V_VAL_15,0.19513580458773547,1.4164408126122514e-154,0.18107120200172364,0.20912060571075108
ProgramLength,V_VAL_16,0.1774408155198066,9.852916108360663e-128,0.16328348101033743,0.19152508775565918
ProgramLength,V_VAL_17,0.1651034840774642,1.2855610008318742e-110,0.15088693833849004,0.17925175093257167
ProgramLength,V_VAL_18,0.14730451336956832,3.3473576337200397e-88,0.1330104190137907,0.16153734148473145
ProgramLength,V_VAL_19,0.1133954509896177,8.60781768944186e-53,0.09897933532157752,0.12776397764148603
ProgramLength,V_VAL_20,0.05696951698880681,1.799088904899837e-14,0.04242499923697428,0.0714898933913463
ProgramLength,V_VAL_21,-0.0022188162868603213,0.7655047656746529,-0.016798028900549725,0.012361339626572859
ProgramLength,V_VAL_22,0.003714006847132666,0.6176039287219544,-0.010866337584156999,0.01829277233263188
ProgramLength,V_VAL_23,9.907992526313712e-06,0.9989373293830125,-0.014569850138744534,0.014589661911527371
ProgramLength,V_VAL_24,-0.001442581899473213,0.8462416104793126,-0.01602200094343118,0.013137450440416868
ProgramLength,V_VAL_25,-0.004977453018421617,0.5034396526213113,-0.01955578988032657,0.009602999898334241
ProgramLength,V_VAL_26,-0.0030715444214526335,0.6796896264310958,-0.0176505100163795,0.011508726993165037
ProgramLength,V_VAL_27,-0.0011313477915100869,0.879124601697118,-0.015710844671232526,0.013448630067180908
ProgramLength,V_VAL_28,0.0028008849693152644,0.70654250137146,-0.01177935208145895,0.01737993126519395
ProgramLength,M_VAL_1,0.83358290276464,0.0,0.8290793085143118,0.8379783431725697
ProgramLength,M_VAL_2,0.7570345960662421,0.0,0.7507410541211365,0.763190726252713
ProgramLength,M_VAL_3,0.6992390023884361,0.0,0.6917110566299389,0.7066150063431766
ProgramLength,M_VAL_4,0.7161018662917593,0.0,0.7089236922320336,0.7231317003568234
ProgramLength,M_VAL_5,0.6017337949695393,0.0,0.5923508107507378,0.6109535746861916
ProgramLength,M_VAL_6,0.8302068624591488,0.0,0.8256205943821286,0.8346834320144945
ProgramLength,M_VAL_7,-0.020488731014482814,0.005879221510571091,-0.03505801448643978,-0.005910740648496889
ProgramLength,M_VAL_8,0.4385968061133167,0.0,0.4267459343300689,0.45029707694917326
ProgramLength,M_VAL_9,0.86731848794524,0.0,0.8636599643143124,0.8708856407876152
ProgramLength,M_VAL_10,0.7508644599998692,0.0,0.7444343398271374,0.7571553182706803
ProgramLength,M_VAL_11,0.756893510874006,0.0,0.7505968331387148,0.7630527337264607
ProgramLength,M_VAL_12,0.7577644520039342,0.0,0.7514871415753444,0.7639045743762125
ProgramLength,M_VAL_13,0.5682970186254207,0.0,0.5583434912310073,0.5780869589145305
ProgramLength,M_VAL_14,0.8433687378871062,0.0,0.8391067308935704,0.8475272057913517
ProgramLength,M_VAL_15,0.05264459368330232,1.4255467134327294e-12,0.03809407658739768,0.06717279154727836
ProgramLength,M_VAL_16,0.557411226623523,0.0,0.5472791644145137,0.567379931512606
ProgramLength,M_VAL_17,0.8462229335348006,0.0,0.8420319350505198,0.8503117776075529
ProgramLength,M_VAL_18,0.8014546353226335,0.0,0.7961782323304687,0.806609152872152
ProgramLength,M_VAL_19,0.7221455852893455,0.0,0.7150948530539034,0.729049394256829
ProgramLength,M_VAL_20,0.6666021508923246,0.0,0.6584215256765062,0.6746252933634087
ProgramLength,M_VAL_21,0.6142439361477591,0.0,0.605083017255996,0.6232422297268468
ProgramLength,M_VAL_22,0.8652150816045285,0.0,0.8615028609330169,0.8688348124584924
ProgramLength,M_VAL_23,-0.002558517486040038,0.7309036299672722,-0.017137634234965032,0.012021686980235612
ProgramLength,M_VAL_24,0.4561713501799373,0.0,0.44454822527114873,0.467640888854742
ProgramLength,M_VAL_25,0.8738624197020352,0.0,0.8703718105683392,0.8772652021949672
