feature 1,feature 2,pearson,p,lo,hi
DistinctOperands,M_VAL_20,0.26360660483757814,9.386463617186586e-285,0.24998233253577776,0.2771265129351628
DistinctOperands,M_VAL_21,0.3650013451209415,0.0,0.3522914298076331,0.377576649683975
DistinctOperands,M_VAL_22,0.5648825584832728,0.0,0.5548687384995522,0.5747327183052955
DistinctOperands,M_VAL_23,0.04453752531471061,2.1307540509013336e-09,0.029971588033035873,0.05908455087619203
DistinctOperands,M_VAL_24,0.26475001540575993,2.656060334823141e-287,0.25113436062748984,0.2782609213315981
DistinctOperands,M_VAL_25,0.48805500608456254,0.0,0.47686414759395646,0.49908766688012246
DistinctOperands,M_VAL_26,0.5787464694666484,0.0,0.5689638301539619,0.5883653357682697
DistinctOperands,M_VAL_27,0.450334772684836,0.0,0.4386304291169233,0.4618863639277767
DistinctOperands,M_VAL_28,0.3703129801308259,0.0,0.35765935069380556,0.382830655187812
DistinctOperands,M_VAL_29,0.24647724354376427,4.4246250988718345e-248,0.23272848891551498,0.26012749952741043
DistinctOperands,M_VAL_30,0.5493032680966896,0.0,0.539036520381272,0.5594068128664498
DistinctOperands,M_VAL_31,0.07772737777315164,1.3169807813769438e-25,0.06321363538701835,0.09220824938809155
DistinctOperands,M_VAL_32,0.4383791455211853,0.0,0.4265208869305348,0.45008672559685975
ProgramLength,Total_Operands,0.9935033087531978,0.0,0.9933116330855326,0.9936895087568128
ProgramLength,DistinctOperands,0.7975206190084769,0.0,0.7921496255168734,0.8027680967162064
ProgramLength,VocabularySize,0.7771933381644629,0.0,0.7713517285120101,0.7829039950094135
ProgramLength,ProgramVolume,0.997653897847459,0.0,0.9975845310506872,0.9977212748593751
ProgramLength,Effort,0.9348862800546305,0.0,0.9330232959427767,0.9366991414521069
ProgramLength,ProgramLevel,-0.49831909527095364,0.0,-0.5092035158115751,-0.48727529633714306
ProgramLength,ProgramLevel.1,-0.49831909527095364,0.0,-0.5092035158115751,-0.48727529633714306
ProgramLength,DifficultyLevel,0.4624034180212314,0.0,0.45085875688147603,0.47379340008494064
ProgramLength,TimeToImplement,0.9348862750741707,0.0,0.9330232908247523,0.9366991366057739
ProgramLength,BugsDelivered,0.997653897847459,0.0,0.9975845310506872,0.9977212748593751
ProgramLength,Sloc,0.27430817945331315,4.208489776525444e-309,0.26076607071755675,0.2877423588556269
ProgramLength,DecisionPoint,0.32330995936583284,0.0,0.3101872739663451,0.336309462781889
ProgramLength,GlobalVariables,0.5221792220223151,0.0,0.5114894191094589,0.5327074244402811
ProgramLength,If,0.32330995936583284,0.0,0.3101872739663451,0.336309462781889
ProgramLength,Loop,0.4172404591564891,0.0,0.4051204623165692,0.42921383285506826
ProgramLength,Goto,0.16941656701448018,2.3029565578978294e-116,0.15521469724948062,0.18354842387063
ProgramLength,Assignment,0.17911531832928934,4.6681066170620675e-130,0.16496086684502423,0.19319600636495668
ProgramLength,ExitPoint,0.13882281239261374,2.1447951319162474e-78,0.1244894703139804,0.15309822782560925
ProgramLength,Function,0.13882281239261374,2.1447951319162474e-78,0.1244894703139804,0.15309822782560925
ProgramLength,FunctionCall,0.09579513014943374,4.4003227985089564e-38,0.08132334925961918,0.11022652720284999
ProgramLength,PointerDereferencing,0.30326564091914016,0.0,0.28996281296017123,0.31645130358961754
ProgramLength,CyclomaticComplexity,0.2927976050899959,0.0,0.2794054193347988,0.30607589266404645
ProgramLength,SCALAR_INPUT,-0.33660962550951945,0.0,-0.34947923311559453,-0.32361302547281884
ProgramLength,RANGE_SCALAR_VALUES,-0.3145363242710125,0.0,-0.3276187341487339,-0.3013333263992051
ProgramLength,SCALAR_INDEX_INPUT,0.15505725121461583,1.4566980610932765e-97,0.1407902518952937,0.1692598644246288
ProgramLength,RANGE_SCALAR_INDEX_VALUES,0.15505725121461586,1.4566980610932765e-97,0.14079025189529376,0.16925986442462884
ProgramLength,ARRAY_INPUT,0.23797667074261586,6.520816712060134e-231,0.22416935278645747,0.2516884702125163
ProgramLength,RANGE_ARRAY_INPUT,0.15505725121461583,1.4566980610932765e-97,0.1407902518952937,0.1692598644246288
ProgramLength,cInstr,0.1721074180107215,4.4060642938361964e-120,0.15791842703701828,0.1862253513380807
ProgramLength,assemblyInstr,0.14202171150719625,5.348762494984751e-82,0.1277008299172196,0.15628338592070112
ProgramLength,clockCycles,0.1421421625420472,3.898713437175101e-82,0.12782175600449605,0.15640331375808375
ProgramLength,text,-0.08171937687252406,3.859923171535108e-28,-0.0961901336195006,-0.06721408327117424
ProgramLength,data,0.2327803577085699,9.49689565636165e-221,0.21893828939454082,0.2465287509921267
ProgramLength,bss,0.12328799234658092,4.241748457856718e-62,0.10889840730041327,0.13762591942195132
ProgramLength,CC4CS,0.03581847315413705,1.4756882986562532e-06,0.02124416491648625,0.050377561318888535
ProgramLength,SS_VAL_1,nan,nan,nan,nan
ProgramLength,SV_VAL_1,-0.29059823416033825,0.0,-0.30389558149175805,-0.27718768558706747
ProgramLength,V_VAL_1,0.11809012797779501,4.3461752470716635e-57,0.10368330456626113,0.13244740831129503
ProgramLength,V_VAL_2,0.11863705464736438,1.322105728018439e-57,0.10423200779232668,0.1329923355027929
ProgramLength,V_VAL_3,0.13353720576270733,1.2565822118704504e-72,0.11918393288598439,0.14783467574617068
ProgramLength,V_VAL_4,0.14026751918510416,5.1836162746758284e-80,0.12593976740640517,0.15453676554285575
ProgramLength,V_VAL_5,0.15440849771619508,9.368292184133207e-97,0.1401386988228564,0.16861416670230073
ProgramLength,V_VAL_6,0.1647407300042318,4.7476939985312235e-110,0.15051698704678995,0.17889628289000592
ProgramLength,V_VAL_7,0.17253997302261376,1.0979077090554113e-120,0.1583530721678365,0.18665564858465844
ProgramLength,V_VAL_8,0.1811665740069577,4.671196354180726e-133,0.16702250553733194,0.19523609123140626
ProgramLength,V_VAL_9,0.19448390704538424,2.0229069244955877e-153,0.18041025686880421,0.20847793967807998
ProgramLength,V_VAL_10,0.1938802428061728,1.830379813796284e-152,0.17980328777279575,0.20787780808761902
ProgramLength,V_VAL_11,0.2046817461579093,4.58235473016655e-170,0.1906655459331391,0.2186145084854763
ProgramLength,V_VAL_12,0.20363424582918335,2.5895432033657175e-168,0.1896120034603866,0.21757344026150985
ProgramLength,V_VAL_13,0.2079642190574004,1.2803258142349015e-175,0.1939671617771498,0.2218766201759454
ProgramLength,V_VAL_14,0.20125023078502222,2.3153977645742726e-164,0.18721435741007886,0.21520394585980054
ProgramLength,V_VAL_15,0.19617156495234156,4.118453380507465e-156,0.18210721100273514,0.21015566548398312
ProgramLength,V_VAL_16,0.1764963621574039,2.7945355138436483e-126,0.16232883384184543,0.19059113564242328
ProgramLength,V_VAL_17,0.16480236516676,3.9306207152811587e-110,0.15057890635619767,0.1789576098173223
ProgramLength,V_VAL_18,0.1490741744997087,3.046492426788727e-90,0.13478182486572243,0.16330450705266766
ProgramLength,V_VAL_19,0.11306528134880975,1.8733895924277766e-52,0.09864254631662289,0.12744052554362537
ProgramLength,V_VAL_20,0.05985007278085841,8.325849125105182e-16,0.04530421377204129,0.07437055868267191
ProgramLength,V_VAL_21,-0.0019022017101065509,0.7982593225483713,-0.01648715104723702,0.012683556950397372
ProgramLength,V_VAL_22,0.004566737134920185,0.5394538268861069,-0.010019336993267755,0.01915086830227959
ProgramLength,V_VAL_23,0.0011549458929572438,0.876670739953455,-0.013430687114751674,0.015740087508593393
ProgramLength,V_VAL_24,-0.0018497880697149118,0.8037029836246246,-0.01643475142458524,0.012735962308428052
ProgramLength,V_VAL_25,-0.003963311773563089,0.5943414589551839,-0.0185476463617856,0.010622709051228078
ProgramLength,V_VAL_26,-0.004501651982434521,0.5452497997773246,-0.019085805601501735,0.010084416907507393
ProgramLength,V_VAL_27,-0.00020681341428668758,0.9778299009060666,-0.014792175557321777,0.014378636721271798
ProgramLength,V_VAL_28,0.002981626646256623,0.6886820130472269,-0.011604284766642764,0.017566269483166214
ProgramLength,M_VAL_1,0.5574987936597253,0.0,0.5473641949233476,0.567469905890077
ProgramLength,M_VAL_2,0.5624954055219512,0.0,0.5524423597869603,0.5723848386871097
ProgramLength,M_VAL_3,0.5368488030905968,0.0,0.5263850747174321,0.5471499392899191
ProgramLength,M_VAL_4,0.48453899971818737,0.0,0.47329848726875123,0.49562174924621694
ProgramLength,M_VAL_5,0.43439566004003394,0.0,0.42248706260837376,0.4461543056680148
ProgramLength,M_VAL_6,0.5831671887037507,0.0,0.5734594737679395,0.5927111540325161
ProgramLength,M_VAL_7,0.06286930389066678,2.7632303163354482e-17,0.048328212860206866,0.07738375173666602
ProgramLength,M_VAL_8,0.3491468206499112,0.0,0.3362738712241078,0.3618893247006634
ProgramLength,M_VAL_9,0.5335033067290169,0.0,0.5229874550612917,0.5438567667126891
ProgramLength,M_VAL_10,0.5090037854280561,0.0,0.49811640845728844,0.5197306973291551
ProgramLength,M_VAL_11,0.5446548776064428,0.0,0.534314068716859,0.5548326863322743
ProgramLength,M_VAL_12,0.5154972432442058,0.0,0.5047065926019975,0.5261268406751501
ProgramLength,M_VAL_13,0.36467725690629826,0.0,0.35196393438900403,0.377256051509294
ProgramLength,M_VAL_14,0.562256753576558,0.0,0.5521997956744212,0.5721501041172835
ProgramLength,M_VAL_15,0.06585386481394334,8.11346236120747e-19,0.051317749026259164,0.08036208336150727
ProgramLength,M_VAL_16,0.4387037468941883,0.0,0.42684961104034475,0.45040714579594054
ProgramLength,M_VAL_17,0.531487922141753,0.0,0.52094083179398,0.5418727489473277
ProgramLength,M_VAL_18,0.576133207979388,0.0,0.5663065528706472,0.5857960898352834
ProgramLength,M_VAL_19,0.4934751107706636,0.0,0.4823615180214279,0.5044298658094916
ProgramLength,M_VAL_20,0.3754525596056602,0.0,0.36285418893620713,0.3879137011709288
