inputName,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_40,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_970,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_707,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_406,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_893,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_144,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_979,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_831,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_402,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_404,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_310,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_70,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_268,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_412,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_290,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_916,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_567,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_913,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_232,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_319,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_23,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_899,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_428,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_858,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_546,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_432,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_231,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_388,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_350,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_603,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_364,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_530,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_72,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_536,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_79,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_342,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_803,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_501,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_540,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_955,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_191,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_812,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_545,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_78,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_526,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_695,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_87,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_300,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_964,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_998,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_988,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_6,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_625,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_518,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_122,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_541,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_279,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_256,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_796,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_504,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_752,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_459,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_658,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_408,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_867,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_727,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_177,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_823,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_822,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_218,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_426,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_776,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_143,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_739,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_312,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_174,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_669,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_120,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_974,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_217,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_866,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_192,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_328,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_68,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_387,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_69,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_749,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_135,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_341,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_494,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_1,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_589,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_925,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_524,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_994,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_856,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_156,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_470,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_207,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_655,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_441,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_109,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_45,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_125,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_600,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_708,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_791,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_912,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_533,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_418,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_228,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_585,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_465,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_239,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_842,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_208,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_932,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_957,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_563,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_766,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_476,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_175,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_591,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_997,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_385,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_115,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_653,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_753,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_241,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_197,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_636,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_450,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_106,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_699,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_578,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_644,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_570,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_873,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_33,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_210,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_486,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_252,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_694,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_759,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_245,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_15,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_792,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_248,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_246,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_556,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_513,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_93,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_558,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_991,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_181,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_674,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_652,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_344,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_715,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_528,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_276,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_24,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_296,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_244,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_380,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_25,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_740,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_478,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_379,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_810,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_440,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_543,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_130,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_225,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_285,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_363,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_667,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_26,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_793,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_772,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_931,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_981,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_422,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_920,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_259,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_477,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_738,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_430,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_922,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_903,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_761,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_204,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_48,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_71,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_851,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_347,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_725,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_266,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_448,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_934,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_531,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_224,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_686,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_927,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_407,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_76,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_949,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_969,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_781,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_7,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_683,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_376,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_877,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_654,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_508,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_332,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_281,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_381,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_769,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_701,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_855,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_320,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_50,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_918,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_615,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_704,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_633,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_847,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_602,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_399,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_22,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_313,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_375,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_963,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_168,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_226,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_190,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_429,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_236,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_777,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_909,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_438,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_607,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_717,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_782,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_258,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_872,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_637,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_746,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_4,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_345,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_102,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_962,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_356,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_853,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_849,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_814,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_370,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_778,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_458,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_818,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_119,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_373,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_351,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_32,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_770,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_371,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_283,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_535,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_250,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_132,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_649,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_77,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_260,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_891,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_91,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_137,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_42,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_13,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_577,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_41,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_809,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_414,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_360,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_386,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_158,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_904,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_480,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_647,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
values_104,27,60,24,215,51,1219.57,41160.54,0.03,33.75,2286.70,0.40
