inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,AnalysisSummary,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_12,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_160,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_626,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_38,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_146,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_81,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_687,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_213,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_212,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_568,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_5,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_40,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_970,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_707,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_406,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_893,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_144,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_979,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_831,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_402,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_404,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_310,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_70,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_268,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_412,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_290,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_916,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_567,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_913,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_232,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_319,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_23,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_899,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_428,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_858,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_546,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_432,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_231,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_388,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_350,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_603,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_364,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_530,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_72,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_536,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_79,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_342,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_803,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_501,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_540,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_955,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_191,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_812,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_545,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_78,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_526,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_695,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_87,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_300,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_964,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_998,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_988,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_6,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_625,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_518,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_122,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_541,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_279,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_256,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_796,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_504,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_752,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_459,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_658,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_408,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_867,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_727,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_177,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_823,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_822,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_218,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_426,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_776,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_143,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_739,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_312,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_174,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_669,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_120,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_974,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_217,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_866,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_192,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_328,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_68,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_387,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_69,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_749,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_135,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_341,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_494,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_1,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_589,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_925,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_524,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_994,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_856,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_156,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_470,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_207,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_655,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_441,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_109,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_45,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_125,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_600,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_708,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_791,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_912,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_533,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_418,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_228,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_585,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_465,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_239,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_842,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_208,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_932,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_957,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_563,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_766,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_476,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_175,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_591,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_997,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_385,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_115,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_653,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_753,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_241,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_197,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_636,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_450,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_106,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_699,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_578,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_644,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_570,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_873,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_33,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_210,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_486,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_252,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_694,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_759,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_245,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_15,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_792,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_248,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_246,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_556,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_513,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_93,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_558,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_991,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_181,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_674,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_652,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_344,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_715,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_528,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_276,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_24,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_296,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_244,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_380,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_25,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_740,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_478,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_379,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_810,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_440,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_543,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_130,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_225,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_285,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_363,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_667,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_26,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_793,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_772,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_931,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_981,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_422,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_920,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_259,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_477,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_738,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_430,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_922,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_903,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_761,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_204,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_48,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_71,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_851,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_347,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_725,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_266,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_448,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_934,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_531,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_224,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_686,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_927,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_407,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_76,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_949,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_969,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_781,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_7,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_683,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_376,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_877,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_654,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_508,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_332,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_281,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_381,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_769,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_701,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_855,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_320,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_50,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_918,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_615,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_704,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_633,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_847,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_602,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_399,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_22,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_313,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_375,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_963,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_168,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_226,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_190,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_429,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_236,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_777,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_909,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_438,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_607,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_717,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_782,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_258,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_872,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_637,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_746,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_4,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_345,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_102,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_962,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_356,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_853,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_849,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_814,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_370,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_778,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_458,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_818,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_119,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_373,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_351,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_32,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_770,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_371,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_283,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_535,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_250,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_132,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_649,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_77,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_260,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_891,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_91,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_137,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_42,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_13,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_577,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_41,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_809,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_414,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_360,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_386,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_158,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_904,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_480,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_647,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_104,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_55,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_491,27,11,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
values_391,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_972,27,11,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,,
values_571,27,11,10,20,20,75,20,75.0,51,51,54,20,57.1,50.0,11,
