inputName,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_831,30,486,145,1308,175,9746.18,489997.81,0.02,50.28,27222.10,2.07
values_402,30,207,101,601,131,4227.09,129951.54,0.03,30.74,7219.53,0.86
values_404,30,255,113,734,143,5255.35,177891.12,0.03,33.85,9882.84,1.05
values_310,30,762,148,1986,178,14846.81,1146614.86,0.01,77.23,63700.83,3.65
values_70,30,122,58,389,88,2512.72,79280.61,0.03,31.55,4404.48,0.62
values_268,30,207,98,617,128,4319,136841.79,0.03,31.68,7602.32,0.89
values_412,30,95,34,324,64,1944,81476.47,0.02,41.91,4526.47,0.63
values_290,30,527,144,1424,174,10598.75,581827.30,0.02,54.90,32323.74,2.32
values_916,30,186,95,551,125,3838.15,112720.32,0.03,29.37,6262.24,0.78
values_567,30,90,28,309,58,1810.12,87273.46,0.02,48.21,4848.53,0.66
values_913,30,527,145,1428,175,10640.33,580081.41,0.02,54.52,32226.74,2.32
values_232,30,342,127,936,157,6827.77,275798.70,0.02,40.39,15322.15,1.41
values_319,30,870,147,2270,177,16951.46,1504874.92,0.01,88.78,83604.16,4.38
values_23,30,150,76,467,106,3141.94,93017.93,0.03,29.61,5167.66,0.68
values_899,30,711,148,1887,178,14106.71,1016540.89,0.01,72.06,56474.49,3.37
values_428,30,342,132,944,162,6928.82,269279.08,0.03,38.86,14959.95,1.39
values_858,30,255,118,734,148,5291.74,171533.06,0.03,32.42,9529.61,1.03
values_546,30,186,95,553,125,3852.08,113129.47,0.03,29.37,6284.97,0.78
values_432,30,102,41,340,71,2090.91,78026.79,0.03,37.32,4334.82,0.61
values_231,30,486,146,1331,176,9928.50,495745.14,0.02,49.93,27541.40,2.09
values_388,30,662,146,1754,176,13083.84,889880.56,0.01,68.01,49437.81,3.08
values_350,30,311,127,870,157,6346.32,233114.83,0.03,36.73,12950.82,1.26
values_603,30,230,108,667,138,4741.39,151460.94,0.03,31.94,8414.50,0.95
values_364,30,447,145,1202,175,8956.36,414154.24,0.02,46.24,23008.57,1.85
values_530,30,230,101,673,131,4733.49,161688.65,0.03,34.16,8982.70,0.99
values_72,30,527,142,1422,172,10560.15,587873.05,0.02,55.67,32659.61,2.34
values_536,30,102,41,342,71,2103.21,78485.77,0.03,37.32,4360.32,0.61
values_79,30,186,92,563,122,3902.01,118332.55,0.03,30.33,6574.03,0.80
values_342,30,615,147,1619,177,12090.05,758712.53,0.02,62.76,42150.70,2.77
values_803,30,527,143,1414,173,10512.56,581131.61,0.02,55.28,32285.09,2.32
values_501,30,282,125,800,155,5820.90,196979.24,0.03,33.84,10943.29,1.13
values_540,30,122,57,390,87,2512.75,80672.43,0.03,32.11,4481.80,0.62
values_955,30,711,145,1878,175,13993.37,1029236.82,0.01,73.55,57179.82,3.40
values_191,30,870,148,2294,178,17149.33,1512153.98,0.01,88.18,84008.55,4.39
values_812,30,207,102,608,132,4282.99,130379.30,0.03,30.44,7243.29,0.86
values_545,30,230,111,670,141,4783.50,148676.33,0.03,31.08,8259.80,0.94
values_78,30,486,140,1318,170,9765.58,508507.56,0.02,52.07,28250.42,2.12
values_526,30,762,147,2014,177,15039.76,1169417.89,0.01,77.76,64967.66,3.70
values_695,30,135,64,421,94,2759.48,87311.73,0.03,31.64,4850.65,0.66
values_87,30,150,76,466,106,3135.21,92818.74,0.03,29.61,5156.60,0.68
values_300,30,311,130,872,160,6384.72,229113.27,0.03,35.88,12728.51,1.25
values_964,30,111,48,357,78,2243.89,77834.89,0.03,34.69,4324.16,0.61
values_998,30,410,136,1114,166,8215.79,371523.03,0.02,45.22,20640.17,1.72
values_988,30,662,148,1764,178,13187.19,884789.42,0.01,67.09,49154.97,3.07
values_6,30,122,54,389,84,2486.61,84268.50,0.03,33.89,4681.58,0.64
values_625,30,122,56,391,86,2512.67,82110.45,0.03,32.68,4561.69,0.63
values_518,30,662,144,1741,174,12958.16,893573.44,0.01,68.96,49642.97,3.09
values_122,30,207,105,609,135,4309.78,127446.37,0.03,29.57,7080.35,0.84
values_541,30,150,71,466,101,3102.73,98325.84,0.03,31.69,5462.55,0.71
values_279,30,207,98,619,128,4333,137285.36,0.03,31.68,7626.96,0.89
values_256,30,311,130,889,160,6509.19,233579.93,0.03,35.88,12976.66,1.26
values_796,30,111,45,362,75,2254.83,83428.80,0.03,37,4634.93,0.64
values_504,30,662,147,1745,177,13030.97,880255.43,0.01,67.55,48903.08,3.06
values_752,30,255,114,733,144,5255.56,176337.70,0.03,33.55,9796.54,1.05
values_459,30,762,148,2022,178,15115.93,1167399.42,0.01,77.23,64855.52,3.70
values_658,30,447,138,1206,168,8915.13,433159.27,0.02,48.59,24064.40,1.91
values_408,30,282,123,789,153,5726.08,196921.25,0.03,34.39,10940.07,1.13
values_867,30,447,143,1199,173,8914.12,417966.22,0.02,46.89,23220.35,1.86
values_727,30,410,139,1120,169,8288.98,366742.86,0.02,44.24,20374.60,1.71
values_177,30,95,34,322,64,1932,80973.53,0.02,41.91,4498.53,0.62
values_823,30,255,115,735,145,5277.23,175525.36,0.03,33.26,9751.41,1.04
values_822,30,102,38,342,68,2081.91,83824.36,0.02,40.26,4656.91,0.64
values_218,30,662,148,1766,178,13202.15,885792.58,0.01,67.09,49210.70,3.07
values_426,30,102,40,343,70,2102.34,80414.66,0.03,38.25,4467.48,0.62
values_776,30,342,133,941,163,6915.15,266727.34,0.03,38.57,14818.19,1.38
values_143,30,762,148,2008,178,15011.27,1159316.54,0.01,77.23,64406.47,3.68
values_739,30,342,133,949,163,6973.94,268994.94,0.03,38.57,14944.16,1.39
values_312,30,111,47,360,77,2256.04,79921.53,0.03,35.43,4440.08,0.62
values_174,30,186,94,555,124,3859.58,114555.59,0.03,29.68,6364.20,0.79
values_669,30,90,28,307,58,1798.40,86708.58,0.02,48.21,4817.14,0.65
values_120,30,111,44,363,74,2254.03,85294.60,0.03,37.84,4738.59,0.65
values_974,30,207,107,602,137,4273.02,123997.31,0.03,29.02,6888.74,0.83
values_217,30,615,147,1641,177,12254.34,769022.40,0.02,62.76,42723.47,2.80
values_866,30,375,134,1049,164,7718.07,323986.23,0.02,41.98,17999.24,1.57
values_192,30,167,82,509,112,3464.94,105849.80,0.03,30.55,5880.54,0.75
values_328,30,90,28,309,58,1810.12,87273.46,0.02,48.21,4848.53,0.66
values_68,30,486,144,1309,174,9742.81,493229.91,0.02,50.62,27401.66,2.08
values_387,30,90,28,309,58,1810.12,87273.46,0.02,48.21,4848.53,0.66
values_69,30,95,34,320,64,1920,80470.59,0.02,41.91,4470.59,0.62
values_749,30,762,146,2014,176,15023.30,1176138.80,0.01,78.29,65341.04,3.71
values_135,30,207,105,617,135,4366.40,129120.54,0.03,29.57,7173.36,0.85
values_341,30,207,96,608,126,4242.19,137208.21,0.03,32.34,7622.68,0.89
values_494,30,255,110,725,140,5168.73,179730.85,0.03,34.77,9985.05,1.06
values_1,30,815,148,2182,178,16312.05,1347397.40,0.01,82.60,74855.41,4.07
values_589,30,122,53,392,83,2499.02,86286.76,0.03,34.53,4793.71,0.65
values_925,30,375,139,1045,169,7733.92,312973.34,0.02,40.47,17387.41,1.54
values_524,30,870,146,2284,176,17037.34,1522858.29,0.01,89.38,84603.24,4.41
values_994,30,570,145,1521,175,11333.29,668273.43,0.02,58.97,37126.30,2.55
values_856,30,615,147,1632,177,12187.13,764804.73,0.02,62.76,42489.15,2.79
values_156,30,762,147,2024,177,15114.43,1175224.33,0.01,77.76,65290.24,3.71
values_470,30,410,144,1139,174,8477.51,362060.44,0.02,42.71,20114.47,1.69
values_207,30,711,148,1905,178,14241.27,1026237.62,0.01,72.06,57013.20,3.39
values_655,30,662,148,1753,178,13104.96,879272.03,0.01,67.09,48848.45,3.06
values_441,30,90,28,307,58,1798.40,86708.58,0.02,48.21,4817.14,0.65
values_109,30,375,137,1028,167,7590.45,311651.61,0.02,41.06,17313.98,1.53
values_45,30,815,148,2132,178,15938.26,1316522.12,0.01,82.60,73140.12,4.00
values_125,30,111,49,366,79,2307.18,78397.16,0.03,33.98,4355.40,0.61
values_600,30,615,146,1637,176,12211.09,771556.86,0.02,63.18,42864.27,2.80
values_708,30,447,142,1215,172,9022.91,426046.64,0.02,47.22,23669.26,1.89
values_791,30,150,76,466,106,3135.21,92818.74,0.03,29.61,5156.60,0.68
values_912,30,95,34,322,64,1932,80973.53,0.02,41.91,4498.53,0.62
values_533,30,527,144,1426,174,10613.64,582644.47,0.02,54.90,32369.14,2.33
values_418,30,186,89,554,119,3819.73,119742.07,0.03,31.35,6652.34,0.81
values_228,30,815,147,2160,177,16130.03,1341425.80,0.01,83.16,74523.66,4.05
values_585,30,207,97,612,127,4277.08,136910.49,0.03,32.01,7606.14,0.89
values_465,30,282,124,796,154,5784.36,197321.38,0.03,34.11,10962.30,1.13
values_239,30,167,84,510,114,3484.77,103920.94,0.03,29.82,5773.39,0.74
values_842,30,486,144,1314,174,9780.03,495113.91,0.02,50.62,27506.33,2.09
values_208,30,815,148,2146,178,16042.92,1325167.20,0.01,82.60,73620.40,4.02
values_932,30,122,57,392,87,2525.63,81086.14,0.03,32.11,4504.79,0.62
values_957,30,711,147,1880,177,14039.10,1018550.92,0.01,72.55,56586.16,3.37
values_563,30,230,106,672,136,4762.78,155014.85,0.03,32.55,8611.94,0.96
values_766,30,615,147,1631,177,12179.66,764336.10,0.02,62.76,42463.12,2.79
values_476,30,255,117,728,147,5241.36,171352.20,0.03,32.69,9519.57,1.03
values_175,30,711,146,1876,176,13993.89,1022225.18,0.01,73.05,56790.29,3.38
values_591,30,150,75,463,105,3108.70,93260.87,0.03,30,5181.16,0.69
values_997,30,311,128,870,158,6354.29,231584.06,0.03,36.45,12865.78,1.26
values_385,30,111,49,360,79,2269.36,77111.96,0.03,33.98,4284.00,0.60
values_115,30,711,148,1866,178,13949.72,1005228.03,0.01,72.06,55846.00,3.34
values_653,30,207,105,613,135,4338.09,128283.46,0.03,29.57,7126.86,0.85
values_753,30,870,148,2264,178,16925.06,1492378.64,0.01,88.18,82909.92,4.35
values_241,30,122,58,390,88,2519.18,79484.42,0.03,31.55,4415.80,0.62
values_197,30,111,49,363,79,2288.27,77754.56,0.03,33.98,4319.70,0.61
values_636,30,167,84,503,114,3436.94,102494.57,0.03,29.82,5694.14,0.73
values_450,30,711,148,1895,178,14166.51,1020850.55,0.01,72.06,56713.92,3.38
values_106,30,762,146,2002,176,14933.78,1169131.02,0.01,78.29,64951.72,3.70
values_699,30,570,141,1519,171,11267.72,683255.24,0.02,60.64,37958.62,2.59
values_578,30,135,67,428,97,2824.76,85375.29,0.03,30.22,4743.07,0.65
values_644,30,662,148,1760,178,13157.29,882783.09,0.01,67.09,49043.51,3.07
values_570,30,762,146,2009,176,14986.00,1173218.89,0.01,78.29,65178.83,3.71
values_873,30,486,138,1322,168,9772.64,516250.52,0.02,52.83,28680.58,2.15
values_33,30,150,74,461,104,3088.90,93919.34,0.03,30.41,5217.74,0.69
values_210,30,662,146,1755,176,13091.30,890387.90,0.01,68.01,49465.99,3.09
values_486,30,207,113,615,143,4403.32,120993.91,0.04,27.48,6721.88,0.82
values_252,30,570,146,1537,176,11465.15,671417.82,0.02,58.56,37300.99,2.56
values_694,30,375,135,1027,165,7565.21,315217.20,0.02,41.67,17512.07,1.54
values_759,30,167,85,509,115,3484.35,102685.97,0.03,29.47,5704.78,0.73
values_245,30,711,148,1859,178,13897.39,1001457.08,0.01,72.06,55636.50,3.34
values_15,30,711,147,1865,177,13927.08,1010424.18,0.01,72.55,56134.68,3.36
values_792,30,167,80,512,110,3472.06,108718.76,0.03,31.31,6039.93,0.76
values_248,30,167,85,509,115,3484.35,102685.97,0.03,29.47,5704.78,0.73
values_246,30,90,28,309,58,1810.12,87273.46,0.02,48.21,4848.53,0.66
values_556,30,282,126,791,156,5762.75,193463.86,0.03,33.57,10747.99,1.12
values_513,30,711,147,1854,177,13844.94,1004464.57,0.01,72.55,55803.59,3.34
values_93,30,135,65,425,95,2792.19,86987.42,0.03,31.15,4832.63,0.65
values_558,30,311,126,880,156,6411.15,237365.34,0.03,37.02,13186.96,1.28
values_991,30,186,101,563,131,3959.82,109385.05,0.04,27.62,6076.95,0.76
values_181,30,150,74,466,104,3122.40,94937.99,0.03,30.41,5274.33,0.69
values_674,30,570,146,1528,176,11398.01,667486.29,0.02,58.56,37082.57,2.55
values_652,30,150,76,467,106,3141.94,93017.93,0.03,29.61,5167.66,0.68
values_344,30,102,39,339,69,2070.79,81238.68,0.03,39.23,4513.26,0.63
values_715,30,311,125,886,155,6446.65,240588.84,0.03,37.32,13366.05,1.29
values_528,30,815,147,2139,177,15973.21,1328384.16,0.01,83.16,73799.12,4.03
values_276,30,342,129,949,159,6939.93,275983.10,0.03,39.77,15332.39,1.41
values_24,30,95,34,319,64,1914,80219.12,0.02,41.91,4456.62,0.62
values_296,30,486,143,1318,173,9798.84,499535.27,0.02,50.98,27751.96,2.10
values_244,30,447,143,1224,173,9099.98,426681.11,0.02,46.89,23704.51,1.89
values_380,30,255,118,738,148,5320.58,172467.84,0.03,32.42,9581.55,1.03
values_25,30,815,147,2132,177,15920.94,1324036.94,0.01,83.16,73557.61,4.02
values_740,30,527,146,1421,176,10599.85,573916.66,0.02,54.14,31884.26,2.30
values_478,30,111,45,363,75,2261.06,83659.26,0.03,37,4647.74,0.64
values_379,30,122,53,391,83,2492.64,86066.64,0.03,34.53,4781.48,0.65
values_810,30,122,56,393,86,2525.52,82530.45,0.03,32.68,4585.03,0.63
values_440,30,207,103,614,133,4331.94,130589.17,0.03,30.15,7254.95,0.86
values_543,30,150,72,462,102,3082.66,96333.14,0.03,31.25,5351.84,0.70
values_130,30,762,148,2017,178,15078.55,1164512.68,0.01,77.23,64695.15,3.69
values_225,30,230,112,669,142,4783.18,147339.05,0.03,30.80,8185.50,0.93
values_285,30,122,55,391,85,2506.07,83383.85,0.03,33.27,4632.44,0.64
values_363,30,255,117,728,147,5241.36,171352.20,0.03,32.69,9519.57,1.03
values_667,30,570,141,1547,171,11475.42,695849.81,0.02,60.64,38658.32,2.62
values_26,30,167,85,505,115,3456.97,101879.01,0.03,29.47,5659.95,0.73
values_793,30,762,148,2036,178,15220.59,1175482.30,0.01,77.23,65304.57,3.71
values_772,30,207,103,606,133,4275.50,128887.68,0.03,30.15,7160.43,0.85
values_931,30,95,34,321,64,1926,80722.06,0.02,41.91,4484.56,0.62
values_981,30,711,146,1893,176,14120.70,1031488.42,0.01,73.05,57304.91,3.40
values_422,30,447,140,1228,170,9098.73,435764.28,0.02,47.89,24209.13,1.92
values_920,30,486,143,1323,173,9836.01,501430.32,0.02,50.98,27857.24,2.10
values_259,30,111,45,364,75,2267.29,83889.73,0.03,37,4660.54,0.64
values_477,30,615,147,1645,177,12284.21,770896.92,0.02,62.76,42827.61,2.80
values_738,30,662,147,1747,177,13045.91,881264.32,0.01,67.55,48959.13,3.06
values_430,30,167,80,506,110,3431.37,107444.71,0.03,31.31,5969.15,0.75
values_922,30,230,109,664,139,4726.98,149615.32,0.03,31.65,8311.96,0.94
values_903,30,615,143,1662,173,12356.35,797114.32,0.02,64.51,44284.13,2.87
values_761,30,615,144,1649,174,12273.41,786265.57,0.02,64.06,43681.42,2.84
values_204,30,150,72,463,102,3089.33,96541.65,0.03,31.25,5363.43,0.70
values_48,30,762,148,2004,178,14981.37,1157007.14,0.01,77.23,64278.17,3.67
values_71,30,375,134,1023,164,7526.78,315956.07,0.02,41.98,17553.11,1.55
values_851,30,255,113,733,143,5248.19,177648.76,0.03,33.85,9869.38,1.05
values_347,30,135,62,425,92,2772.51,90553.88,0.03,32.66,5030.77,0.67
values_725,30,375,135,1037,165,7638.88,318286.51,0.02,41.67,17682.58,1.55
values_266,30,375,135,1030,165,7587.31,316138.00,0.02,41.67,17563.22,1.55
values_448,30,662,147,1746,177,13038.44,880759.88,0.01,67.55,48931.10,3.06
values_934,30,486,143,1306,173,9709.62,494987.15,0.02,50.98,27499.29,2.09
values_531,30,255,124,729,154,5297.49,163410.40,0.03,30.85,9078.36,1.00
values_224,30,342,131,960,161,7037.68,275597.71,0.03,39.16,15310.98,1.41
values_686,30,570,146,1529,176,11405.47,667923.13,0.02,58.56,37106.84,2.55
values_927,30,711,148,1886,178,14099.23,1016002.18,0.01,72.06,56444.57,3.37
values_407,30,102,41,338,71,2078.61,77567.81,0.03,37.32,4309.32,0.61
values_76,30,95,34,321,64,1926,80722.06,0.02,41.91,4484.56,0.62
values_949,30,311,128,876,158,6398.11,233181.19,0.03,36.45,12954.51,1.26
values_969,30,311,126,867,156,6316.44,233858.81,0.03,37.02,12992.16,1.27
values_781,30,615,148,1631,178,12192.92,759997.96,0.02,62.33,42222.11,2.78
values_7,30,186,90,558,120,3854.04,119475.39,0.03,31,6637.52,0.81
values_683,30,410,139,1131,169,8370.39,370344.80,0.02,44.24,20574.71,1.72
values_376,30,186,98,555,128,3885,110603.57,0.04,28.47,6144.64,0.77
values_877,30,311,125,878,155,6388.44,238416.48,0.03,37.32,13245.36,1.28
values_654,30,95,32,323,62,1923.21,85642.74,0.02,44.53,4757.93,0.65
values_508,30,375,135,1016,165,7484.18,311840.97,0.02,41.67,17324.50,1.53
values_332,30,570,147,1519,177,11343.29,659762.95,0.02,58.16,36653.50,2.53
values_281,30,375,136,1040,166,7670.04,317235.15,0.02,41.36,17624.18,1.55
values_381,30,342,129,952,159,6961.86,276855.54,0.03,39.77,15380.86,1.42
values_769,30,711,147,1883,177,14061.50,1020176.26,0.01,72.55,56676.46,3.38
values_701,30,90,28,310,58,1815.97,87555.89,0.02,48.21,4864.22,0.66
values_855,30,167,89,508,119,3502.57,98583.50,0.04,28.15,5476.86,0.71
values_320,30,870,147,2298,177,17160.56,1523437.25,0.01,88.78,84635.40,4.41
values_50,30,447,140,1202,170,8906.09,426538.00,0.02,47.89,23696.56,1.89
values_918,30,102,41,334,71,2054.02,76649.85,0.03,37.32,4258.32,0.60
values_615,30,447,141,1208,171,8960.77,426113.01,0.02,47.55,23672.95,1.89
values_704,30,570,148,1529,178,11430.40,660337.09,0.02,57.77,36685.39,2.53
values_633,30,570,148,1529,178,11430.40,660337.09,0.02,57.77,36685.39,2.53
values_847,30,486,139,1328,169,9828.37,515459.01,0.02,52.45,28636.61,2.14
values_602,30,410,136,1113,166,8208.42,371189.53,0.02,45.22,20621.64,1.72
values_399,30,615,147,1635,177,12209.54,766210.62,0.02,62.76,42567.26,2.79
values_22,30,762,146,2012,176,15008.38,1174970.84,0.01,78.29,65276.16,3.71
values_313,30,311,123,883,153,6408.27,243045.49,0.03,37.93,13502.53,1.30
values_375,30,815,148,2156,178,16117.68,1331342.25,0.01,82.60,73963.46,4.03
values_963,30,111,47,360,77,2256.04,79921.53,0.03,35.43,4440.08,0.62
values_168,30,255,113,722,143,5169.43,174982.82,0.03,33.85,9721.27,1.04
values_226,30,711,148,1883,178,14076.81,1014386.06,0.01,72.06,56354.78,3.37
values_190,30,122,56,390,86,2506.24,81900.45,0.03,32.68,4550.02,0.63
values_429,30,342,132,948,162,6958.18,270420.09,0.03,38.86,15023.34,1.39
values_236,30,615,147,1649,177,12314.08,772771.44,0.02,62.76,42931.75,2.81
values_777,30,111,48,361,78,2269.03,78706.99,0.03,34.69,4372.61,0.61
values_909,30,342,133,948,163,6966.59,268711.49,0.03,38.57,14928.42,1.39
values_438,30,230,111,668,141,4769.22,148232.52,0.03,31.08,8235.14,0.93
values_607,30,342,132,943,162,6921.48,268993.83,0.03,38.86,14944.10,1.39
values_717,30,95,34,320,64,1920,80470.59,0.02,41.91,4470.59,0.62
values_782,30,375,137,1027,167,7583.06,311348.44,0.02,41.06,17297.14,1.53
values_258,30,615,147,1645,177,12284.21,770896.92,0.02,62.76,42827.61,2.80
values_872,30,167,85,505,115,3456.97,101879.01,0.03,29.47,5659.95,0.73
values_637,30,111,46,368,76,2299.24,83222.39,0.03,36.20,4623.47,0.64
values_746,30,615,145,1628,175,12130.57,771755.34,0.02,63.62,42875.30,2.80
values_4,30,527,144,1409,174,10487.11,575698.50,0.02,54.90,31983.25,2.31
values_345,30,870,145,2279,175,16981.31,1528317.91,0.01,90,84906.55,4.42
values_102,30,150,75,463,105,3108.70,93260.87,0.03,30,5181.16,0.69
values_962,30,255,120,732,150,5291.50,168666.41,0.03,31.88,9370.36,1.02
values_356,30,167,85,509,115,3484.35,102685.97,0.03,29.47,5704.78,0.73
values_853,30,311,128,876,158,6398.11,233181.19,0.03,36.45,12954.51,1.26
values_849,30,375,137,1034,167,7634.75,313470.58,0.02,41.06,17415.03,1.54
values_814,30,111,45,368,75,2292.21,84811.60,0.03,37,4711.76,0.64
values_370,30,230,109,673,139,4791.05,151643.24,0.03,31.65,8424.62,0.95
values_778,30,111,46,363,76,2268.00,82091.66,0.03,36.20,4560.65,0.63
values_458,30,135,65,430,95,2825.04,88010.80,0.03,31.15,4889.49,0.66
values_818,30,167,84,507,114,3464.28,103309.64,0.03,29.82,5739.42,0.73
values_119,30,486,146,1309,176,9764.40,487551.01,0.02,49.93,27086.17,2.06
values_373,30,410,139,1136,169,8407.40,371982.04,0.02,44.24,20665.67,1.72
values_351,30,230,112,669,142,4783.18,147339.05,0.03,30.80,8185.50,0.93
values_32,30,111,47,365,77,2287.38,81031.55,0.03,35.43,4501.75,0.62
values_770,30,282,126,794,156,5784.61,194197.60,0.03,33.57,10788.76,1.12
values_371,30,122,57,392,87,2525.63,81086.14,0.03,32.11,4504.79,0.62
values_283,30,662,147,1744,177,13023.50,879750.99,0.01,67.55,48875.05,3.06
values_535,30,255,113,742,143,5312.62,179829.99,0.03,33.85,9990.55,1.06
values_250,30,447,142,1220,172,9060.04,427799.92,0.02,47.22,23766.66,1.89
values_132,30,615,144,1626,174,12102.23,775298.86,0.02,64.06,43072.16,2.81
values_649,30,282,118,804,148,5796.40,207786.22,0.03,35.85,11543.68,1.17
values_77,30,410,139,1132,169,8377.80,370672.25,0.02,44.24,20592.90,1.72
values_260,30,815,146,2150,176,16037.78,1342889.29,0.01,83.73,74604.96,4.06
values_891,30,486,143,1313,173,9761.67,497640.22,0.02,50.98,27646.68,2.09
values_91,30,486,141,1336,171,9910.25,512381.06,0.02,51.70,28465.61,2.13
values_137,30,102,40,338,70,2071.70,79242.44,0.03,38.25,4402.36,0.61
values_42,30,870,148,2274,178,16999.82,1498970.42,0.01,88.18,83276.13,4.37
values_13,30,342,133,954,163,7010.69,270412.20,0.03,38.57,15022.90,1.39
values_577,30,186,93,558,123,3873.92,116217.69,0.03,30,6456.54,0.79
values_41,30,375,135,1035,165,7624.14,317672.65,0.02,41.67,17648.48,1.55
values_809,30,255,114,732,144,5248.39,176097.13,0.03,33.55,9783.17,1.05
values_414,30,762,148,2005,178,14988.85,1157584.49,0.01,77.23,64310.25,3.67
values_360,30,282,120,804,150,5811.97,204871.95,0.03,35.25,11381.78,1.16
values_386,30,150,76,453,106,3047.75,90229.38,0.03,29.61,5012.74,0.67
values_158,30,186,95,561,125,3907.80,114766.06,0.03,29.37,6375.89,0.79
