inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_780," 479 
"," 30 
"," 255 
"," 118 
"," 734 
"," 148 
"," 5291.74 
"," 171533.06 
"," 0.03 
"," 32.42 
"," 9529.61 
"," 1.03 
"
values_435," 614 
"," 30 
"," 342 
"," 138 
"," 956 
"," 168 
"," 7067.06 
"," 262710.11 
"," 0.03 
"," 37.17 
"," 14595.01 
"," 1.37 
"
values_950," 1015 
"," 30 
"," 615 
"," 144 
"," 1630 
"," 174 
"," 12132.00 
"," 777206.12 
"," 0.02 
"," 64.06 
"," 43178.12 
"," 2.82 
"
values_976," 1192 
"," 30 
"," 711 
"," 147 
"," 1903 
"," 177 
"," 14210.85 
"," 1031011.91 
"," 0.01 
"," 72.55 
"," 57278.44 
"," 3.40 
"
values_557," 336 
"," 30 
"," 167 
"," 80 
"," 503 
"," 110 
"," 3411.02 
"," 106807.69 
"," 0.03 
"," 31.31 
"," 5933.76 
"," 0.75 
"
values_398," 481 
"," 30 
"," 255 
"," 113 
"," 736 
"," 143 
"," 5269.67 
"," 178375.84 
"," 0.03 
"," 33.85 
"," 9909.77 
"," 1.06 
"
values_892," 522 
"," 30 
"," 282 
"," 125 
"," 804 
"," 155 
"," 5850.00 
"," 197964.14 
"," 0.03 
"," 33.84 
"," 10998.01 
"," 1.13 
"
values_670," 336 
"," 30 
"," 167 
"," 87 
"," 503 
"," 117 
"," 3455.79 
"," 99503.02 
"," 0.03 
"," 28.79 
"," 5527.95 
"," 0.72 
"
values_574," 564 
"," 30 
"," 311 
"," 128 
"," 875 
"," 158 
"," 6390.81 
"," 232915.00 
"," 0.03 
"," 36.45 
"," 12939.72 
"," 1.26 
"
values_163," 603 
"," 30 
"," 342 
"," 131 
"," 945 
"," 161 
"," 6927.72 
"," 271291.49 
"," 0.03 
"," 39.16 
"," 15071.75 
"," 1.40 
"
values_900," 433 
"," 30 
"," 230 
"," 116 
"," 663 
"," 146 
"," 4766.85 
"," 141772.80 
"," 0.03 
"," 29.74 
"," 7876.27 
"," 0.91 
"
values_392," 698 
"," 30 
"," 410 
"," 141 
"," 1108 
"," 171 
"," 8218.98 
"," 358487.45 
"," 0.02 
"," 43.62 
"," 19915.97 
"," 1.68 
"
values_447," 1179 
"," 30 
"," 711 
"," 148 
"," 1890 
"," 178 
"," 14129.14 
"," 1018157.01 
"," 0.01 
"," 72.06 
"," 56564.28 
"," 3.37 
"
values_523," 310 
"," 30 
"," 150 
"," 74 
"," 460 
"," 104 
"," 3082.20 
"," 93715.61 
"," 0.03 
"," 30.41 
"," 5206.42 
"," 0.69 
"
values_679," 228 
"," 30 
"," 95 
"," 34 
"," 323 
"," 64 
"," 1938 
"," 81225 
"," 0.02 
"," 41.91 
"," 4512.50 
"," 0.63 
"
values_419," 1244 
"," 30 
"," 762 
"," 148 
"," 2006 
"," 178 
"," 14996.32 
"," 1158161.84 
"," 0.01 
"," 77.23 
"," 64342.32 
"," 3.68 
"
values_895," 1045 
"," 30 
"," 615 
"," 147 
"," 1660 
"," 177 
"," 12396.23 
"," 777926.38 
"," 0.02 
"," 62.76 
"," 43218.13 
"," 2.82 
"
values_298," 1411 
"," 30 
"," 870 
"," 148 
"," 2281 
"," 178 
"," 17052.15 
"," 1503584.67 
"," 0.01 
"," 88.18 
"," 83532.48 
"," 4.37 
"
values_155," 1385 
"," 30 
"," 870 
"," 148 
"," 2255 
"," 178 
"," 16857.78 
"," 1486446.04 
"," 0.01 
"," 88.18 
"," 82580.34 
"," 4.34 
"
values_12," 657 
"," 30 
"," 375 
"," 139 
"," 1032 
"," 169 
"," 7637.71 
"," 309079.89 
"," 0.02 
"," 40.47 
"," 17171.11 
"," 1.52 
"
values_160," 228 
"," 30 
"," 95 
"," 34 
"," 323 
"," 64 
"," 1938 
"," 81225 
"," 0.02 
"," 41.91 
"," 4512.50 
"," 0.63 
"
values_626," 269 
"," 30 
"," 122 
"," 56 
"," 391 
"," 86 
"," 2512.67 
"," 82110.45 
"," 0.03 
"," 32.68 
"," 4561.69 
"," 0.63 
"
values_38," 240 
"," 30 
"," 102 
"," 40 
"," 342 
"," 70 
"," 2096.21 
"," 80180.22 
"," 0.03 
"," 38.25 
"," 4454.46 
"," 0.62 
"
values_146," 224 
"," 30 
"," 95 
"," 34 
"," 319 
"," 64 
"," 1914 
"," 80219.12 
"," 0.02 
"," 41.91 
"," 4456.62 
"," 0.62 
"
values_81," 1333 
"," 30 
"," 815 
"," 145 
"," 2148 
"," 175 
"," 16005.20 
"," 1349404.05 
"," 0.01 
"," 84.31 
"," 74966.89 
"," 4.07 
"
values_687," 400 
"," 30 
"," 207 
"," 102 
"," 607 
"," 132 
"," 4275.95 
"," 130164.86 
"," 0.03 
"," 30.44 
"," 7231.38 
"," 0.86 
"
values_213," 567 
"," 30 
"," 311 
"," 134 
"," 878 
"," 164 
"," 6459.93 
"," 224892.36 
"," 0.03 
"," 34.81 
"," 12494.02 
"," 1.23 
"
values_212," 1166 
"," 30 
"," 711 
"," 147 
"," 1877 
"," 177 
"," 14016.70 
"," 1016925.57 
"," 0.01 
"," 72.55 
"," 56495.86 
"," 3.37 
"
values_568," 338 
"," 30 
"," 167 
"," 82 
"," 505 
"," 112 
"," 3437.71 
"," 105017.98 
"," 0.03 
"," 30.55 
"," 5834.33 
"," 0.74 
"
values_5," 412 
"," 30 
"," 207 
"," 104 
"," 619 
"," 134 
"," 4373.91 
"," 130586.42 
"," 0.03 
"," 29.86 
"," 7254.80 
"," 0.86 
"
values_40," 521 
"," 30 
"," 282 
"," 121 
"," 803 
"," 151 
"," 5812.44 
"," 203195.18 
"," 0.03 
"," 34.96 
"," 11288.62 
"," 1.15 
"
values_970," 967 
"," 30 
"," 570 
"," 145 
"," 1537 
"," 175 
"," 11452.51 
"," 675303.26 
"," 0.02 
"," 58.97 
"," 37516.85 
"," 2.57 
"
values_707," 439 
"," 30 
"," 230 
"," 107 
"," 669 
"," 137 
"," 4748.58 
"," 153108.53 
"," 0.03 
"," 32.24 
"," 8506.03 
"," 0.95 
"
values_406," 706 
"," 30 
"," 410 
"," 140 
"," 1116 
"," 170 
"," 8268.88 
"," 363240.10 
"," 0.02 
"," 43.93 
"," 20180.01 
"," 1.70 
"
values_893," 1409 
"," 30 
"," 870 
"," 148 
"," 2279 
"," 178 
"," 17037.20 
"," 1502266.31 
"," 0.01 
"," 88.18 
"," 83459.24 
"," 4.37 
"
values_144," 898 
"," 30 
"," 527 
"," 147 
"," 1425 
"," 177 
"," 10641.34 
"," 572243.38 
"," 0.02 
"," 53.78 
"," 31791.30 
"," 2.30 
"
values_979," 1256 
"," 30 
"," 762 
"," 147 
"," 2018 
"," 177 
"," 15069.63 
"," 1171740.46 
"," 0.01 
"," 77.76 
"," 65096.69 
"," 3.70 
"
values_831," 229 
"," 30 
"," 95 
"," 33 
"," 324 
"," 63 
"," 1936.64 
"," 83627.58 
"," 0.02 
"," 43.18 
"," 4645.98 
"," 0.64 
"
values_402," 523 
"," 30 
"," 282 
"," 121 
"," 805 
"," 151 
"," 5826.92 
"," 203701.27 
"," 0.03 
"," 34.96 
"," 11316.74 
"," 1.15 
"
values_404," 473 
"," 30 
"," 255 
"," 111 
"," 728 
"," 141 
"," 5197.59 
"," 179106.26 
"," 0.03 
"," 34.46 
"," 9950.35 
"," 1.06 
"
values_310," 755 
"," 30 
"," 447 
"," 140 
"," 1202 
"," 170 
"," 8906.09 
"," 426538.00 
"," 0.02 
"," 47.89 
"," 23696.56 
"," 1.89 
"
values_70," 319 
"," 30 
"," 150 
"," 76 
"," 469 
"," 106 
"," 3155.39 
"," 93416.29 
"," 0.03 
"," 29.61 
"," 5189.79 
"," 0.69 
"
values_268," 617 
"," 30 
"," 342 
"," 132 
"," 959 
"," 162 
"," 7038.92 
"," 273557.88 
"," 0.03 
"," 38.86 
"," 15197.66 
"," 1.40 
"
values_412," 1425 
"," 30 
"," 870 
"," 148 
"," 2295 
"," 178 
"," 17156.81 
"," 1512813.16 
"," 0.01 
"," 88.18 
"," 84045.18 
"," 4.39 
"
values_290," 958 
"," 30 
"," 570 
"," 146 
"," 1528 
"," 176 
"," 11398.01 
"," 667486.29 
"," 0.02 
"," 58.56 
"," 37082.57 
"," 2.55 
"
values_916," 578 
"," 30 
"," 311 
"," 124 
"," 889 
"," 154 
"," 6460.17 
"," 243037.97 
"," 0.03 
"," 37.62 
"," 13502.11 
"," 1.30 
"
values_567," 595 
"," 30 
"," 342 
"," 127 
"," 937 
"," 157 
"," 6835.06 
"," 276093.35 
"," 0.02 
"," 40.39 
"," 15338.52 
"," 1.41 
"
values_913," 217 
"," 30 
"," 90 
"," 28 
"," 307 
"," 58 
"," 1798.40 
"," 86708.58 
"," 0.02 
"," 48.21 
"," 4817.14 
"," 0.65 
"
values_232," 369 
"," 30 
"," 186 
"," 90 
"," 555 
"," 120 
"," 3833.32 
"," 118833.05 
"," 0.03 
"," 31 
"," 6601.84 
"," 0.81 
"
values_319," 249 
"," 30 
"," 111 
"," 47 
"," 360 
"," 77 
"," 2256.04 
"," 79921.53 
"," 0.03 
"," 35.43 
"," 4440.08 
"," 0.62 
"
values_23," 285 
"," 30 
"," 135 
"," 64 
"," 420 
"," 94 
"," 2752.93 
"," 87104.34 
"," 0.03 
"," 31.64 
"," 4839.13 
"," 0.65 
"
values_899," 885 
"," 30 
"," 527 
"," 147 
"," 1412 
"," 177 
"," 10544.26 
"," 567022.91 
"," 0.02 
"," 53.78 
"," 31501.27 
"," 2.28 
"
values_428," 1420 
"," 30 
"," 870 
"," 148 
"," 2290 
"," 178 
"," 17119.43 
"," 1509517.27 
"," 0.01 
"," 88.18 
"," 83862.07 
"," 4.39 
"
values_858," 1423 
"," 30 
"," 870 
"," 148 
"," 2293 
"," 178 
"," 17141.86 
"," 1511494.80 
"," 0.01 
"," 88.18 
"," 83971.93 
"," 4.39 
"
values_546," 1114 
"," 30 
"," 662 
"," 148 
"," 1776 
"," 178 
"," 13276.90 
"," 890808.40 
"," 0.01 
"," 67.09 
"," 49489.36 
"," 3.09 
"
values_432," 219 
"," 30 
"," 90 
"," 28 
"," 309 
"," 58 
"," 1810.12 
"," 87273.46 
"," 0.02 
"," 48.21 
"," 4848.53 
"," 0.66 
"
values_231," 1185 
"," 30 
"," 711 
"," 148 
"," 1896 
"," 178 
"," 14173.99 
"," 1021389.25 
"," 0.01 
"," 72.06 
"," 56743.85 
"," 3.38 
"
values_388," 1338 
"," 30 
"," 815 
"," 147 
"," 2153 
"," 177 
"," 16077.75 
"," 1337078.58 
"," 0.01 
"," 83.16 
"," 74282.14 
"," 4.05 
"
values_350," 476 
"," 30 
"," 255 
"," 118 
"," 731 
"," 148 
"," 5270.11 
"," 170831.97 
"," 0.03 
"," 32.42 
"," 9490.66 
"," 1.03 
"
values_603," 1169 
"," 30 
"," 711 
"," 148 
"," 1880 
"," 178 
"," 14054.38 
"," 1012769.94 
"," 0.01 
"," 72.06 
"," 56265.00 
"," 3.36 
"
values_364," 668 
"," 30 
"," 375 
"," 136 
"," 1043 
"," 166 
"," 7692.17 
"," 318150.25 
"," 0.02 
"," 41.36 
"," 17675.01 
"," 1.55 
"
values_530," 776 
"," 30 
"," 447 
"," 139 
"," 1223 
"," 169 
"," 9051.28 
"," 436610.09 
"," 0.02 
"," 48.24 
"," 24256.12 
"," 1.92 
"
values_72," 397 
"," 30 
"," 207 
"," 101 
"," 604 
"," 131 
"," 4248.19 
"," 130600.22 
"," 0.03 
"," 30.74 
"," 7255.57 
"," 0.86 
"
values_536," 290 
"," 30 
"," 135 
"," 64 
"," 425 
"," 94 
"," 2785.70 
"," 88141.30 
"," 0.03 
"," 31.64 
"," 4896.74 
"," 0.66 
"
values_79," 313 
"," 30 
"," 150 
"," 75 
"," 463 
"," 105 
"," 3108.70 
"," 93260.87 
"," 0.03 
"," 30 
"," 5181.16 
"," 0.69 
"
values_342," 354 
"," 30 
"," 167 
"," 84 
"," 521 
"," 114 
"," 3559.94 
"," 106162.37 
"," 0.03 
"," 29.82 
"," 5897.91 
"," 0.75 
"
values_803," 309 
"," 30 
"," 150 
"," 70 
"," 459 
"," 100 
"," 3049.53 
"," 98020.61 
"," 0.03 
"," 32.14 
"," 5445.59 
"," 0.71 
"
values_501," 321 
"," 30 
"," 150 
"," 77 
"," 471 
"," 107 
"," 3175.23 
"," 92782.72 
"," 0.03 
"," 29.22 
"," 5154.60 
"," 0.68 
"
values_540," 671 
"," 30 
"," 375 
"," 131 
"," 1046 
"," 161 
"," 7668.14 
"," 329261.70 
"," 0.02 
"," 42.94 
"," 18292.32 
"," 1.59 
"
values_955," 819 
"," 30 
"," 486 
"," 145 
"," 1305 
"," 175 
"," 9723.83 
"," 488873.96 
"," 0.02 
"," 50.28 
"," 27159.66 
"," 2.07 
"
values_191," 735 
"," 30 
"," 410 
"," 139 
"," 1145 
"," 169 
"," 8474.01 
"," 374929.08 
"," 0.02 
"," 44.24 
"," 20829.39 
"," 1.73 
"
values_812," 519 
"," 30 
"," 282 
"," 119 
"," 801 
"," 149 
"," 5782.55 
"," 205547.93 
"," 0.03 
"," 35.55 
"," 11419.33 
"," 1.16 
"
values_545," 777 
"," 30 
"," 447 
"," 143 
"," 1224 
"," 173 
"," 9099.98 
"," 426681.11 
"," 0.02 
"," 46.89 
"," 23704.51 
"," 1.89 
"
values_78," 520 
"," 30 
"," 282 
"," 120 
"," 802 
"," 150 
"," 5797.51 
"," 204362.32 
"," 0.03 
"," 35.25 
"," 11353.46 
"," 1.16 
"
values_526," 393 
"," 30 
"," 207 
"," 100 
"," 600 
"," 130 
"," 4213.42 
"," 130826.71 
"," 0.03 
"," 31.05 
"," 7268.15 
"," 0.86 
"
values_695," 603 
"," 30 
"," 342 
"," 133 
"," 945 
"," 163 
"," 6944.55 
"," 267861.14 
"," 0.03 
"," 38.57 
"," 14881.17 
"," 1.39 
"
values_87," 1179 
"," 30 
"," 711 
"," 148 
"," 1890 
"," 178 
"," 14129.14 
"," 1018157.01 
"," 0.01 
"," 72.06 
"," 56564.28 
"," 3.37 
"
values_300," 521 
"," 30 
"," 282 
"," 123 
"," 803 
"," 153 
"," 5827.68 
"," 200415.42 
"," 0.03 
"," 34.39 
"," 11134.19 
"," 1.14 
"
values_964," 515 
"," 30 
"," 282 
"," 124 
"," 797 
"," 154 
"," 5791.63 
"," 197569.28 
"," 0.03 
"," 34.11 
"," 10976.07 
"," 1.13 
"
values_998," 289 
"," 30 
"," 135 
"," 67 
"," 424 
"," 97 
"," 2798.36 
"," 84577.39 
"," 0.03 
"," 30.22 
"," 4698.74 
"," 0.64 
"
values_988," 219 
"," 30 
"," 90 
"," 28 
"," 309 
"," 58 
"," 1810.12 
"," 87273.46 
"," 0.02 
"," 48.21 
"," 4848.53 
"," 0.66 
"
values_6," 520 
"," 30 
"," 282 
"," 121 
"," 802 
"," 151 
"," 5805.20 
"," 202942.14 
"," 0.03 
"," 34.96 
"," 11274.56 
"," 1.15 
"
values_625," 962 
"," 30 
"," 570 
"," 143 
"," 1532 
"," 173 
"," 11389.85 
"," 681001.55 
"," 0.02 
"," 59.79 
"," 37833.42 
"," 2.58 
"
values_518," 433 
"," 30 
"," 230 
"," 110 
"," 663 
"," 140 
"," 4726.71 
"," 148246.96 
"," 0.03 
"," 31.36 
"," 8235.94 
"," 0.93 
"
values_122," 272 
"," 30 
"," 122 
"," 57 
"," 394 
"," 87 
"," 2538.52 
"," 81499.84 
"," 0.03 
"," 32.11 
"," 4527.77 
"," 0.63 
"
values_541," 237 
"," 30 
"," 102 
"," 37 
"," 339 
"," 67 
"," 2056.40 
"," 85035.09 
"," 0.02 
"," 41.35 
"," 4724.17 
"," 0.64 
"
values_279," 313 
"," 30 
"," 150 
"," 74 
"," 463 
"," 104 
"," 3102.30 
"," 94326.80 
"," 0.03 
"," 30.41 
"," 5240.38 
"," 0.69 
"
values_256," 405 
"," 30 
"," 207 
"," 98 
"," 612 
"," 128 
"," 4284 
"," 135732.86 
"," 0.03 
"," 31.68 
"," 7540.71 
"," 0.88 
"
values_796," 1255 
"," 30 
"," 762 
"," 148 
"," 2017 
"," 178 
"," 15078.55 
"," 1164512.68 
"," 0.01 
"," 77.23 
"," 64695.15 
"," 3.69 
"
values_504," 954 
"," 30 
"," 570 
"," 146 
"," 1524 
"," 176 
"," 11368.17 
"," 665738.94 
"," 0.02 
"," 58.56 
"," 36985.50 
"," 2.54 
"
values_752," 378 
"," 30 
"," 186 
"," 94 
"," 564 
"," 124 
"," 3922.17 
"," 116413.25 
"," 0.03 
"," 29.68 
"," 6467.40 
"," 0.79 
"
values_459," 374 
"," 30 
"," 186 
"," 88 
"," 560 
"," 118 
"," 3854.28 
"," 122198.20 
"," 0.03 
"," 31.70 
"," 6788.79 
"," 0.82 
"
values_658," 1266 
"," 30 
"," 762 
"," 148 
"," 2028 
"," 178 
"," 15160.79 
"," 1170863.51 
"," 0.01 
"," 77.23 
"," 65047.97 
"," 3.70 
"
values_408," 463 
"," 30 
"," 255 
"," 112 
"," 718 
"," 142 
"," 5133.52 
"," 175318.82 
"," 0.03 
"," 34.15 
"," 9739.93 
"," 1.04 
"
values_867," 515 
"," 30 
"," 282 
"," 126 
"," 797 
"," 156 
"," 5806.47 
"," 194931.34 
"," 0.03 
"," 33.57 
"," 10829.52 
"," 1.12 
"
values_727," 403 
"," 30 
"," 207 
"," 105 
"," 610 
"," 135 
"," 4316.86 
"," 127655.64 
"," 0.03 
"," 29.57 
"," 7091.98 
"," 0.85 
"
values_177," 771 
"," 30 
"," 447 
"," 145 
"," 1218 
"," 175 
"," 9075.58 
"," 419667.11 
"," 0.02 
"," 46.24 
"," 23314.84 
"," 1.87 
"
values_823," 606 
"," 30 
"," 342 
"," 137 
"," 948 
"," 167 
"," 6999.75 
"," 262107.49 
"," 0.03 
"," 37.45 
"," 14561.53 
"," 1.37 
"
values_822," 1190 
"," 30 
"," 711 
"," 147 
"," 1901 
"," 177 
"," 14195.92 
"," 1029928.35 
"," 0.01 
"," 72.55 
"," 57218.24 
"," 3.40 
"
values_218," 897 
"," 30 
"," 527 
"," 146 
"," 1424 
"," 176 
"," 10622.23 
"," 575128.31 
"," 0.02 
"," 54.14 
"," 31951.57 
"," 2.31 
"
values_426," 525 
"," 30 
"," 282 
"," 121 
"," 807 
"," 151 
"," 5841.39 
"," 204207.36 
"," 0.03 
"," 34.96 
"," 11344.85 
"," 1.16 
"
values_776," 1249 
"," 30 
"," 762 
"," 147 
"," 2011 
"," 177 
"," 15017.35 
"," 1167675.95 
"," 0.01 
"," 77.76 
"," 64870.89 
"," 3.70 
"
values_143," 369 
"," 30 
"," 186 
"," 89 
"," 555 
"," 119 
"," 3826.62 
"," 119958.21 
"," 0.03 
"," 31.35 
"," 6664.34 
"," 0.81 
"
values_739," 402 
"," 30 
"," 207 
"," 102 
"," 609 
"," 132 
"," 4290.04 
"," 130593.74 
"," 0.03 
"," 30.44 
"," 7255.21 
"," 0.86 
"
values_312," 323 
"," 30 
"," 150 
"," 72 
"," 473 
"," 102 
"," 3156.06 
"," 98626.79 
"," 0.03 
"," 31.25 
"," 5479.27 
"," 0.71 
"
values_174," 448 
"," 30 
"," 230 
"," 104 
"," 678 
"," 134 
"," 4790.81 
"," 158925.86 
"," 0.03 
"," 33.17 
"," 8829.21 
"," 0.98 
"
values_669," 1024 
"," 30 
"," 615 
"," 147 
"," 1639 
"," 177 
"," 12239.41 
"," 768085.14 
"," 0.02 
"," 62.76 
"," 42671.40 
"," 2.80 
"
values_120," 1043 
"," 30 
"," 615 
"," 145 
"," 1658 
"," 175 
"," 12354.11 
"," 785976.87 
"," 0.02 
"," 63.62 
"," 43665.38 
"," 2.84 
"
values_974," 560 
"," 30 
"," 311 
"," 132 
"," 871 
"," 162 
"," 6393.01 
"," 225934.76 
"," 0.03 
"," 35.34 
"," 12551.93 
"," 1.24 
"
values_217," 672 
"," 30 
"," 375 
"," 135 
"," 1047 
"," 165 
"," 7712.54 
"," 321355.81 
"," 0.02 
"," 41.67 
"," 17853.10 
"," 1.56 
"
values_866," 271 
"," 30 
"," 122 
"," 52 
"," 393 
"," 82 
"," 2498.52 
"," 87928.61 
"," 0.03 
"," 35.19 
"," 4884.92 
"," 0.66 
"
values_192," 610 
"," 30 
"," 342 
"," 130 
"," 952 
"," 160 
"," 6970.48 
"," 275065.69 
"," 0.03 
"," 39.46 
"," 15281.43 
"," 1.41 
"
values_328," 433 
"," 30 
"," 230 
"," 111 
"," 663 
"," 141 
"," 4733.52 
"," 147123.00 
"," 0.03 
"," 31.08 
"," 8173.50 
"," 0.93 
"
values_68," 396 
"," 30 
"," 207 
"," 103 
"," 603 
"," 133 
"," 4254.34 
"," 128249.62 
"," 0.03 
"," 30.15 
"," 7124.98 
"," 0.85 
"
values_387," 319 
"," 30 
"," 150 
"," 69 
"," 469 
"," 99 
"," 3109.17 
"," 101385.92 
"," 0.03 
"," 32.61 
"," 5632.55 
"," 0.72 
"
values_69," 521 
"," 30 
"," 282 
"," 123 
"," 803 
"," 153 
"," 5827.68 
"," 200415.42 
"," 0.03 
"," 34.39 
"," 11134.19 
"," 1.14 
"
values_749," 317 
"," 30 
"," 150 
"," 75 
"," 467 
"," 105 
"," 3135.55 
"," 94066.58 
"," 0.03 
"," 30 
"," 5225.92 
"," 0.69 
"
values_135," 519 
"," 30 
"," 282 
"," 121 
"," 801 
"," 151 
"," 5797.96 
"," 202689.09 
"," 0.03 
"," 34.96 
"," 11260.51 
"," 1.15 
"
values_341," 435 
"," 30 
"," 230 
"," 105 
"," 665 
"," 135 
"," 4706.08 
"," 154628.42 
"," 0.03 
"," 32.86 
"," 8590.47 
"," 0.96 
"
values_494," 519 
"," 30 
"," 282 
"," 123 
"," 801 
"," 153 
"," 5813.17 
"," 199916.25 
"," 0.03 
"," 34.39 
"," 11106.46 
"," 1.14 
"
values_1," 367 
"," 30 
"," 186 
"," 92 
"," 553 
"," 122 
"," 3832.70 
"," 116230.73 
"," 0.03 
"," 30.33 
"," 6457.26 
"," 0.79 
"
values_589," 368 
"," 30 
"," 186 
"," 89 
"," 554 
"," 119 
"," 3819.73 
"," 119742.07 
"," 0.03 
"," 31.35 
"," 6652.34 
"," 0.81 
"
values_925," 363 
"," 30 
"," 186 
"," 89 
"," 549 
"," 119 
"," 3785.25 
"," 118661.36 
"," 0.03 
"," 31.35 
"," 6592.30 
"," 0.80 
"
values_524," 291 
"," 30 
"," 135 
"," 67 
"," 426 
"," 97 
"," 2811.56 
"," 84976.34 
"," 0.03 
"," 30.22 
"," 4720.91 
"," 0.64 
"
values_994," 1034 
"," 30 
"," 615 
"," 144 
"," 1649 
"," 174 
"," 12273.41 
"," 786265.57 
"," 0.02 
"," 64.06 
"," 43681.42 
"," 2.84 
"
values_856," 271 
"," 30 
"," 122 
"," 53 
"," 393 
"," 83 
"," 2505.39 
"," 86506.88 
"," 0.03 
"," 34.53 
"," 4805.94 
"," 0.65 
"
values_156," 268 
"," 30 
"," 122 
"," 55 
"," 390 
"," 85 
"," 2499.66 
"," 83170.59 
"," 0.03 
"," 33.27 
"," 4620.59 
"," 0.64 
"
values_470," 610 
"," 30 
"," 342 
"," 135 
"," 952 
"," 165 
"," 7012.74 
"," 266484.07 
"," 0.03 
"," 38 
"," 14804.67 
"," 1.38 
"
values_207," 237 
"," 30 
"," 102 
"," 39 
"," 339 
"," 69 
"," 2070.79 
"," 81238.68 
"," 0.03 
"," 39.23 
"," 4513.26 
"," 0.63 
"
values_655," 226 
"," 30 
"," 95 
"," 34 
"," 321 
"," 64 
"," 1926 
"," 80722.06 
"," 0.02 
"," 41.91 
"," 4484.56 
"," 0.62 
"
values_441," 436 
"," 30 
"," 230 
"," 107 
"," 666 
"," 137 
"," 4727.29 
"," 152421.95 
"," 0.03 
"," 32.24 
"," 8467.89 
"," 0.95 
"
values_109," 237 
"," 30 
"," 102 
"," 40 
"," 339 
"," 70 
"," 2077.83 
"," 79476.88 
"," 0.03 
"," 38.25 
"," 4415.38 
"," 0.62 
"
values_45," 1322 
"," 30 
"," 815 
"," 148 
"," 2137 
"," 178 
"," 15975.64 
"," 1319609.65 
"," 0.01 
"," 82.60 
"," 73311.65 
"," 4.01 
"
