inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_892," 191 
"," 34 
"," 78 
"," 34 
"," 269 
"," 68 
"," 1637.53 
"," 63863.57 
"," 0.03 
"," 39 
"," 3547.98 
"," 0.53 
"
values_670," 186 
"," 34 
"," 75 
"," 28 
"," 261 
"," 62 
"," 1554.05 
"," 70764.56 
"," 0.02 
"," 45.54 
"," 3931.36 
"," 0.57 
"
values_574," 200 
"," 34 
"," 84 
"," 36 
"," 284 
"," 70 
"," 1740.72 
"," 69048.42 
"," 0.03 
"," 39.67 
"," 3836.02 
"," 0.56 
"
values_163," 179 
"," 34 
"," 71 
"," 27 
"," 250 
"," 61 
"," 1482.68 
"," 66281.48 
"," 0.02 
"," 44.70 
"," 3682.30 
"," 0.55 
"
values_900," 175 
"," 34 
"," 68 
"," 23 
"," 243 
"," 57 
"," 1417.39 
"," 71239.37 
"," 0.02 
"," 50.26 
"," 3957.74 
"," 0.57 
"
values_392," 182 
"," 34 
"," 72 
"," 28 
"," 254 
"," 62 
"," 1512.37 
"," 66111.99 
"," 0.02 
"," 43.71 
"," 3672.89 
"," 0.55 
"
values_447," 197 
"," 34 
"," 84 
"," 37 
"," 281 
"," 71 
"," 1728.08 
"," 66694.51 
"," 0.03 
"," 38.59 
"," 3705.25 
"," 0.55 
"
values_523," 202 
"," 34 
"," 86 
"," 37 
"," 288 
"," 71 
"," 1771.13 
"," 69983.46 
"," 0.03 
"," 39.51 
"," 3887.97 
"," 0.57 
"
values_679," 191 
"," 34 
"," 78 
"," 32 
"," 269 
"," 66 
"," 1625.94 
"," 67374.97 
"," 0.02 
"," 41.44 
"," 3743.05 
"," 0.55 
"
values_419," 199 
"," 34 
"," 84 
"," 38 
"," 283 
"," 72 
"," 1746.09 
"," 65616.18 
"," 0.03 
"," 37.58 
"," 3645.34 
"," 0.54 
"
values_895," 188 
"," 34 
"," 78 
"," 33 
"," 266 
"," 67 
"," 1613.58 
"," 64836.57 
"," 0.02 
"," 40.18 
"," 3602.03 
"," 0.54 
"
values_298," 196 
"," 34 
"," 82 
"," 38 
"," 278 
"," 72 
"," 1715.24 
"," 62922.19 
"," 0.03 
"," 36.68 
"," 3495.68 
"," 0.53 
"
values_155," 193 
"," 34 
"," 78 
"," 33 
"," 271 
"," 67 
"," 1643.91 
"," 66055.30 
"," 0.02 
"," 40.18 
"," 3669.74 
"," 0.54 
"
values_12," 195 
"," 34 
"," 82 
"," 38 
"," 277 
"," 72 
"," 1709.07 
"," 62695.86 
"," 0.03 
"," 36.68 
"," 3483.10 
"," 0.53 
"
values_160," 179 
"," 34 
"," 71 
"," 25 
"," 250 
"," 59 
"," 1470.66 
"," 71003.50 
"," 0.02 
"," 48.28 
"," 3944.64 
"," 0.57 
"
values_626," 185 
"," 34 
"," 75 
"," 31 
"," 260 
"," 65 
"," 1565.82 
"," 64400.48 
"," 0.02 
"," 41.13 
"," 3577.80 
"," 0.54 
"
values_38," 207 
"," 34 
"," 91 
"," 40 
"," 298 
"," 74 
"," 1850.42 
"," 71564.88 
"," 0.03 
"," 38.67 
"," 3975.83 
"," 0.57 
"
values_146," 189 
"," 34 
"," 78 
"," 33 
"," 267 
"," 67 
"," 1619.65 
"," 65080.31 
"," 0.02 
"," 40.18 
"," 3615.57 
"," 0.54 
"
values_81," 200 
"," 34 
"," 86 
"," 38 
"," 286 
"," 72 
"," 1764.60 
"," 67890.61 
"," 0.03 
"," 38.47 
"," 3771.70 
"," 0.55 
"
values_687," 190 
"," 34 
"," 78 
"," 33 
"," 268 
"," 67 
"," 1625.71 
"," 65324.06 
"," 0.02 
"," 40.18 
"," 3629.11 
"," 0.54 
"
values_213," 208 
"," 34 
"," 89 
"," 42 
"," 297 
"," 76 
"," 1855.63 
"," 66847.02 
"," 0.03 
"," 36.02 
"," 3713.72 
"," 0.55 
"
values_212," 208 
"," 34 
"," 89 
"," 44 
"," 297 
"," 78 
"," 1866.76 
"," 64191.24 
"," 0.03 
"," 34.39 
"," 3566.18 
"," 0.53 
"
values_568," 196 
"," 34 
"," 84 
"," 40 
"," 280 
"," 74 
"," 1738.65 
"," 62069.70 
"," 0.03 
"," 35.70 
"," 3448.32 
"," 0.52 
"
values_5," 197 
"," 34 
"," 82 
"," 37 
"," 279 
"," 71 
"," 1715.78 
"," 64643.15 
"," 0.03 
"," 37.68 
"," 3591.29 
"," 0.54 
"
values_40," 210 
"," 34 
"," 91 
"," 46 
"," 301 
"," 80 
"," 1902.90 
"," 63995.37 
"," 0.03 
"," 33.63 
"," 3555.30 
"," 0.53 
"
values_970," 181 
"," 34 
"," 71 
"," 26 
"," 252 
"," 60 
"," 1488.54 
"," 69102.44 
"," 0.02 
"," 46.42 
"," 3839.02 
"," 0.56 
"
values_707," 210 
"," 34 
"," 94 
"," 45 
"," 304 
"," 79 
"," 1916.35 
"," 68051.69 
"," 0.03 
"," 35.51 
"," 3780.65 
"," 0.56 
"
values_406," 179 
"," 34 
"," 72 
"," 26 
"," 251 
"," 60 
"," 1482.63 
"," 69797.64 
"," 0.02 
"," 47.08 
"," 3877.65 
"," 0.57 
"
values_893," 191 
"," 34 
"," 78 
"," 33 
"," 269 
"," 67 
"," 1631.78 
"," 65567.81 
"," 0.02 
"," 40.18 
"," 3642.66 
"," 0.54 
"
values_144," 192 
"," 34 
"," 78 
"," 32 
"," 270 
"," 66 
"," 1631.99 
"," 67625.44 
"," 0.02 
"," 41.44 
"," 3756.97 
"," 0.55 
"
values_979," 180 
"," 34 
"," 71 
"," 26 
"," 251 
"," 60 
"," 1482.63 
"," 68828.23 
"," 0.02 
"," 46.42 
"," 3823.79 
"," 0.56 
"
values_831," 192 
"," 34 
"," 79 
"," 34 
"," 271 
"," 68 
"," 1649.70 
"," 65163.25 
"," 0.03 
"," 39.50 
"," 3620.18 
"," 0.54 
"
values_402," 181 
"," 34 
"," 72 
"," 28 
"," 253 
"," 62 
"," 1506.41 
"," 65851.71 
"," 0.02 
"," 43.71 
"," 3658.43 
"," 0.54 
"
values_404," 181 
"," 34 
"," 72 
"," 28 
"," 253 
"," 62 
"," 1506.41 
"," 65851.71 
"," 0.02 
"," 43.71 
"," 3658.43 
"," 0.54 
"
values_310," 192 
"," 34 
"," 82 
"," 38 
"," 274 
"," 72 
"," 1690.56 
"," 62016.84 
"," 0.03 
"," 36.68 
"," 3445.38 
"," 0.52 
"
values_70," 203 
"," 34 
"," 86 
"," 42 
"," 289 
"," 76 
"," 1805.65 
"," 62853.85 
"," 0.03 
"," 34.81 
"," 3491.88 
"," 0.53 
"
values_268," 209 
"," 34 
"," 89 
"," 42 
"," 298 
"," 76 
"," 1861.88 
"," 67072.10 
"," 0.03 
"," 36.02 
"," 3726.23 
"," 0.55 
"
values_1018," 208 
"," 34 
"," 89 
"," 40 
"," 297 
"," 74 
"," 1844.21 
"," 69757.15 
"," 0.03 
"," 37.83 
"," 3875.40 
"," 0.56 
"
values_412," 182 
"," 34 
"," 72 
"," 28 
"," 254 
"," 62 
"," 1512.37 
"," 66111.99 
"," 0.02 
"," 43.71 
"," 3672.89 
"," 0.55 
"
values_290," 192 
"," 34 
"," 82 
"," 35 
"," 274 
"," 69 
"," 1673.74 
"," 66662.50 
"," 0.03 
"," 39.83 
"," 3703.47 
"," 0.55 
"
values_916," 175 
"," 34 
"," 68 
"," 23 
"," 243 
"," 57 
"," 1417.39 
"," 71239.37 
"," 0.02 
"," 50.26 
"," 3957.74 
"," 0.57 
"
values_567," 199 
"," 34 
"," 84 
"," 37 
"," 283 
"," 71 
"," 1740.38 
"," 67169.20 
"," 0.03 
"," 38.59 
"," 3731.62 
"," 0.55 
"
values_913," 175 
"," 34 
"," 68 
"," 23 
"," 243 
"," 57 
"," 1417.39 
"," 71239.37 
"," 0.02 
"," 50.26 
"," 3957.74 
"," 0.57 
"
values_232," 201 
"," 34 
"," 84 
"," 39 
"," 285 
"," 73 
"," 1764.10 
"," 64593.20 
"," 0.03 
"," 36.62 
"," 3588.51 
"," 0.54 
"
values_319," 195 
"," 34 
"," 82 
"," 37 
"," 277 
"," 71 
"," 1703.48 
"," 64179.76 
"," 0.03 
"," 37.68 
"," 3565.54 
"," 0.53 
"
values_23," 194 
"," 34 
"," 82 
"," 36 
"," 276 
"," 70 
"," 1691.68 
"," 65505.69 
"," 0.03 
"," 38.72 
"," 3639.21 
"," 0.54 
"
values_899," 175 
"," 34 
"," 68 
"," 23 
"," 243 
"," 57 
"," 1417.39 
"," 71239.37 
"," 0.02 
"," 50.26 
"," 3957.74 
"," 0.57 
"
values_428," 198 
"," 34 
"," 84 
"," 37 
"," 282 
"," 71 
"," 1734.23 
"," 66931.85 
"," 0.03 
"," 38.59 
"," 3718.44 
"," 0.55 
"
values_858," 196 
"," 34 
"," 84 
"," 39 
"," 280 
"," 73 
"," 1733.15 
"," 63459.99 
"," 0.03 
"," 36.62 
"," 3525.55 
"," 0.53 
"
values_546," 195 
"," 34 
"," 84 
"," 37 
"," 279 
"," 71 
"," 1715.78 
"," 66219.81 
"," 0.03 
"," 38.59 
"," 3678.88 
"," 0.55 
"
values_432," 201 
"," 34 
"," 84 
"," 39 
"," 285 
"," 73 
"," 1764.10 
"," 64593.20 
"," 0.03 
"," 36.62 
"," 3588.51 
"," 0.54 
"
values_231," 198 
"," 34 
"," 84 
"," 38 
"," 282 
"," 72 
"," 1739.92 
"," 65384.32 
"," 0.03 
"," 37.58 
"," 3632.46 
"," 0.54 
"
values_388," 182 
"," 34 
"," 72 
"," 28 
"," 254 
"," 62 
"," 1512.37 
"," 66111.99 
"," 0.02 
"," 43.71 
"," 3672.89 
"," 0.55 
"
values_350," 197 
"," 34 
"," 85 
"," 37 
"," 282 
"," 71 
"," 1734.23 
"," 67728.66 
"," 0.03 
"," 39.05 
"," 3762.70 
"," 0.55 
"
values_603," 187 
"," 34 
"," 76 
"," 30 
"," 263 
"," 64 
"," 1578 
"," 67959.20 
"," 0.02 
"," 43.07 
"," 3775.51 
"," 0.56 
"
values_364," 208 
"," 34 
"," 88 
"," 41 
"," 296 
"," 75 
"," 1843.73 
"," 67273.67 
"," 0.03 
"," 36.49 
"," 3737.43 
"," 0.55 
"
values_530," 200 
"," 34 
"," 86 
"," 42 
"," 286 
"," 76 
"," 1786.91 
"," 62201.39 
"," 0.03 
"," 34.81 
"," 3455.63 
"," 0.52 
"
values_72," 201 
"," 34 
"," 86 
"," 40 
"," 287 
"," 74 
"," 1782.11 
"," 65136.23 
"," 0.03 
"," 36.55 
"," 3618.68 
"," 0.54 
"
values_536," 202 
"," 34 
"," 86 
"," 40 
"," 288 
"," 74 
"," 1788.32 
"," 65363.19 
"," 0.03 
"," 36.55 
"," 3631.29 
"," 0.54 
"
values_79," 201 
"," 34 
"," 86 
"," 41 
"," 287 
"," 75 
"," 1787.67 
"," 63745.73 
"," 0.03 
"," 35.66 
"," 3541.43 
"," 0.53 
"
values_342," 202 
"," 34 
"," 85 
"," 39 
"," 287 
"," 73 
"," 1776.48 
"," 65820.85 
"," 0.03 
"," 37.05 
"," 3656.71 
"," 0.54 
"
values_803," 192 
"," 34 
"," 79 
"," 32 
"," 271 
"," 66 
"," 1638.03 
"," 68746.11 
"," 0.02 
"," 41.97 
"," 3819.23 
"," 0.56 
"
values_501," 190 
"," 34 
"," 77 
"," 33 
"," 267 
"," 67 
"," 1619.65 
"," 64245.95 
"," 0.03 
"," 39.67 
"," 3569.22 
"," 0.53 
"
values_540," 202 
"," 34 
"," 86 
"," 40 
"," 288 
"," 74 
"," 1788.32 
"," 65363.19 
"," 0.03 
"," 36.55 
"," 3631.29 
"," 0.54 
"
values_955," 184 
"," 34 
"," 74 
"," 29 
"," 258 
"," 63 
"," 1542.14 
"," 66896.89 
"," 0.02 
"," 43.38 
"," 3716.49 
"," 0.55 
"
values_191," 178 
"," 34 
"," 71 
"," 27 
"," 249 
"," 61 
"," 1476.75 
"," 66016.36 
"," 0.02 
"," 44.70 
"," 3667.58 
"," 0.54 
"
values_812," 196 
"," 34 
"," 79 
"," 34 
"," 275 
"," 68 
"," 1674.05 
"," 66125.07 
"," 0.03 
"," 39.50 
"," 3673.61 
"," 0.55 
"
values_545," 199 
"," 34 
"," 84 
"," 39 
"," 283 
"," 73 
"," 1751.72 
"," 64139.91 
"," 0.03 
"," 36.62 
"," 3563.33 
"," 0.53 
"
values_78," 203 
"," 34 
"," 86 
"," 40 
"," 289 
"," 74 
"," 1794.53 
"," 65590.15 
"," 0.03 
"," 36.55 
"," 3643.90 
"," 0.54 
"
values_526," 202 
"," 34 
"," 86 
"," 40 
"," 288 
"," 74 
"," 1788.32 
"," 65363.19 
"," 0.03 
"," 36.55 
"," 3631.29 
"," 0.54 
"
values_695," 188 
"," 34 
"," 78 
"," 34 
"," 266 
"," 68 
"," 1619.27 
"," 63151.34 
"," 0.03 
"," 39 
"," 3508.41 
"," 0.53 
"
values_87," 204 
"," 34 
"," 86 
"," 40 
"," 290 
"," 74 
"," 1800.74 
"," 65817.10 
"," 0.03 
"," 36.55 
"," 3656.51 
"," 0.54 
"
values_300," 194 
"," 34 
"," 82 
"," 37 
"," 276 
"," 71 
"," 1697.33 
"," 63948.06 
"," 0.03 
"," 37.68 
"," 3552.67 
"," 0.53 
"
values_964," 179 
"," 34 
"," 71 
"," 26 
"," 250 
"," 60 
"," 1476.72 
"," 68554.01 
"," 0.02 
"," 46.42 
"," 3808.56 
"," 0.56 
"
values_998," 204 
"," 34 
"," 89 
"," 44 
"," 293 
"," 78 
"," 1841.62 
"," 63326.71 
"," 0.03 
"," 34.39 
"," 3518.15 
"," 0.53 
"
values_988," 179 
"," 34 
"," 71 
"," 27 
"," 250 
"," 61 
"," 1482.68 
"," 66281.48 
"," 0.02 
"," 44.70 
"," 3682.30 
"," 0.55 
"
values_6," 194 
"," 34 
"," 82 
"," 34 
"," 276 
"," 68 
"," 1680.14 
"," 68885.73 
"," 0.02 
"," 41 
"," 3826.98 
"," 0.56 
"
values_625," 188 
"," 34 
"," 75 
"," 30 
"," 263 
"," 64 
"," 1578 
"," 67065 
"," 0.02 
"," 42.50 
"," 3725.83 
"," 0.55 
"
values_518," 200 
"," 34 
"," 86 
"," 41 
"," 286 
"," 75 
"," 1781.44 
"," 63523.62 
"," 0.03 
"," 35.66 
"," 3529.09 
"," 0.53 
"
values_122," 193 
"," 34 
"," 83 
"," 37 
"," 276 
"," 71 
"," 1697.33 
"," 64727.92 
"," 0.03 
"," 38.14 
"," 3596.00 
"," 0.54 
"
values_541," 202 
"," 34 
"," 86 
"," 40 
"," 288 
"," 74 
"," 1788.32 
"," 65363.19 
"," 0.03 
"," 36.55 
"," 3631.29 
"," 0.54 
"
values_279," 203 
"," 34 
"," 89 
"," 44 
"," 292 
"," 78 
"," 1835.34 
"," 63110.58 
"," 0.03 
"," 34.39 
"," 3506.14 
"," 0.53 
"
values_256," 207 
"," 34 
"," 89 
"," 44 
"," 296 
"," 78 
"," 1860.48 
"," 63975.11 
"," 0.03 
"," 34.39 
"," 3554.17 
"," 0.53 
"
values_796," 199 
"," 34 
"," 82 
"," 34 
"," 281 
"," 68 
"," 1710.58 
"," 70133.66 
"," 0.02 
"," 41 
"," 3896.31 
"," 0.57 
"
values_504," 189 
"," 34 
"," 77 
"," 33 
"," 266 
"," 67 
"," 1613.58 
"," 64005.33 
"," 0.03 
"," 39.67 
"," 3555.85 
"," 0.53 
"
values_752," 201 
"," 34 
"," 84 
"," 39 
"," 285 
"," 73 
"," 1764.10 
"," 64593.20 
"," 0.03 
"," 36.62 
"," 3588.51 
"," 0.54 
"
values_459," 212 
"," 34 
"," 90 
"," 43 
"," 302 
"," 77 
"," 1892.57 
"," 67340.26 
"," 0.03 
"," 35.58 
"," 3741.13 
"," 0.55 
"
values_658," 185 
"," 34 
"," 75 
"," 30 
"," 260 
"," 64 
"," 1560 
"," 66300 
"," 0.02 
"," 42.50 
"," 3683.33 
"," 0.55 
"
values_408," 182 
"," 34 
"," 72 
"," 28 
"," 254 
"," 62 
"," 1512.37 
"," 66111.99 
"," 0.02 
"," 43.71 
"," 3672.89 
"," 0.55 
"
values_867," 194 
"," 34 
"," 78 
"," 34 
"," 272 
"," 68 
"," 1655.79 
"," 64575.81 
"," 0.03 
"," 39 
"," 3587.54 
"," 0.54 
"
values_727," 213 
"," 34 
"," 94 
"," 45 
"," 307 
"," 79 
"," 1935.26 
"," 68723.26 
"," 0.03 
"," 35.51 
"," 3817.96 
"," 0.56 
"
values_177," 181 
"," 34 
"," 71 
"," 26 
"," 252 
"," 60 
"," 1488.54 
"," 69102.44 
"," 0.02 
"," 46.42 
"," 3839.02 
"," 0.56 
"
values_823," 190 
"," 34 
"," 79 
"," 34 
"," 269 
"," 68 
"," 1637.53 
"," 64682.34 
"," 0.03 
"," 39.50 
"," 3593.46 
"," 0.54 
"
values_822," 190 
"," 34 
"," 79 
"," 35 
"," 269 
"," 69 
"," 1643.19 
"," 63051.67 
"," 0.03 
"," 38.37 
"," 3502.87 
"," 0.53 
"
values_218," 206 
"," 34 
"," 89 
"," 43 
"," 295 
"," 77 
"," 1848.70 
"," 65048.52 
"," 0.03 
"," 35.19 
"," 3613.81 
"," 0.54 
"
values_426," 201 
"," 34 
"," 84 
"," 38 
"," 285 
"," 72 
"," 1758.43 
"," 66079.90 
"," 0.03 
"," 37.58 
"," 3671.11 
"," 0.54 
"
values_776," 196 
"," 34 
"," 82 
"," 35 
"," 278 
"," 69 
"," 1698.17 
"," 67635.68 
"," 0.03 
"," 39.83 
"," 3757.54 
"," 0.55 
"
values_143," 186 
"," 34 
"," 78 
"," 33 
"," 264 
"," 67 
"," 1601.45 
"," 64349.07 
"," 0.02 
"," 40.18 
"," 3574.95 
"," 0.54 
"
values_739," 199 
"," 34 
"," 84 
"," 35 
"," 283 
"," 69 
"," 1728.71 
"," 70531.47 
"," 0.02 
"," 40.80 
"," 3918.41 
"," 0.57 
"
values_312," 194 
"," 34 
"," 82 
"," 35 
"," 276 
"," 69 
"," 1685.95 
"," 67149.09 
"," 0.03 
"," 39.83 
"," 3730.50 
"," 0.55 
"
values_174," 181 
"," 34 
"," 71 
"," 27 
"," 252 
"," 61 
"," 1494.55 
"," 66811.73 
"," 0.02 
"," 44.70 
"," 3711.76 
"," 0.55 
"
values_669," 186 
"," 34 
"," 75 
"," 30 
"," 261 
"," 64 
"," 1566 
"," 66555 
"," 0.02 
"," 42.50 
"," 3697.50 
"," 0.55 
"
values_120," 201 
"," 34 
"," 83 
"," 38 
"," 284 
"," 72 
"," 1752.26 
"," 65064.13 
"," 0.03 
"," 37.13 
"," 3614.67 
"," 0.54 
"
values_974," 179 
"," 34 
"," 71 
"," 27 
"," 250 
"," 61 
"," 1482.68 
"," 66281.48 
"," 0.02 
"," 44.70 
"," 3682.30 
"," 0.55 
"
values_217," 206 
"," 34 
"," 89 
"," 39 
"," 295 
"," 73 
"," 1826.00 
"," 70839.37 
"," 0.03 
"," 38.79 
"," 3935.52 
"," 0.57 
"
values_866," 188 
"," 34 
"," 78 
"," 34 
"," 266 
"," 68 
"," 1619.27 
"," 63151.34 
"," 0.03 
"," 39 
"," 3508.41 
"," 0.53 
"
values_192," 208 
"," 34 
"," 89 
"," 41 
"," 297 
"," 75 
"," 1849.96 
"," 68268.00 
"," 0.03 
"," 36.90 
"," 3792.67 
"," 0.56 
"
values_328," 202 
"," 34 
"," 85 
"," 40 
"," 287 
"," 74 
"," 1782.11 
"," 64378.84 
"," 0.03 
"," 36.12 
"," 3576.60 
"," 0.54 
"
values_68," 203 
"," 34 
"," 86 
"," 41 
"," 289 
"," 75 
"," 1800.13 
"," 64189.95 
"," 0.03 
"," 35.66 
"," 3566.11 
"," 0.53 
"
values_387," 183 
"," 34 
"," 72 
"," 28 
"," 255 
"," 62 
"," 1518.32 
"," 66372.28 
"," 0.02 
"," 43.71 
"," 3687.35 
"," 0.55 
"
values_69," 208 
"," 34 
"," 86 
"," 39 
"," 294 
"," 73 
"," 1819.81 
"," 68219.48 
"," 0.03 
"," 37.49 
"," 3789.97 
"," 0.56 
"
values_749," 201 
"," 34 
"," 84 
"," 40 
"," 285 
"," 74 
"," 1769.69 
"," 63178.08 
"," 0.03 
"," 35.70 
"," 3509.89 
"," 0.53 
"
values_135," 195 
"," 34 
"," 78 
"," 31 
"," 273 
"," 65 
"," 1644.11 
"," 70325.33 
"," 0.02 
"," 42.77 
"," 3906.96 
"," 0.57 
"
values_341," 202 
"," 34 
"," 85 
"," 39 
"," 287 
"," 73 
"," 1776.48 
"," 65820.85 
"," 0.03 
"," 37.05 
"," 3656.71 
"," 0.54 
"
values_494," 187 
"," 34 
"," 77 
"," 33 
"," 264 
"," 67 
"," 1601.45 
"," 63524.09 
"," 0.03 
"," 39.67 
"," 3529.12 
"," 0.53 
"
values_1," 198 
"," 34 
"," 82 
"," 36 
"," 280 
"," 70 
"," 1716.20 
"," 66455.05 
"," 0.03 
"," 38.72 
"," 3691.95 
"," 0.55 
"
values_589," 186 
"," 34 
"," 76 
"," 31 
"," 262 
"," 65 
"," 1577.86 
"," 65761.15 
"," 0.02 
"," 41.68 
"," 3653.40 
"," 0.54 
"
values_925," 175 
"," 34 
"," 68 
"," 23 
"," 243 
"," 57 
"," 1417.39 
"," 71239.37 
"," 0.02 
"," 50.26 
"," 3957.74 
"," 0.57 
"
values_524," 202 
"," 34 
"," 86 
"," 42 
"," 288 
"," 76 
"," 1799.40 
"," 62636.37 
"," 0.03 
"," 34.81 
"," 3479.80 
"," 0.53 
"
values_994," 204 
"," 34 
"," 89 
"," 45 
"," 293 
"," 79 
"," 1847.01 
"," 62100.51 
"," 0.03 
"," 33.62 
"," 3450.03 
"," 0.52 
"
values_856," 196 
"," 34 
"," 84 
"," 38 
"," 280 
"," 72 
"," 1727.58 
"," 64920.60 
"," 0.03 
"," 37.58 
"," 3606.70 
"," 0.54 
"
values_156," 191 
"," 34 
"," 78 
"," 33 
"," 269 
"," 67 
"," 1631.78 
"," 65567.81 
"," 0.02 
"," 40.18 
"," 3642.66 
"," 0.54 
"
values_470," 212 
"," 34 
"," 90 
"," 44 
"," 302 
"," 78 
"," 1898.19 
"," 66005.29 
"," 0.03 
"," 34.77 
"," 3666.96 
"," 0.54 
"
values_207," 202 
"," 34 
"," 89 
"," 42 
"," 291 
"," 76 
"," 1818.15 
"," 65496.58 
"," 0.03 
"," 36.02 
"," 3638.70 
"," 0.54 
"
values_655," 188 
"," 34 
"," 75 
"," 30 
"," 263 
"," 64 
"," 1578 
"," 67065 
"," 0.02 
"," 42.50 
"," 3725.83 
"," 0.55 
"
values_441," 201 
"," 34 
"," 84 
"," 36 
"," 285 
"," 70 
"," 1746.85 
"," 69291.54 
"," 0.03 
"," 39.67 
"," 3849.53 
"," 0.56 
"
values_109," 198 
"," 34 
"," 83 
"," 38 
"," 281 
"," 72 
"," 1733.75 
"," 64376.84 
"," 0.03 
"," 37.13 
"," 3576.49 
"," 0.54 
"
values_45," 209 
"," 34 
"," 91 
"," 40 
"," 300 
"," 74 
"," 1862.84 
"," 72045.18 
"," 0.03 
"," 38.67 
"," 4002.51 
"," 0.58 
"
