inputName,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_574,34,81,37,277,71,1703.48,63397.08,0.03,37.22,3522.06,0.53
values_163,34,87,41,288,75,1793.90,64711.65,0.03,36.07,3595.09,0.54
values_900,34,93,46,304,80,1921.87,66053.70,0.03,34.37,3669.65,0.54
values_392,34,85,40,284,74,1763.48,63705.89,0.03,36.12,3539.22,0.53
values_447,34,90,44,302,78,1898.19,66005.29,0.03,34.77,3666.96,0.54
values_523,34,72,27,252,61,1494.55,67752.74,0.02,45.33,3764.04,0.55
values_679,34,68,23,242,57,1411.56,70946.20,0.02,50.26,3941.46,0.57
values_419,34,90,41,300,75,1868.65,69732.38,0.03,37.32,3874.02,0.56
values_895,34,82,34,280,68,1704.49,69884.07,0.02,41,3882.45,0.57
values_298,34,75,30,262,64,1572,66810,0.02,42.50,3711.67,0.55
values_155,34,84,39,283,73,1751.72,64139.91,0.03,36.62,3563.33,0.53
values_12,34,89,42,296,76,1849.39,66621.95,0.03,36.02,3701.22,0.55
values_160,34,87,42,293,76,1830.64,64464.78,0.03,35.21,3581.38,0.54
values_626,34,93,42,301,76,1880.63,70792.14,0.03,37.64,3932.90,0.57
values_38,34,82,37,275,71,1691.18,63716.37,0.03,37.68,3539.80,0.53
values_146,34,84,37,280,71,1721.93,66457.16,0.03,38.59,3692.06,0.55
values_81,34,76,31,263,65,1583.88,66012.14,0.02,41.68,3667.34,0.54
values_687,34,68,23,243,57,1417.39,71239.37,0.02,50.26,3957.74,0.57
values_213,34,81,36,274,70,1679.42,64237.95,0.03,38.25,3568.78,0.53
values_212,34,81,37,277,71,1703.48,63397.08,0.03,37.22,3522.06,0.53
values_568,34,81,37,274,71,1685.03,62710.47,0.03,37.22,3483.91,0.53
values_5,34,89,42,294,76,1836.89,66171.80,0.03,36.02,3676.21,0.55
values_40,34,82,37,278,71,1709.63,64411.45,0.03,37.68,3578.41,0.54
values_970,34,77,33,266,67,1613.58,64005.33,0.03,39.67,3555.85,0.53
values_707,34,90,42,300,76,1874.38,68280.92,0.03,36.43,3793.38,0.56
values_406,34,85,39,287,73,1776.48,65820.85,0.03,37.05,3656.71,0.54
values_893,34,82,36,276,70,1691.68,65505.69,0.03,38.72,3639.21,0.54
values_144,34,84,38,284,72,1752.26,65848.04,0.03,37.58,3658.22,0.54
values_979,34,77,33,264,67,1601.45,63524.09,0.03,39.67,3529.12,0.53
values_831,34,91,45,300,79,1891.13,65012.99,0.03,34.38,3611.83,0.54
values_402,34,85,38,284,72,1752.26,66631.94,0.03,38.03,3701.77,0.55
values_404,34,85,39,283,73,1751.72,64903.48,0.03,37.05,3605.75,0.54
values_310,34,75,30,261,64,1566,66555,0.02,42.50,3697.50,0.55
values_70,34,76,30,263,64,1578,67959.20,0.02,43.07,3775.51,0.56
values_268,34,92,45,302,79,1903.74,66165.60,0.03,34.76,3675.87,0.55
values_1018,34,90,40,297,74,1844.21,70540.94,0.03,38.25,3918.94,0.57
values_412,34,85,40,288,74,1788.32,64603.15,0.03,36.12,3589.06,0.54
values_290,34,75,31,262,65,1577.86,64895.87,0.02,41.13,3605.33,0.54
values_916,34,93,44,309,78,1942.19,69786.39,0.03,35.93,3877.02,0.57
values_567,34,81,36,274,70,1679.42,64237.95,0.03,38.25,3568.78,0.53
values_913,34,93,45,305,79,1922.65,67549.21,0.03,35.13,3752.73,0.55
values_232,34,77,33,265,67,1607.51,63764.71,0.03,39.67,3542.48,0.53
values_319,34,75,31,257,65,1547.75,63657.40,0.02,41.13,3536.52,0.53
values_23,34,89,40,298,74,1850.42,69992.03,0.03,37.83,3888.45,0.57
values_899,34,93,46,305,80,1928.19,66270.99,0.03,34.37,3681.72,0.55
values_428,34,90,41,300,75,1868.65,69732.38,0.03,37.32,3874.02,0.56
values_858,34,71,27,251,61,1488.62,66546.61,0.02,44.70,3697.03,0.55
values_546,34,81,34,275,68,1674.05,67799.12,0.02,40.50,3766.62,0.55
values_432,34,90,44,294,78,1847.91,64256.81,0.03,34.77,3569.82,0.53
values_231,34,77,33,266,67,1613.58,64005.33,0.03,39.67,3555.85,0.53
values_388,34,85,39,283,73,1751.72,64903.48,0.03,37.05,3605.75,0.54
values_350,34,71,27,252,61,1494.55,66811.73,0.02,44.70,3711.76,0.55
values_603,34,90,43,296,77,1854.97,66002.38,0.03,35.58,3666.80,0.54
values_364,34,86,39,289,73,1788.86,67059.29,0.03,37.49,3725.52,0.55
values_530,34,72,28,253,62,1506.41,65851.71,0.02,43.71,3658.43,0.54
values_72,34,76,31,262,65,1577.86,65761.15,0.02,41.68,3653.40,0.54
values_536,34,72,28,254,62,1512.37,66111.99,0.02,43.71,3672.89,0.55
values_79,34,76,31,264,65,1589.91,66263.14,0.02,41.68,3681.29,0.55
values_342,34,71,26,252,60,1488.54,69102.44,0.02,46.42,3839.02,0.56
values_803,34,91,43,297,77,1861.24,66961.20,0.03,35.98,3720.07,0.55
values_501,34,80,34,272,68,1655.79,66231.60,0.03,40,3679.53,0.55
values_540,34,72,28,254,62,1512.37,66111.99,0.02,43.71,3672.89,0.55
values_955,34,91,43,300,77,1880.04,67637.57,0.03,35.98,3757.64,0.55
values_191,34,87,41,292,75,1818.82,65610.43,0.03,36.07,3645.02,0.54
values_812,34,91,44,296,78,1860.48,65412.75,0.03,35.16,3634.04,0.54
values_545,34,81,35,275,69,1679.84,66089.87,0.03,39.34,3671.66,0.54
values_78,34,76,30,263,64,1578,67959.20,0.02,43.07,3775.51,0.56
values_526,34,72,28,251,62,1494.50,65331.14,0.02,43.71,3629.51,0.54
values_695,34,68,23,244,57,1423.23,71532.53,0.02,50.26,3974.03,0.57
values_87,34,76,31,260,65,1565.82,65259.15,0.02,41.68,3625.51,0.54
values_300,34,75,30,260,64,1560,66300,0.02,42.50,3683.33,0.55
values_964,34,77,30,266,64,1596,69638.80,0.02,43.63,3868.82,0.56
values_998,34,90,42,300,76,1874.38,68280.92,0.03,36.43,3793.38,0.56
values_988,34,77,33,269,67,1631.78,64727.19,0.03,39.67,3595.96,0.54
values_6,34,89,43,296,77,1854.97,65269.02,0.03,35.19,3626.06,0.54
values_625,34,93,45,302,79,1903.74,66884.79,0.03,35.13,3715.82,0.55
values_518,34,72,28,253,62,1506.41,65851.71,0.02,43.71,3658.43,0.54
values_122,34,87,41,293,75,1825.04,65835.12,0.03,36.07,3657.51,0.54
values_541,34,72,27,255,61,1512.34,68559.32,0.02,45.33,3808.85,0.56
values_279,34,92,45,303,79,1910.05,66384.69,0.03,34.76,3688.04,0.55
values_256,34,92,45,302,79,1903.74,66165.60,0.03,34.76,3675.87,0.55
values_796,34,77,32,265,66,1601.76,65522.18,0.02,40.91,3640.12,0.54
values_504,34,80,35,274,69,1673.74,65036.59,0.03,38.86,3613.14,0.54
values_752,34,86,38,286,72,1764.60,67890.61,0.03,38.47,3771.70,0.55
values_459,34,93,47,305,81,1933.65,65044.84,0.03,33.64,3613.60,0.54
values_658,34,68,23,243,57,1417.39,71239.37,0.02,50.26,3957.74,0.57
values_408,34,85,41,287,75,1787.67,63004.50,0.03,35.24,3500.25,0.53
values_867,34,82,37,280,71,1721.93,64874.85,0.03,37.68,3604.16,0.54
values_727,34,90,44,297,78,1866.76,64912.49,0.03,34.77,3606.25,0.54
values_177,34,87,41,289,75,1800.13,64936.35,0.03,36.07,3607.57,0.54
values_823,34,91,44,300,78,1885.62,66296.71,0.03,35.16,3683.15,0.55
values_822,34,91,42,299,76,1868.13,68809.47,0.03,36.83,3822.75,0.56
values_218,34,81,34,271,68,1649.70,66812.95,0.02,40.50,3711.83,0.55
values_426,34,90,40,300,74,1862.84,71253.48,0.03,38.25,3958.53,0.57
values_776,34,77,32,263,66,1589.68,65027.67,0.02,40.91,3612.65,0.54
values_143,34,84,39,282,73,1745.53,63913.27,0.03,36.62,3550.74,0.53
values_739,34,86,40,287,74,1782.11,65136.23,0.03,36.55,3618.68,0.54
values_312,34,75,30,264,64,1584,67320,0.02,42.50,3740,0.55
values_174,34,87,43,293,77,1836.17,63155.65,0.03,34.40,3508.65,0.53
values_669,34,68,23,243,57,1417.39,71239.37,0.02,50.26,3957.74,0.57
values_120,34,87,41,294,75,1831.27,66059.81,0.03,36.07,3669.99,0.54
values_974,34,77,31,263,65,1583.88,66880.73,0.02,42.23,3715.60,0.55
values_217,34,81,34,277,68,1686.23,68292.20,0.02,40.50,3794.01,0.56
values_866,34,82,36,277,70,1697.81,65743.03,0.03,38.72,3652.39,0.54
values_192,34,81,37,277,71,1703.48,63397.08,0.03,37.22,3522.06,0.53
values_328,34,71,27,250,61,1482.68,66281.48,0.02,44.70,3682.30,0.55
values_68,34,76,32,263,66,1589.68,64183.15,0.02,40.38,3565.73,0.53
values_387,34,85,40,287,74,1782.11,64378.84,0.03,36.12,3576.60,0.54
values_69,34,76,32,266,66,1607.81,64915.28,0.02,40.38,3606.40,0.54
values_749,34,86,40,290,74,1800.74,65817.10,0.03,36.55,3656.51,0.54
values_135,34,84,37,282,71,1734.23,66931.85,0.03,38.59,3718.44,0.55
values_341,34,71,27,250,61,1482.68,66281.48,0.02,44.70,3682.30,0.55
values_494,34,80,33,275,67,1668.17,68749.01,0.02,41.21,3819.39,0.56
values_1,34,89,43,290,77,1817.37,63946.00,0.03,35.19,3552.56,0.53
values_589,34,90,44,299,78,1879.34,65349.61,0.03,34.77,3630.53,0.54
values_925,34,93,44,306,78,1923.33,69108.85,0.03,35.93,3839.38,0.56
values_524,34,72,28,254,62,1512.37,66111.99,0.02,43.71,3672.89,0.55
values_994,34,90,46,298,80,1883.93,62661.30,0.03,33.26,3481.18,0.53
values_856,34,71,27,250,61,1482.68,66281.48,0.02,44.70,3682.30,0.55
values_156,34,84,38,283,72,1746.09,65616.18,0.03,37.58,3645.34,0.54
values_470,34,93,45,307,79,1935.26,67992.16,0.03,35.13,3777.34,0.56
values_207,34,81,37,278,71,1709.63,63625.95,0.03,37.22,3534.77,0.53
values_655,34,68,22,243,56,1411.19,74151.48,0.02,52.55,4119.53,0.59
values_441,34,90,44,293,78,1841.62,64038.25,0.03,34.77,3557.68,0.53
values_109,34,87,42,291,76,1818.15,64024.74,0.03,35.21,3556.93,0.53
values_45,34,82,37,280,71,1721.93,64874.85,0.03,37.68,3604.16,0.54
values_125,34,87,41,292,75,1818.82,65610.43,0.03,36.07,3645.02,0.54
values_600,34,90,43,302,77,1892.57,67340.26,0.03,35.58,3741.13,0.55
values_708,34,90,44,299,78,1879.34,65349.61,0.03,34.77,3630.53,0.54
values_791,34,77,32,264,66,1595.72,65274.92,0.02,40.91,3626.38,0.54
values_912,34,93,46,305,80,1928.19,66270.99,0.03,34.37,3681.72,0.55
values_533,34,72,27,255,61,1512.34,68559.32,0.02,45.33,3808.85,0.56
values_418,34,90,44,294,78,1847.91,64256.81,0.03,34.77,3569.82,0.53
values_228,34,77,33,266,67,1613.58,64005.33,0.03,39.67,3555.85,0.53
values_585,34,90,44,297,78,1866.76,64912.49,0.03,34.77,3606.25,0.54
values_465,34,93,46,307,80,1940.83,66705.55,0.03,34.37,3705.86,0.55
values_239,34,77,33,268,67,1625.71,64486.57,0.03,39.67,3582.59,0.54
values_842,34,71,27,250,61,1482.68,66281.48,0.02,44.70,3682.30,0.55
values_208,34,81,36,273,70,1673.29,64003.51,0.03,38.25,3555.75,0.53
values_932,34,91,40,302,74,1875.25,72525.48,0.03,38.67,4029.19,0.58
values_957,34,91,43,301,77,1886.30,67863.03,0.03,35.98,3770.17,0.55
values_563,34,81,37,275,71,1691.18,62939.34,0.03,37.22,3496.63,0.53
values_766,34,86,41,290,75,1806.36,64412.06,0.03,35.66,3578.45,0.54
values_476,34,93,46,302,80,1909.22,65619.14,0.03,34.37,3645.51,0.54
values_175,34,87,39,290,73,1795.05,68073.79,0.03,37.92,3781.88,0.56
values_591,34,90,44,298,78,1873.05,65131.05,0.03,34.77,3618.39,0.54
values_997,34,90,45,300,79,1891.13,64298.56,0.03,34,3572.14,0.53
values_385,34,85,39,284,73,1757.91,65132.83,0.03,37.05,3618.49,0.54
values_115,34,87,42,290,76,1811.90,63804.73,0.03,35.21,3544.71,0.53
values_653,34,68,23,243,57,1417.39,71239.37,0.02,50.26,3957.74,0.57
values_753,34,86,41,287,75,1787.67,63745.73,0.03,35.66,3541.43,0.53
values_241,34,77,33,267,67,1619.65,64245.95,0.03,39.67,3569.22,0.53
values_197,34,81,36,277,70,1697.81,64941.29,0.03,38.25,3607.85,0.54
values_636,34,93,48,307,82,1951.77,64286.37,0.03,32.94,3571.47,0.53
values_450,34,93,47,306,81,1939.99,65258.10,0.03,33.64,3625.45,0.54
values_106,34,87,39,295,73,1826.00,69247.47,0.03,37.92,3847.08,0.56
values_699,34,68,23,244,57,1423.23,71532.53,0.02,50.26,3974.03,0.57
values_578,34,90,43,301,77,1886.30,67117.28,0.03,35.58,3728.74,0.55
values_644,34,68,23,244,57,1423.23,71532.53,0.02,50.26,3974.03,0.57
values_570,34,81,36,273,70,1673.29,64003.51,0.03,38.25,3555.75,0.53
values_873,34,82,38,275,72,1696.73,62243.18,0.03,36.68,3457.95,0.52
values_33,34,82,35,278,69,1698.17,67635.68,0.03,39.83,3757.54,0.55
values_210,34,81,36,278,70,1703.94,65175.73,0.03,38.25,3620.87,0.54
values_486,34,80,34,270,68,1643.61,65744.60,0.03,40,3652.48,0.54
values_252,34,77,31,264,65,1589.91,67135.03,0.02,42.23,3729.72,0.55
values_694,34,68,22,243,56,1411.19,74151.48,0.02,52.55,4119.53,0.59
values_759,34,86,40,288,74,1788.32,65363.19,0.03,36.55,3631.29,0.54
values_245,34,77,32,266,66,1607.81,65769.43,0.02,40.91,3653.86,0.54
values_15,34,89,41,297,75,1849.96,68268.00,0.03,36.90,3792.67,0.56
values_792,34,77,32,263,66,1589.68,65027.67,0.02,40.91,3612.65,0.54
values_248,34,77,33,268,67,1625.71,64486.57,0.03,39.67,3582.59,0.54
values_246,34,77,32,264,66,1595.72,65274.92,0.02,40.91,3626.38,0.54
values_556,34,81,35,278,69,1698.17,66810.85,0.03,39.34,3711.71,0.55
values_513,34,72,28,254,62,1512.37,66111.99,0.02,43.71,3672.89,0.55
values_93,34,76,31,261,65,1571.84,65510.15,0.02,41.68,3639.45,0.54
values_558,34,81,36,275,70,1685.55,64472.40,0.03,38.25,3581.80,0.54
values_991,34,77,33,267,67,1619.65,64245.95,0.03,39.67,3569.22,0.53
values_181,34,87,41,292,75,1818.82,65610.43,0.03,36.07,3645.02,0.54
values_674,34,68,23,244,57,1423.23,71532.53,0.02,50.26,3974.03,0.57
values_652,34,68,23,244,57,1423.23,71532.53,0.02,50.26,3974.03,0.57
values_344,34,71,27,250,61,1482.68,66281.48,0.02,44.70,3682.30,0.55
values_715,34,90,41,296,75,1843.73,68802.62,0.03,37.32,3822.37,0.56
values_528,34,72,28,252,62,1500.46,65591.43,0.02,43.71,3643.97,0.54
values_276,34,92,44,304,78,1910.76,67918.91,0.03,35.55,3773.27,0.55
values_24,34,89,41,296,75,1843.73,68038.15,0.03,36.90,3779.90,0.56
values_296,34,75,30,262,64,1572,66810,0.02,42.50,3711.67,0.55
values_244,34,77,32,266,66,1607.81,65769.43,0.02,40.91,3653.86,0.54
values_380,34,86,39,291,73,1801.24,67523.37,0.03,37.49,3751.30,0.55
values_25,34,89,43,294,77,1842.44,64828.01,0.03,35.19,3601.56,0.54
values_740,34,86,40,287,74,1782.11,65136.23,0.03,36.55,3618.68,0.54
values_478,34,93,46,302,80,1909.22,65619.14,0.03,34.37,3645.51,0.54
values_379,34,86,39,289,73,1788.86,67059.29,0.03,37.49,3725.52,0.55
values_810,34,91,42,300,76,1874.38,69039.60,0.03,36.83,3835.53,0.56
values_440,34,90,44,297,78,1866.76,64912.49,0.03,34.77,3606.25,0.54
values_543,34,72,27,252,61,1494.55,67752.74,0.02,45.33,3764.04,0.55
values_130,34,84,37,284,71,1746.53,67406.55,0.03,38.59,3744.81,0.55
values_225,34,77,32,263,66,1589.68,65027.67,0.02,40.91,3612.65,0.54
values_285,34,92,44,306,78,1923.33,68365.75,0.03,35.55,3798.10,0.56
values_363,34,86,41,291,75,1812.59,64634.17,0.03,35.66,3590.79,0.54
values_667,34,68,23,242,57,1411.56,70946.20,0.02,50.26,3941.46,0.57
values_26,34,89,43,297,77,1861.24,65489.52,0.03,35.19,3638.31,0.54
values_793,34,77,33,265,67,1607.51,63764.71,0.03,39.67,3542.48,0.53
values_1022,34,90,44,297,78,1866.76,64912.49,0.03,34.77,3606.25,0.54
values_772,34,77,32,264,66,1595.72,65274.92,0.02,40.91,3626.38,0.54
values_931,34,91,45,303,79,1910.05,65663.12,0.03,34.38,3647.95,0.54
values_981,34,77,32,262,66,1583.63,64780.42,0.02,40.91,3598.91,0.54
values_422,34,90,43,300,77,1880.04,66894.30,0.03,35.58,3716.35,0.55
values_920,34,93,46,305,80,1928.19,66270.99,0.03,34.37,3681.72,0.55
values_259,34,92,46,303,80,1915.54,65128.50,0.03,34,3618.25,0.54
values_477,34,93,47,306,81,1939.99,65258.10,0.03,33.64,3625.45,0.54
values_738,34,86,41,290,75,1806.36,64412.06,0.03,35.66,3578.45,0.54
values_430,34,90,41,296,75,1843.73,68802.62,0.03,37.32,3822.37,0.56
values_922,34,93,46,308,80,1947.15,66922.83,0.03,34.37,3717.94,0.55
values_903,34,93,46,306,80,1934.51,66488.27,0.03,34.37,3693.79,0.55
values_761,34,86,38,290,72,1789.28,68840.13,0.03,38.47,3824.45,0.56
values_1017,34,90,42,299,76,1868.13,68053.32,0.03,36.43,3780.74,0.56
values_204,34,81,35,275,69,1679.84,66089.87,0.03,39.34,3671.66,0.54
values_48,34,82,38,282,72,1739.92,63827.55,0.03,36.68,3545.97,0.53
values_71,34,76,32,260,66,1571.54,63451.03,0.02,40.38,3525.06,0.53
values_851,34,71,27,249,61,1476.75,66016.36,0.02,44.70,3667.58,0.54
values_347,34,71,25,253,59,1488.31,71855.54,0.02,48.28,3991.97,0.58
values_725,34,90,40,299,74,1856.63,71015.97,0.03,38.25,3945.33,0.57
values_266,34,92,47,304,81,1927.31,64134.46,0.03,33.28,3563.03,0.53
values_448,34,93,47,308,81,1952.67,65684.62,0.03,33.64,3649.15,0.54
values_934,34,91,45,295,79,1859.62,63929.44,0.03,34.38,3551.64,0.53
values_531,34,72,27,253,61,1500.48,68021.60,0.02,45.33,3778.98,0.56
values_224,34,77,33,266,67,1613.58,64005.33,0.03,39.67,3555.85,0.53
values_686,34,68,23,243,57,1417.39,71239.37,0.02,50.26,3957.74,0.57
values_927,34,93,47,303,81,1920.97,64618.31,0.03,33.64,3589.91,0.54
values_407,34,85,40,286,74,1775.90,64154.52,0.03,36.12,3564.14,0.53
values_76,34,76,32,263,66,1589.68,64183.15,0.02,40.38,3565.73,0.53
values_949,34,91,45,301,79,1897.44,65229.70,0.03,34.38,3623.87,0.54
values_969,34,77,33,264,67,1601.45,63524.09,0.03,39.67,3529.12,0.53
values_781,34,77,32,266,66,1607.81,65769.43,0.02,40.91,3653.86,0.54
values_7,34,89,39,295,73,1826.00,70839.37,0.03,38.79,3935.52,0.57
values_1014,34,90,43,296,77,1854.97,66002.38,0.03,35.58,3666.80,0.54
values_683,34,68,23,243,57,1417.39,71239.37,0.02,50.26,3957.74,0.57
values_376,34,86,37,288,71,1771.13,69983.46,0.03,39.51,3887.97,0.57
values_1016,34,90,45,295,79,1859.62,63226.92,0.03,34,3512.61,0.53
values_877,34,82,38,279,72,1721.41,63148.53,0.03,36.68,3508.25,0.53
values_654,34,68,23,243,57,1417.39,71239.37,0.02,50.26,3957.74,0.57
values_508,34,80,34,276,68,1680.14,67205.59,0.03,40,3733.64,0.55
values_332,34,71,27,250,61,1482.68,66281.48,0.02,44.70,3682.30,0.55
values_281,34,92,45,299,79,1884.83,65508.33,0.03,34.76,3639.35,0.54
values_381,34,86,38,291,72,1795.45,69077.51,0.03,38.47,3837.64,0.56
values_769,34,77,32,265,66,1601.76,65522.18,0.02,40.91,3640.12,0.54
values_701,34,68,23,244,57,1423.23,71532.53,0.02,50.26,3974.03,0.57
values_855,34,71,27,251,61,1488.62,66546.61,0.02,44.70,3697.03,0.55
values_1009,34,90,40,295,74,1831.79,70065.92,0.03,38.25,3892.55,0.57
values_320,34,71,27,250,61,1482.68,66281.48,0.02,44.70,3682.30,0.55
values_50,34,82,37,277,71,1703.48,64179.76,0.03,37.68,3565.54,0.53
values_918,34,93,43,303,77,1898.84,69815.35,0.03,36.77,3878.63,0.57
values_615,34,93,43,304,77,1905.10,70045.77,0.03,36.77,3891.43,0.57
values_704,34,90,45,299,79,1884.83,64084.24,0.03,34,3560.24,0.53
values_633,34,93,43,306,77,1917.64,70506.60,0.03,36.77,3917.03,0.57
values_847,34,71,27,252,61,1494.55,66811.73,0.02,44.70,3711.76,0.55
values_602,34,90,43,297,77,1861.24,66225.36,0.03,35.58,3679.19,0.55
values_399,34,85,41,287,75,1787.67,63004.50,0.03,35.24,3500.25,0.53
values_22,34,89,41,296,75,1843.73,68038.15,0.03,36.90,3779.90,0.56
values_313,34,75,28,260,62,1548.09,70493.43,0.02,45.54,3916.30,0.57
values_375,34,86,41,287,75,1787.67,63745.73,0.03,35.66,3541.43,0.53
values_963,34,77,33,265,67,1607.51,63764.71,0.03,39.67,3542.48,0.53
values_168,34,87,43,289,77,1811.10,62293.46,0.03,34.40,3460.75,0.52
values_1021,34,90,43,300,77,1880.04,66894.30,0.03,35.58,3716.35,0.55
values_226,34,77,32,267,66,1613.85,66016.68,0.02,40.91,3667.59,0.54
values_190,34,87,40,290,74,1800.74,66582.42,0.03,36.97,3699.02,0.55
values_429,34,90,43,298,77,1867.50,66448.34,0.03,35.58,3691.57,0.55
values_236,34,77,33,267,67,1619.65,64245.95,0.03,39.67,3569.22,0.53
values_777,34,77,31,268,65,1613.99,68152.22,0.02,42.23,3786.23,0.56
values_909,34,93,46,305,80,1928.19,66270.99,0.03,34.37,3681.72,0.55
values_438,34,90,42,297,76,1855.63,67598.11,0.03,36.43,3755.45,0.55
values_607,34,90,43,296,77,1854.97,66002.38,0.03,35.58,3666.80,0.54
values_717,34,90,41,300,75,1868.65,69732.38,0.03,37.32,3874.02,0.56
values_1000,34,90,40,299,74,1856.63,71015.97,0.03,38.25,3945.33,0.57
values_782,34,77,31,269,65,1620.02,68406.52,0.02,42.23,3800.36,0.56
values_258,34,92,47,302,81,1914.63,63712.52,0.03,33.28,3539.58,0.53
values_872,34,82,35,280,69,1710.39,68122.26,0.03,39.83,3784.57,0.56
values_637,34,93,48,306,82,1945.41,64076.97,0.03,32.94,3559.83,0.53
values_746,34,86,39,284,73,1757.91,65899.09,0.03,37.49,3661.06,0.54
values_4,34,89,42,300,76,1874.38,67522.25,0.03,36.02,3751.24,0.55
values_345,34,71,27,251,61,1488.62,66546.61,0.02,44.70,3697.03,0.55
values_102,34,87,40,290,74,1800.74,66582.42,0.03,36.97,3699.02,0.55
values_962,34,77,33,264,67,1601.45,63524.09,0.03,39.67,3529.12,0.53
values_356,34,86,38,290,72,1789.28,68840.13,0.03,38.47,3824.45,0.56
values_853,34,71,27,250,61,1482.68,66281.48,0.02,44.70,3682.30,0.55
values_849,34,71,27,251,61,1488.62,66546.61,0.02,44.70,3697.03,0.55
values_814,34,91,43,298,77,1867.50,67186.66,0.03,35.98,3732.59,0.55
values_370,34,86,42,288,76,1799.40,62636.37,0.03,34.81,3479.80,0.53
values_778,34,77,33,265,67,1607.51,63764.71,0.03,39.67,3542.48,0.53
values_458,34,93,48,305,82,1939.05,63867.57,0.03,32.94,3548.20,0.53
values_818,34,91,46,302,80,1909.22,64207.98,0.03,33.63,3567.11,0.53
values_119,34,87,43,289,77,1811.10,62293.46,0.03,34.40,3460.75,0.52
values_373,34,86,40,289,74,1794.53,65590.15,0.03,36.55,3643.90,0.54
values_351,34,71,27,251,61,1488.62,66546.61,0.02,44.70,3697.03,0.55
values_32,34,82,36,279,70,1710.07,66217.71,0.03,38.72,3678.76,0.55
values_770,34,77,33,265,67,1607.51,63764.71,0.03,39.67,3542.48,0.53
values_371,34,86,40,288,74,1788.32,65363.19,0.03,36.55,3631.29,0.54
values_283,34,92,46,307,80,1940.83,65988.29,0.03,34,3666.02,0.54
values_535,34,72,28,253,62,1506.41,65851.71,0.02,43.71,3658.43,0.54
values_250,34,77,30,265,64,1590,69377,0.02,43.63,3854.28,0.56
values_132,34,84,39,282,73,1745.53,63913.27,0.03,36.62,3550.74,0.53
values_649,34,68,23,242,57,1411.56,70946.20,0.02,50.26,3941.46,0.57
values_77,34,76,31,264,65,1589.91,66263.14,0.02,41.68,3681.29,0.55
values_260,34,92,46,306,80,1934.51,65773.34,0.03,34,3654.07,0.54
values_1004,34,90,43,294,77,1842.44,65556.42,0.03,35.58,3642.02,0.54
values_891,34,82,38,282,72,1739.92,63827.55,0.03,36.68,3545.97,0.53
values_91,34,76,31,263,65,1583.88,66012.14,0.02,41.68,3667.34,0.54
values_137,34,84,36,278,70,1703.94,67589.65,0.03,39.67,3754.98,0.55
values_42,34,82,37,278,71,1709.63,64411.45,0.03,37.68,3578.41,0.54
values_13,34,89,41,294,75,1831.27,67578.43,0.03,36.90,3754.36,0.55
values_577,34,90,43,294,77,1842.44,65556.42,0.03,35.58,3642.02,0.54
values_41,34,82,37,277,71,1703.48,64179.76,0.03,37.68,3565.54,0.53
