inputName,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_658," 439 
"," 207 
"," 1012 
"," 237 
"," 7983.41 
"," 253964.94 
"," 0.03 
"," 31.81 
"," 14109.16 
"," 1.34 
"
values_408," 143 
"," 66 
"," 404 
"," 96 
"," 2660.32 
"," 86460.56 
"," 0.03 
"," 32.50 
"," 4803.36 
"," 0.65 
"
values_867," 494 
"," 224 
"," 1124 
"," 254 
"," 8979.28 
"," 297037.84 
"," 0.03 
"," 33.08 
"," 16502.10 
"," 1.48 
"
values_727," 829 
"," 257 
"," 1804 
"," 287 
"," 14729.49 
"," 712689.63 
"," 0.02 
"," 48.39 
"," 39593.87 
"," 2.66 
"
values_177," 829 
"," 256 
"," 1804 
"," 286 
"," 14720.41 
"," 715032.31 
"," 0.02 
"," 48.57 
"," 39724.02 
"," 2.67 
"
values_823," 908 
"," 260 
"," 1964 
"," 290 
"," 16065.34 
"," 841576.73 
"," 0.02 
"," 52.38 
"," 46754.26 
"," 2.97 
"
values_822," 98 
"," 26 
"," 308 
"," 56 
"," 1788.67 
"," 101128.39 
"," 0.02 
"," 56.54 
"," 5618.24 
"," 0.72 
"
values_218," 166 
"," 89 
"," 452 
"," 119 
"," 3116.46 
"," 87190.78 
"," 0.04 
"," 27.98 
"," 4843.93 
"," 0.66 
"
values_426," 494 
"," 219 
"," 1124 
"," 249 
"," 8947.04 
"," 302728.69 
"," 0.03 
"," 33.84 
"," 16818.26 
"," 1.50 
"
values_776," 98 
"," 28 
"," 308 
"," 58 
"," 1804.26 
"," 94723.55 
"," 0.02 
"," 52.50 
"," 5262.42 
"," 0.69 
"
values_143," 193 
"," 101 
"," 508 
"," 131 
"," 3572.98 
"," 102413.60 
"," 0.03 
"," 28.66 
"," 5689.64 
"," 0.73 
"
values_739," 683 
"," 241 
"," 1508 
"," 271 
"," 12187.88 
"," 518111.36 
"," 0.02 
"," 42.51 
"," 28783.96 
"," 2.15 
"
values_312," 553 
"," 242 
"," 1244 
"," 272 
"," 10060.80 
"," 344852.76 
"," 0.03 
"," 34.28 
"," 19158.49 
"," 1.64 
"
values_174," 683 
"," 253 
"," 1508 
"," 283 
"," 12282.14 
"," 497354.04 
"," 0.02 
"," 40.49 
"," 27630.78 
"," 2.09 
"
values_669," 124 
"," 49 
"," 364 
"," 79 
"," 2294.58 
"," 87100.24 
"," 0.03 
"," 37.96 
"," 4838.90 
"," 0.65 
"
values_120," 439 
"," 203 
"," 1012 
"," 233 
"," 7958.56 
"," 258163.02 
"," 0.03 
"," 32.44 
"," 14342.39 
"," 1.35 
"
values_974," 553 
"," 233 
"," 1244 
"," 263 
"," 10000.42 
"," 356023.37 
"," 0.03 
"," 35.60 
"," 19779.08 
"," 1.67 
"
values_217," 109 
"," 38 
"," 332 
"," 68 
"," 2021.04 
"," 86957.80 
"," 0.02 
"," 43.03 
"," 4830.99 
"," 0.65 
"
values_866," 109 
"," 38 
"," 332 
"," 68 
"," 2021.04 
"," 86957.80 
"," 0.02 
"," 43.03 
"," 4830.99 
"," 0.65 
"
values_192," 193 
"," 101 
"," 508 
"," 131 
"," 3572.98 
"," 102413.60 
"," 0.03 
"," 28.66 
"," 5689.64 
"," 0.73 
"
values_328," 754 
"," 253 
"," 1652 
"," 283 
"," 13454.98 
"," 601485.26 
"," 0.02 
"," 44.70 
"," 33415.85 
"," 2.38 
"
values_68," 341 
"," 186 
"," 812 
"," 216 
"," 6296.97 
"," 173166.64 
"," 0.04 
"," 27.50 
"," 9620.37 
"," 1.04 
"
values_387," 754 
"," 255 
"," 1652 
"," 285 
"," 13471.76 
"," 597512.16 
"," 0.02 
"," 44.35 
"," 33195.12 
"," 2.36 
"
values_69," 124 
"," 52 
"," 364 
"," 82 
"," 2314.15 
"," 82775.33 
"," 0.03 
"," 35.77 
"," 4598.63 
"," 0.63 
"
values_749," 193 
"," 108 
"," 508 
"," 138 
"," 3611.13 
"," 96798.36 
"," 0.04 
"," 26.81 
"," 5377.69 
"," 0.70 
"
values_135," 829 
"," 252 
"," 1804 
"," 282 
"," 14683.75 
"," 724573.17 
"," 0.02 
"," 49.35 
"," 40254.07 
"," 2.69 
"
values_341," 616 
"," 248 
"," 1372 
"," 278 
"," 11139.19 
"," 415024.55 
"," 0.03 
"," 37.26 
"," 23056.92 
"," 1.85 
"
values_494," 683 
"," 247 
"," 1508 
"," 277 
"," 12235.52 
"," 507501.76 
"," 0.02 
"," 41.48 
"," 28194.54 
"," 2.12 
"
values_1," 224 
"," 118 
"," 572 
"," 148 
"," 4123.81 
"," 117423.67 
"," 0.04 
"," 28.47 
"," 6523.54 
"," 0.80 
"
values_589," 143 
"," 65 
"," 404 
"," 95 
"," 2654.22 
"," 87589.31 
"," 0.03 
"," 33 
"," 4866.07 
"," 0.66 
"
values_925," 341 
"," 189 
"," 812 
"," 219 
"," 6313.13 
"," 170855.26 
"," 0.04 
"," 27.06 
"," 9491.96 
"," 1.03 
"
values_524," 124 
"," 50 
"," 364 
"," 80 
"," 2301.18 
"," 85603.96 
"," 0.03 
"," 37.20 
"," 4755.78 
"," 0.65 
"
values_994," 224 
"," 124 
"," 572 
"," 154 
"," 4156.60 
"," 112630.50 
"," 0.04 
"," 27.10 
"," 6257.25 
"," 0.78 
"
values_856," 259 
"," 143 
"," 644 
"," 173 
"," 4787.90 
"," 130076.88 
"," 0.04 
"," 27.17 
"," 7226.49 
"," 0.86 
"
values_156," 908 
"," 254 
"," 1964 
"," 284 
"," 16006.10 
"," 858280.03 
"," 0.02 
"," 53.62 
"," 47682.22 
"," 3.01 
"
values_470," 109 
"," 38 
"," 332 
"," 68 
"," 2021.04 
"," 86957.80 
"," 0.02 
"," 43.03 
"," 4830.99 
"," 0.65 
"
values_207," 109 
"," 37 
"," 332 
"," 67 
"," 2013.94 
"," 88994.45 
"," 0.02 
"," 44.19 
"," 4944.14 
"," 0.66 
"
values_655," 616 
"," 243 
"," 1372 
"," 273 
"," 11103.26 
"," 422198.14 
"," 0.03 
"," 38.02 
"," 23455.45 
"," 1.88 
"
values_441," 298 
"," 160 
"," 724 
"," 190 
"," 5480.58 
"," 153113.58 
"," 0.04 
"," 27.94 
"," 8506.31 
"," 0.95 
"
values_109," 754 
"," 256 
"," 1652 
"," 286 
"," 13480.11 
"," 595546.93 
"," 0.02 
"," 44.18 
"," 33085.94 
"," 2.36 
"
values_45," 616 
"," 237 
"," 1372 
"," 267 
"," 11059.27 
"," 431171.73 
"," 0.03 
"," 38.99 
"," 23953.98 
"," 1.90 
"
values_125," 829 
"," 248 
"," 1804 
"," 278 
"," 14646.57 
"," 734395.54 
"," 0.02 
"," 50.14 
"," 40799.75 
"," 2.71 
"
values_600," 829 
"," 259 
"," 1804 
"," 289 
"," 14747.57 
"," 708053.99 
"," 0.02 
"," 48.01 
"," 39336.33 
"," 2.65 
"
values_708," 166 
"," 86 
"," 452 
"," 116 
"," 3099.81 
"," 89750.24 
"," 0.03 
"," 28.95 
"," 4986.12 
"," 0.67 
"
values_791," 143 
"," 63 
"," 404 
"," 93 
"," 2641.82 
"," 89947.69 
"," 0.03 
"," 34.05 
"," 4997.09 
"," 0.67 
"
values_912," 98 
"," 27 
"," 308 
"," 57 
"," 1796.53 
"," 97811.08 
"," 0.02 
"," 54.44 
"," 5433.95 
"," 0.71 
"
values_533," 259 
"," 145 
"," 644 
"," 175 
"," 4798.58 
"," 128568.85 
"," 0.04 
"," 26.79 
"," 7142.71 
"," 0.85 
"
values_418," 298 
"," 152 
"," 724 
"," 182 
"," 5435.64 
"," 159850.83 
"," 0.03 
"," 29.41 
"," 8880.60 
"," 0.98 
"
values_228," 553 
"," 233 
"," 1244 
"," 263 
"," 10000.42 
"," 356023.37 
"," 0.03 
"," 35.60 
"," 19779.08 
"," 1.67 
"
values_585," 341 
"," 178 
"," 812 
"," 208 
"," 6252.76 
"," 179678.95 
"," 0.03 
"," 28.74 
"," 9982.16 
"," 1.06 
"
values_465," 98 
"," 28 
"," 308 
"," 58 
"," 1804.26 
"," 94723.55 
"," 0.02 
"," 52.50 
"," 5262.42 
"," 0.69 
"
values_239," 388 
"," 184 
"," 908 
"," 214 
"," 7029.25 
"," 222338.30 
"," 0.03 
"," 31.63 
"," 12352.13 
"," 1.22 
"
values_842," 259 
"," 137 
"," 644 
"," 167 
"," 4755.11 
"," 134843.69 
"," 0.04 
"," 28.36 
"," 7491.32 
"," 0.88 
"
values_208," 494 
"," 222 
"," 1124 
"," 252 
"," 8966.46 
"," 299285.98 
"," 0.03 
"," 33.38 
"," 16627.00 
"," 1.49 
"
values_932," 553 
"," 235 
"," 1244 
"," 265 
"," 10014.01 
"," 353473.30 
"," 0.03 
"," 35.30 
"," 19637.41 
"," 1.67 
"
values_957," 494 
"," 210 
"," 1124 
"," 240 
"," 8887.35 
"," 313596.32 
"," 0.03 
"," 35.29 
"," 17422.02 
"," 1.54 
"
values_563," 98 
"," 28 
"," 308 
"," 58 
"," 1804.26 
"," 94723.55 
"," 0.02 
"," 52.50 
"," 5262.42 
"," 0.69 
"
values_766," 259 
"," 144 
"," 644 
"," 174 
"," 4793.26 
"," 129318.04 
"," 0.04 
"," 26.98 
"," 7184.34 
"," 0.85 
"
values_476," 298 
"," 156 
"," 724 
"," 186 
"," 5458.35 
"," 156402.75 
"," 0.03 
"," 28.65 
"," 8689.04 
"," 0.97 
"
values_175," 193 
"," 104 
"," 508 
"," 134 
"," 3589.57 
"," 99921.30 
"," 0.04 
"," 27.84 
"," 5551.18 
"," 0.72 
"
values_591," 616 
"," 236 
"," 1372 
"," 266 
"," 11051.85 
"," 432707.93 
"," 0.03 
"," 39.15 
"," 24039.33 
"," 1.91 
"
values_997," 124 
"," 52 
"," 364 
"," 82 
"," 2314.15 
"," 82775.33 
"," 0.03 
"," 35.77 
"," 4598.63 
"," 0.63 
"
values_385," 298 
"," 158 
"," 724 
"," 188 
"," 5469.52 
"," 154739.02 
"," 0.04 
"," 28.29 
"," 8596.61 
"," 0.96 
"
values_115," 259 
"," 138 
"," 644 
"," 168 
"," 4760.65 
"," 134022.71 
"," 0.04 
"," 28.15 
"," 7445.71 
"," 0.87 
"
values_653," 683 
"," 244 
"," 1508 
"," 274 
"," 12211.83 
"," 512746.81 
"," 0.02 
"," 41.99 
"," 28485.93 
"," 2.14 
"
