inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,AnalysisSummary,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_310,38,16,36,21,70,108,126,66,71,122,117,44,10,11,12,13
values_70,38,16,77,95,47,50,89,99,39,58,100,64,10,11,12,109
values_268,38,16,48,64,64,35,106,24,83,122,10,11,12,99,49,48
values_412,38,16,51,77,77,19,76,17,12,100,16,69,19,49,47,118
values_290,38,16,23,21,11,113,35,117,73,64,123,10,11,12,13,14
values_916,38,16,46,111,47,109,127,116,35,35,82,10,11,12,13,14
values_567,38,16,15,26,82,69,34,54,13,89,91,10,11,12,13,14
values_913,38,16,85,123,114,125,74,117,32,23,16,10,11,12,13,14
values_232,38,16,122,12,39,67,25,39,35,66,67,106,88,90,13,12
values_319,38,16,95,35,53,119,57,33,98,105,28,122,10,11,12,13
values_23,38,16,38,95,56,12,60,75,107,122,29,57,10,11,12,13
values_899,38,16,90,73,22,38,123,107,16,49,126,10,40,58,67,39
values_428,38,16,41,47,116,61,35,45,80,52,117,125,10,11,12,13
values_858,38,16,107,106,62,35,23,55,38,93,104,10,11,12,13,14
values_546,38,16,115,97,128,62,11,54,120,78,11,38,10,11,12,13
values_432,38,16,60,128,118,23,52,124,73,34,10,11,12,111,21,42
values_231,38,16,54,36,13,18,78,38,11,100,51,94,10,11,12,13
values_388,38,16,107,54,127,100,115,36,48,105,66,10,11,12,30,17
values_350,38,16,29,74,59,11,73,73,127,34,96,75,80,52,127,91
values_603,38,16,83,59,87,20,49,102,84,40,10,11,12,13,14,89
values_364,38,16,71,109,83,38,66,72,22,93,10,11,12,13,14,15
values_530,38,16,95,42,99,21,53,101,83,49,75,55,119,94,11,126
values_72,38,16,53,14,102,25,92,24,65,10,10,11,12,13,14,15
values_536,38,16,18,12,65,101,78,42,116,10,11,12,13,14,15,16
values_79,38,16,118,124,23,27,11,93,42,65,10,11,12,13,14,15
values_342,38,16,66,23,12,38,14,97,60,64,28,23,10,11,12,13
values_803,38,16,101,71,23,24,47,120,104,54,54,55,103,12,102,65
values_501,38,16,102,41,17,110,43,61,93,86,91,49,44,79,126,48
values_540,38,16,103,36,119,63,92,64,128,20,112,10,11,12,13,14
values_955,38,16,35,25,109,117,29,54,106,101,89,26,10,11,12,13
values_191,38,16,95,33,69,28,65,126,105,49,116,10,97,39,126,94
values_812,38,16,19,97,119,117,43,52,38,102,103,96,38,29,73,10
values_545,38,16,11,116,82,16,29,94,96,14,95,58,10,11,12,13
values_78,38,16,125,27,92,55,78,65,126,70,62,10,11,58,107,17
values_526,38,16,99,44,19,67,48,122,23,104,38,21,113,80,16,66
values_695,38,16,29,92,57,113,96,18,37,46,101,27,10,11,90,59
values_87,38,16,25,85,89,101,16,119,34,115,53,10,11,12,13,14
values_300,38,16,103,100,60,78,54,119,40,46,19,10,11,12,13,14
values_964,38,16,10,42,11,42,77,99,114,10,11,12,13,14,15,16
values_998,38,16,70,56,92,93,110,17,100,78,68,55,10,11,12,13
values_988,38,16,101,104,76,102,78,64,32,90,126,78,10,11,12,13
values_6,38,16,79,96,93,61,34,11,125,117,113,24,10,11,12,13
values_625,38,16,34,107,110,27,16,104,44,69,11,26,11,103,82,50
values_518,38,16,71,115,121,10,38,126,112,85,121,10,11,12,13,14
values_122,38,16,125,15,24,98,128,121,115,126,28,67,10,94,69,85
values_541,38,16,92,14,80,37,31,114,46,56,106,24,22,30,27,100
values_279,38,16,75,35,108,64,59,110,109,122,124,10,11,12,13,14
values_256,38,16,94,96,125,16,15,123,19,124,53,61,10,11,12,13
values_796,38,16,54,18,122,70,91,65,89,29,122,82,10,11,12,13
values_504,38,16,76,54,46,96,94,68,102,79,25,23,10,72,112,12
values_752,38,16,97,41,57,67,88,69,57,69,10,106,80,45,67,110
values_459,38,16,78,12,51,106,109,34,17,10,51,28,29,73,74,19
values_658,38,16,51,58,59,74,111,35,66,16,10,11,12,103,68,39
values_408,38,16,126,45,43,74,95,77,49,109,54,16,103,17,58,36
values_867,38,16,95,59,18,83,44,64,78,84,10,11,12,13,14,15
values_727,38,16,15,41,88,126,72,66,40,42,67,109,10,11,12,13
values_177,38,16,17,42,99,82,30,89,36,40,108,46,117,24,44,92
values_823,38,16,106,34,14,21,38,69,31,89,49,35,10,11,12,13
values_822,38,16,96,83,80,39,82,12,127,28,10,11,71,71,60,50
values_218,38,16,99,118,88,61,108,73,93,66,115,73,10,11,12,13
values_426,38,16,95,114,23,126,22,53,110,50,63,63,10,11,12,13
values_776,38,16,122,102,42,24,111,117,125,107,117,56,10,11,12,13
values_143,38,16,57,124,62,75,95,20,107,101,114,92,10,11,12,13
values_739,38,16,59,37,46,78,23,37,23,51,114,10,11,12,13,31
values_312,38,16,41,118,97,40,23,82,76,86,101,10,11,12,13,14
values_174,38,16,33,88,28,17,29,21,73,58,93,24,22,30,27,100
values_669,38,16,101,42,35,31,53,23,50,69,124,17,59,74,95,88
values_120,38,16,34,113,104,33,12,101,44,73,48,10,115,64,120,86
values_974,38,16,118,112,48,49,28,69,19,52,29,10,11,12,13,14
values_217,38,16,39,40,108,74,47,73,70,119,123,124,10,11,12,13
values_866,38,16,53,17,75,34,54,109,77,116,61,71,10,11,12,13
values_192,38,16,96,47,21,14,11,105,99,78,47,70,69,64,80,99
values_328,38,16,82,106,87,65,118,30,43,120,123,53,10,11,12,13
values_68,38,16,40,45,89,109,93,37,108,114,48,25,94,117,45,110
values_387,38,16,26,85,66,47,123,105,94,74,82,10,11,12,13,14
values_69,38,16,70,18,102,78,30,53,114,100,124,68,10,11,12,13
values_749,38,16,126,93,31,20,46,84,12,41,89,90,10,12,13,14
values_135,38,16,72,87,12,82,10,88,98,71,10,11,12,13,14,15
values_341,38,16,55,104,18,110,55,73,11,120,13,29,10,11,12,13
values_494,38,16,76,68,29,126,38,29,98,127,30,26,10,24,20,123
values_1,38,16,114,57,22,57,71,10,85,82,27,10,11,12,13,14
values_589,38,16,67,22,45,74,36,62,125,25,94,10,11,13,14,15
values_925,38,16,77,92,65,98,121,100,17,108,118,16,10,11,12,13
values_524,38,16,89,114,54,34,113,104,45,18,85,24,10,11,12,13
values_994,38,16,104,123,22,56,25,61,86,60,10,11,12,13,14,15
values_856,38,16,81,124,92,10,84,47,109,121,86,119,10,11,12,13
values_156,38,16,51,82,53,17,59,89,54,60,50,10,11,12,13,14
values_470,38,16,57,58,10,79,124,126,14,96,25,10,11,12,13,14
values_207,38,16,118,10,124,105,118,57,78,105,12,94,89,13,91,35
values_655,38,16,100,20,16,113,25,46,111,53,80,87,10,11,12,13
values_441,38,16,22,68,38,58,18,46,89,51,35,10,11,12,13,14
values_109,38,16,65,69,57,95,59,50,124,22,14,97,10,11,12,13
values_45,38,16,20,75,10,30,122,17,41,23,49,59,10,11,12,13
values_125,38,16,18,66,28,86,22,87,35,12,109,55,56,68,83,103
values_600,38,16,38,101,62,13,48,114,82,98,10,11,12,114,15,54
values_708,38,16,70,96,95,84,23,55,21,59,77,122,23,128,72,13
values_791,38,16,63,110,71,85,91,123,57,99,47,52,10,11,12,13
values_912,38,16,118,80,119,105,68,93,48,33,65,10,11,12,13,14
values_533,38,16,22,51,122,32,63,59,44,51,54,69,101,84,68,58
values_418,38,16,11,66,14,82,108,28,102,49,121,86,31,27,94,94
values_228,38,16,45,95,75,115,16,50,127,12,20,40,10,11,12,13
values_585,38,16,123,99,28,42,127,121,88,59,105,27,40,15,64,118
values_465,38,16,13,40,120,59,18,51,20,56,109,27,33,21,69,80
values_239,38,16,31,78,70,108,47,24,29,55,18,106,111,102,97,19
values_842,38,16,81,63,76,27,110,120,16,53,22,83,94,121,113,106
values_208,38,16,53,109,44,67,38,123,88,119,10,11,12,13,18,38
values_932,38,16,58,77,13,98,125,74,60,55,89,45,86,74,112,86
values_957,38,16,123,110,74,94,42,104,32,65,57,119,10,11,12,13
values_563,38,16,93,94,98,118,115,20,77,92,10,10,109,98,62,71
values_766,38,16,54,19,53,74,38,118,67,88,96,10,11,12,13,14
values_476,38,16,38,18,36,20,88,98,40,78,30,15,10,117,126,61
values_175,38,16,126,81,119,10,96,110,79,100,124,10,11,12,13,48
values_591,38,16,97,69,89,95,126,77,72,45,19,107,10,11,12,13
values_997,38,16,43,29,42,87,115,55,96,63,48,10,11,12,13,34
values_385,38,16,18,37,32,31,30,55,61,113,10,11,12,13,14,15
values_115,38,16,25,122,54,39,86,10,32,22,121,10,11,12,13,11
values_653,38,16,20,57,89,103,33,56,93,65,120,104,39,104,12,67
values_753,38,16,65,28,42,36,106,127,114,28,40,37,105,69,52,39
values_241,38,16,23,26,19,113,62,128,78,52,22,59,26,111,104,105
values_197,38,16,114,20,96,26,41,89,63,39,74,115,77,71,32,78
values_636,38,16,67,88,89,123,68,111,116,90,123,12,10,11,12,13
values_450,38,16,101,57,127,90,61,97,47,41,85,40,10,11,17,80
values_106,38,16,116,52,113,50,76,48,111,75,64,113,101,87,91,122
values_699,38,16,22,29,40,95,102,117,104,44,116,88,10,11,12,13
values_578,38,16,55,122,23,76,81,76,108,121,50,10,11,12,13,14
values_644,38,16,31,109,89,18,127,75,29,19,63,72,10,11,12,13
values_570,38,16,24,95,15,112,38,95,13,65,82,54,10,11,12,13
values_873,38,16,16,84,127,122,49,99,34,45,56,105,119,42,19,89
values_33,38,16,89,77,118,52,86,119,109,18,20,10,11,12,13,14
values_210,38,16,117,115,96,60,124,35,105,120,86,59,10,94,63,108
values_486,38,16,120,62,22,19,71,126,57,105,10,11,12,13,14,15
values_252,38,16,99,113,37,64,24,102,101,53,87,25,32,96,62,75
values_694,38,16,90,103,102,36,36,51,106,50,126,14,10,11,12,13
values_759,38,16,112,92,119,96,127,106,91,51,10,11,12,13,14,15
values_245,38,16,81,89,117,20,105,76,12,63,38,88,96,56,70,91
values_15,38,16,97,81,75,19,14,60,29,87,117,10,11,12,13,121
values_792,38,16,117,86,90,16,20,34,16,59,44,83,120,24,33,61
values_248,38,16,109,47,76,57,119,70,85,71,43,74,10,11,12,13
values_246,38,16,100,28,43,37,89,28,21,25,10,11,12,13,14,15
values_556,38,16,31,32,45,87,77,82,125,67,54,118,98,40,18,92
values_513,38,16,46,68,18,12,61,30,118,98,124,10,11,12,13,14
values_93,38,16,91,61,67,57,41,93,89,21,83,32,83,36,123,91
values_558,38,16,14,30,123,54,83,34,97,82,67,10,11,12,13,14
values_991,38,16,67,107,83,23,113,27,67,123,63,116,35,54,69,75
values_181,38,16,67,72,94,28,67,128,69,12,56,10,11,12,13,14
values_674,38,16,104,74,37,47,67,118,68,66,63,19,10,11,12,13
values_652,38,16,36,29,123,94,37,27,64,105,52,23,34,31,78,67
values_344,38,16,106,108,118,37,29,62,67,50,117,80,10,11,12,13
values_715,38,16,51,13,88,14,119,84,59,45,10,11,84,16,111,24
values_528,38,16,60,84,56,98,67,40,45,62,56,10,11,12,13,14
values_276,38,16,124,15,10,127,80,30,54,75,10,11,12,13,14,34
values_24,38,16,90,60,23,103,48,69,30,19,103,10,11,12,13,14
values_296,38,16,97,11,14,94,112,105,91,75,11,10,11,12,13,14
values_244,38,16,118,28,84,62,84,53,51,54,101,41,69,14,79,45
values_380,38,16,58,28,14,89,73,78,85,28,43,51,10,11,12,43
values_25,38,16,49,23,109,55,58,44,28,25,22,18,56,16,42,115
values_740,38,16,93,21,124,90,86,66,96,97,89,83,10,11,12,13
values_478,38,16,11,30,116,48,118,38,126,113,29,10,11,12,13,14
values_379,38,16,40,33,105,40,117,86,85,33,74,53,83,37,120,12
values_810,38,16,12,82,88,82,96,63,43,14,105,32,65,58,31,58
values_440,38,16,89,108,122,62,103,100,59,61,119,10,11,108,122,108
values_543,38,16,106,95,16,104,80,120,44,51,84,50,51,65,29,16
values_130,38,16,33,111,99,70,72,60,87,128,43,122,10,11,12,13
values_225,38,16,90,120,93,124,70,26,72,67,63,88,10,11,12,13
values_285,38,16,29,110,54,62,36,126,109,17,10,11,12,13,14,24
values_363,38,16,83,60,42,22,127,113,41,47,10,11,12,13,110,65
values_667,38,16,27,31,59,49,122,49,63,60,126,10,11,12,13,14
values_26,38,16,76,91,19,117,112,67,39,36,66,18,10,85,73,47
values_793,38,16,91,34,110,77,59,107,44,31,92,86,58,66,36,74
values_772,38,16,12,72,32,95,125,103,41,121,27,26,10,11,12,13
values_931,38,16,109,121,11,103,111,65,89,111,84,107,67,75,80,64
values_981,38,16,114,119,32,64,58,116,40,40,70,10,11,12,13,14
values_422,38,16,88,26,45,12,36,24,38,78,65,10,11,12,13,14
values_920,38,16,77,19,74,64,30,111,104,119,100,65,10,11,12,13
values_259,38,16,85,71,76,56,126,57,65,24,86,24,22,30,27,100
values_477,38,16,28,122,59,119,45,21,70,97,95,111,24,22,30,27
values_738,38,16,120,94,18,76,63,20,35,64,79,61,49,47,38,40
values_430,38,16,11,24,106,37,58,124,123,111,16,128,10,11,12,13
values_922,38,16,39,47,102,27,123,106,96,88,122,104,78,45,55,100
values_903,38,16,22,77,63,102,59,92,64,90,10,11,12,13,14,96
values_761,38,16,101,17,53,28,65,63,62,16,11,125,10,11,12,13
values_204,38,16,127,93,123,77,50,95,60,81,33,80,10,11,12,13
values_48,38,16,18,82,118,90,21,92,119,102,34,60,10,11,12,13
values_71,38,16,28,126,122,75,114,75,125,84,10,11,12,13,14,15
values_851,38,16,18,85,73,76,88,62,98,12,65,42,77,104,22,119
values_347,38,16,104,94,29,80,34,76,37,118,99,58,24,125,115,16
values_725,38,16,63,58,118,38,17,84,34,79,10,11,12,13,14,15
values_266,38,16,13,73,29,105,49,121,22,83,49,91,99,48,26,16
values_448,38,16,87,102,15,21,77,93,116,54,89,24,22,30,27,100
values_934,38,16,73,84,49,52,69,56,123,35,82,45,29,103,36,55
values_531,38,16,55,67,36,92,40,14,80,91,19,10,11,12,13,14
values_224,38,16,86,106,30,73,14,81,107,72,56,123,63,94,29,89
values_686,38,16,45,66,77,71,126,63,45,111,118,18,10,11,12,13
values_927,38,16,61,107,75,89,47,122,74,94,97,10,11,12,13,14
values_407,38,16,109,26,85,58,68,26,52,22,24,76,87,109,120,105
values_76,38,16,80,54,25,69,16,29,28,41,25,10,11,12,102,98
values_949,38,16,121,108,117,11,23,48,51,32,104,20,10,11,27,119
values_969,38,16,62,82,54,37,100,47,61,111,106,40,95,85,20,25
values_781,38,16,98,105,109,19,34,95,126,71,91,10,11,12,13,14
values_7,38,16,71,39,79,76,87,107,61,44,76,64,11,31,124,107
values_683,38,16,84,77,102,57,125,90,102,46,104,87,10,11,12,13
values_376,38,16,99,46,71,67,26,72,93,92,25,42,12,33,85,11
values_877,38,16,114,105,96,69,14,81,112,69,71,12,88,126,85,89
values_654,38,16,111,109,88,24,55,123,21,61,91,49,10,11,12,13
values_508,38,16,67,64,83,62,24,65,91,16,83,51,10,11,12,13
values_332,38,16,125,81,115,15,23,100,105,20,124,10,11,12,13,14
values_281,38,16,121,106,58,54,53,106,100,115,12,93,10,11,12,13
values_381,38,16,53,64,37,84,63,52,63,126,127,99,94,91,57,45
values_769,38,16,69,121,17,19,58,92,123,103,89,10,11,12,13,14
values_701,38,16,119,14,79,109,20,51,80,78,42,10,124,123,103,17
values_855,38,16,37,70,111,57,125,113,25,92,111,119,10,11,12,13
values_320,38,16,61,67,80,125,80,19,31,24,26,28,24,22,30,27
values_50,38,16,82,28,60,116,123,125,110,62,97,29,10,11,12,13
values_918,38,16,42,71,112,65,11,35,25,108,10,11,12,39,32,53
values_615,38,16,57,92,18,22,110,62,44,120,11,80,59,24,41,101
values_704,38,16,23,24,34,124,54,69,29,84,106,122,92,126,120,51
values_633,38,16,43,32,39,50,23,52,56,105,56,123,20,45,122,76
values_847,38,16,125,33,122,64,33,51,88,36,10,11,12,13,14,15
values_602,38,16,31,110,88,112,43,44,39,18,10,11,12,13,14,15
values_399,38,16,112,63,49,13,118,81,13,30,10,11,12,13,14,15
values_22,38,16,77,81,120,123,104,51,25,89,64,10,11,12,13,14
values_313,38,16,120,96,106,124,50,23,106,34,22,81,127,30,37,79
values_375,38,16,36,92,30,68,84,128,17,24,10,11,12,13,14,15
values_963,38,16,75,39,39,87,95,76,19,69,26,94,20,39,67,16
values_168,38,16,13,56,60,26,69,107,19,78,10,11,12,99,118,34
values_226,38,16,25,22,87,95,98,90,81,45,17,10,11,12,13,14
values_190,38,16,101,118,54,107,44,19,18,31,125,10,11,12,13,14
values_429,38,16,110,56,119,28,36,122,10,11,12,13,14,15,16,17
values_236,38,16,68,47,82,53,106,116,55,85,72,123,123,107,61,70
values_777,38,16,57,14,113,72,116,47,25,17,10,11,12,13,14,15
values_909,38,16,102,17,37,35,43,118,88,80,99,10,11,13,14,15
values_438,38,16,100,27,102,125,41,81,113,26,57,46,10,11,12,13
values_607,38,16,10,45,32,81,128,81,124,30,34,99,10,54,111,89
values_717,38,16,74,86,116,72,110,92,104,58,61,17,10,11,12,13
values_782,38,16,109,60,62,53,29,128,92,29,10,94,50,99,57,52
values_258,38,16,74,53,100,120,59,53,16,69,37,121,53,123,98,114
values_872,38,16,52,41,90,107,34,127,36,44,24,22,30,27,100,38
values_637,38,16,30,52,34,118,127,27,67,95,108,10,11,12,13,14
values_746,38,16,93,43,67,99,40,85,59,53,64,57,107,14,112,50
values_4,38,16,88,109,15,105,75,70,62,114,128,98,10,11,12,13
values_345,38,16,67,115,50,28,102,97,103,76,60,29,93,73,94,119
values_102,38,16,70,68,95,31,19,113,36,39,69,10,11,12,13,14
values_962,38,16,57,103,64,101,29,32,78,11,118,92,74,77,67,39
values_356,38,16,69,11,102,38,84,19,50,19,114,112,10,11,12,13
values_853,38,16,99,48,22,15,50,26,60,47,62,28,10,11,12,13
values_849,38,16,114,39,111,62,76,69,27,39,53,10,11,12,13,14
values_814,38,16,20,22,76,115,50,124,126,71,105,107,10,11,12,13
values_370,38,16,21,63,66,50,54,92,124,47,80,10,11,12,13,14
values_778,38,16,52,112,73,75,56,87,108,121,90,10,11,12,14,15
values_458,38,16,103,36,118,92,102,35,97,37,108,32,10,11,108,38
values_818,38,16,19,68,104,87,35,121,51,110,66,15,81,110,45,107
values_119,38,16,87,113,111,18,104,18,46,71,61,104,10,11,58,10
values_373,38,16,114,83,75,92,21,120,41,126,52,58,10,11,12,13
values_351,38,16,107,62,44,92,120,103,121,57,68,51,10,11,12,13
values_32,38,16,105,10,29,127,23,75,120,47,37,109,99,44,77,107
values_770,38,16,89,121,117,56,101,31,115,98,92,82,116,45,23,37
values_371,38,16,55,116,53,48,48,110,26,54,56,115,112,57,42,70
values_283,38,16,60,49,119,118,79,118,110,55,111,10,11,12,13,86
values_535,38,16,31,118,86,119,16,61,28,22,10,11,12,13,14,15
values_250,38,16,48,63,38,61,102,44,18,90,93,24,22,30,27,100
values_132,38,16,113,120,121,102,15,47,98,63,49,32,10,11,12,13
values_649,38,16,40,42,54,82,103,84,104,78,10,11,12,13,14,15
values_77,38,16,66,27,13,95,88,112,112,63,123,76,17,106,52,14
values_260,38,16,49,46,19,19,98,64,42,51,85,10,11,12,13,14
values_891,38,16,71,85,98,106,116,124,44,126,56,97,10,11,12,13
values_91,38,16,26,19,120,87,82,71,76,95,10,11,12,13,14,15
values_137,38,16,78,51,70,73,99,21,96,30,22,10,11,12,13,14
values_42,38,16,74,99,84,120,73,92,95,63,93,10,102,39,74,51
values_13,38,16,28,92,86,92,37,123,18,124,109,102,10,11,12,13
values_577,38,16,100,51,125,78,77,60,53,34,46,122,10,11,12,13
values_41,38,16,76,79,92,82,86,10,11,45,95,12,10,11,12,98
values_809,38,16,112,104,80,74,62,22,87,51,69,72,10,11,12,65
values_414,38,16,48,81,118,62,115,64,17,85,98,10,11,12,13,14
values_360,38,16,58,50,95,51,43,23,63,34,12,10,114,18,122,81
values_386,38,16,120,45,59,41,104,27,106,29,48,13,10,11,12,13
values_158,38,16,93,81,90,29,110,50,91,113,10,11,12,13,14,15
values_904,38,16,89,93,24,72,31,70,65,70,108,10,11,12,13,14
values_480,38,16,59,46,95,96,54,49,110,121,106,38,92,57,85,43
values_647,38,16,78,56,76,17,106,61,34,88,51,116,10,11,12,13
values_104,38,16,53,61,12,22,70,104,10,71,103,105,42,58,67,100
values_55,38,16,98,104,37,60,50,53,112,114,99,74,10,11,12,46
values_491,38,16,58,106,34,31,14,44,10,56,95,10,11,12,13,14
values_391,38,16,49,105,80,123,116,19,14,65,24,10,11,12,13,14
values_972,38,16,127,25,62,48,105,92,111,122,109,10,12,13,14,15
values_571,38,16,54,61,117,23,87,79,27,119,24,22,30,27,100,38
values_940,38,16,10,55,79,66,127,52,48,113,10,11,12,13,14,15
values_861,38,16,104,24,14,49,65,75,124,90,98,10,11,12,13,14
values_324,38,16,13,50,25,112,123,15,127,37,65,81,102,11,16,108
values_549,38,16,68,125,98,103,25,77,16,28,25,22,10,11,118,123
values_170,38,16,109,110,127,99,15,75,86,71,68,86,10,11,12,13
values_269,38,16,105,65,100,127,90,114,32,65,10,11,12,13,14,15
values_442,38,16,82,64,53,107,120,119,66,123,104,91,14,62,121,107
values_520,38,16,112,106,74,105,49,10,103,53,51,127,10,11,12,13
values_455,38,16,24,127,111,91,70,46,98,10,11,12,11,56,120,58
values_31,38,16,82,124,85,11,22,115,73,120,96,31,24,22,30,27
values_971,38,16,55,28,21,127,119,25,109,61,101,25,28,61,34,27
values_397,38,16,43,82,104,45,17,29,115,78,26,61,10,11,12,13
values_254,38,16,90,22,77,103,59,88,12,87,113,82,10,11,12,13
values_616,38,16,80,99,16,112,110,48,36,44,12,10,11,12,13,14
values_66,38,16,125,47,10,19,82,101,25,106,82,120,16,42,33,73
values_943,38,16,81,82,46,12,65,24,123,13,44,10,11,12,13,14
values_117,38,16,32,76,77,82,18,19,91,76,26,105,57,32,41,92
values_451,38,16,62,13,60,31,108,11,78,71,84,15,10,11,12,13
values_643,38,16,43,12,12,106,55,80,120,118,118,10,11,12,13,19
values_688,38,16,124,17,102,25,47,55,71,95,40,10,82,119,54,83
values_569,38,16,65,57,29,13,103,44,10,122,52,10,11,12,13,14
values_745,38,16,79,10,127,18,31,126,22,30,67,92,73,75,23,44
values_65,38,16,91,69,50,106,58,20,56,21,81,121,10,11,12,13
values_980,38,16,56,91,95,81,13,80,117,96,23,10,11,12,13,14
values_982,38,16,86,39,62,89,98,86,124,112,35,24,10,11,12,13
values_62,38,16,48,119,77,58,38,46,90,31,123,10,11,12,13,14
values_789,38,16,110,36,105,98,49,104,125,48,111,103,10,11,12,13
values_401,38,16,82,113,38,118,23,34,75,67,10,11,12,63,126,11
values_21,38,16,86,118,68,12,63,17,116,55,26,27,90,75,118,29
values_598,38,16,31,40,98,119,97,124,43,35,58,39,10,11,12,90
values_273,38,16,67,20,106,21,121,111,10,11,12,13,14,15,16,17
values_534,38,16,30,30,59,31,88,100,60,20,100,12,10,11,12,13
values_118,38,16,90,77,127,18,127,92,38,55,13,76,100,92,113,76
values_141,38,16,54,33,22,95,96,13,76,40,50,37,24,22,30,27
values_366,38,16,75,25,109,101,86,32,76,102,35,10,11,12,13,59
values_222,38,16,77,10,112,56,44,86,100,94,26,22,26,108,35,49
values_876,38,16,27,39,11,108,104,32,19,92,52,64,110,54,17,12
values_700,38,16,75,59,86,118,89,20,29,23,52,106,10,11,12,13
values_95,38,16,128,86,19,34,28,23,120,98,120,66,21,100,92,45
values_806,38,16,118,101,44,17,63,44,64,74,108,10,11,12,13,14
