inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity,AnalysisSummary,SyntacticallyReachableFunctions,SemanticallyReachedFunctions,CoverageEstimation
values_574,59,33,112,79,33,86,12,25,73,111,117,10,11,12,13,14
values_163,59,33,45,96,16,23,19,81,91,12,108,87,10,11,12,13
values_900,59,33,79,95,29,39,32,31,26,40,122,108,10,11,12,13
values_392,59,33,67,66,17,61,107,88,37,122,46,16,10,11,12,13
values_447,59,33,105,45,20,36,21,35,16,31,16,83,10,11,12,13
values_523,59,33,115,65,15,37,27,56,14,75,100,59,100.0,59,100.0,15
values_679,59,33,32,100,107,57,45,109,27,69,125,89,10,11,12,12
values_419,59,33,68,108,27,56,14,100,47,100.0,59,100.0,15,100.0,25,
values_895,59,33,118,92,27,14,75,56,100,59,100.0,59,100.0,15,37,100.0
values_298,59,33,77,61,117,126,62,37,90,112,78,35,10,11,12,13
values_155,59,33,75,59,104,51,22,69,61,68,31,27,14,14,56,24
values_12,59,33,42,23,97,58,13,48,56,34,10,11,12,13,14,15
values_160,59,33,44,18,74,27,56,14,75,100,59,100.0,59,100.0,15,37
values_626,59,33,38,125,108,77,53,62,126,27,56,14,14,24,29,24
values_38,59,33,119,61,51,102,44,126,93,54,70,10,11,12,13,13
values_146,59,33,69,68,77,38,33,32,105,52,118,10,11,12,12,27
values_81,59,33,126,22,126,53,45,52,30,27,14,14,56,24,29,24
values_687,59,33,19,67,110,14,32,46,119,42,105,20,10,11,12,13
values_213,59,33,116,88,121,13,68,62,124,118,32,10,11,12,13,14
values_212,59,33,92,89,103,51,57,27,45,27,14,14,56,24,29,24
values_568,59,33,30,12,52,79,39,124,55,51,20,10,11,12,13,13
values_5,59,33,48,12,64,34,25,75,100,75,16,10,11,12,13,14
values_40,59,33,45,23,11,24,55,115,90,10,11,12,13,14,15,16
values_970,59,33,93,24,52,107,57,13,102,112,79,30,10,11,12,13
values_707,59,33,43,73,55,35,16,96,112,16,62,110,10,11,12,13
values_406,59,33,105,21,92,63,46,106,18,34,10,11,11,27,14,14
values_893,59,33,96,52,44,27,14,14,56,24,29,74,24,100,59,100.0
values_144,59,33,69,32,50,105,46,114,106,119,125,97,10,11,12,13
values_979,59,33,70,103,35,107,59,101,59,25,10,11,12,13,14,15
values_831,59,33,96,90,67,83,125,87,107,104,81,10,11,12,13,14
values_402,59,33,96,12,55,27,56,14,75,100,59,100.0,59,100.0,15,37
values_404,59,33,120,51,112,67,78,27,56,14,75,100,59,100.0,59,100.0
values_310,59,33,117,69,118,31,74,110,109,27,14,14,56,24,29,24
values_70,59,33,125,51,11,55,50,67,72,62,91,110,10,11,12,13
values_268,59,33,12,13,64,112,27,56,14,14,24,29,74,24,100,59
values_412,59,33,89,15,76,27,14,14,75,56,24,29,24,100,59,100.0
values_290,59,33,99,28,61,11,37,87,34,28,10,11,11,27,14,14
values_916,59,33,57,69,32,71,40,57,27,14,14,56,24,29,24,74
values_567,59,33,119,54,49,73,109,72,114,55,124,10,11,12,13,14
values_913,59,33,11,121,109,103,120,55,108,17,60,84,10,11,12,13
values_232,59,33,24,85,96,27,14,56,74,100,59,100.0,59,100.0,15,37
values_319,59,33,44,25,62,82,108,27,56,14,75,100,59,100.0,59,100.0
values_23,59,33,121,57,51,110,73,91,114,18,81,87,10,11,12,13
values_899,59,33,54,24,38,112,125,68,44,101,82,113,10,11,12,13
values_428,59,33,17,53,102,110,23,84,24,53,10,11,12,12,27,14
values_858,59,33,30,93,70,123,53,54,86,17,18,70,10,11,12,13
values_546,59,33,58,79,98,65,45,49,114,93,10,11,12,13,14,15
values_432,59,33,19,62,28,64,11,27,18,95,65,10,11,12,13,14
values_231,59,33,16,47,77,107,27,56,14,14,24,29,74,24,100,59
values_388,59,33,79,73,114,112,116,14,97,95,72,119,10,10,27,14
values_350,59,33,19,53,72,58,96,38,50,61,58,10,11,12,13,14
values_603,59,33,31,21,30,36,59,50,102,27,45,113,10,11,12,13
values_364,59,33,93,63,96,66,93,76,65,10,36,10,11,11,27,14
values_530,59,33,82,114,15,99,116,64,82,88,38,102,10,11,12,13
values_72,59,33,92,107,27,56,14,75,100,59,100.0,59,100.0,15,37,100.0
values_536,59,33,39,66,83,90,20,24,27,14,14,56,24,29,24,75
values_79,59,33,63,55,105,27,52,107,94,25,10,10,27,14,14,56
values_342,59,33,89,79,89,115,36,85,62,58,113,10,11,12,12,27
values_803,59,33,68,25,113,111,86,105,27,14,14,56,24,29,24,75
values_501,59,33,81,102,19,89,24,27,14,14,56,24,29,24,74,100
values_540,59,33,19,49,68,123,53,96,37,28,60,19,10,11,12,13
values_955,59,33,34,29,64,20,107,78,77,27,14,14,56,24,29,24
values_191,59,33,65,91,45,52,72,52,85,78,57,10,11,11,27,14
values_812,59,33,104,66,90,91,112,49,45,45,88,10,11,12,13,14
values_545,59,33,62,11,83,53,94,77,106,39,14,84,10,11,12,13
values_78,59,33,27,112,57,118,91,100,34,125,27,14,14,56,24,29
values_526,59,33,94,59,54,86,53,68,115,69,54,10,11,12,13,14
values_695,59,33,24,16,114,36,12,22,102,94,64,27,27,14,14,56
values_87,59,33,109,85,98,103,96,27,14,14,56,24,29,75,24,100
values_300,59,33,104,89,122,126,69,58,65,75,23,22,10,11,12,13
values_964,59,33,75,100,98,83,10,88,44,82,64,27,14,14,56,24
values_998,59,33,48,64,97,120,31,56,24,109,46,10,11,12,13,14
values_988,59,33,118,29,90,75,11,66,31,32,75,114,10,11,12,13
values_6,59,33,12,96,126,27,14,56,74,100,59,100.0,59,100.0,15,37
values_625,59,33,71,25,116,72,98,124,81,55,10,10,27,56,14,14
values_518,59,33,15,93,80,29,27,14,14,56,24,29,75,24,100,59
values_122,59,33,11,42,78,23,33,61,92,105,71,29,10,11,12,13
values_541,59,33,44,122,86,92,111,104,47,116,45,61,10,11,11,27
values_279,59,33,35,45,12,63,33,44,32,21,118,70,10,11,11,27
values_256,59,33,42,50,18,91,57,76,110,104,35,66,10,11,12,13
values_796,59,33,13,80,124,42,32,46,27,14,14,56,24,29,24,74
values_504,59,33,58,59,119,26,121,27,14,50,107,10,11,12,13,14
values_752,59,33,89,22,63,109,68,88,27,14,14,56,24,29,24,74
values_459,59,33,43,18,10,59,27,56,14,14,24,29,74,24,100,59
values_658,59,33,117,68,58,27,56,14,75,100,59,100.0,59,100.0,15,37
values_408,59,33,38,57,112,16,23,27,14,14,56,24,29,75,24,100
values_867,59,33,96,52,27,14,56,100,47,100.0,59,100.0,15,100.0,25,
values_727,59,33,113,122,113,39,65,27,14,14,56,24,29,24,74,100
values_177,59,33,87,90,49,44,120,90,98,102,72,11,27,14,14,56
values_823,59,33,25,124,98,79,37,100,103,23,69,67,10,11,12,13
values_822,59,33,86,68,125,112,119,46,13,76,71,22,10,11,12,13
values_218,59,33,40,23,55,97,98,65,75,47,71,71,10,11,12,13
values_426,59,33,126,30,30,69,125,92,34,76,55,10,11,12,13,14
values_776,59,33,101,125,61,24,80,71,84,83,72,75,10,10,27,14
values_143,59,33,120,28,91,57,27,74,80,54,95,100,10,11,12,13
values_739,59,33,76,82,93,51,28,13,85,109,75,23,10,11,12,13
values_312,59,33,69,76,101,75,27,14,14,56,24,29,75,24,100,59
values_174,59,33,126,42,122,110,92,95,13,52,50,10,11,12,12,27
values_669,59,33,85,13,35,23,19,80,46,60,27,14,14,56,24,29
values_120,59,33,115,65,73,119,50,70,117,57,12,10,11,12,13,13
values_974,59,33,26,103,75,39,79,93,121,57,96,116,10,11,12,13
values_217,59,33,58,118,19,27,122,104,51,59,62,10,11,12,13,14
values_866,59,33,42,117,88,61,65,55,70,83,15,10,11,11,27,14
values_192,59,33,62,78,42,17,51,38,27,14,14,56,24,29,24,74
values_328,59,33,79,122,56,70,67,27,14,14,56,24,29,75,24,100
values_68,59,33,80,25,75,53,16,99,109,32,118,10,11,12,13,14
values_387,59,33,38,98,80,111,48,81,102,62,95,109,10,11,12,13
values_69,59,33,23,76,93,31,13,73,107,108,10,11,12,13,14,14
values_749,59,33,31,97,69,24,75,84,103,123,41,10,11,12,13,14
values_135,59,33,118,114,19,116,21,97,114,29,10,11,12,13,14,15
values_341,59,33,85,91,59,39,50,120,105,47,23,27,14,14,56,24
values_494,59,33,81,46,68,85,60,112,38,26,20,114,10,11,12,13
values_1,59,33,75,57,82,119,36,33,47,63,19,10,11,11,27,14
values_589,59,33,70,55,111,41,31,10,14,10,11,12,13,14,15,16
values_925,59,33,77,54,124,41,22,100,117,114,10,11,12,13,14,15
values_524,59,33,59,68,102,116,40,60,97,45,92,27,10,11,12,13
values_994,59,33,47,91,36,94,72,115,66,47,60,10,11,12,13,14
values_856,59,33,79,101,97,75,40,87,63,52,87,14,10,11,12,13
values_156,59,33,118,87,67,36,64,95,27,14,14,56,24,29,24,74
values_470,59,33,61,77,32,100,124,52,42,117,15,10,11,12,13,14
values_207,59,33,78,109,30,76,63,105,111,79,28,33,10,11,12,12
values_655,59,33,115,17,34,36,70,33,13,57,12,10,11,12,13,13
values_441,59,33,72,69,84,91,63,39,10,104,75,10,11,12,13,14
values_109,59,33,24,62,65,105,40,76,72,31,78,10,11,11,27,14
values_45,59,33,47,100,24,56,33,10,51,84,88,36,10,11,12,13
values_125,59,33,71,37,40,29,104,67,119,98,10,11,12,13,14,15
values_600,59,33,48,48,117,16,22,84,67,42,46,65,10,11,12,13
values_708,59,33,107,107,10,59,18,93,26,41,10,11,12,13,14,15
values_791,59,33,22,115,12,40,36,121,101,90,59,10,11,12,12,27
values_912,59,33,16,32,28,120,99,93,26,99,41,10,11,12,13,14
values_533,59,33,25,14,121,30,84,12,88,90,30,45,10,11,12,13
values_418,59,33,27,20,25,83,19,93,81,46,54,124,10,11,12,13
values_228,59,33,59,118,123,29,14,27,14,14,56,24,29,75,24,100
values_585,59,33,14,123,94,34,123,118,77,27,14,14,56,24,29,24
values_465,59,33,105,93,73,100,16,48,59,116,31,114,10,11,12,13
values_239,59,33,19,30,44,96,110,84,29,30,90,63,10,11,12,13
values_842,59,33,94,124,81,28,99,39,77,116,12,103,10,11,12,13
values_208,59,33,17,40,21,91,50,40,82,27,14,14,56,24,29,24
values_932,59,33,89,76,38,104,41,23,114,122,23,10,11,12,13,14
values_957,59,33,33,48,105,108,19,79,46,27,14,14,56,24,29,24
values_563,59,33,67,111,118,93,22,113,53,112,14,113,10,11,12,13
values_766,59,33,126,27,27,14,56,100,47,100.0,59,100.0,15,100.0,25,
values_476,59,33,90,93,87,72,47,85,52,101,10,11,12,13,14,14
values_175,59,33,36,82,47,37,109,107,13,19,27,14,14,56,24,29
values_591,59,33,121,61,58,111,76,11,123,51,104,34,10,11,12,13
values_997,59,33,13,108,77,27,56,14,75,100,59,100.0,59,100.0,15,37
values_385,59,33,53,74,75,72,27,14,14,56,24,29,75,24,100,59
values_115,59,33,43,66,37,68,61,69,47,25,101,10,11,12,13,14
values_653,59,33,116,84,72,82,69,118,96,93,117,18,10,11,12,13
values_753,59,33,78,43,16,114,70,113,15,10,11,12,13,14,15,16
values_241,59,33,44,54,69,23,18,81,104,49,10,11,12,13,14,15
values_197,59,33,20,64,84,101,81,27,14,14,56,24,29,24,74,100
values_636,59,33,70,101,122,12,100,80,31,70,104,27,56,14,14,24
values_450,59,33,123,11,96,22,126,38,27,14,14,56,24,29,24,74
values_106,59,33,120,105,12,15,118,110,85,27,14,14,56,24,29,24
values_699,59,33,44,38,27,91,44,61,27,14,14,56,24,29,24,74
values_578,59,33,104,104,61,60,29,23,28,117,72,21,10,11,12,13
values_644,59,33,41,85,24,94,125,10,102,11,10,11,12,12,27,14
values_570,59,33,51,112,50,46,51,27,14,14,56,24,29,24,74,100
values_873,59,33,68,15,84,124,18,57,109,44,63,106,10,11,12,13
values_33,59,33,79,39,46,94,71,105,108,81,35,41,10,11,12,13
values_210,59,33,57,90,19,27,14,14,75,56,24,29,24,100,59,100.0
values_486,59,33,62,20,114,82,101,27,56,14,75,100,59,100.0,59,100.0
values_252,59,33,61,88,112,67,54,89,58,49,13,42,10,11,12,13
values_694,59,33,78,105,66,36,98,46,49,46,75,86,10,11,12,13
values_759,59,33,85,102,120,16,43,67,126,101,10,11,12,13,13,27
values_245,59,33,96,109,119,27,82,78,14,27,14,14,56,24,29,24
values_15,59,33,123,37,82,27,14,75,56,100,59,100.0,59,100.0,15,37
values_792,59,33,30,14,60,59,85,122,35,40,10,11,12,13,14,14
values_248,59,33,37,62,78,19,63,107,56,27,14,14,56,24,29,24
values_246,59,33,126,12,61,52,62,125,58,85,88,10,11,12,13,14
values_556,59,33,71,40,18,118,85,23,88,121,11,70,10,11,12,12
values_513,59,33,20,98,58,96,101,101,32,23,126,78,10,11,12,13
values_93,59,33,68,38,64,42,18,43,59,82,68,48,10,11,12,13
values_558,59,33,18,43,58,14,116,117,33,11,38,68,10,10,27,14
values_991,59,33,12,50,51,50,68,111,68,43,122,10,11,12,12,27
values_181,59,33,65,86,36,75,25,42,119,92,46,10,12,13,14,15
values_674,59,33,74,38,101,93,63,80,17,84,47,10,11,12,13,14
values_652,59,33,104,68,20,88,62,37,82,60,63,27,14,14,56,24
values_344,59,33,85,56,122,121,87,106,13,59,45,110,10,11,12,13
values_715,59,33,18,79,85,58,38,28,74,120,115,10,11,12,13,13
values_528,59,33,31,47,56,85,11,66,115,91,59,24,27,14,14,56
values_276,59,33,116,119,49,28,104,90,126,78,95,11,10,11,12,12
values_24,59,33,53,79,77,58,107,93,25,21,27,14,14,56,24,29
values_296,59,33,33,41,110,110,97,66,59,105,101,38,10,11,11,27
values_244,59,33,113,64,112,76,74,48,123,20,97,10,11,12,12,27
values_380,59,33,117,19,90,69,47,101,121,64,26,10,11,12,13,14
values_25,59,33,102,52,119,74,16,96,48,91,28,10,10,11,12,13
values_740,59,33,54,49,96,10,53,27,33,44,81,50,10,11,12,13
values_478,59,33,13,53,27,27,56,14,75,100,59,100.0,59,100.0,15,37
values_379,59,33,77,43,49,122,24,15,94,17,109,117,10,11,12,13
values_810,59,33,77,35,104,125,112,58,88,65,71,10,11,12,13,14
values_440,59,33,113,98,101,27,14,14,56,24,29,74,24,100,59,100.0
values_543,59,33,56,114,99,54,126,27,56,14,75,100,59,100.0,59,100.0
values_130,59,33,17,123,33,105,27,14,14,56,24,29,74,24,100,59
values_225,59,33,102,54,99,112,79,117,107,14,96,32,10,11,12,13
values_285,59,33,24,125,87,121,75,63,46,10,11,12,13,14,15,15
values_363,59,33,92,52,122,126,64,65,85,25,10,11,12,13,14,15
values_667,59,33,57,61,21,126,33,31,12,105,104,10,11,12,13,13
values_26,59,33,10,107,84,118,23,31,27,14,14,56,24,29,24,74
values_793,59,33,53,79,66,37,41,32,72,116,81,10,11,12,13,14
values_772,59,33,58,61,69,22,25,79,57,42,35,10,11,12,13,14
values_931,59,33,118,71,27,14,14,75,56,24,29,24,100,59,100.0,59
values_981,59,33,76,17,126,102,56,20,27,14,14,56,24,29,24,75
values_422,59,33,31,100,126,42,77,30,44,10,40,10,11,12,13,14
values_920,59,33,66,79,75,43,68,27,14,14,56,24,29,75,24,100
values_259,59,33,61,62,108,118,84,121,98,14,33,89,10,11,12,13
values_477,59,33,32,81,27,14,75,56,100,59,100.0,59,100.0,15,37,100.0
values_738,59,33,11,46,92,85,101,113,11,56,10,10,27,14,14,56
values_430,59,33,110,91,77,81,12,44,86,95,57,10,11,12,13,14
values_922,59,33,117,33,75,94,31,108,115,63,120,58,10,11,12,13
values_903,59,33,76,119,41,107,105,28,24,72,58,10,11,12,13,14
values_761,59,33,93,80,122,79,95,120,95,84,10,11,12,13,14,15
values_204,59,33,95,91,41,82,13,68,84,37,18,38,27,14,14,56
values_48,59,33,63,93,94,38,69,46,98,10,53,18,10,11,12,13
values_71,59,33,55,33,22,53,41,27,14,14,56,24,29,24,74,100
values_851,59,33,75,23,87,14,34,86,91,38,49,10,10,10,27,14
values_347,59,33,97,52,36,124,111,49,57,86,56,54,10,11,12,13
values_725,59,33,70,20,27,56,14,100,47,100.0,59,100.0,15,100.0,25,
values_266,59,33,94,80,42,123,99,62,78,115,91,75,10,11,12,13
values_448,59,33,40,47,89,54,65,115,102,96,44,10,11,12,13,14
values_934,59,33,78,35,40,22,76,102,92,27,14,14,56,24,29,24
values_531,59,33,110,11,101,102,105,90,93,23,16,112,10,11,12,13
values_224,59,33,18,27,124,12,50,88,105,79,99,26,10,11,12,13
values_686,59,33,67,19,91,81,61,111,49,93,53,10,11,12,12,27
values_927,59,33,118,49,20,73,65,71,64,25,16,106,10,10,27,14
values_407,59,33,34,74,27,14,56,100,47,100.0,59,100.0,15,100.0,25,
values_76,59,33,82,19,41,25,34,63,47,27,14,14,56,24,29,24
values_949,59,33,66,107,35,77,124,33,71,10,11,12,13,14,14,27
values_969,59,33,23,110,125,55,124,27,14,14,56,24,29,75,24,100
values_781,59,33,86,93,104,11,51,32,71,62,24,10,11,12,13,14
values_7,59,33,68,66,18,43,27,14,14,56,24,29,74,24,100,59
values_683,59,33,93,21,72,78,53,44,70,10,11,12,13,14,15,16
values_376,59,33,12,97,119,38,27,14,56,74,100,59,100.0,59,100.0,15
values_877,59,33,85,56,107,95,124,97,96,99,10,11,12,13,14,15
values_654,59,33,49,39,27,14,56,100,47,100.0,59,100.0,15,100.0,25,
values_508,59,33,78,57,91,14,39,75,95,27,56,14,14,24,29,24
values_332,59,33,80,49,29,125,13,27,14,14,56,24,29,75,24,100
values_281,59,33,49,76,18,54,117,29,42,17,23,117,10,11,12,13
values_381,59,33,16,68,51,62,27,56,14,14,24,29,74,24,100,59
values_769,59,33,31,51,95,39,27,14,14,56,24,29,74,24,100,59
values_701,59,33,116,75,103,72,56,78,41,93,85,10,11,12,12,27
values_855,59,33,30,118,86,116,114,41,98,32,79,66,10,11,12,13
values_320,59,33,107,106,111,120,60,120,45,74,61,83,10,11,12,12
values_50,59,33,67,53,90,67,30,36,12,42,70,110,10,11,12,13
values_918,59,33,111,63,72,40,82,68,62,28,14,100,10,11,12,13
values_615,59,33,84,122,55,72,110,91,126,18,27,14,14,56,24,29
values_704,59,33,47,58,27,56,14,100,47,100.0,59,100.0,15,100.0,25,
values_633,59,33,74,26,104,72,100,106,24,27,14,14,56,24,29,24
values_847,59,33,20,97,119,82,27,112,39,11,83,33,10,11,12,13
values_602,59,33,63,75,20,72,91,111,112,37,44,10,11,12,13,14
values_399,59,33,91,59,44,48,30,19,20,48,10,11,12,12,27,56
values_22,59,33,47,23,120,97,27,14,14,56,24,29,75,24,100,59
values_313,59,33,82,65,124,41,43,122,77,23,108,10,11,11,27,14
values_375,59,33,98,68,110,75,29,98,124,34,94,27,14,14,56,24
values_963,59,33,122,72,46,27,56,14,75,100,59,100.0,59,100.0,15,37
values_168,59,33,30,75,13,106,39,90,96,10,11,12,13,14,15,16
values_226,59,33,114,75,114,72,89,15,125,42,17,10,11,12,13,14
values_190,59,33,54,122,24,62,37,93,126,19,85,35,27,14,14,56
values_429,59,33,43,66,33,80,114,25,120,24,111,10,11,12,13,14
values_236,59,33,46,68,24,69,16,110,94,30,118,10,10,27,14,14
values_777,59,33,52,79,121,53,97,31,84,49,79,24,10,11,12,14
values_909,59,33,61,63,95,106,78,27,14,14,56,24,29,24,74,100
values_438,59,33,53,15,85,38,11,18,23,28,126,111,10,11,12,13
values_607,59,33,17,123,44,46,66,124,79,41,35,42,10,11,12,13
values_717,59,33,77,18,57,93,122,42,97,84,91,10,11,12,13,14
values_782,59,33,106,12,27,14,56,100,47,100.0,59,100.0,15,100.0,25,
values_258,59,33,120,48,49,56,66,85,18,79,108,10,10,27,14,14
values_872,59,33,121,50,122,63,121,51,100,10,123,34,10,11,12,13
values_637,59,33,111,68,44,14,92,100,125,89,81,10,11,12,13,14
values_746,59,33,94,117,107,56,55,22,57,94,10,11,12,13,14,15
values_4,59,33,94,96,24,120,90,121,27,56,14,14,24,29,24,74
values_345,59,33,51,18,48,124,95,121,48,36,55,27,14,14,56,24
values_102,59,33,14,68,118,47,53,125,75,101,56,28,10,11,12,13
values_962,59,33,18,48,24,58,107,56,118,15,27,14,14,56,24,29
values_356,59,33,24,109,10,99,73,55,27,14,14,56,24,29,24,74
values_853,59,33,18,70,126,41,75,54,112,106,72,64,10,11,12,13
values_849,59,33,28,80,81,43,71,48,126,125,10,11,12,12,27,56
values_814,59,33,36,35,83,34,102,14,27,49,122,10,11,12,13,14
values_370,59,33,82,50,69,66,20,123,27,56,14,14,24,29,24,74
values_778,59,33,100,63,57,117,105,62,31,74,92,58,10,11,12,13
values_458,59,33,24,114,93,46,35,30,26,27,14,14,56,24,29,24
values_818,59,33,120,46,37,91,100,70,59,19,93,126,10,11,12,13
values_119,59,33,115,117,22,124,125,49,125,14,78,49,10,10,27,14
values_373,59,33,38,66,12,27,14,75,56,100,59,100.0,59,100.0,15,37
values_351,59,33,44,59,36,83,42,52,93,15,96,20,10,10,27,14
values_32,59,33,117,99,58,92,105,11,121,64,45,10,11,12,12,27
values_770,59,33,65,31,45,110,107,104,66,52,85,11,10,11,12,13
values_371,59,33,14,78,35,25,92,57,49,14,44,121,10,11,12,13
values_283,59,33,123,37,18,60,124,25,80,66,32,10,11,12,13,14
values_535,59,33,75,126,80,23,125,49,80,79,10,11,12,13,14,15
values_250,59,33,82,85,25,121,58,52,119,119,56,10,11,12,13,14
values_132,59,33,123,89,97,28,51,50,43,126,68,125,10,11,12,13
values_649,59,33,106,94,33,78,14,72,52,92,32,10,11,12,13,14
values_77,59,33,20,58,112,50,79,79,117,39,10,11,12,13,14,15
values_260,59,33,51,21,31,27,14,14,75,56,24,29,24,100,59,100.0
values_891,59,33,78,30,71,99,71,27,56,14,14,24,29,24,74,100
values_91,59,33,126,86,27,56,14,75,100,59,100.0,59,100.0,15,37,100.0
values_137,59,33,91,11,64,105,15,52,28,22,103,10,11,12,13,14
values_42,59,33,118,122,87,116,104,44,86,27,14,14,56,24,29,24
values_13,59,33,62,67,34,36,76,126,119,34,11,10,11,12,13,14
values_577,59,33,75,79,68,111,51,60,73,77,105,104,10,11,12,13
values_41,59,33,62,61,13,50,82,101,47,83,33,66,10,11,12,13
values_809,59,33,126,28,38,84,27,14,14,56,24,29,75,24,100,59
values_414,59,33,90,86,92,102,79,42,112,108,89,10,11,12,13,14
values_360,59,33,48,10,44,52,57,73,37,88,71,10,11,12,13,14
values_386,59,33,10,78,27,56,14,100,47,100.0,59,100.0,15,100.0,25,
values_158,59,33,81,81,89,60,77,108,20,121,27,56,14,14,24,29
values_904,59,33,113,24,101,76,121,113,19,57,74,106,10,11,11,27
values_480,59,33,88,65,108,64,106,12,63,102,27,14,14,56,24,29
values_647,59,33,52,118,27,56,14,100,47,100.0,59,100.0,15,100.0,25,
values_104,59,33,86,13,36,45,94,93,105,88,52,118,10,11,11,27
values_55,59,33,34,18,119,98,84,45,65,74,49,10,11,11,27,14
values_491,59,33,92,38,17,109,65,97,94,27,14,14,56,24,29,24
values_391,59,33,82,47,56,55,46,89,37,56,34,27,14,14,56,24
values_972,59,33,126,116,61,88,80,114,117,23,95,18,10,11,12,13
values_571,59,33,31,121,57,60,124,121,62,124,10,11,12,13,14,14
values_940,59,33,68,115,20,46,122,91,64,57,57,10,11,12,13,14
values_861,59,33,48,34,24,35,27,44,14,102,111,10,11,12,13,14
values_324,59,33,46,24,48,72,84,11,98,39,11,86,10,11,12,12
values_549,59,33,31,75,57,112,84,57,99,27,14,14,56,24,29,24
values_170,59,33,22,117,93,75,92,15,25,29,124,10,11,11,27,14
values_269,59,33,124,22,92,73,39,105,27,14,14,56,24,29,24,74
values_442,59,33,24,28,39,89,90,88,17,11,33,10,11,12,13,14
values_520,59,33,35,104,71,105,111,65,30,96,11,64,10,11,12,13
values_455,59,33,43,56,35,55,27,14,56,74,100,59,100.0,59,100.0,15
values_31,59,33,26,15,105,112,40,41,117,50,86,10,11,12,13,14
values_971,59,33,114,86,43,122,69,27,14,14,56,24,29,75,24,100
values_397,59,33,124,104,122,76,62,95,70,112,14,62,10,11,12,13
values_254,59,33,13,66,51,28,93,66,82,116,115,10,11,12,12,27
values_616,59,33,22,12,10,93,79,86,61,10,11,12,13,14,15,16
values_66,59,33,62,57,12,28,37,71,115,15,54,10,11,12,13,14
values_943,59,33,102,81,67,20,21,119,61,10,11,12,13,14,15,16
values_117,59,33,73,93,110,96,124,97,92,40,63,17,10,11,12,13
values_451,59,33,109,27,56,14,75,100,59,100.0,59,100.0,15,37,100.0,
values_643,59,33,41,102,35,86,123,49,32,89,10,11,12,13,14,15
values_688,59,33,29,83,91,65,17,10,29,65,10,10,11,12,13,14
values_569,59,33,114,125,95,24,19,124,99,15,101,10,11,12,13,14
values_745,59,33,76,85,43,87,73,27,14,14,56,24,29,75,24,100
values_65,59,33,119,34,27,53,24,66,61,27,56,14,14,24,29,24
values_980,59,33,19,83,94,27,14,14,75,56,24,29,24,100,59,100.0
values_982,59,33,59,52,51,99,27,14,56,74,100,59,100.0,59,100.0,15
values_62,59,33,106,76,13,70,115,102,24,92,22,10,11,12,13,14
values_789,59,33,120,56,14,75,62,35,110,75,123,84,10,11,12,13
values_401,59,33,22,71,109,103,79,45,10,71,10,11,13,14,16,17
values_21,59,33,82,41,29,96,76,59,79,112,14,46,10,11,12,13
values_598,59,33,23,28,63,19,69,70,116,41,82,59,10,11,12,13
values_273,59,33,92,21,64,122,80,29,38,24,32,44,10,11,11,27
values_534,59,33,103,59,87,28,33,89,97,38,63,79,10,11,12,13
values_118,59,33,68,78,108,45,94,98,53,32,73,10,10,27,14,14
values_141,59,33,86,44,106,19,85,83,25,31,78,23,10,11,12,13
