inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity
values_687," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_213," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_212," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_568," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_5," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_40," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_970," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_707," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_406," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_893," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_144," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_979," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_831," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_402," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_404," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_310," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_70," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_268," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_412," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_290," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_916," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_567," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_913," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_232," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_319," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_23," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_899," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_428," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_858," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_546," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_432," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_231," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_388," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_350," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_603," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_364," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_530," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_72," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_536," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_79," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_342," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_803," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_501," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_540," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_955," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_191," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_812," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_545," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_78," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_526," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_695," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_87," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_300," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_964," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_998," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_988," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_6," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_625," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_518," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_122," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_541," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_279," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_256," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_796," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_504," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_752," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_459," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_658," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_408," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_867," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_727," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_177," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_823," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_822," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_218," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_426," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_776," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_143," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_739," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_312," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_174," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_669," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_120," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_974," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_217," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_866," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_192," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_328," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_68," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_387," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_69," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_749," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_135," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_341," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_494," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_1," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_589," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_925," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_524," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_994," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_856," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_156," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_470," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_207," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_655," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_441," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_109," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_45," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_125," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_600," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_708," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_791," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_912," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_533," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_418," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_228," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_585," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_465," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_239," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_842," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_208," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_932," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_957," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_563," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_766," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_476," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_175," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_591," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_997," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_385," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_115," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_653," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_753," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_241," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_197," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_636," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_450," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_106," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_699," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_578," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_644," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_570," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_873," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_33," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_210," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_486," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_252," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_694," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_759," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_245," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_15," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_792," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_248," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_246," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_556," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_513," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_93," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_558," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_991," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_181," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_674," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_652," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_344," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_715," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_528," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_276," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_24," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_296," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_244," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_380," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_25," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_740," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_478," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
values_379," 122
"," 23
"," 10
"," 23
"," 12
"," 1
"," 45
"," 9
"," 9
"," 9
"," 2
"," 32
"
