inputName,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_160," 79 
"," 36 
"," 270 
"," 64 
"," 1620 
"," 49770 
"," 0.03 
"," 30.72 
"," 2765 
"," 0.45 
"
values_626," 63 
"," 22 
"," 233 
"," 50 
"," 1315.02 
"," 52720.29 
"," 0.02 
"," 40.09 
"," 2928.90 
"," 0.47 
"
values_38," 70 
"," 29 
"," 251 
"," 57 
"," 1464.06 
"," 49474.98 
"," 0.03 
"," 33.79 
"," 2748.61 
"," 0.45 
"
values_146," 87 
"," 44 
"," 295 
"," 72 
"," 1820.13 
"," 50384.45 
"," 0.04 
"," 27.68 
"," 2799.14 
"," 0.45 
"
values_81," 87 
"," 42 
"," 292 
"," 70 
"," 1789.75 
"," 51902.77 
"," 0.03 
"," 29 
"," 2883.49 
"," 0.46 
"
values_687," 88 
"," 44 
"," 291 
"," 72 
"," 1795.45 
"," 50272.55 
"," 0.04 
"," 28 
"," 2792.92 
"," 0.45 
"
values_213," 68 
"," 27 
"," 244 
"," 55 
"," 1410.65 
"," 49738.54 
"," 0.03 
"," 35.26 
"," 2763.25 
"," 0.45 
"
values_212," 81 
"," 40 
"," 277 
"," 68 
"," 1686.23 
"," 47804.54 
"," 0.04 
"," 28.35 
"," 2655.81 
"," 0.44 
"
values_568," 72 
"," 30 
"," 254 
"," 58 
"," 1487.93 
"," 49994.35 
"," 0.03 
"," 33.60 
"," 2777.46 
"," 0.45 
"
values_5," 64 
"," 23 
"," 234 
"," 51 
"," 1327.35 
"," 51708.84 
"," 0.03 
"," 38.96 
"," 2872.71 
"," 0.46 
"
values_40," 81 
"," 38 
"," 280 
"," 66 
"," 1692.43 
"," 50505.68 
"," 0.03 
"," 29.84 
"," 2805.87 
"," 0.46 
"
values_970," 65 
"," 24 
"," 237 
"," 52 
"," 1351.00 
"," 51225.58 
"," 0.03 
"," 37.92 
"," 2845.87 
"," 0.46 
"
values_707," 85 
"," 41 
"," 288 
"," 69 
"," 1759.26 
"," 51061.30 
"," 0.03 
"," 29.02 
"," 2836.74 
"," 0.46 
"
values_406," 72 
"," 29 
"," 256 
"," 57 
"," 1493.22 
"," 51902.26 
"," 0.03 
"," 34.76 
"," 2883.46 
"," 0.46 
"
values_893," 71 
"," 30 
"," 250 
"," 58 
"," 1464.50 
"," 48523.61 
"," 0.03 
"," 33.13 
"," 2695.76 
"," 0.44 
"
values_144," 89 
"," 42 
"," 298 
"," 70 
"," 1826.53 
"," 54186.95 
"," 0.03 
"," 29.67 
"," 3010.39 
"," 0.48 
"
values_979," 67 
"," 26 
"," 241 
"," 54 
"," 1386.93 
"," 50036.09 
"," 0.03 
"," 36.08 
"," 2779.78 
"," 0.45 
"
values_831," 65 
"," 24 
"," 237 
"," 52 
"," 1351.00 
"," 51225.58 
"," 0.03 
"," 37.92 
"," 2845.87 
"," 0.46 
"
values_402," 85 
"," 40 
"," 284 
"," 68 
"," 1728.84 
"," 51432.97 
"," 0.03 
"," 29.75 
"," 2857.39 
"," 0.46 
"
values_404," 68 
"," 26 
"," 244 
"," 54 
"," 1404.19 
"," 51415.05 
"," 0.03 
"," 36.62 
"," 2856.39 
"," 0.46 
"
values_310," 69 
"," 27 
"," 249 
"," 55 
"," 1439.56 
"," 51504.21 
"," 0.03 
"," 35.78 
"," 2861.34 
"," 0.46 
"
values_70," 65 
"," 24 
"," 237 
"," 52 
"," 1351.00 
"," 51225.58 
"," 0.03 
"," 37.92 
"," 2845.87 
"," 0.46 
"
values_268," 76 
"," 35 
"," 261 
"," 63 
"," 1560.07 
"," 47426.13 
"," 0.03 
"," 30.40 
"," 2634.78 
"," 0.44 
"
values_412," 81 
"," 37 
"," 274 
"," 65 
"," 1650.13 
"," 50574.22 
"," 0.03 
"," 30.65 
"," 2809.68 
"," 0.46 
"
values_290," 64 
"," 23 
"," 234 
"," 51 
"," 1327.35 
"," 51708.84 
"," 0.03 
"," 38.96 
"," 2872.71 
"," 0.46 
"
values_916," 83 
"," 39 
"," 284 
"," 67 
"," 1722.77 
"," 51329.69 
"," 0.03 
"," 29.79 
"," 2851.65 
"," 0.46 
"
values_567," 66 
"," 25 
"," 239 
"," 53 
"," 1368.97 
"," 50597.24 
"," 0.03 
"," 36.96 
"," 2810.96 
"," 0.46 
"
values_913," 64 
"," 23 
"," 234 
"," 51 
"," 1327.35 
"," 51708.84 
"," 0.03 
"," 38.96 
"," 2872.71 
"," 0.46 
"
values_232," 79 
"," 38 
"," 274 
"," 66 
"," 1656.16 
"," 48203.09 
"," 0.03 
"," 29.11 
"," 2677.95 
"," 0.44 
"
values_319," 74 
"," 33 
"," 259 
"," 61 
"," 1536.06 
"," 48223.01 
"," 0.03 
"," 31.39 
"," 2679.06 
"," 0.44 
"
values_23," 66 
"," 25 
"," 241 
"," 53 
"," 1380.43 
"," 51020.65 
"," 0.03 
"," 36.96 
"," 2834.48 
"," 0.46 
"
values_899," 83 
"," 39 
"," 279 
"," 67 
"," 1692.44 
"," 50426.00 
"," 0.03 
"," 29.79 
"," 2801.44 
"," 0.45 
"
values_428," 79 
"," 37 
"," 270 
"," 65 
"," 1626.04 
"," 48605.39 
"," 0.03 
"," 29.89 
"," 2700.30 
"," 0.44 
"
values_858," 69 
"," 26 
"," 247 
"," 54 
"," 1421.46 
"," 52812.60 
"," 0.03 
"," 37.15 
"," 2934.03 
"," 0.47 
"
values_546," 69 
"," 28 
"," 247 
"," 56 
"," 1434.42 
"," 49487.37 
"," 0.03 
"," 34.50 
"," 2749.30 
"," 0.45 
"
values_432," 84 
"," 39 
"," 285 
"," 67 
"," 1728.84 
"," 52131.04 
"," 0.03 
"," 30.15 
"," 2896.17 
"," 0.47 
"
values_231," 81 
"," 36 
"," 280 
"," 64 
"," 1680 
"," 52920 
"," 0.03 
"," 31.50 
"," 2940 
"," 0.47 
"
values_388," 64 
"," 23 
"," 234 
"," 51 
"," 1327.35 
"," 51708.84 
"," 0.03 
"," 38.96 
"," 2872.71 
"," 0.46 
"
values_350," 76 
"," 34 
"," 266 
"," 62 
"," 1583.82 
"," 49564.13 
"," 0.03 
"," 31.29 
"," 2753.56 
"," 0.45 
"
values_603," 76 
"," 30 
"," 267 
"," 58 
"," 1564.08 
"," 55472.74 
"," 0.03 
"," 35.47 
"," 3081.82 
"," 0.48 
"
values_364," 75 
"," 32 
"," 262 
"," 60 
"," 1547.61 
"," 50780.80 
"," 0.03 
"," 32.81 
"," 2821.16 
"," 0.46 
"
values_530," 73 
"," 31 
"," 256 
"," 59 
"," 1505.96 
"," 49647.99 
"," 0.03 
"," 32.97 
"," 2758.22 
"," 0.45 
"
values_72," 83 
"," 40 
"," 282 
"," 68 
"," 1716.66 
"," 49869.10 
"," 0.03 
"," 29.05 
"," 2770.51 
"," 0.45 
"
values_536," 88 
"," 44 
"," 295 
"," 72 
"," 1820.13 
"," 50963.58 
"," 0.04 
"," 28 
"," 2831.31 
"," 0.46 
"
values_79," 70 
"," 29 
"," 248 
"," 57 
"," 1446.56 
"," 48883.64 
"," 0.03 
"," 33.79 
"," 2715.76 
"," 0.45 
"
values_342," 83 
"," 40 
"," 280 
"," 68 
"," 1704.49 
"," 49515.42 
"," 0.03 
"," 29.05 
"," 2750.86 
"," 0.45 
"
values_803," 81 
"," 37 
"," 277 
"," 65 
"," 1668.20 
"," 51127.95 
"," 0.03 
"," 30.65 
"," 2840.44 
"," 0.46 
"
values_501," 85 
"," 42 
"," 287 
"," 70 
"," 1759.10 
"," 49841.29 
"," 0.04 
"," 28.33 
"," 2768.96 
"," 0.45 
"
values_540," 65 
"," 24 
"," 236 
"," 52 
"," 1345.30 
"," 51009.43 
"," 0.03 
"," 37.92 
"," 2833.86 
"," 0.46 
"
values_955," 69 
"," 28 
"," 250 
"," 56 
"," 1451.84 
"," 50088.44 
"," 0.03 
"," 34.50 
"," 2782.69 
"," 0.45 
"
values_191," 84 
"," 40 
"," 285 
"," 68 
"," 1734.93 
"," 51006.85 
"," 0.03 
"," 29.40 
"," 2833.71 
"," 0.46 
"
values_812," 84 
"," 41 
"," 284 
"," 69 
"," 1734.82 
"," 49759.74 
"," 0.03 
"," 28.68 
"," 2764.43 
"," 0.45 
"
values_545," 83 
"," 37 
"," 281 
"," 65 
"," 1692.29 
"," 53146.91 
"," 0.03 
"," 31.41 
"," 2952.61 
"," 0.47 
"
values_78," 87 
"," 41 
"," 290 
"," 69 
"," 1771.47 
"," 52625.68 
"," 0.03 
"," 29.71 
"," 2923.65 
"," 0.47 
"
values_526," 76 
"," 31 
"," 266 
"," 59 
"," 1564.78 
"," 53707.39 
"," 0.03 
"," 34.32 
"," 2983.74 
"," 0.47 
"
values_695," 70 
"," 29 
"," 249 
"," 57 
"," 1452.39 
"," 49080.75 
"," 0.03 
"," 33.79 
"," 2726.71 
"," 0.45 
"
values_87," 77 
"," 35 
"," 268 
"," 63 
"," 1601.91 
"," 49338.86 
"," 0.03 
"," 30.80 
"," 2741.05 
"," 0.45 
"
values_300," 83 
"," 41 
"," 280 
"," 69 
"," 1710.39 
"," 48474.87 
"," 0.04 
"," 28.34 
"," 2693.05 
"," 0.44 
"
values_964," 87 
"," 44 
"," 289 
"," 72 
"," 1783.11 
"," 49359.68 
"," 0.04 
"," 27.68 
"," 2742.20 
"," 0.45 
"
values_998," 69 
"," 27 
"," 247 
"," 55 
"," 1428.00 
"," 51090.52 
"," 0.03 
"," 35.78 
"," 2838.36 
"," 0.46 
"
values_988," 79 
"," 37 
"," 274 
"," 65 
"," 1650.13 
"," 49325.47 
"," 0.03 
"," 29.89 
"," 2740.30 
"," 0.45 
"
values_6," 63 
"," 22 
"," 231 
"," 50 
"," 1303.73 
"," 52267.75 
"," 0.02 
"," 40.09 
"," 2903.76 
"," 0.47 
"
values_625," 70 
"," 28 
"," 250 
"," 56 
"," 1451.84 
"," 50814.36 
"," 0.03 
"," 35 
"," 2823.02 
"," 0.46 
"
values_518," 83 
"," 41 
"," 287 
"," 69 
"," 1753.15 
"," 49686.74 
"," 0.04 
"," 28.34 
"," 2760.37 
"," 0.45 
"
values_122," 80 
"," 37 
"," 270 
"," 65 
"," 1626.04 
"," 49220.65 
"," 0.03 
"," 30.27 
"," 2734.48 
"," 0.45 
"
values_541," 86 
"," 42 
"," 286 
"," 70 
"," 1752.97 
"," 50251.95 
"," 0.03 
"," 28.67 
"," 2791.77 
"," 0.45 
"
values_279," 79 
"," 37 
"," 273 
"," 65 
"," 1644.11 
"," 49145.45 
"," 0.03 
"," 29.89 
"," 2730.30 
"," 0.45 
"
values_256," 70 
"," 29 
"," 250 
"," 57 
"," 1458.22 
"," 49277.86 
"," 0.03 
"," 33.79 
"," 2737.66 
"," 0.45 
"
values_796," 89 
"," 46 
"," 298 
"," 74 
"," 1850.42 
"," 50122.17 
"," 0.04 
"," 27.09 
"," 2784.56 
"," 0.45 
"
values_504," 80 
"," 37 
"," 280 
"," 65 
"," 1686.26 
"," 51043.64 
"," 0.03 
"," 30.27 
"," 2835.76 
"," 0.46 
"
values_752," 88 
"," 43 
"," 294 
"," 71 
"," 1808.03 
"," 51802.04 
"," 0.03 
"," 28.65 
"," 2877.89 
"," 0.46 
"
values_459," 84 
"," 42 
"," 285 
"," 70 
"," 1746.85 
"," 48911.68 
"," 0.04 
"," 28 
"," 2717.32 
"," 0.45 
"
values_658," 64 
"," 23 
"," 236 
"," 51 
"," 1338.69 
"," 52150.80 
"," 0.03 
"," 38.96 
"," 2897.27 
"," 0.47 
"
values_408," 67 
"," 26 
"," 240 
"," 54 
"," 1381.17 
"," 49828.47 
"," 0.03 
"," 36.08 
"," 2768.25 
"," 0.45 
"
values_867," 87 
"," 44 
"," 291 
"," 72 
"," 1795.45 
"," 49701.27 
"," 0.04 
"," 27.68 
"," 2761.18 
"," 0.45 
"
values_727," 84 
"," 42 
"," 283 
"," 70 
"," 1734.59 
"," 48568.44 
"," 0.04 
"," 28 
"," 2698.25 
"," 0.44 
"
values_177," 88 
"," 43 
"," 297 
"," 71 
"," 1826.47 
"," 52330.63 
"," 0.03 
"," 28.65 
"," 2907.26 
"," 0.47 
"
values_823," 75 
"," 33 
"," 260 
"," 61 
"," 1541.99 
"," 49063.37 
"," 0.03 
"," 31.82 
"," 2725.74 
"," 0.45 
"
values_822," 66 
"," 25 
"," 240 
"," 53 
"," 1374.70 
"," 50808.95 
"," 0.03 
"," 36.96 
"," 2822.72 
"," 0.46 
"
values_218," 88 
"," 42 
"," 293 
"," 70 
"," 1795.88 
"," 52679.14 
"," 0.03 
"," 29.33 
"," 2926.62 
"," 0.47 
"
values_426," 84 
"," 42 
"," 284 
"," 70 
"," 1740.72 
"," 48740.06 
"," 0.04 
"," 28 
"," 2707.78 
"," 0.44 
"
values_776," 73 
"," 32 
"," 258 
"," 60 
"," 1523.98 
"," 48672.04 
"," 0.03 
"," 31.94 
"," 2704.00 
"," 0.44 
"
values_143," 65 
"," 24 
"," 237 
"," 52 
"," 1351.00 
"," 51225.58 
"," 0.03 
"," 37.92 
"," 2845.87 
"," 0.46 
"
values_739," 84 
"," 42 
"," 285 
"," 70 
"," 1746.85 
"," 48911.68 
"," 0.04 
"," 28 
"," 2717.32 
"," 0.45 
"
values_312," 84 
"," 40 
"," 287 
"," 68 
"," 1747.10 
"," 51364.79 
"," 0.03 
"," 29.40 
"," 2853.60 
"," 0.46 
"
values_174," 78 
"," 37 
"," 265 
"," 65 
"," 1595.93 
"," 47101.43 
"," 0.03 
"," 29.51 
"," 2616.75 
"," 0.43 
"
values_669," 77 
"," 36 
"," 265 
"," 64 
"," 1590 
"," 47611.67 
"," 0.03 
"," 29.94 
"," 2645.09 
"," 0.44 
"
values_120," 82 
"," 38 
"," 278 
"," 66 
"," 1680.34 
"," 50764.00 
"," 0.03 
"," 30.21 
"," 2820.22 
"," 0.46 
"
values_974," 79 
"," 37 
"," 275 
"," 65 
"," 1656.15 
"," 49505.49 
"," 0.03 
"," 29.89 
"," 2750.31 
"," 0.45 
"
values_217," 77 
"," 36 
"," 266 
"," 64 
"," 1596 
"," 47791.33 
"," 0.03 
"," 29.94 
"," 2655.07 
"," 0.44 
"
values_866," 83 
"," 39 
"," 282 
"," 67 
"," 1710.64 
"," 50968.21 
"," 0.03 
"," 29.79 
"," 2831.57 
"," 0.46 
"
values_192," 84 
"," 39 
"," 285 
"," 67 
"," 1728.84 
"," 52131.04 
"," 0.03 
"," 30.15 
"," 2896.17 
"," 0.47 
"
values_328," 63 
"," 22 
"," 233 
"," 50 
"," 1315.02 
"," 52720.29 
"," 0.02 
"," 40.09 
"," 2928.90 
"," 0.47 
"
values_68," 65 
"," 24 
"," 239 
"," 52 
"," 1362.41 
"," 51657.86 
"," 0.03 
"," 37.92 
"," 2869.88 
"," 0.46 
"
values_387," 64 
"," 23 
"," 235 
"," 51 
"," 1333.02 
"," 51929.82 
"," 0.03 
"," 38.96 
"," 2884.99 
"," 0.46 
"
values_69," 65 
"," 24 
"," 236 
"," 52 
"," 1345.30 
"," 51009.43 
"," 0.03 
"," 37.92 
"," 2833.86 
"," 0.46 
"
values_749," 71 
"," 30 
"," 251 
"," 58 
"," 1470.35 
"," 48717.70 
"," 0.03 
"," 33.13 
"," 2706.54 
"," 0.44 
"
values_135," 64 
"," 23 
"," 234 
"," 51 
"," 1327.35 
"," 51708.84 
"," 0.03 
"," 38.96 
"," 2872.71 
"," 0.46 
"
values_341," 74 
"," 33 
"," 261 
"," 61 
"," 1547.92 
"," 48595.38 
"," 0.03 
"," 31.39 
"," 2699.74 
"," 0.44 
"
values_494," 82 
"," 38 
"," 280 
"," 66 
"," 1692.43 
"," 51129.21 
"," 0.03 
"," 30.21 
"," 2840.51 
"," 0.46 
"
values_1," 75 
"," 32 
"," 263 
"," 60 
"," 1553.51 
"," 50974.62 
"," 0.03 
"," 32.81 
"," 2831.92 
"," 0.46 
"
values_589," 65 
"," 24 
"," 236 
"," 52 
"," 1345.30 
"," 51009.43 
"," 0.03 
"," 37.92 
"," 2833.86 
"," 0.46 
"
values_925," 65 
"," 24 
"," 238 
"," 52 
"," 1356.70 
"," 51441.72 
"," 0.03 
"," 37.92 
"," 2857.87 
"," 0.46 
"
values_524," 71 
"," 27 
"," 256 
"," 55 
"," 1480.03 
"," 54486.96 
"," 0.03 
"," 36.81 
"," 3027.05 
"," 0.48 
"
values_994," 77 
"," 33 
"," 265 
"," 61 
"," 1571.65 
"," 51340.42 
"," 0.03 
"," 32.67 
"," 2852.25 
"," 0.46 
"
values_856," 72 
"," 31 
"," 255 
"," 59 
"," 1500.07 
"," 48776.60 
"," 0.03 
"," 32.52 
"," 2709.81 
"," 0.44 
"
values_156," 69 
"," 28 
"," 247 
"," 56 
"," 1434.42 
"," 49487.37 
"," 0.03 
"," 34.50 
"," 2749.30 
"," 0.45 
"
values_470," 81 
"," 38 
"," 276 
"," 66 
"," 1668.25 
"," 49784.17 
"," 0.03 
"," 29.84 
"," 2765.79 
"," 0.45 
"
values_207," 80 
"," 36 
"," 276 
"," 64 
"," 1656 
"," 51520 
"," 0.03 
"," 31.11 
"," 2862.22 
"," 0.46 
"
values_655," 88 
"," 44 
"," 299 
"," 72 
"," 1844.81 
"," 51654.61 
"," 0.04 
"," 28 
"," 2869.70 
"," 0.46 
"
values_441," 83 
"," 38 
"," 278 
"," 66 
"," 1680.34 
"," 51383.08 
"," 0.03 
"," 30.58 
"," 2854.62 
"," 0.46 
"
values_109," 85 
"," 37 
"," 285 
"," 65 
"," 1716.37 
"," 55202.33 
"," 0.03 
"," 32.16 
"," 3066.80 
"," 0.48 
"
values_45," 72 
"," 31 
"," 256 
"," 59 
"," 1505.96 
"," 48967.88 
"," 0.03 
"," 32.52 
"," 2720.44 
"," 0.45 
"
values_125," 73 
"," 31 
"," 259 
"," 59 
"," 1523.60 
"," 50229.80 
"," 0.03 
"," 32.97 
"," 2790.54 
"," 0.45 
"
values_600," 85 
"," 42 
"," 287 
"," 70 
"," 1759.10 
"," 49841.29 
"," 0.04 
"," 28.33 
"," 2768.96 
"," 0.45 
"
values_708," 66 
"," 25 
"," 240 
"," 53 
"," 1374.70 
"," 50808.95 
"," 0.03 
"," 36.96 
"," 2822.72 
"," 0.46 
"
values_791," 73 
"," 32 
"," 259 
"," 60 
"," 1529.88 
"," 48860.69 
"," 0.03 
"," 31.94 
"," 2714.48 
"," 0.45 
"
values_912," 78 
"," 36 
"," 269 
"," 64 
"," 1614 
"," 48958 
"," 0.03 
"," 30.33 
"," 2719.89 
"," 0.45 
"
values_533," 80 
"," 37 
"," 273 
"," 65 
"," 1644.11 
"," 49767.55 
"," 0.03 
"," 30.27 
"," 2764.86 
"," 0.45 
"
values_418," 63 
"," 22 
"," 232 
"," 50 
"," 1309.37 
"," 52494.02 
"," 0.02 
"," 40.09 
"," 2916.33 
"," 0.47 
"
values_228," 84 
"," 43 
"," 283 
"," 71 
"," 1740.38 
"," 47597.33 
"," 0.04 
"," 27.35 
"," 2644.30 
"," 0.44 
"
values_585," 69 
"," 28 
"," 247 
"," 56 
"," 1434.42 
"," 49487.37 
"," 0.03 
"," 34.50 
"," 2749.30 
"," 0.45 
"
values_465," 76 
"," 35 
"," 265 
"," 63 
"," 1583.98 
"," 48152.97 
"," 0.03 
"," 30.40 
"," 2675.16 
"," 0.44 
"
values_239," 75 
"," 33 
"," 263 
"," 61 
"," 1559.78 
"," 49629.49 
"," 0.03 
"," 31.82 
"," 2757.19 
"," 0.45 
"
values_842," 80 
"," 37 
"," 270 
"," 65 
"," 1626.04 
"," 49220.65 
"," 0.03 
"," 30.27 
"," 2734.48 
"," 0.45 
"
values_208," 70 
"," 28 
"," 249 
"," 56 
"," 1446.03 
"," 50611.10 
"," 0.03 
"," 35 
"," 2811.73 
"," 0.46 
"
values_932," 66 
"," 25 
"," 240 
"," 53 
"," 1374.70 
"," 50808.95 
"," 0.03 
"," 36.96 
"," 2822.72 
"," 0.46 
"
values_957," 86 
"," 43 
"," 288 
"," 71 
"," 1771.13 
"," 49591.56 
"," 0.04 
"," 28 
"," 2755.09 
"," 0.45 
"
values_563," 89 
"," 46 
"," 299 
"," 74 
"," 1856.63 
"," 50290.36 
"," 0.04 
"," 27.09 
"," 2793.91 
"," 0.45 
"
values_766," 89 
"," 47 
"," 298 
"," 75 
"," 1856.19 
"," 49208.73 
"," 0.04 
"," 26.51 
"," 2733.82 
"," 0.45 
"
values_476," 70 
"," 29 
"," 250 
"," 57 
"," 1458.22 
"," 49277.86 
"," 0.03 
"," 33.79 
"," 2737.66 
"," 0.45 
"
values_175," 84 
"," 40 
"," 286 
"," 68 
"," 1741.01 
"," 51185.82 
"," 0.03 
"," 29.40 
"," 2843.66 
"," 0.46 
"
values_591," 82 
"," 40 
"," 281 
"," 68 
"," 1710.58 
"," 49093.56 
"," 0.03 
"," 28.70 
"," 2727.42 
"," 0.45 
"
values_997," 85 
"," 42 
"," 290 
"," 70 
"," 1777.49 
"," 50362.28 
"," 0.04 
"," 28.33 
"," 2797.90 
"," 0.45 
"
values_385," 82 
"," 39 
"," 282 
"," 67 
"," 1710.64 
"," 50354.14 
"," 0.03 
"," 29.44 
"," 2797.45 
"," 0.45 
"
values_115," 68 
"," 26 
"," 244 
"," 54 
"," 1404.19 
"," 51415.05 
"," 0.03 
"," 36.62 
"," 2856.39 
"," 0.46 
"
values_653," 71 
"," 30 
"," 250 
"," 58 
"," 1464.50 
"," 48523.61 
"," 0.03 
"," 33.13 
"," 2695.76 
"," 0.44 
"
values_753," 73 
"," 32 
"," 259 
"," 60 
"," 1529.88 
"," 48860.69 
"," 0.03 
"," 31.94 
"," 2714.48 
"," 0.45 
"
