inputName,TotalOperators,DistinctOperators,Total_Operands,DistinctOperands,ProgramLength,VocabularySize,ProgramVolume,Effort,ProgramLevel,DifficultyLevel,TimeToImplement,BugsDelivered
values_780," 485 
"," 32 
"," 259 
"," 115 
"," 744 
"," 147 
"," 5356.56 
"," 193022.34 
"," 0.03 
"," 36.03 
"," 10723.46 
"," 1.11 
"
values_435," 620 
"," 32 
"," 346 
"," 135 
"," 966 
"," 167 
"," 7132.66 
"," 292491.83 
"," 0.02 
"," 41.01 
"," 16249.55 
"," 1.47 
"
values_950," 1021 
"," 32 
"," 619 
"," 141 
"," 1640 
"," 173 
"," 12192.79 
"," 856435.43 
"," 0.01 
"," 70.24 
"," 47579.75 
"," 3.01 
"
values_976," 1198 
"," 32 
"," 715 
"," 144 
"," 1913 
"," 176 
"," 14269.89 
"," 1133663.70 
"," 0.01 
"," 79.44 
"," 62981.32 
"," 3.62 
"
values_557," 342 
"," 32 
"," 171 
"," 77 
"," 513 
"," 109 
"," 3472.08 
"," 123371.52 
"," 0.03 
"," 35.53 
"," 6853.97 
"," 0.83 
"
values_398," 487 
"," 32 
"," 259 
"," 110 
"," 746 
"," 142 
"," 5333.71 
"," 200935.45 
"," 0.03 
"," 37.67 
"," 11163.08 
"," 1.14 
"
values_892," 528 
"," 32 
"," 286 
"," 122 
"," 814 
"," 154 
"," 5915.16 
"," 221867.14 
"," 0.03 
"," 37.51 
"," 12325.95 
"," 1.22 
"
values_670," 342 
"," 32 
"," 171 
"," 84 
"," 513 
"," 116 
"," 3518.14 
"," 114590.98 
"," 0.03 
"," 32.57 
"," 6366.17 
"," 0.79 
"
values_574," 570 
"," 32 
"," 315 
"," 125 
"," 885 
"," 157 
"," 6455.74 
"," 260295.41 
"," 0.02 
"," 40.32 
"," 14460.86 
"," 1.36 
"
values_163," 609 
"," 32 
"," 346 
"," 128 
"," 955 
"," 160 
"," 6992.44 
"," 302423.09 
"," 0.02 
"," 43.25 
"," 16801.28 
"," 1.50 
"
values_900," 439 
"," 32 
"," 234 
"," 113 
"," 673 
"," 145 
"," 4832.08 
"," 160100.03 
"," 0.03 
"," 33.13 
"," 8894.45 
"," 0.98 
"
values_392," 704 
"," 32 
"," 414 
"," 138 
"," 1118 
"," 170 
"," 8283.70 
"," 397617.56 
"," 0.02 
"," 48 
"," 22089.86 
"," 1.80 
"
values_447," 1185 
"," 32 
"," 715 
"," 145 
"," 1900 
"," 177 
"," 14188.45 
"," 1119419.82 
"," 0.01 
"," 78.90 
"," 62189.99 
"," 3.59 
"
values_523," 316 
"," 32 
"," 154 
"," 71 
"," 470 
"," 103 
"," 3142.66 
"," 109063.42 
"," 0.03 
"," 34.70 
"," 6059.08 
"," 0.76 
"
values_679," 234 
"," 32 
"," 99 
"," 31 
"," 333 
"," 63 
"," 1990.43 
"," 101704.77 
"," 0.02 
"," 51.10 
"," 5650.26 
"," 0.73 
"
values_419," 1250 
"," 32 
"," 766 
"," 145 
"," 2016 
"," 177 
"," 15054.69 
"," 1272484.93 
"," 0.01 
"," 84.52 
"," 70693.61 
"," 3.91 
"
values_895," 1051 
"," 32 
"," 619 
"," 144 
"," 1670 
"," 176 
"," 12457.25 
"," 856782.03 
"," 0.01 
"," 68.78 
"," 47599.00 
"," 3.01 
"
values_298," 1417 
"," 32 
"," 874 
"," 145 
"," 2291 
"," 177 
"," 17108.28 
"," 1649946.54 
"," 0.01 
"," 96.44 
"," 91663.70 
"," 4.65 
"
values_155," 1391 
"," 32 
"," 874 
"," 145 
"," 2265 
"," 177 
"," 16914.13 
"," 1631221.70 
"," 0.01 
"," 96.44 
"," 90623.43 
"," 4.62 
"
values_12," 663 
"," 32 
"," 379 
"," 136 
"," 1042 
"," 168 
"," 7702.79 
"," 343454.02 
"," 0.02 
"," 44.59 
"," 19080.78 
"," 1.63 
"
values_160," 234 
"," 32 
"," 99 
"," 31 
"," 333 
"," 63 
"," 1990.43 
"," 101704.77 
"," 0.02 
"," 51.10 
"," 5650.26 
"," 0.73 
"
values_626," 275 
"," 32 
"," 126 
"," 53 
"," 401 
"," 85 
"," 2570.17 
"," 97763.29 
"," 0.03 
"," 38.04 
"," 5431.29 
"," 0.71 
"
values_38," 246 
"," 32 
"," 106 
"," 37 
"," 352 
"," 69 
"," 2150.20 
"," 98560.55 
"," 0.02 
"," 45.84 
"," 5475.59 
"," 0.71 
"
values_146," 230 
"," 32 
"," 99 
"," 31 
"," 329 
"," 63 
"," 1966.53 
"," 100483.09 
"," 0.02 
"," 51.10 
"," 5582.39 
"," 0.72 
"
values_81," 1339 
"," 32 
"," 819 
"," 142 
"," 2158 
"," 174 
"," 16061.87 
"," 1482216.70 
"," 0.01 
"," 92.28 
"," 82345.37 
"," 4.33 
"
values_687," 406 
"," 32 
"," 211 
"," 99 
"," 617 
"," 131 
"," 4339.62 
"," 147985.49 
"," 0.03 
"," 34.10 
"," 8221.42 
"," 0.93 
"
values_213," 573 
"," 32 
"," 315 
"," 131 
"," 888 
"," 163 
"," 6525.67 
"," 251063.97 
"," 0.03 
"," 38.47 
"," 13948.00 
"," 1.33 
"
values_212," 1172 
"," 32 
"," 715 
"," 144 
"," 1887 
"," 176 
"," 14075.95 
"," 1118255.83 
"," 0.01 
"," 79.44 
"," 62125.32 
"," 3.59 
"
values_568," 344 
"," 32 
"," 171 
"," 79 
"," 515 
"," 111 
"," 3499.12 
"," 121184.86 
"," 0.03 
"," 34.63 
"," 6732.49 
"," 0.82 
"
values_5," 418 
"," 32 
"," 211 
"," 101 
"," 629 
"," 133 
"," 4437.77 
"," 148335.85 
"," 0.03 
"," 33.43 
"," 8240.88 
"," 0.93 
"
values_40," 527 
"," 32 
"," 286 
"," 118 
"," 813 
"," 150 
"," 5877.03 
"," 227909.22 
"," 0.03 
"," 38.78 
"," 12661.62 
"," 1.24 
"
values_970," 973 
"," 32 
"," 574 
"," 142 
"," 1547 
"," 174 
"," 11514.23 
"," 744695.22 
"," 0.02 
"," 64.68 
"," 41371.96 
"," 2.74 
"
values_707," 445 
"," 32 
"," 234 
"," 104 
"," 679 
"," 136 
"," 4812.39 
"," 173245.94 
"," 0.03 
"," 36 
"," 9624.77 
"," 1.04 
"
values_406," 712 
"," 32 
"," 414 
"," 137 
"," 1126 
"," 169 
"," 8333.39 
"," 402922.46 
"," 0.02 
"," 48.35 
"," 22384.58 
"," 1.82 
"
values_893," 1415 
"," 32 
"," 874 
"," 145 
"," 2289 
"," 177 
"," 17093.35 
"," 1648506.16 
"," 0.01 
"," 96.44 
"," 91583.68 
"," 4.65 
"
values_144," 904 
"," 32 
"," 531 
"," 144 
"," 1435 
"," 176 
"," 10704.28 
"," 631552.78 
"," 0.02 
"," 59 
"," 35086.27 
"," 2.45 
"
values_979," 1262 
"," 32 
"," 766 
"," 144 
"," 2028 
"," 176 
"," 15127.73 
"," 1287537.68 
"," 0.01 
"," 85.11 
"," 71529.87 
"," 3.95 
"
values_831," 235 
"," 32 
"," 99 
"," 30 
"," 334 
"," 62 
"," 1988.70 
"," 105003.44 
"," 0.02 
"," 52.80 
"," 5833.52 
"," 0.74 
"
values_402," 529 
"," 32 
"," 286 
"," 118 
"," 815 
"," 150 
"," 5891.49 
"," 228469.88 
"," 0.03 
"," 38.78 
"," 12692.77 
"," 1.25 
"
values_404," 479 
"," 32 
"," 259 
"," 108 
"," 738 
"," 140 
"," 5261.41 
"," 201882.28 
"," 0.03 
"," 38.37 
"," 11215.68 
"," 1.15 
"
values_310," 761 
"," 32 
"," 451 
"," 137 
"," 1212 
"," 169 
"," 8969.87 
"," 472456.59 
"," 0.02 
"," 52.67 
"," 26247.59 
"," 2.02 
"
values_70," 325 
"," 32 
"," 154 
"," 73 
"," 479 
"," 105 
"," 3216.12 
"," 108555.19 
"," 0.03 
"," 33.75 
"," 6030.84 
"," 0.76 
"
values_268," 623 
"," 32 
"," 346 
"," 129 
"," 969 
"," 161 
"," 7103.66 
"," 304851.58 
"," 0.02 
"," 42.91 
"," 16936.20 
"," 1.51 
"
values_412," 1431 
"," 32 
"," 874 
"," 145 
"," 2305 
"," 177 
"," 17212.83 
"," 1660029.14 
"," 0.01 
"," 96.44 
"," 92223.84 
"," 4.67 
"
values_290," 964 
"," 32 
"," 574 
"," 143 
"," 1538 
"," 175 
"," 11459.96 
"," 736002.08 
"," 0.02 
"," 64.22 
"," 40889.00 
"," 2.72 
"
values_916," 584 
"," 32 
"," 315 
"," 121 
"," 899 
"," 153 
"," 6524.39 
"," 271759.79 
"," 0.02 
"," 41.65 
"," 15097.77 
"," 1.40 
"
values_567," 601 
"," 32 
"," 346 
"," 124 
"," 947 
"," 156 
"," 6899.28 
"," 308019.29 
"," 0.02 
"," 44.65 
"," 17112.18 
"," 1.52 
"
values_913," 223 
"," 32 
"," 94 
"," 25 
"," 317 
"," 57 
"," 1849.03 
"," 111237.41 
"," 0.02 
"," 60.16 
"," 6179.86 
"," 0.77 
"
values_232," 375 
"," 32 
"," 190 
"," 87 
"," 565 
"," 119 
"," 3895.57 
"," 136121.14 
"," 0.03 
"," 34.94 
"," 7562.29 
"," 0.88 
"
values_319," 255 
"," 32 
"," 115 
"," 44 
"," 370 
"," 76 
"," 2311.73 
"," 96672.48 
"," 0.02 
"," 41.82 
"," 5370.69 
"," 0.70 
"
values_23," 291 
"," 32 
"," 139 
"," 61 
"," 430 
"," 93 
"," 2811.84 
"," 102516.86 
"," 0.03 
"," 36.46 
"," 5695.38 
"," 0.73 
"
values_899," 891 
"," 32 
"," 531 
"," 144 
"," 1422 
"," 176 
"," 10607.31 
"," 625831.39 
"," 0.02 
"," 59 
"," 34768.41 
"," 2.44 
"
values_428," 1426 
"," 32 
"," 874 
"," 145 
"," 2300 
"," 177 
"," 17175.49 
"," 1656428.21 
"," 0.01 
"," 96.44 
"," 92023.79 
"," 4.67 
"
values_858," 1429 
"," 32 
"," 874 
"," 145 
"," 2303 
"," 177 
"," 17197.90 
"," 1658588.77 
"," 0.01 
"," 96.44 
"," 92143.82 
"," 4.67 
"
values_546," 1120 
"," 32 
"," 666 
"," 145 
"," 1786 
"," 177 
"," 13337.14 
"," 980142.08 
"," 0.01 
"," 73.49 
"," 54452.34 
"," 3.29 
"
values_432," 225 
"," 32 
"," 94 
"," 25 
"," 319 
"," 57 
"," 1860.69 
"," 111939.23 
"," 0.02 
"," 60.16 
"," 6218.85 
"," 0.77 
"
values_231," 1191 
"," 32 
"," 715 
"," 145 
"," 1906 
"," 177 
"," 14233.26 
"," 1122954.83 
"," 0.01 
"," 78.90 
"," 62386.38 
"," 3.60 
"
values_388," 1344 
"," 32 
"," 819 
"," 144 
"," 2163 
"," 176 
"," 16134.75 
"," 1468262.30 
"," 0.01 
"," 91 
"," 81570.13 
"," 4.31 
"
values_350," 482 
"," 32 
"," 259 
"," 115 
"," 741 
"," 147 
"," 5334.96 
"," 192244.02 
"," 0.03 
"," 36.03 
"," 10680.22 
"," 1.11 
"
values_603," 1175 
"," 32 
"," 715 
"," 145 
"," 1890 
"," 177 
"," 14113.77 
"," 1113528.14 
"," 0.01 
"," 78.90 
"," 61862.67 
"," 3.58 
"
values_364," 674 
"," 32 
"," 379 
"," 133 
"," 1053 
"," 165 
"," 7756.74 
"," 353660.56 
"," 0.02 
"," 45.59 
"," 19647.81 
"," 1.67 
"
values_530," 782 
"," 32 
"," 451 
"," 136 
"," 1233 
"," 168 
"," 9114.73 
"," 483616.71 
"," 0.02 
"," 53.06 
"," 26867.60 
"," 2.05 
"
values_72," 403 
"," 32 
"," 211 
"," 98 
"," 614 
"," 130 
"," 4311.73 
"," 148534.83 
"," 0.03 
"," 34.45 
"," 8251.94 
"," 0.93 
"
values_536," 296 
"," 32 
"," 139 
"," 61 
"," 435 
"," 93 
"," 2844.53 
"," 103708.91 
"," 0.03 
"," 36.46 
"," 5761.61 
"," 0.74 
"
values_79," 319 
"," 32 
"," 154 
"," 72 
"," 473 
"," 104 
"," 3169.31 
"," 108460.76 
"," 0.03 
"," 34.22 
"," 6025.60 
"," 0.76 
"
values_342," 360 
"," 32 
"," 171 
"," 81 
"," 531 
"," 113 
"," 3621.52 
"," 122326.73 
"," 0.03 
"," 33.78 
"," 6795.93 
"," 0.82 
"
values_803," 315 
"," 32 
"," 154 
"," 67 
"," 469 
"," 99 
"," 3109.17 
"," 114343.14 
"," 0.03 
"," 36.78 
"," 6352.40 
"," 0.79 
"
values_501," 327 
"," 32 
"," 154 
"," 74 
"," 481 
"," 106 
"," 3236.13 
"," 107754.37 
"," 0.03 
"," 33.30 
"," 5986.35 
"," 0.75 
"
values_540," 677 
"," 32 
"," 379 
"," 128 
"," 1056 
"," 160 
"," 7731.96 
"," 366301.42 
"," 0.02 
"," 47.38 
"," 20350.08 
"," 1.71 
"
values_955," 825 
"," 32 
"," 490 
"," 142 
"," 1315 
"," 174 
"," 9787.47 
"," 540378.66 
"," 0.02 
"," 55.21 
"," 30021.04 
"," 2.21 
"
values_191," 741 
"," 32 
"," 414 
"," 136 
"," 1155 
"," 168 
"," 8538.13 
"," 415856.99 
"," 0.02 
"," 48.71 
"," 23103.17 
"," 1.86 
"
values_812," 525 
"," 32 
"," 286 
"," 116 
"," 811 
"," 148 
"," 5846.87 
"," 230648.81 
"," 0.03 
"," 39.45 
"," 12813.82 
"," 1.25 
"
values_545," 783 
"," 32 
"," 451 
"," 140 
"," 1234 
"," 172 
"," 9164.01 
"," 472339.29 
"," 0.02 
"," 51.54 
"," 26241.07 
"," 2.02 
"
values_78," 526 
"," 32 
"," 286 
"," 117 
"," 812 
"," 149 
"," 5861.96 
"," 229267.96 
"," 0.03 
"," 39.11 
"," 12737.11 
"," 1.25 
"
values_526," 399 
"," 32 
"," 211 
"," 97 
"," 610 
"," 129 
"," 4276.85 
"," 148851.97 
"," 0.03 
"," 34.80 
"," 8269.55 
"," 0.94 
"
values_695," 609 
"," 32 
"," 346 
"," 130 
"," 955 
"," 162 
"," 7009.56 
"," 298499.28 
"," 0.02 
"," 42.58 
"," 16583.29 
"," 1.49 
"
values_87," 1185 
"," 32 
"," 715 
"," 145 
"," 1900 
"," 177 
"," 14188.45 
"," 1119419.82 
"," 0.01 
"," 78.90 
"," 62189.99 
"," 3.59 
"
values_300," 527 
"," 32 
"," 286 
"," 120 
"," 813 
"," 152 
"," 5892.57 
"," 224703.15 
"," 0.03 
"," 38.13 
"," 12483.51 
"," 1.23 
"
values_964," 521 
"," 32 
"," 286 
"," 121 
"," 807 
"," 153 
"," 5856.71 
"," 221490.20 
"," 0.03 
"," 37.82 
"," 12305.01 
"," 1.22 
"
values_998," 295 
"," 32 
"," 139 
"," 64 
"," 434 
"," 96 
"," 2857.87 
"," 99311.11 
"," 0.03 
"," 34.75 
"," 5517.28 
"," 0.71 
"
values_988," 225 
"," 32 
"," 94 
"," 25 
"," 319 
"," 57 
"," 1860.69 
"," 111939.23 
"," 0.02 
"," 60.16 
"," 6218.85 
"," 0.77 
"
values_6," 526 
"," 32 
"," 286 
"," 118 
"," 812 
"," 150 
"," 5869.80 
"," 227628.88 
"," 0.03 
"," 38.78 
"," 12646.05 
"," 1.24 
"
values_625," 968 
"," 32 
"," 574 
"," 140 
"," 1542 
"," 172 
"," 11451.30 
"," 751205.30 
"," 0.02 
"," 65.60 
"," 41733.63 
"," 2.75 
"
values_518," 439 
"," 32 
"," 234 
"," 107 
"," 673 
"," 139 
"," 4791.05 
"," 167641.88 
"," 0.03 
"," 34.99 
"," 9313.44 
"," 1.01 
"
values_122," 278 
"," 32 
"," 126 
"," 54 
"," 404 
"," 86 
"," 2596.21 
"," 96925.21 
"," 0.03 
"," 37.33 
"," 5384.73 
"," 0.70 
"
values_541," 243 
"," 32 
"," 106 
"," 34 
"," 349 
"," 66 
"," 2109.49 
"," 105226.50 
"," 0.02 
"," 49.88 
"," 5845.92 
"," 0.74 
"
values_279," 319 
"," 32 
"," 154 
"," 71 
"," 473 
"," 103 
"," 3162.71 
"," 109759.57 
"," 0.03 
"," 34.70 
"," 6097.75 
"," 0.76 
"
values_256," 411 
"," 32 
"," 211 
"," 95 
"," 622 
"," 127 
"," 4346.96 
"," 154477.30 
"," 0.03 
"," 35.54 
"," 8582.07 
"," 0.96 
"
values_796," 1261 
"," 32 
"," 766 
"," 145 
"," 2027 
"," 177 
"," 15136.84 
"," 1279428.05 
"," 0.01 
"," 84.52 
"," 71079.34 
"," 3.93 
"
values_504," 960 
"," 32 
"," 574 
"," 143 
"," 1534 
"," 175 
"," 11430.16 
"," 734087.90 
"," 0.02 
"," 64.22 
"," 40782.66 
"," 2.71 
"
values_752," 384 
"," 32 
"," 190 
"," 91 
"," 574 
"," 123 
"," 3985.00 
"," 133125.39 
"," 0.03 
"," 33.41 
"," 7395.85 
"," 0.87 
"
values_459," 380 
"," 32 
"," 190 
"," 85 
"," 570 
"," 117 
"," 3916.11 
"," 140058.45 
"," 0.03 
"," 35.76 
"," 7781.02 
"," 0.90 
"
values_658," 1272 
"," 32 
"," 766 
"," 145 
"," 2038 
"," 177 
"," 15218.98 
"," 1286371.17 
"," 0.01 
"," 84.52 
"," 71465.07 
"," 3.94 
"
values_408," 469 
"," 32 
"," 259 
"," 109 
"," 728 
"," 141 
"," 5197.59 
"," 197603.92 
"," 0.03 
"," 38.02 
"," 10978.00 
"," 1.13 
"
values_867," 521 
"," 32 
"," 286 
"," 123 
"," 807 
"," 155 
"," 5871.83 
"," 218451.26 
"," 0.03 
"," 37.20 
"," 12136.18 
"," 1.21 
"
values_727," 409 
"," 32 
"," 211 
"," 102 
"," 620 
"," 134 
"," 4380.98 
"," 145001.69 
"," 0.03 
"," 33.10 
"," 8055.65 
"," 0.92 
"
values_177," 777 
"," 32 
"," 451 
"," 142 
"," 1228 
"," 174 
"," 9139.93 
"," 464463.16 
"," 0.02 
"," 50.82 
"," 25803.51 
"," 2.00 
"
values_823," 612 
"," 32 
"," 346 
"," 134 
"," 958 
"," 166 
"," 7065.29 
"," 291891.29 
"," 0.02 
"," 41.31 
"," 16216.18 
"," 1.47 
"
values_822," 1196 
"," 32 
"," 715 
"," 144 
"," 1911 
"," 176 
"," 14254.97 
"," 1132478.48 
"," 0.01 
"," 79.44 
"," 62915.47 
"," 3.62 
"
values_218," 903 
"," 32 
"," 531 
"," 143 
"," 1434 
"," 175 
"," 10685.04 
"," 634825.68 
"," 0.02 
"," 59.41 
"," 35268.09 
"," 2.46 
"
values_426," 531 
"," 32 
"," 286 
"," 118 
"," 817 
"," 150 
"," 5905.94 
"," 229030.54 
"," 0.03 
"," 38.78 
"," 12723.92 
"," 1.25 
"
values_776," 1255 
"," 32 
"," 766 
"," 144 
"," 2021 
"," 176 
"," 15075.51 
"," 1283093.52 
"," 0.01 
"," 85.11 
"," 71282.97 
"," 3.94 
"
values_143," 375 
"," 32 
"," 190 
"," 86 
"," 565 
"," 118 
"," 3888.69 
"," 137460.79 
"," 0.03 
"," 35.35 
"," 7636.71 
"," 0.89 
"
values_739," 408 
"," 32 
"," 211 
"," 99 
"," 619 
"," 131 
"," 4353.69 
"," 148465.19 
"," 0.03 
"," 34.10 
"," 8248.07 
"," 0.93 
"
values_312," 329 
"," 32 
"," 154 
"," 69 
"," 483 
"," 101 
"," 3215.92 
"," 114840.83 
"," 0.03 
"," 35.71 
"," 6380.05 
"," 0.79 
"
values_174," 454 
"," 32 
"," 234 
"," 101 
"," 688 
"," 133 
"," 4854.03 
"," 179935.69 
"," 0.03 
"," 37.07 
"," 9996.43 
"," 1.06 
"
values_669," 1030 
"," 32 
"," 619 
"," 144 
"," 1649 
"," 176 
"," 12300.60 
"," 846008.12 
"," 0.01 
"," 68.78 
"," 47000.45 
"," 2.98 
"
values_120," 1049 
"," 32 
"," 619 
"," 142 
"," 1668 
"," 174 
"," 12414.83 
"," 865890.66 
"," 0.01 
"," 69.75 
"," 48105.04 
"," 3.03 
"
values_974," 566 
"," 32 
"," 315 
"," 129 
"," 881 
"," 161 
"," 6458.54 
"," 252333.57 
"," 0.03 
"," 39.07 
"," 14018.53 
"," 1.33 
"
values_217," 678 
"," 32 
"," 379 
"," 132 
"," 1057 
"," 164 
"," 7776.93 
"," 357267.56 
"," 0.02 
"," 45.94 
"," 19848.20 
"," 1.68 
"
values_866," 277 
"," 32 
"," 126 
"," 49 
"," 403 
"," 81 
"," 2554.96 
"," 105118.34 
"," 0.02 
"," 41.14 
"," 5839.91 
"," 0.74 
"
values_192," 616 
"," 32 
"," 346 
"," 127 
"," 962 
"," 159 
"," 7034.99 
"," 306659.24 
"," 0.02 
"," 43.59 
"," 17036.62 
"," 1.52 
"
values_328," 439 
"," 32 
"," 234 
"," 108 
"," 673 
"," 140 
"," 4798.01 
"," 166330.93 
"," 0.03 
"," 34.67 
"," 9240.61 
"," 1.01 
"
values_68," 402 
"," 32 
"," 211 
"," 100 
"," 613 
"," 132 
"," 4318.21 
"," 145782.89 
"," 0.03 
"," 33.76 
"," 8099.05 
"," 0.92 
"
values_387," 325 
"," 32 
"," 154 
"," 66 
"," 479 
"," 98 
"," 3168.45 
"," 118288.65 
"," 0.03 
"," 37.33 
"," 6571.59 
"," 0.80 
"
values_69," 527 
"," 32 
"," 286 
"," 120 
"," 813 
"," 152 
"," 5892.57 
"," 224703.15 
"," 0.03 
"," 38.13 
"," 12483.51 
"," 1.23 
"
values_749," 323 
"," 32 
"," 154 
"," 72 
"," 477 
"," 104 
"," 3196.11 
"," 109377.98 
"," 0.03 
"," 34.22 
"," 6076.55 
"," 0.76 
"
values_135," 525 
"," 32 
"," 286 
"," 118 
"," 811 
"," 150 
"," 5862.57 
"," 227348.55 
"," 0.03 
"," 38.78 
"," 12630.48 
"," 1.24 
"
values_341," 441 
"," 32 
"," 234 
"," 102 
"," 675 
"," 134 
"," 4769.61 
"," 175072.75 
"," 0.03 
"," 36.71 
"," 9726.26 
"," 1.04 
"
values_494," 525 
"," 32 
"," 286 
"," 120 
"," 811 
"," 152 
"," 5878.07 
"," 224150.37 
"," 0.03 
"," 38.13 
"," 12452.80 
"," 1.23 
"
values_1," 373 
"," 32 
"," 190 
"," 89 
"," 563 
"," 121 
"," 3895.32 
"," 133053.63 
"," 0.03 
"," 34.16 
"," 7391.87 
"," 0.87 
"
values_589," 374 
"," 32 
"," 190 
"," 86 
"," 564 
"," 118 
"," 3881.81 
"," 137217.49 
"," 0.03 
"," 35.35 
"," 7623.19 
"," 0.89 
"
values_925," 369 
"," 32 
"," 190 
"," 86 
"," 559 
"," 118 
"," 3847.40 
"," 136001.03 
"," 0.03 
"," 35.35 
"," 7555.61 
"," 0.88 
"
values_524," 297 
"," 32 
"," 139 
"," 64 
"," 436 
"," 96 
"," 2871.04 
"," 99768.77 
"," 0.03 
"," 34.75 
"," 5542.71 
"," 0.72 
"
values_994," 1040 
"," 32 
"," 619 
"," 141 
"," 1659 
"," 173 
"," 12334.05 
"," 866357.54 
"," 0.01 
"," 70.24 
"," 48130.97 
"," 3.03 
"
values_856," 277 
"," 32 
"," 126 
"," 50 
"," 403 
"," 82 
"," 2562.09 
"," 103303.61 
"," 0.02 
"," 40.32 
"," 5739.09 
"," 0.73 
"
values_156," 274 
"," 32 
"," 126 
"," 52 
"," 400 
"," 84 
"," 2556.93 
"," 99130.09 
"," 0.03 
"," 38.77 
"," 5507.23 
"," 0.71 
"
values_470," 616 
"," 32 
"," 346 
"," 132 
"," 962 
"," 164 
"," 7077.97 
"," 296845.56 
"," 0.02 
"," 41.94 
"," 16491.42 
"," 1.48 
"
values_207," 243 
"," 32 
"," 106 
"," 36 
"," 349 
"," 68 
"," 2124.52 
"," 100088.71 
"," 0.02 
"," 47.11 
"," 5560.48 
"," 0.72 
"
values_655," 232 
"," 32 
"," 99 
"," 31 
"," 331 
"," 63 
"," 1978.48 
"," 101093.93 
"," 0.02 
"," 51.10 
"," 5616.33 
"," 0.72 
"
values_441," 442 
"," 32 
"," 234 
"," 104 
"," 676 
"," 136 
"," 4791.12 
"," 172480.50 
"," 0.03 
"," 36 
"," 9582.25 
"," 1.03 
"
values_109," 243 
"," 32 
"," 106 
"," 37 
"," 349 
"," 69 
"," 2131.88 
"," 97720.54 
"," 0.02 
"," 45.84 
"," 5428.92 
"," 0.71 
"
values_45," 1328 
"," 32 
"," 819 
"," 145 
"," 2147 
"," 177 
"," 16032.95 
"," 1448936.31 
"," 0.01 
"," 90.37 
"," 80496.46 
"," 4.27 
"
