inputName,Sloc,DecisionPoint,GlobalVariables,If,Loop,Goto,Assignment,ExitPoint,Function,FunctionCall,PointerDereferencing,CyclomaticComplexity
values_626," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_38," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_146," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_81," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_687," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_213," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_212," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_568," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_5," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_40," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_970," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_707," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_406," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_893," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_144," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_979," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_831," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_402," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_404," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_310," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_70," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_268," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_412," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_290," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_916," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_567," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_913," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_232," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_319," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_23," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_899," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_428," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_858," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_546," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_432," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_231," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_388," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_350," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_603," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_364," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_530," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_72," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_536," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_79," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_342," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_803," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_501," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_540," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_955," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_191," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_812," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_545," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_78," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_526," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_695," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_87," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_300," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_964," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_998," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_988," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_6," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_625," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_518," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_122," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_541," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_279," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_256," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_796," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_504," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_752," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_459," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_658," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_408," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_867," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_727," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_177," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_823," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_822," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_218," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_426," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_776," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_143," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_739," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_312," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_174," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_669," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_120," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_974," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_217," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_866," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_192," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_328," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_68," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_387," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_69," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_749," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_135," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_341," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_494," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_1," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_589," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_925," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_524," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_994," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_856," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_156," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_470," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_207," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_655," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_441," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_109," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_45," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_125," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_600," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_708," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_791," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_912," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_533," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_418," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_228," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_585," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_465," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_239," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_842," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_208," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_932," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_957," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_563," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_766," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_476," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_175," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_591," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_997," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_385," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_115," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_653," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_753," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_241," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_197," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_636," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_450," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_106," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_699," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_578," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_644," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_570," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_873," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_33," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_210," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_486," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_252," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_694," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_759," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_245," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_15," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_792," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_248," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_246," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_556," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_513," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_93," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_558," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_991," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_181," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_674," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_652," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_344," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_715," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_528," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_276," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_24," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_296," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_244," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_380," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_25," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_740," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_478," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
values_379," 40
"," 6
"," 7
"," 6
"," 4
"," 1
"," 16
"," 3
"," 3
"," 2
"," 0
"," 9
"
