;DEVICE;BOARD;FUNCTION;DATA_TYPE;ID_VAL;Total_Operands;DistinctOperands;ProgramLength;VocabularySize;ProgramVolume;Effort;ProgramLevel;ProgramLevel;DifficultyLevel;TimeToImplement;BugsDelivered;Sloc;DecisionPoint;GlobalVariables;If;Loop;Goto;Assignment;ExitPoint;Function;FunctionCall;PointerDereferencing;CyclomaticComplexity;SCALAR_INPUT;RANGE_SCALAR_VALUES;SCALAR_INDEX_INPUT;RANGE_SCALAR_INDEX_VALUES;ARRAY_INPUT;RANGE_ARRAY_INPUT;cInstr;assemblyInstr;clockCycles;text;data;bss;CC4CS
49160;tsim;Leon3;banker_algorithm;int8_t;127;87.0;39.0;289.0;73.0;1788.86;67839.05;0.03;0.03;37.92;3768.84;0.5962866666666666;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;;;;;;;129;1972.0;2694.0;12640;160;376;20.88372093023256
49161;tsim;Leon3;banker_algorithm;int8_t;889;78.0;30.0;264.0;64.0;1584.0;70012.8;0.02;0.02;44.2;3889.6;0.528;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;;;;;;;251;7758.0;10559.0;12640;184;384;42.06772908366534
49162;tsim;Leon3;banker_algorithm;int8_t;987;85.0;36.0;279.0;70.0;1710.07;68640.31;0.02;0.02;40.14;3813.35;0.5700233333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;;;;;;;305;243.0;335.0;12640;280;432;1.098360655737705
49163;tsim;Leon3;banker_algorithm;int8_t;780;81.0;33.0;270.0;67.0;1637.84;68342.77;0.02;0.02;41.73;3796.82;0.5459466666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;;;;;;;72;397.0;546.0;12752;816;696;7.583333333333333
49164;tsim;Leon3;banker_algorithm;int8_t;435;88.0;39.0;288.0;73.0;1782.67;68381.37;0.03;0.03;38.36;3798.97;0.5942233333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;;;;;;;151;1323.0;1810.0;12752;224;408;11.986754966887418
49165;tsim;Leon3;banker_algorithm;int8_t;950;79.0;32.0;267.0;66.0;1613.85;67731.4;0.02;0.02;41.97;3762.86;0.5379499999999999;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;;;;;;;106;1323.0;1810.0;12720;200;400;17.07547169811321
49166;tsim;Leon3;banker_algorithm;int8_t;976;74.0;27.0;254.0;61.0;1506.41;70187.42;0.02;0.02;46.59;3899.3;0.5021366666666667;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;;;;;;;512;120.0;166.0;12752;968;768;0.32421875
49167;tsim;Leon3;banker_algorithm;int8_t;557;80.0;33.0;268.0;67.0;1625.71;66999.04;0.02;0.02;41.21;3722.17;0.5419033333333333;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;;;;;;;223;2343.0;3199.0;12784;888;736;14.345291479820627
49168;tsim;Leon3;banker_algorithm;int8_t;398;91.0;38.0;298.0;72.0;1838.64;74851.91;0.02;0.02;40.71;4158.44;0.61288;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;;;;;;;460;2745.0;3746.0;12752;360;472;8.143478260869566
49169;tsim;Leon3;banker_algorithm;int8_t;892;78.0;31.0;264.0;65.0;1589.91;68006.91;0.02;0.02;42.77;3778.16;0.52997;37.0;6.0;2.0;6.0;3.0;1.0;16.0;3.0;3.0;2.0;2.0;9.0;;;;;;;260;10792.0;14679.0;12720;168;384;56.457692307692305
49170;tsim;Leon3;banker_algorithm;int8_t;670;76.0;32.0;259.0;60.0;1529.88;50868.67;0.03;0.03;33.25;2826.04;0.5099600000000001;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;22;3178.0;4335.0;12640;160;376;197.04545454545453
49171;tsim;Leon3;banker_algorithm;int8_t;574;71.0;28.0;250.0;56.0;1451.84;51540.27;0.03;0.03;35.5;2863.35;0.48394666666666664;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;407;3642.0;4966.0;12640;184;384;12.201474201474202
49172;tsim;Leon3;banker_algorithm;int8_t;163;88.0;38.0;292.0;66.0;1764.96;57221.96;0.03;0.03;32.42;3179.0;0.5883200000000001;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;489;9213.0;12535.0;12720;168;384;25.63394683026585
49173;tsim;Leon3;banker_algorithm;int8_t;900;73.0;30.0;251.0;58.0;1470.35;50090.03;0.03;0.03;34.07;2782.78;0.49011666666666664;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;97;5220.0;7111.0;12752;224;408;73.30927835051547
49174;tsim;Leon3;banker_algorithm;int8_t;392;78.0;35.0;265.0;63.0;1583.98;49420.15;0.03;0.03;31.2;2745.56;0.5279933333333333;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;253;8470.0;11526.0;12720;744;664;45.55731225296443
49175;tsim;Leon3;banker_algorithm;int8_t;447;83.0;38.0;279.0;66.0;1686.39;51567.91;0.03;0.03;30.58;2864.88;0.56213;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;187;397.0;546.0;12752;968;768;2.9197860962566846
49176;tsim;Leon3;banker_algorithm;int8_t;523;79.0;34.0;268.0;62.0;1595.72;51907.98;0.03;0.03;32.53;2883.78;0.5319066666666666;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;22;3642.0;4966.0;12720;744;664;225.72727272727272
49177;tsim;Leon3;banker_algorithm;int8_t;679;91.0;43.0;303.0;71.0;1863.37;55207.85;0.03;0.03;29.63;3067.1;0.6211233333333332;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;348;8470.0;11526.0;12752;224;408;33.12068965517241
49178;tsim;Leon3;banker_algorithm;int8_t;419;73.0;30.0;254.0;58.0;1487.93;50688.72;0.03;0.03;34.07;2816.04;0.4959766666666667;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;389;10792.0;14679.0;12784;496;544;37.73521850899743
49179;tsim;Leon3;banker_algorithm;int8_t;895;77.0;34.0;265.0;62.0;1577.86;50027.51;0.03;0.03;31.71;2779.31;0.5259533333333333;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;167;12495.0;16991.0;12784;400;496;101.74251497005989
49180;tsim;Leon3;banker_algorithm;int8_t;298;86.0;42.0;287.0;70.0;1759.1;50427.65;0.03;0.03;28.67;2801.54;0.5863666666666666;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;36;13393.0;18210.0;12784;496;544;505.8333333333333
49181;tsim;Leon3;banker_algorithm;int8_t;155;79.0;34.0;271.0;62.0;1613.59;52489.04;0.03;0.03;32.53;2916.06;0.5378633333333334;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;22;5220.0;7111.0;12640;160;376;323.22727272727275
49182;tsim;Leon3;banker_algorithm;int8_t;12;86.0;40.0;284.0;68.0;1728.84;52038.07;0.03;0.03;30.1;2891.0;0.57628;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;346;4137.0;5639.0;12752;552;568;16.297687861271676
49183;tsim;Leon3;banker_algorithm;int8_t;160;65.0;22.0;234.0;50.0;1320.66;54627.4;0.02;0.02;41.36;3034.86;0.44022;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;91;4137.0;5639.0;12752;224;408;61.967032967032964
49184;tsim;Leon3;banker_algorithm;int8_t;626;91.0;43.0;303.0;71.0;1863.37;55207.85;0.03;0.03;29.63;3067.1;0.6211233333333332;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;155;13393.0;18210.0;12720;256;424;117.48387096774194
49185;tsim;Leon3;banker_algorithm;int8_t;38;68.0;25.0;242.0;53.0;1386.16;52784.85;0.03;0.03;38.08;2932.49;0.46205333333333337;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;116;11628.0;15814.0;12784;496;544;136.32758620689654
49186;tsim;Leon3;banker_algorithm;int8_t;146;83.0;38.0;283.0;66.0;1710.56;52307.23;0.03;0.03;30.58;2905.96;0.5701866666666666;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;36;1323.0;1810.0;12640;184;384;50.27777777777778
49187;tsim;Leon3;banker_algorithm;int8_t;81;91.0;44.0;302.0;72.0;1863.32;53951.51;0.03;0.03;28.95;2997.31;0.6211066666666667;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;439;798.0;1094.0;12752;224;408;2.492027334851936
49188;tsim;Leon3;banker_algorithm;int8_t;687;72.0;28.0;253.0;56.0;1469.26;52893.39;0.03;0.03;36.0;2938.52;0.4897533333333333;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;360;9987.0;13586.0;12784;888;736;37.73888888888889
49189;tsim;Leon3;banker_algorithm;int8_t;213;91.0;47.0;302.0;75.0;1881.1;50989.9;0.04;0.04;27.11;2832.77;0.6270333333333333;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;84;10792.0;14679.0;12640;672;624;174.75
49190;tsim;Leon3;banker_algorithm;int8_t;212;91.0;45.0;300.0;73.0;1856.95;52572.24;0.04;0.04;28.31;2920.68;0.6189833333333333;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;326;3642.0;4966.0;12640;160;376;15.233128834355828
49191;tsim;Leon3;banker_algorithm;int8_t;568;78.0;34.0;270.0;62.0;1607.63;51633.39;0.03;0.03;32.12;2868.52;0.5358766666666667;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;426;3178.0;4335.0;12720;320;456;10.17605633802817
49192;tsim;Leon3;banker_algorithm;int8_t;5;68.0;25.0;243.0;53.0;1391.88;53002.97;0.03;0.03;38.08;2944.61;0.46396000000000004;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;22;1045.0;1431.0;12720;320;456;65.04545454545455
49193;tsim;Leon3;banker_algorithm;int8_t;40;76.0;32.0;262.0;60.0;1547.61;51457.88;0.03;0.03;33.25;2858.77;0.5158699999999999;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;310;798.0;1094.0;12720;256;424;3.529032258064516
49194;tsim;Leon3;banker_algorithm;int8_t;970;66.0;23.0;237.0;51.0;1344.36;54008.39;0.02;0.02;40.17;3000.47;0.44811999999999996;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;191;9987.0;13586.0;12752;224;408;71.13089005235602
49195;tsim;Leon3;banker_algorithm;int8_t;707;90.0;40.0;294.0;68.0;1789.71;56375.99;0.03;0.03;31.5;3132.0;0.59657;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;397;1045.0;1431.0;12720;168;384;3.604534005037783
49196;tsim;Leon3;banker_algorithm;int8_t;406;67.0;24.0;240.0;52.0;1368.11;53470.12;0.03;0.03;39.08;2970.56;0.45603666666666665;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;142;3178.0;4335.0;12720;200;400;30.528169014084508
49197;tsim;Leon3;banker_algorithm;int8_t;893;67.0;24.0;238.0;52.0;1356.7;53024.54;0.03;0.03;39.08;2945.81;0.4522333333333334;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;173;2745.0;3746.0;12784;496;544;21.653179190751445
49198;tsim;Leon3;banker_algorithm;int8_t;144;67.0;24.0;238.0;52.0;1356.7;53024.54;0.03;0.03;39.08;2945.81;0.4522333333333334;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;236;10792.0;14679.0;12752;816;696;62.19915254237288
49199;tsim;Leon3;banker_algorithm;int8_t;979;70.0;27.0;245.0;55.0;1416.43;51411.28;0.03;0.03;36.3;2856.18;0.47214333333333336;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;144;13393.0;18210.0;12752;224;408;126.45833333333333
49200;tsim;Leon3;banker_algorithm;int8_t;831;67.0;24.0;238.0;52.0;1356.7;53024.54;0.03;0.03;39.08;2945.81;0.4522333333333334;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;22;4137.0;5639.0;12784;496;544;256.3181818181818
49201;tsim;Leon3;banker_algorithm;int8_t;402;78.0;33.0;266.0;61.0;1577.58;52203.43;0.03;0.03;33.09;2900.19;0.52586;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;54;11628.0;15814.0;12752;816;696;292.85185185185185
49202;tsim;Leon3;banker_algorithm;int8_t;404;82.0;38.0;278.0;66.0;1680.34;50764.0;0.03;0.03;30.21;2820.22;0.5601133333333334;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;267;13393.0;18210.0;12720;744;664;68.20224719101124
49203;tsim;Leon3;banker_algorithm;int8_t;310;91.0;43.0;300.0;71.0;1844.92;54661.24;0.03;0.03;29.63;3036.74;0.6149733333333334;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;215;798.0;1094.0;12784;888;736;5.088372093023255
49204;tsim;Leon3;banker_algorithm;int8_t;70;75.0;32.0;257.0;60.0;1518.07;49811.7;0.03;0.03;32.81;2767.32;0.5060233333333333;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;329;798.0;1094.0;12720;744;664;3.325227963525836
49205;tsim;Leon3;banker_algorithm;int8_t;268;86.0;40.0;286.0;68.0;1741.01;52404.53;0.03;0.03;30.1;2911.36;0.5803366666666666;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;369;3178.0;4335.0;12720;616;600;11.747967479674797
49206;tsim;Leon3;banker_algorithm;int8_t;412;74.0;29.0;256.0;57.0;1493.22;53343.99;0.03;0.03;35.72;2963.56;0.49774;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;288;1045.0;1431.0;12720;616;600;4.96875
49207;tsim;Leon3;banker_algorithm;int8_t;290;81.0;36.0;272.0;64.0;1632.0;51408.0;0.03;0.03;31.5;2856.0;0.544;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;111;1632.0;2231.0;12720;616;600;20.0990990990991
49208;tsim;Leon3;banker_algorithm;int8_t;916;65.0;22.0;235.0;50.0;1326.31;54860.85;0.02;0.02;41.36;3047.82;0.4421033333333333;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;274;4137.0;5639.0;12784;400;496;20.580291970802918
49209;tsim;Leon3;banker_algorithm;int8_t;567;72.0;29.0;253.0;57.0;1475.72;51294.03;0.03;0.03;34.76;2849.67;0.49190666666666666;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;157;7077.0;9634.0;12784;496;544;61.36305732484077
49210;tsim;Leon3;banker_algorithm;int8_t;913;89.0;44.0;297.0;72.0;1832.47;51892.15;0.04;0.04;28.32;2882.9;0.6108233333333334;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;84;4137.0;5639.0;12752;224;408;67.13095238095238
49211;tsim;Leon3;banker_algorithm;int8_t;232;89.0;42.0;294.0;70.0;1802.01;53459.61;0.03;0.03;29.67;2969.98;0.60067;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;70;7758.0;10559.0;12752;448;512;150.84285714285716
49212;tsim;Leon3;banker_algorithm;int8_t;319;90.0;44.0;293.0;72.0;1807.79;51768.48;0.03;0.03;28.64;2876.03;0.6025966666666667;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;22;10792.0;14679.0;12752;552;568;667.2272727272727
49213;tsim;Leon3;banker_algorithm;int8_t;23;70.0;27.0;246.0;55.0;1422.21;51621.12;0.03;0.03;36.3;2867.84;0.47407;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;180;1632.0;2231.0;12752;224;408;12.394444444444444
49214;tsim;Leon3;banker_algorithm;int8_t;899;83.0;40.0;279.0;68.0;1698.4;49338.58;0.03;0.03;29.05;2741.03;0.5661333333333334;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;205;2343.0;3199.0;12640;280;432;15.604878048780488
49215;tsim;Leon3;banker_algorithm;int8_t;428;74.0;30.0;256.0;58.0;1499.64;51787.68;0.03;0.03;34.53;2877.09;0.49988000000000005;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;100;6427.0;8751.0;12640;160;376;87.51
49216;tsim;Leon3;banker_algorithm;int8_t;858;66.0;23.0;236.0;51.0;1338.69;53780.51;0.02;0.02;40.17;2987.81;0.44623;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;105;11628.0;15814.0;12720;168;384;150.6095238095238
49217;tsim;Leon3;banker_algorithm;int8_t;546;83.0;38.0;282.0;66.0;1704.52;52122.4;0.03;0.03;30.58;2895.69;0.5681733333333333;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;245;5220.0;7111.0;12752;448;512;29.024489795918367
49218;tsim;Leon3;banker_algorithm;int8_t;432;67.0;24.0;239.0;52.0;1362.41;53247.33;0.03;0.03;39.08;2958.19;0.4541366666666667;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;260;9987.0;13586.0;12720;256;424;52.253846153846155
49219;tsim;Leon3;banker_algorithm;int8_t;231;87.0;41.0;290.0;69.0;1771.47;52625.68;0.03;0.03;29.71;2923.65;0.59049;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;229;4137.0;5639.0;12720;616;600;24.624454148471617
49220;tsim;Leon3;banker_algorithm;int8_t;388;74.0;29.0;258.0;57.0;1504.89;53760.74;0.03;0.03;35.72;2986.71;0.50163;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;439;1632.0;2231.0;12720;744;664;5.082004555808656
49221;tsim;Leon3;banker_algorithm;int8_t;350;73.0;30.0;252.0;58.0;1476.21;50289.6;0.03;0.03;34.07;2793.87;0.49207;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;36;3178.0;4335.0;12752;968;768;120.41666666666667
49222;tsim;Leon3;banker_algorithm;int8_t;603;91.0;42.0;300.0;70.0;1838.78;55776.48;0.03;0.03;30.33;3098.69;0.6129266666666666;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;444;13393.0;18210.0;12720;616;600;41.013513513513516
49223;tsim;Leon3;banker_algorithm;int8_t;364;69.0;26.0;243.0;54.0;1398.44;51957.34;0.03;0.03;37.15;2886.52;0.4661466666666667;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;463;1323.0;1810.0;12720;744;664;3.9092872570194386
49224;tsim;Leon3;banker_algorithm;int8_t;530;67.0;24.0;239.0;52.0;1362.41;53247.33;0.03;0.03;39.08;2958.19;0.4541366666666667;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;464;10792.0;14679.0;12784;400;496;31.635775862068964
49225;tsim;Leon3;banker_algorithm;int8_t;72;87.0;40.0;286.0;68.0;1741.01;53013.89;0.03;0.03;30.45;2945.22;0.5803366666666666;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;419;798.0;1094.0;12640;160;376;2.610978520286396
49226;tsim;Leon3;banker_algorithm;int8_t;536;70.0;26.0;246.0;54.0;1415.7;53361.09;0.03;0.03;37.69;2964.5;0.47190000000000004;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;167;3642.0;4966.0;12640;280;432;29.736526946107784
49227;tsim;Leon3;banker_algorithm;int8_t;79;71.0;27.0;251.0;55.0;1451.12;53422.76;0.03;0.03;36.81;2967.93;0.4837066666666666;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;208;1632.0;2231.0;12752;968;768;10.725961538461538
49228;tsim;Leon3;banker_algorithm;int8_t;342;67.0;24.0;239.0;52.0;1362.41;53247.33;0.03;0.03;39.08;2958.19;0.4541366666666667;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;395;4663.0;6354.0;12720;168;384;16.08607594936709
49229;tsim;Leon3;banker_algorithm;int8_t;803;78.0;35.0;263.0;63.0;1572.02;49047.17;0.03;0.03;31.2;2724.84;0.5240066666666666;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;380;11628.0;15814.0;12640;160;376;41.61578947368421
49230;tsim;Leon3;banker_algorithm;int8_t;501;83.0;37.0;276.0;65.0;1662.17;52201.23;0.03;0.03;31.41;2900.07;0.5540566666666666;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;80;5808.0;7910.0;12784;888;736;98.875
49231;tsim;Leon3;banker_algorithm;int8_t;540;66.0;23.0;236.0;51.0;1338.69;53780.51;0.02;0.02;40.17;2987.81;0.44623;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;400;7758.0;10559.0;12720;200;400;26.3975
49232;tsim;Leon3;banker_algorithm;int8_t;955;85.0;39.0;286.0;67.0;1734.9;52936.74;0.03;0.03;30.51;2940.93;0.5783;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;282;10792.0;14679.0;12720;744;664;52.0531914893617
49233;tsim;Leon3;banker_algorithm;int8_t;191;68.0;25.0;241.0;53.0;1380.43;52566.73;0.03;0.03;38.08;2920.37;0.46014333333333335;29.0;4.0;1.0;4.0;2.0;0.0;13.0;3.0;3.0;2.0;2.0;7.0;;;;;;;48;1045.0;1431.0;12640;184;384;29.8125
